,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
10,0.0,-0.00047252885035146123,0.0,10.665957404485816,154.93349557795895,-154.93349557795895,0.0,0.0,-75.68408346925655,10.840648559440812,142.79294221028803,0.0,-0.11151684686599235,0.0,0.0,-0.016065986438444247,-3.4108575325810317,-0.8932562855615612,0.0,-0.08397438305247017,0.0,0.502408596830759,1.0,-7.613887637673143
11,0.0,-0.00047252885035145776,0.0,9.194558781250052,174.06167768002197,-174.06167768002197,0.0,0.7356993116177993,-87.45527245514164,12.312047182676443,162.656823623969,0.0,-0.11151684686597178,0.0,0.0,-0.01606598643844413,-4.146556844198829,-0.893256285561559,0.0,-0.08397438305245726,0.0,0.5024085968307243,1.0,-7.613887637673159
13,0.0,-0.0004725288503514741,0.0,20.21040685379392,140.61682140400146,-140.61682140400146,0.0,0.0,-54.2090722083161,3.682311472460259,123.70404331167632,0.0,-0.11151684686598962,0.0,0.0,-0.016065986438444684,-3.4108575325810895,-0.8932562855615983,0.0,-0.08397438305244236,0.0,0.5024085968307471,1.0,-10.0
14,0.0,-0.00047252885035148546,0.0,7.605520176007132,178.70508830584063,-178.70508830584063,6.639605771969714,0.0,-93.01642942400353,13.22676092176836,169.62497216664838,0.0,-0.1115168468660008,0.0,0.0,-0.016065986438445073,-4.603913713744681,-0.8932562855616191,1.1930561811634588,-0.08397438305242873,0.0,0.5024085968307391,1.0,-10.0
15,0.0,-0.00047252885035147917,0.0,10.925323061991833,221.8625258236411,-221.8625258236411,0.0,1.6599014429924157,-112.93524673991136,16.546563807753024,207.80270535547174,0.0,-0.11151684686599948,0.0,0.0,-0.016065986438444854,-6.263815156737045,-0.8932562855616052,1.1930561811634268,-0.08397438305243493,0.0,0.5024085968307419,1.0,-10.0
16,0.0,-0.00047252885035146833,0.0,10.109272520341445,163.68257423982664,-163.68257423982664,4.135853427634887,0.0,-83.00142004666183,13.22676092176788,152.09870575630012,0.0,-0.11151684686594994,0.0,0.0,-0.01606598643844449,-4.603913713744527,-0.8932562855616085,1.193056181163435,-0.08397438305245872,0.0,0.5024085968307426,1.0,-10.0
17,0.0,-0.0004725288503514585,0.0,14.245125947976046,163.68257423982325,-163.68257423982325,0.0,0.0,-78.86556661902526,13.226760921767625,147.9628523286621,0.0,-0.1115168468659927,0.0,0.0,-0.016065986438444153,-4.603913713744419,-0.8932562855616027,1.193056181163411,-0.08397438305246217,0.0,0.5024085968307693,1.0,-10.0
18,0.0,-0.00047252885035147245,0.0,12.177199234159007,190.56562151945533,-190.56562151945533,0.0,1.0339633569087092,-95.40898032956747,15.2946876355855,175.87986296520245,0.0,-0.11151684686594548,0.0,0.0,-0.01606598643844463,-5.637877070653326,-0.893256285561575,1.1930561811634541,-0.0839743830524048,0.0,0.5024085968307459,1.0,-10.0
19,0.0,-0.00047252885035146855,0.0,0.0,239.54924971388928,-239.54924971388928,14.24512594797631,0.0,-131.04403030403455,13.22676092176787,238.07465375070416,0.0,-0.11151684686596759,0.0,0.0,-0.016065986438444497,-4.60391371374447,-0.8932562855616051,1.1930561811634517,-0.08397438305247196,0.0,0.5024085968307219,1.0,-10.0
20,0.0,-0.0004725288503515192,0.0,0.0,538.6968946214513,-538.6968946214513,0.0,7.122562973988792,-287.7404157318058,27.47188686974726,530.099735684277,0.0,-0.11151684686601192,0.0,0.0,-0.016065986438446218,-11.726476687734,-0.893256285561548,1.1930561811635356,-0.08397438305248095,0.0,0.5024085968307557,1.0,-10.0
21,0.0,-0.0004725288503515041,0.0,0.0,287.12961221814663,-287.12961221814663,12.888271503940214,0.0,-156.4624368890089,15.397728032228422,284.56953269973167,0.0,-0.11151684686590667,0.0,0.0,-0.0160659864384457,-4.875284602552338,-0.893256285561658,1.4644270699709188,-0.08397438305247824,0.0,0.5024085968307909,1.0,-10.0
22,0.0,-0.0004725288503514817,0.0,0.0,557.7833138008649,-557.7833138008649,0.0,6.444135751969649,-298.2334234323372,28.28599953616725,548.7790985304802,0.0,-0.11151684686600305,0.0,0.0,-0.016065986438444944,-11.319420354521872,-0.8932562855614745,1.4644270699708026,-0.08397438305247427,0.0,0.5024085968307663,1.0,-10.0
23,0.0,-0.0004725288503515142,0.0,0.0,811.2526533783993,-811.2526533783993,0.0,0.0,-433.9898832738641,36.01896243853358,798.381956656832,0.0,-0.11151684686601071,0.0,0.0,-0.016065986438446044,-7.452938903340291,-0.893256285561502,4.042081370758973,-0.08397438305248003,0.0,0.5024085968305447,1.0,-10.0
24,0.0,-0.00047252885035147516,0.0,12.822981408415913,188.4677820842412,-188.4677820842412,0.06529009552349636,0.0,-94.30854041363936,15.397728032227523,173.08472115741037,0.0,-0.11151684686599875,0.0,0.0,-0.01606598643844472,-4.875284602551984,-0.8932562855615777,1.4644270699708506,-0.08397438305245501,0.0,0.5024085968307438,1.0,-10.0
25,0.0,-0.00047252885035146974,0.0,12.85562645617752,188.89216770514176,-188.89216770514176,0.0,0.016322523880873904,-94.50441070020881,15.430373079989092,173.46013920666857,0.0,-0.11151684686597997,0.0,0.0,-0.016065986438444535,-4.8916071264328504,-0.8932562855616133,1.4644270699708408,-0.0839743830524717,0.0,0.5024085968307843,1.0,-10.0
26,0.0,-0.0004725288503514733,0.0,12.866508138764871,188.6128711854038,-188.6128711854038,0.0,0.0,-94.40284832939521,15.441254762576479,173.16452016304962,0.021763365174498703,-0.11151684686597767,0.0,0.0,-0.016065986438444656,-4.875284602552009,-0.8932562855615906,1.4426637047963782,-0.08397438305247126,0.0,0.5024085968307823,1.0,-10.0
27,0.0,-0.0004725288503514819,0.0,12.85562645617783,188.88128602255935,-188.88128602255935,0.0,0.0,-94.54793743056025,15.463018127751285,173.43293500020485,0.0,-0.11151684686594802,0.0,0.032645047761748654,-0.016065986438444948,-4.907929650313829,-0.8932562855616255,1.4317820222091464,-0.08397438305242244,0.0,0.5024085968307408,1.0,-10.0
28,0.0,-0.0004725288503514804,0.0,12.88827150393957,188.46778208424328,-188.46778208424328,0.0,0.0,-94.24325031811695,15.397728032227723,173.01943106188884,0.0,-0.11151684686596834,0.0,0.0,-0.0160659864384449,-4.875284602552048,-0.8932562855616158,1.4644270699708937,-0.08397438305246166,0.0,0.5024085968307678,1.0,-10.0
29,0.0,-0.00047252885035148514,0.0,12.692401217369204,187.98898805040625,-187.98898805040625,0.0,0.0,-94.06914339672191,15.267147841180906,172.73650731462212,0.0,-0.1115168468659436,0.0,0.0,-0.01606598643844506,-4.809994507028596,-0.8932562855616478,1.3991369744473945,-0.08397438305241253,0.0,0.5024085968307878,1.0,-9.86941980895306
30,0.0,-0.0004725288503514606,0.0,12.869068534667376,188.8800058245994,-188.8800058245994,0.0,0.0,-94.4916087206926,15.428452783061685,173.43549539609992,0.0,-0.11151684686597232,0.0,0.0,-0.01606598643844423,-4.879125196406165,-0.8932562855616054,1.468267663825155,-0.08397438305240719,0.0,0.502408596830733,1.0,-10.0
31,0.0,-0.0004725288503514655,0.0,10.861970841695884,200.2338454845557,-200.2338454845557,2.026300662243161,0.0,-102.15258268051636,15.397728032227219,186.8117951244449,0.0,-0.11151684686594802,0.0,0.0,-0.016065986438444393,-4.875284602551927,-0.8932562855615812,1.4644270699708573,-0.08397438305241021,0.0,0.5024085968307805,1.0,-10.0
32,0.0,-0.0004725288503514886,0.0,11.875121172818133,213.40479978914698,-213.40479978914698,0.0,0.5065751655608147,-108.23148466725128,16.410878363349635,198.46302393235308,0.0,-0.11151684686595692,0.0,0.0,-0.016065986438445177,-5.381859768113003,-0.8932562855616225,1.4644270699708826,-0.083974383052456,0.0,0.5024085968307884,1.0,-10.0
33,0.0,-0.00047252885035148134,0.0,12.212837949858459,204.73673584510303,-204.73673584510303,0.0,0.0,-105.07946141487122,16.74859514038993,189.28838482274853,0.6754335540810501,-0.11151684686593416,0.0,0.0,-0.01606598643844493,-4.8752846025521,-0.8932562855615853,0.7889935158897686,-0.08397438305246499,0.0,0.5024085968307438,1.0,-10.0
34,0.0,-0.000472528850351481,0.0,11.875121172817892,213.067083012103,-213.067083012103,0.0,0.0,-109.58235177541172,17.42402869447102,197.61873198974854,0.0,-0.11151684686598608,0.0,1.013150331121601,-0.01606598643844492,-5.888434933673684,-0.8932562855616434,0.45127673884924246,-0.08397438305247117,0.0,0.5024085968307287,1.0,-10.0
35,0.0,-0.0004725288503514846,0.0,12.292300720926885,213.02735162657044,-213.02735162657044,0.0,0.0,-107.83417081190856,16.351281285048202,197.69819476081838,0.0,-0.11151684686600152,0.0,0.0,-0.01606598643844504,-4.99447875915466,-0.8932562855616571,1.5836212265734817,-0.08397438305241882,0.0,0.5024085968307377,1.0,-10.0
36,0.0,-0.0004725288503514746,0.0,8.79857635717042,193.81713326724054,-193.81713326724054,4.25349340964265,0.0,-101.7655080858669,15.612873284095029,182.35090476572157,0.0,-0.1115168468659913,0.0,1.1930561811634524,-0.016065986438444705,-5.796969894908065,-0.8932562855615865,0.0,-0.08397438305243286,0.0,0.502408596830785,1.0,-10.0
37,0.0,-0.00047252885035146795,0.0,10.925323061991586,221.46484042991472,-221.46484042991472,0.0,1.0633733524105913,-114.52598831479325,17.739619988916104,206.80849187116385,0.0,-0.11151684686597986,0.0,1.193056181163391,-0.016065986438444476,-6.860343247318608,-0.8932562855615991,0.0,-0.0839743830523962,0.0,0.502408596830723,1.0,-10.0
38,0.0,-0.0004725288503514692,0.0,11.302328701504885,178.79461920123077,-178.79461920123077,1.7497410653079748,0.0,-91.75049870852737,15.612873284094857,164.82463835537732,0.0,-0.11151684686594344,0.0,1.1930561811633964,-0.016065986438444518,-5.796969894908002,-0.8932562855615926,0.0,-0.0839743830524246,0.0,0.5024085968307322,1.0,-10.0
39,0.0,-0.00047252885035146166,0.0,13.052069766812682,178.7946192012279,-178.7946192012279,0.0,0.0,-90.00075764321791,15.612873284094581,163.0748972900667,0.0,-0.11151684686598187,0.0,1.1930561811634124,-0.01606598643844426,-5.796969894907876,-0.8932562855615848,0.0,-0.08397438305243375,0.0,0.5024085968307592,1.0,-10.0
40,0.0,-0.000472528850351465,0.0,12.177199234158783,190.16793612573125,-190.16793612573125,0.0,0.43743526632699453,-96.9997219044506,16.48774381674873,174.88564948089683,0.0,-0.11151684686597839,0.0,1.1930561811634062,-0.016065986438444375,-6.234405161234914,-0.8932562855616097,0.0,-0.0839743830524187,0.0,0.5024085968307198,1.0,-10.0
41,0.0,-0.0004725288503514975,0.0,0.0,264.2057441246169,-264.2057441246169,13.05206976681368,0.0,-145.75838987172617,15.612873284095786,261.5380919802682,0.0,-0.11151684686593259,0.0,1.193056181163529,-0.01606598643844548,-5.796969894908324,-0.8932562855616627,0.0,-0.08397438305247708,0.0,0.502408596830787,1.0,-10.0
42,0.0,-0.000472528850351527,0.0,0.0,538.299209227739,-538.299209227739,0.0,6.526034883407265,-289.3311573066952,28.66494305091129,529.1055221999828,0.0,-0.11151684686601375,0.0,1.193056181163434,-0.016065986438446485,-12.323004778315942,-0.8932562855615492,0.0,-0.08397438305248234,0.0,0.5024085968308308,1.0,-10.0
43,0.0,-0.00047252885035149446,0.0,0.0,317.39443833087415,-317.39443833087415,11.42384443396887,0.0,-174.52370408531434,18.32658217217008,313.36993174248835,0.0,-0.11151684686600605,0.0,1.464427069970882,-0.016065986438445375,-6.3397116725232046,-0.8932562855615744,0.0,-0.08397438305247654,0.0,0.5024085968307063,1.0,-10.0
44,0.0,-0.0004725288503515174,0.0,0.0,557.2951714442497,-557.2951714442497,0.0,5.711922216984624,-300.1859928589877,29.750426606140408,547.558742638879,0.0,-0.11151684686601146,0.0,1.4644270699708621,-0.01606598643844616,-12.051633889508286,-0.8932562855615971,0.0,-0.08397438305248062,0.0,0.5024085968307278,1.0,-10.0
45,0.0,-0.00047252885035147516,0.0,11.423844433968503,226.00368285911316,-226.00368285911316,0.0,0.0,-117.40448191546461,18.326582172169328,210.55533183675888,0.0,-0.11151684686592539,0.0,1.4644270699708837,-0.016065986438444722,-6.339711672522937,-0.8932562855616342,0.0,-0.08397438305240318,0.0,0.5024085968307445,1.0,-10.0
46,0.0,-0.00047252885035154975,0.0,0.0,743.8846305324696,-743.8846305324696,0.0,0.0,-403.00059276474093,37.36632289545599,730.3402535824414,0.0,-0.11151684686601906,0.0,3.3684011422992675,-0.016065986438447255,-10.147659817180681,-0.893256285561698,0.0,-0.08397438305248633,0.0,0.5024085968306589,1.0,-10.0
47,0.0,-0.0004725288503514793,0.0,11.70886132166286,214.4129960928808,-214.4129960928808,0.0,0.0,-110.94409912772844,17.85155402601234,198.9171422559107,0.0,-0.11151684686595366,0.0,1.4169242553551709,-0.016065986438444865,-6.244706043291534,-0.8932562855616305,0.0,-0.08397438305245096,0.0,0.5024085968307932,1.0,-10.0
48,0.0,-0.00047252885035145787,0.0,12.434514096703914,189.4989174831106,-189.4989174831106,0.0,0.0,-96.79387001441287,16.642132734275602,173.88212151696754,0.0,-0.11151684686593649,0.0,1.295982126181486,-0.016065986438444136,-6.00282178494407,-0.8932562855615958,0.0,-0.08397438305245927,0.0,0.5024085968307721,1.0,-10.0
49,0.0,-0.00047252885035146063,0.0,7.6055201760067375,166.7745264941969,-166.7745264941969,7.8326619531327974,0.0,-87.05114851818148,11.636019346883096,158.48978114244738,0.0,-0.11151684686596273,0.7953707874422924,0.0,-0.01606598643844423,-4.206228320023313,-0.8932562855615593,0.0,-0.08397438305243826,0.0,0.5024085968307707,1.0,-10.0
50,0.0,-0.00047252885035149056,0.0,11.521851152573896,217.6868291895742,-217.6868291895742,0.0,1.958165488283326,-110.54913437758704,15.552350323450474,203.5275873729741,0.0,-0.11151684686598945,0.7953707874422767,0.0,-0.016065986438445246,-6.164393808306877,-0.8932562855616709,0.0,-0.08397438305240461,0.0,0.5024085968307761,1.0,-10.0
51,0.0,-0.00047252885035147803,0.0,10.109272520341646,151.7520124281952,-151.7520124281952,5.328909608798459,0.0,-77.03613914084613,11.636019346883538,140.96351473211072,0.0,-0.11151684686597592,0.7953707874422932,0.0,-0.016065986438444816,-4.206228320023476,-0.8932562855616111,0.0,-0.08397438305243038,0.0,0.5024085968307743,1.0,-10.0
52,0.0,-0.0004725288503514819,0.0,15.438182129140253,151.7520124281964,-151.7520124281964,0.0,0.0,-71.70722953204819,11.63601934688363,135.6346051233133,0.0,-0.11151684686599213,0.7953707874422858,0.0,-0.016065986438444948,-4.206228320023476,-0.8932562855616103,0.0,-0.08397438305242233,0.0,0.5024085968307841,1.0,-10.0
53,0.0,-0.00047252885035145716,0.0,12.773727324740292,186.38992488537716,-186.38992488537716,0.0,1.3322274021995533,-93.02286796723753,14.300474151282152,171.60474498269448,0.0,-0.11151684686596659,0.7953707874422468,0.0,-0.016065986438444108,-5.5384557222228485,-0.893256285561594,0.0,-0.08397438305245034,0.0,0.5024085968307407,1.0,-10.0
54,0.0,-0.0004725288503514892,0.0,0.0,227.61868790226453,-227.61868790226453,15.438182129140452,0.0,-125.07874939822273,11.636019346883794,226.9394627265217,0.0,-0.11151684686597561,0.7953707874423388,0.0,-0.016065986438445198,-4.206228320023537,-0.8932562855616234,0.0,-0.08397438305247559,0.0,0.5024085968307518,1.0,-10.0
55,0.0,-0.0004725288503514913,0.0,0.0,551.8205126142179,-551.8205126142179,0.0,7.719091064570296,-294.8987528187698,27.07420147602433,543.422196373905,0.0,-0.11151684686600531,0.7953707874421648,0.0,-0.01606598643844527,-11.925319384593744,-0.8932562855614945,0.0,-0.08397438305247597,0.0,0.502408596830673,1.0,-10.0
56,0.0,-0.00047252885035147673,0.0,0.0,272.4853415184209,-272.4853415184209,14.352698573910368,0.0,-149.1403015391453,13.445158605599675,270.90154671332,0.0,-0.11151684686598175,0.9762847133138722,0.0,-0.01606598643844477,-4.387142245895058,-0.8932562855615551,0.0,-0.08397438305247339,0.0,0.5024085968307221,1.0,-10.0
57,0.0,-0.0004725288503515076,0.0,0.0,573.8920115705766,-573.8920115705766,0.0,7.176349286955559,-307.0199858521795,27.797857179511933,565.1318674785199,0.0,-0.11151684686600917,0.9762847133138912,0.0,-0.016065986438445826,-11.563491532850987,-0.8932562855616276,0.0,-0.08397438305247888,0.0,0.5024085968306309,1.0,-10.0
58,0.0,-0.0004725288503515035,0.0,0.0,966.1991059241443,-966.1991059241443,0.0,0.0,-517.5262316028743,37.36632289545231,952.654728974117,0.0,-0.11151684686600818,3.3684011422989797,0.0,-0.016065986438445683,-6.779258674880231,-0.8932562855615366,0.0,-0.08397438305247815,0.0,0.5024085968305324,1.0,-10.0
59,0.0,-0.0004725288503514572,0.0,11.29326424292105,175.86313427185135,-175.86313427185135,0.0,0.0,-88.00621650744449,12.935252883767708,162.4761695019979,0.0,-0.11151684686596829,0.4663789914824355,0.0,-0.01606598643844411,-3.8772365240634454,-0.8932562855615848,0.0,-0.08397438305242719,0.0,0.502408596830714,1.0,-8.470282834505682
60,0.0,-0.0004725288503514765,0.0,12.822981408415965,173.82351138453262,-173.82351138453262,1.5297171654943593,0.0,-86.98640506378513,13.445158605599724,159.41673517101574,0.0,-0.11151684686594479,0.9762847133139259,0.0,-0.016065986438444764,-4.387142245895076,-0.8932562855615852,0.0,-0.08397438305244925,0.0,0.5024085968307882,1.0,-10.0
61,0.0,-0.0004725288503514794,0.0,13.587839991163243,183.76667296024738,-183.76667296024738,0.0,0.3824292913735957,-91.57555656026886,14.210017188346992,168.21260887260956,0.0,-0.1115168468659717,0.9762847133138826,0.0,-0.01606598643844486,-4.769571537268664,-0.8932562855615888,0.0,-0.08397438305247298,0.0,0.5024085968307491,1.0,-10.0
62,0.0,-0.00047252885035146307,0.0,13.587839991162724,180.1973329074209,-180.1973329074209,0.0,0.0,-90.55574511660282,14.719922910177939,164.3883159588679,0.38242929137352744,-0.11151684686594711,0.7213318523981542,0.0,-0.01606598643844431,-4.5146186763527725,-0.8932562855615885,0.0,-0.08397438305242348,0.0,0.5024085968307305,1.0,-10.0
63,0.0,-0.0004725288503514619,0.0,13.332887130247009,185.38137441270686,-185.38137441270686,0.0,0.0,-93.27524229970366,15.14484434503746,169.61484960763988,0.0,-0.11151684686593578,0.6363475654262567,0.5099057218313908,-0.016065986438444268,-5.067016541670189,-0.8932562855615793,0.0,-0.08397438305243159,0.0,0.5024085968307741,1.0,-10.0
64,0.0,-0.0004725288503514789,0.0,14.352698573910446,173.82351138453345,-173.82351138453345,0.0,0.0,-85.45668789829112,13.445158605599746,157.88701800552212,0.0,-0.111516846865969,0.9762847133139098,0.0,-0.016065986438444847,-4.387142245895056,-0.8932562855615954,0.0,-0.08397438305246098,0.0,0.502408596830786,1.0,-10.0
65,0.0,-0.00047252885035146833,0.0,13.970269282536508,183.12929080795377,-183.12929080795377,0.0,0.0,-91.06565083843533,14.082540757888795,167.25653564417172,0.0,-0.11151684686599514,1.0400229285428106,0.0,-0.016065986438444486,-4.450880461123939,-0.8932562855615989,0.0,-0.0839743830524519,0.0,0.5024085968307606,1.0,-10.0
66,0.0,-0.00047252885035147706,0.0,13.480016640856778,206.82483515582103,-206.82483515582103,0.0,0.0,-104.13905461656874,14.899628494022295,191.0337887656519,0.0,-0.11151684686592991,1.1217317021561348,0.0,-0.016065986438444785,-4.532589234737294,-0.8932562855615871,0.0,-0.08397438305244524,0.0,0.5024085968307387,1.0,-10.0
67,0.0,-0.00047252885035148573,0.0,10.861970841696373,185.5895747848548,-185.5895747848548,3.4907277322142045,0.0,-94.83044733066599,13.445158605599987,173.14380913805746,0.0,-0.11151684686598522,0.9762847133139,0.0,-0.01606598643844508,-4.387142245895175,-0.8932562855616294,0.0,-0.08397438305241303,0.0,0.5024085968307513,1.0,-10.0
68,0.0,-0.00047252885035148546,0.0,12.607334707803489,208.27930504424728,-208.27930504424728,0.0,0.8726819330535521,-105.30263052730871,15.190522471707089,193.2154935982892,0.0,-0.11151684686593828,0.9762847133139035,0.0,-0.01606598643844507,-5.259824178948734,-0.8932562855616215,0.0,-0.08397438305243862,0.0,0.5024085968307356,1.0,-10.0
69,0.0,-0.00047252885035147494,0.0,12.607334707803242,200.13427366907624,-200.13427366907624,0.0,0.0,-102.97547870583027,16.354098382444796,184.4886742677495,0.8726819330535107,-0.11151684686594919,0.3944967579448803,0.0,-0.016065986438444715,-4.678036223579532,-0.8932562855616065,0.0,-0.08397438305244663,0.0,0.5024085968307765,1.0,-10.0
70,0.0,-0.00047252885035146323,0.0,12.025546752433863,211.9639620949079,-211.9639620949079,0.0,0.0,-109.1812168964305,17.323744974726058,196.4153273528097,0.0,-0.11151684686593605,0.20056743948852437,1.1635759107380108,-0.016065986438444316,-5.938576793545662,-0.893256285561616,0.0,-0.08397438305245417,0.0,0.502408596830743,1.0,-10.0
71,0.0,-0.0004725288503514631,0.0,9.991632538333645,186.65879618025514,-186.65879618025514,3.060437228479089,0.0,-98.1863395423741,15.612873284094627,173.99951149757294,1.1930561811634341,-0.11151684686596149,0.0,0.0,-0.016065986438444313,-4.6039137137444754,-0.8932562855616192,0.0,-0.08397438305243063,0.0,0.5024085968307679,1.0,-10.0
72,0.0,-0.00047252885035146714,0.0,11.521851152573278,206.5516381653711,-206.5516381653711,0.0,0.7651093071197622,-107.3676512278123,17.143091898334298,191.59702556132942,1.1930561811633933,-0.11151684686594182,0.0,0.0,-0.016065986438444448,-5.369023020864288,-0.8932562855615844,0.0,-0.08397438305243075,0.0,0.5024085968307421,1.0,-10.0
73,0.0,-0.00047252885035147364,0.0,12.866508138764878,174.66712203903867,-174.66712203903867,0.0,0.0,-89.59396931340723,15.922142664175283,158.978327065885,1.22398311917149,-0.1115168468659901,0.0,0.0,-0.016065986438444667,-4.6348406517526115,-0.8932562855616174,0.0,-0.08397438305241811,0.0,0.5024085968307634,1.0,-10.0
74,0.0,-0.0004725288503514809,0.0,12.1339385982695,199.81867626272287,-199.81867626272287,0.0,0.0,-104.0011702764883,17.143091898334852,184.25197621298489,1.346078042587427,-0.11151684686600027,0.0,0.0,-0.016065986438444913,-4.756935575168563,-0.8932562855615837,0.0,-0.08397438305240713,0.0,0.5024085968307362,1.0,-10.0
75,0.0,-0.00047252885035147614,0.0,12.495384882668535,171.63628211425254,-171.63628211425254,0.5566848841445144,0.0,-88.1713301650383,15.61287328409509,156.47324508723537,1.1930561811634723,-0.11151684686596693,0.0,0.0,-0.016065986438444754,-4.603913713744613,-0.8932562855616072,0.0,-0.0839743830524623,0.0,0.5024085968307805,1.0,-10.0
76,0.0,-0.0004725288503514643,0.0,13.052069766812789,171.6362821142483,-171.6362821142483,0.0,0.0,-87.61464528089158,15.612873284094697,155.91656020308696,1.193056181163431,-0.11151684686598722,0.0,0.0,-0.016065986438444355,-4.6039137137444515,-0.8932562855616032,0.0,-0.08397438305246627,0.0,0.5024085968307711,1.0,-10.0
77,0.0,-0.00047252885035146844,0.0,12.773727324740621,175.25473386118932,-175.25473386118932,0.0,0.13917122103612578,-89.8413848174705,15.89121572616711,159.67418317106396,1.193056181163401,-0.11151684686597146,0.0,0.0,-0.016065986438444497,-4.743084934780637,-0.8932562855615936,0.0,-0.08397438305244222,0.0,0.5024085968307532,1.0,-10.0
78,0.0,-0.00047252885035148736,0.0,0.0,266.5918564869383,-266.5918564869383,13.052069766813382,0.0,-148.14450223405004,15.612873284095421,263.9242043425896,1.1930561811634428,-0.11151684686597403,0.0,0.0,-0.016065986438445135,-4.603913713744702,-0.8932562855615771,0.0,-0.08397438305247527,0.0,0.5024085968307721,1.0,-10.0
