M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22810412600029856,0.0,0.0,0.0,0.0,0.0,-3.4793337429265637e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2681947721310295,-0.27604509755119744,0.0,0.03996604311581814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15162978476106834,0.0,0.0,0.0,0.0,0.0,-0.00953137895538387,0.0,0.0,0.0,0.0,0.0,0.0,-0.002558302934501212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010233334538019305,0.013736812079309236
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2740893392545667,0.0,0.0,0.0,0.0,0.051905096601941585,-3.389036165908064e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22230561190177492,-0.30780984627521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10876578299673474,0.0,0.0,0.0,0.0,0.0,-0.009284015382669413,0.0,0.0,0.0,0.0,0.0,0.0,-0.002491908454025054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009967753429141366,0.013380306800319604
0.0,0.08687628927766301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247920966036129,0.0,0.0,0.0,0.0,0.0,-3.7816053476705856e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24805639409861022,-0.2565887266609045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1213646731662492,0.0,0.0,0.0,0.0,0.0,-0.01035942979072683,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027805588002988335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01112236866961937,0.0149302153392642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2131704503250638,0.0,0.0,0.0,0.0,0.0,-3.7816053476705856e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28280690980967543,-0.2739639845164371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1213646731662492,0.0,0.0,0.0,0.0,0.0,-0.01035942979072683,0.0,0.0,0.0,0.0,0.0695010314221304,0.0,-0.0027805588002988335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01112236866961937,0.0149302153392642
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31292907664681296,0.0,0.0,0.0,0.0,0.0,-2.8063754173521536e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3130295794625288,-0.12594566817624825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09006620310565772,0.0,0.0,0.0,-0.12894390617983967,0.0,-0.007687859104702596,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020634865741523127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008254045345153393,0.011079894767362429
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23413061946753014,0.0,0.0,0.0,0.0,0.0,-3.357351861778551e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29034521698883753,-0.2768849319216032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1357961065921874,0.0,0.0,0.0,0.0,0.0,-0.009197218561234856,0.0,0.0,0.02804718148030497,0.0,0.0,0.0,-0.0024686114511442716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009874564299348678,0.013255213502622697
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21489591999815233,0.0,0.0,0.0,0.0,0.0,-4.2770360415305885e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30238954493394254,-0.2574519202311369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1372647417109177,0.0,0.0,0.0,0.0,0.0,-0.011716625747828818,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031448417037485956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.043670227175272795,0.012579517769207613,0.01688623302618843
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22011607174184505,0.0,0.0,0.0,0.0,0.0,-3.6410194546023064e-07,0.0,0.0,0.0,0.0,0.0,0.03717624663157364,0.0,0.0,0.0,0.0,0.2945989583604219,-0.25634378253357065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15402903677583402,0.0,0.0,0.0,0.0,0.0,-0.009974305073864298,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026771880605653314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010708880748830312,0.014375165971549211
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06934858901648765,0.0,0.0,0.0,0.0,0.0,-3.5358594677016184e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45938244998489147,-0.1261914834179407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2434469237157226,0.0,0.0,0.0,0.0,0.06498453893935373,-0.00968622702210184,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025998654686676514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010399586669710642,0.01395998217917685
