M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22582750791855505,0.0,0.0,0.0,0.0,0.0,-4.455279529555184e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31581478042419886,-0.27065098476846133,0.0,0.0014819252927618745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1444671112804581,0.0,0.0,0.0,0.0,0.0,-0.012204910677133371,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032759015192653155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01310376332222113,0.013172669268991908
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22757857201426518,0.0,0.0,0.0,0.0,0.001973950225838284,-4.4508822795384147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3140226164262494,-0.2718643216515865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14284406316761025,0.0,0.0,0.0,0.0,0.0,-0.01219286473403964,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032726682859934267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013090830233936514,0.013159668172252698
0.0,0.0029726611088919017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22649881656866253,0.0,0.0,0.0,0.0,0.0,-4.468523565741935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3152672601851331,-0.2699692078705199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14341023248922954,0.0,0.0,0.0,0.0,0.0,-0.012241191740440785,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032856396643081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01314271636982922,0.013211827150628136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22530975212510576,0.0,0.0,0.0,0.0,0.0,-4.468523565741935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3164563246286899,-0.2705637400922983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14341023248922954,0.0,0.0,0.0,0.0,0.0,-0.012241191740440785,0.0,0.0,0.0,0.0,0.0023781288871135213,0.0,-0.0032856396643081956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01314271636982922,0.013211827150628136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2297127066691121,0.0,0.0,0.0,0.0,0.0,-4.416014309762174e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31743803954437116,-0.2638590921161828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14172503054341778,0.0,0.0,0.0,-0.005875459221287793,0.0,-0.012097346494658935,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032470303805812186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012988277381653453,0.0130565760473037
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22606183824698986,0.0,0.0,0.0,0.0,0.0,-4.449285430814601e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3166007387160854,-0.2706904707073502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14386912865461315,0.0,0.0,0.0,0.0,0.0,-0.012188490284376099,0.0,0.0,0.0010763138341052631,0.0,0.0,0.0,-0.003271494146609876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013086133620042944,0.013154946861284022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22541046773737464,0.0,0.0,0.0,0.0,0.0,-4.4863052526046487e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3171850296787296,-0.2700486717462332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14398090774908107,0.0,0.0,0.0,0.0,0.0,-0.012289903364124213,0.0,0.0,0.0,0.0,0.0,0.0,-0.003298714277162954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00132644012435767,0.013195015448837201,0.013264401243574149
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22554024533744008,0.0,0.0,0.0,0.0,0.0,-4.4626276192675954e-07,0.0,0.0,0.0,0.0,0.0,0.001319439494409482,0.0,0.0,0.0,0.0,0.3168304433523648,-0.26994285970898346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14454045085899028,0.0,0.0,0.0,0.0,0.0,-0.012225040228599809,0.0,0.0,0.0,0.0,0.0,0.0,-0.003281304461570709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013125375350787045,0.013194394944092285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22003023409513872,0.0,0.0,0.0,0.0,0.0,-4.4579220525323074e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3228229965964,-0.2651768575728832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14781496721996304,0.0,0.0,0.0,0.0,0.00237248680770183,-0.01221214967452604,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032778445275497624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013111535448624433,0.013180482265007634
