M_ac_e,M_ca2_e,M_cd2_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-9.039153268965886e-07,0.0,0.0,0.13199242627709262,0.0,0.0,0.2910123878102865,-0.2910123878102865,0.0,0.0,0.0,0.0,0.0040272570219552295,-0.06945962790000648,0.0,0.2008796821562144,0.001529777196059815,-0.0002133240901891608,0.0,0.0,0.0,0.0,-3.07331316862896e-05,0.0,0.0,-0.0040272570219552295,0.0,0.0,0.0,0.0,-0.001708738094542387,0.0,0.0,-0.00016063724331616064,0.0,0.0,0.0,0.0,0.0,0.0,0.0009610732354271473,0.002983787095655141
0.0,-8.952950815174764e-07,0.0,0.0,0.1301834858787682,0.0,0.0,0.29318880676163084,-0.29318880676163084,0.0,0.0,0.0,0.0,0.0,-0.06788024458615904,0.0,0.20391565732516262,0.001606886099869478,-0.00021128971158312486,0.0,0.0,0.0,0.0,-3.0440043242581103e-05,0.0,0.0,-0.004034699692153852,0.0,0.0,0.0,0.0,-0.0016924426062092446,0.0,0.0,-0.00015910531613979155,0.0,0.0,0.0,0.0,0.0,0.0,0.0009519079000576022,0.002955332022311177
0.0,-3.69769598554826e-07,0.0,0.0,0.021501362198190727,0.0,0.0,0.2822405907863025,-0.2822405907863025,0.0,0.0,0.0,0.0,-0.1390951011361567,0.007110215913636836,0.0,0.2559444068921808,0.0,-8.726565513845275e-05,0.0,0.0,0.0,0.0,-1.2572170675530557e-05,0.0,0.0,-0.002844402638496548,0.0,0.0,0.0,0.0,-0.0006990028606147992,0.003019695402300563,0.0,-6.571275782866118e-05,0.0,0.0,0.0,0.0,0.0,-0.0035249653889584957,0.0003931514975697944,0.001220594146048477
0.0,-4.0818550376184917e-07,0.0,0.0,0.01706833824930549,0.0,0.0,0.28378451266402605,-0.28378451266402605,0.0,0.0,0.0,0.0016667079903442052,-0.13548989170143308,0.00118207469808465,0.0,0.26475662765036156,0.0,-9.633181187153667e-05,0.0,0.0,0.0,0.0,-1.3878311901865279e-05,0.0,0.0,-0.0023065577997238686,0.0,0.0,0.0,0.0,-0.0007716232916555481,0.0,0.0,-7.253975249102421e-05,0.0,0.0,0.0,0.0,0.0,-0.007224595187033489,0.0004339965825136856,0.0013474034597240935
0.0,-4.80770993611127e-07,0.0,0.0,0.021952782633368355,0.0,0.0,0.28314715724558137,-0.28314715724558137,0.0,0.0,0.0,0.0,-0.1344958884834543,0.003936169165060662,0.0,0.258683239868368,0.0,-0.00011346199334129201,0.0,0.0,0.0,0.0,-1.6346219405669454e-05,0.0,0.0,-0.002353347437245115,0.0,0.0,0.0,0.0,-0.0009088370194527207,0.0012363430350516658,0.0,-8.543911667613344e-05,0.0,0.0,0.0,0.0,0.0,-0.00782517268655635,0.0005111719212857548,0.0015870051585775307
0.0,-9.960837645268042e-08,0.0,0.0,0.0,0.0,0.0,0.28167324919417824,-0.28167324919417824,0.0,0.0,0.0,0.0024892917520436385,-0.1486458366177744,0.004453597657258151,0.0,0.2770299271847685,0.0,-2.350758489176324e-05,0.0,0.0,0.0,0.0,-3.3866859643679405e-06,0.0,0.0,-0.001604147714776311,0.0,0.0,0.0,0.0,-0.00018829709190193425,0.0,0.0,-1.7701674624206815e-05,0.0,0.0,0.0,0.0,0.0,-0.0017629979273544075,0.00010590698241802779,0.0003288031294912086
0.0,-5.000388356841078e-07,0.0,0.0,0.02026079970287872,0.0,0.0,0.2837790699066617,-0.2837790699066617,0.0,0.0,0.0,0.0006429459555264263,-0.13292082758828944,0.0015221350550897737,0.0,0.26219238871285344,0.0,-0.00011800920562746808,0.0,0.0,0.0,0.0,-1.7001326261499207e-05,0.0,0.0,-0.002126189481324441,0.0,0.0,0.0,0.0,-0.0009452604484731862,0.0,0.0,-8.886325712729857e-05,0.0,0.0,0.0,0.0,0.0,-0.009424673766053179,0.0005316581402597775,0.0016506075080762002
0.0,-5.66718420593116e-07,0.0,0.0,0.02004782514158797,0.0,0.0,0.28227184197379057,-0.28227184197379057,0.00437209221092803,0.0,0.0,0.0,-0.13206427019839578,0.0002677458867397545,0.0,0.2621786946893397,0.0,-0.00013374559305408864,0.0,0.0,0.0,0.0,-1.9268432928261287e-05,0.0,0.0,-0.002045373306089904,0.0,0.0,0.0,0.0,-0.0010713098067172586,0.0,0.0,-0.00010071306693417925,0.0,0.0,0.0,0.0,0.0,-0.010681442820327694,0.0006025541218839183,0.0018707140590716583
0.0,-1.0723983039970016e-07,0.0,0.0,0.0,0.0,0.0,0.28157480327687345,-0.28157480327687345,0.0,0.0,0.0,0.0023104840958916954,-0.14864062761171284,0.004671633605930576,0.0,0.27694525879969445,0.0,-2.5308608639925347e-05,0.0,0.0,0.0,0.0,-3.646155487820821e-06,0.0,0.0,-0.001542286969160148,0.0,0.0,0.0,0.0,-0.00020272339455219382,0.0,0.0,-1.9057880994500758e-05,0.0,0.0,0.0,0.0,0.0,-0.002021243839713565,0.00011402100141697172,0.0003539942432279149
0.0,-3.575574942855029e-07,0.0,0.0,0.0,0.0,0.0,0.27631453039980436,-0.27631453039980436,0.015407165431620268,0.0,0.0,0.0,-0.1450824210725906,0.00016892789238740966,0.0,0.276285935472855,0.0,-8.438359754408411e-05,0.0,0.0,0.0,0.0,-1.2156958987546043e-05,0.0,0.0,-0.0012904795885027999,0.0,0.0,0.0,0.0,-0.0006759174153760733,0.0,0.0,-6.35425116711491e-05,0.0,0.0,0.0,0.0,0.0,-0.006739202029454269,0.000380167176790781,0.0011802824951168518
0.0,-1.9194613035904132e-07,0.0,0.0,0.0,0.0,0.0,0.28066825343200363,-0.28066825343200363,0.0,0.0,0.0,0.0,-0.148187212748242,0.006983156318894018,0.0,0.2765174200653527,0.0,-4.529930227508689e-05,0.0,0.0,0.0,0.0,-6.526170677126939e-06,0.0,0.0,-0.0006927628906657865,0.0,0.0,0.0,0.0,-0.0003628499874767758,0.0,0.0,-3.411126720457557e-05,0.0,0.0,0.0,0.0,0.0,-0.0049962726103621935,0.00020408359394152569,0.0006336062347704488
0.0,-4.264149743028182e-07,0.0,0.0,0.020060677522409573,0.0,0.0,0.28259471304443506,-0.28259471304443506,0.0,0.0,0.0,0.0,-0.1370844466188941,0.00526078189910738,0.0,0.25912705231382316,0.0,-0.00010063396839225161,0.0,0.0,0.0,0.0,-1.4498114113462289e-05,0.0,0.0,-0.002382217133390383,0.0,0.0,0.0,0.0,-0.0008060838100579046,0.0016864407727870717,0.0,-7.577936112214264e-05,0.0,0.0,0.0,0.0,0.0,-0.006350579024416927,0.0004533787698841375,0.0014075781877569901
