,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.0006615403904921055,0.0,0.0,346.51342566322114,-346.51342566322114,12.2945695953116,0.0,-187.01220853576476,17.15523606144586,343.13010592927697,0.0,-0.15612358561239806,0.0,0.0,-0.02249238101382398,-4.775200545613816,-1.2505587997863543,0.0,-0.11756413627346951,0.0,0.703372035563138,1.0,-10.0
1,0.0,-0.000661540390492114,0.0,0.0,604.6993871647743,-604.6993871647743,0.0,6.1472847976557174,-322.2524740841974,29.449805656757952,595.1687826331743,0.0,-0.1561235856124136,0.0,0.0,-0.022492381013824267,-10.922485343269871,-1.2505587997862688,0.0,-0.11756413627347102,0.0,0.7033720355629918,1.0,-10.0
3,0.0,-0.0006615403904921226,0.0,0.0,354.14350615302845,-354.14350615302845,11.892986411638374,0.0,-191.0280403725055,17.456423449201452,350.55939482724733,0.0,-0.15612358561229878,0.0,0.0,-0.022492381013824562,-4.775200545613953,-1.2505587997863377,0.0,-0.11756413627347255,0.0,0.7033720355630784,1.0,-9.899604204081601
4,0.0,-0.0006615403904921604,0.0,0.0,603.8962207974696,-603.8962207974696,0.0,5.946493205819487,-321.85089090054646,29.34940986084158,594.3656162658687,0.0,-0.15612358561242454,0.0,0.0,-0.02249238101382584,-10.721693751433689,-1.2505587997863474,0.0,-0.11756413627347927,0.0,0.7033720355632038,1.0,-9.899604204081594
5,0.0,-0.0006615403904921161,0.0,0.0,621.7357004148864,-621.7357004148864,0.0,0.0,-330.77063070925357,26.37616325792998,612.2050958832863,0.0,-0.15612358561241407,0.0,0.0,-0.02249238101382434,-4.7752005456138145,-1.2505587997862688,0.0,-0.1175641362734714,0.0,0.7033720355630383,1.0,-6.926357601172111
6,0.0,-0.0006615403904920592,0.0,0.0,354.8462767244232,-354.8462767244232,12.043580105514762,0.0,-191.53001935207908,17.556819245118287,351.2621653986425,0.0,-0.156123585612346,0.0,0.0,-0.022492381013822404,-4.82539844357271,-1.250558799786199,0.0,-0.11756413627346128,0.050197897959194715,0.703372035562979,1.0,-10.0
7,0.0,-0.0006615403904920492,0.0,0.0,607.761458940226,-607.761458940226,0.0,6.021790052757238,-324.00940051273767,29.600399350632557,598.1555575616879,0.0,-0.15612358561239834,0.0,0.0,-0.022492381013822064,-10.847188496329931,-1.2505587997862375,0.0,-0.11756413627345952,0.050197897959193966,0.7033720355629245,1.0,-10.0
8,0.0,-0.0006615403904921069,0.0,0.0,822.1371848184589,-822.1371848184589,0.0,0.0,-442.03648554682,36.82654741394448,808.918209408265,0.0,-0.15612358561241196,0.0,0.0,-0.022492381013824024,-7.234114464676123,-1.2505587997862717,0.0,-0.11756413627346976,2.4589139190622444,0.7033720355628776,1.0,-10.0
9,0.0,-0.0006615403904921239,0.0,0.0,355.31479043874384,-355.31479043874384,12.04358010551596,0.0,-191.71407831128167,17.55681924511992,351.73067911296266,0.0,-0.15612358561235407,0.0,0.0,-0.022492381013824607,-4.825398443573194,-1.2505587997863026,0.05019789795919963,-0.11756413627347279,0.0,0.7033720355631153,1.0,-10.0
10,0.0,-0.0006615403904921215,0.0,0.0,608.2299726545782,-608.2299726545782,0.0,6.021790052757925,-324.1934594719568,29.600399350635897,598.6240712760391,0.0,-0.15612358561241535,0.0,0.0,-0.022492381013824524,-10.847188496331047,-1.2505587997863217,0.05019789795919944,-0.11756413627347233,0.0,0.703372035563008,1.0,-10.0
11,0.0,-0.0006615403904922209,0.0,0.0,845.0870480631864,-845.0870480631864,0.0,0.0,-451.0525032501263,36.826547413951026,831.8680726529906,0.0,-0.15612358561243883,0.0,0.0,-0.0224923810138279,-7.234114464677355,-1.25055879978657,2.4589139190625353,-0.11756413627349,0.0,0.7033720355630854,1.0,-10.0
12,0.0,-0.0006615403904920608,0.0,0.0,356.35221366319996,-356.35221366319996,11.993382207555669,0.0,-192.33318571942678,17.657215041036718,352.71790443945997,0.0,-0.15612358561230433,0.0,0.05019789795919485,-0.022492381013822463,-4.875596341531881,-1.25055879978628,0.0,-0.11756413627346157,0.0,0.7033720355629937,1.0,-10.0
13,0.0,-0.0006615403904921788,0.0,0.0,608.213240021978,-608.213240021978,0.0,5.996691103778757,-324.2603900025972,29.650597248597588,598.5822396944583,0.0,-0.1561235856124289,0.0,0.050197897959203784,-0.022492381013826473,-10.872287445311667,-1.25055879978632,0.0,-0.11756413627348254,0.0,0.7033720355630549,1.0,-10.0
14,0.0,-0.0006615403904921561,0.0,0.0,804.1051494120612,-804.1051494120612,0.0,0.0,-432.2008298706026,37.64618538696816,790.4763550153564,0.0,-0.15612358561242354,0.0,2.049094932552095,-0.022492381013825696,-8.873390410718368,-1.2505587997862857,0.0,-0.11756413627347849,0.0,0.7033720355629852,1.0,-10.0
15,0.0,-0.0006615403904920654,0.0,0.0,354.81281145912044,-354.81281145912044,12.09377800347416,0.0,-191.4630888214687,17.489888714506133,351.2621653986457,0.0,-0.15612358561231482,0.03346526530613012,0.0,-0.022492381013822612,-4.80866581091969,-1.2505587997862,0.0,-0.11756413627346238,0.0,0.7033720355630735,1.0,-10.0
16,0.0,-0.000661540390492093,0.0,0.0,608.7821495321031,-608.7821495321031,0.0,6.046889001737238,-324.4946468596979,29.583666717981487,599.184614469891,0.0,-0.15612358561240866,0.03346526530613152,0.0,-0.022492381013823556,-10.855554812657195,-1.2505587997862266,0.0,-0.11756413627346729,0.0,0.7033720355629981,1.0,-10.0
17,0.0,-0.0006615403904921294,0.0,0.0,939.3454149604623,-939.3454149604623,0.0,0.0,-501.8700575773539,37.64618538696676,925.7166205637579,0.0,-0.1561235856124172,2.0490949325518786,0.0,-0.02249238101382479,-6.82429547816581,-1.2505587997862613,0.0,-0.11756413627347374,0.0,0.7033720355629387,1.0,-10.0
18,0.0,-0.0006615403904920548,0.0,0.0,356.4526094591151,-356.4526094591151,11.993382207555552,0.0,-192.43358151534338,17.65721504103652,352.8183002353751,0.050197897959194375,-0.1561235856123646,0.0,0.0,-0.02249238101382225,-4.825398443572686,-1.2505587997861773,0.0,-0.11756413627346048,0.0,0.703372035563051,1.0,-10.0
19,0.0,-0.000661540390492123,0.0,0.0,608.3136358178449,-608.3136358178449,0.0,5.996691103778243,-324.3607857984882,29.650597248595144,598.6826354903263,0.05019789795919955,-0.1561235856124157,0.0,0.0,-0.022492381013824572,-10.82208954735152,-1.2505587997863388,0.0,-0.11756413627347262,0.0,0.7033720355630578,1.0,-10.0
20,0.0,-0.0006615403904920744,0.0,0.0,808.2033392770659,-808.2033392770659,0.0,0.0,-436.29901973565296,37.646185386963516,794.5745448803623,2.049094932551834,-0.15612358561240425,0.0,0.0,-0.02249238101382292,-6.824295478165252,-1.2505587997861862,0.0,-0.11756413627346399,0.0,0.7033720355629676,1.0,-10.0
21,0.0,-0.0006615403904921226,0.050197897959199524,0.0,354.14350615302845,-354.14350615302845,11.99338220755674,0.0,-190.97784247454638,17.406225551242333,350.60959272520654,0.0,-0.15612358561229878,0.0,0.0,-0.022492381013824562,-4.775200545613953,-1.2505587997863377,0.0,-0.11756413627347255,0.0,0.7033720355630784,1.0,-10.0
22,0.0,-0.000661540390492096,0.05019789795919751,0.0,606.0045325116971,-606.0045325116971,0.0,5.996691103778006,-322.9050467576582,29.399607758797995,596.4739279800972,0.0,-0.15612358561240935,0.0,0.0,-0.022492381013823656,-10.771891649391783,-1.250558799786148,0.0,-0.11756413627346783,0.0,0.7033720355629819,1.0,-10.0
23,0.0,-0.0006615403904921019,2.049094932551739,0.0,713.9449723797105,-713.9449723797105,0.0,0.0,-376.8752666916651,27.400710724205524,704.4143678481105,0.0,-0.15612358561241077,0.0,0.0,-0.02249238101382386,-4.775200545613679,-1.2505587997861574,0.0,-0.1175641362734689,0.0,0.7033720355629868,1.0,-10.0
24,0.0,-0.0006615403904920814,0.0,10.604384402864403,261.6783504402934,-261.6783504402934,1.6901851924468132,0.0,-133.9902865214359,17.15523606144531,247.6906463034849,0.0,-0.15612358561238407,0.0,0.0,-0.02249238101382316,-4.775200545613629,-1.2505587997862357,0.0,-0.11756413627343076,0.0,0.7033720355631183,1.0,-10.0
25,0.0,-0.0006615403904920388,0.0,11.449476999087038,272.6645541911803,-272.6645541911803,0.0,0.42254629811166633,-139.0608420987675,18.0003286576675,257.40921116003767,0.0,-0.15612358561238698,0.0,0.0,-0.022492381013821713,-5.1977468437250485,-1.2505587997862362,0.0,-0.1175641362733674,0.0,0.7033720355630012,1.0,-10.0
26,0.0,-0.0006615403904920389,0.0,12.294569595310405,251.5372392855962,-251.5372392855962,0.0,0.0,-127.22954575164043,17.155236061444214,235.85934995634187,0.0,-0.1561235856123148,0.0,0.0,-0.022492381013821717,-4.775200545613384,-1.250558799786244,0.0,-0.11756413627340927,0.0,0.703372035563058,1.0,-10.0
27,0.0,-0.0006615403904920807,0.0,11.106363382456276,265.2925990933552,-265.2925990933552,0.7866230291812207,0.0,-135.49622346021164,17.456423449200386,250.60212438511797,0.0,-0.15612358561233364,0.0,0.0,-0.022492381013823132,-4.775200545613687,-1.250558799786315,0.0,-0.11756413627343877,0.0,0.7033720355630589,1.0,-9.899604204081676
28,0.0,-0.0006615403904920473,0.0,11.499674897046352,270.40564878302007,-270.40564878302007,0.0,0.1966557572952229,-137.85609254774857,17.849734963790215,255.12520680289762,0.0,-0.15612358561234863,0.0,0.0,-0.022492381013822,-4.971856302908782,-1.2505587997862286,0.0,-0.11756413627340531,0.0,0.7033720355630718,1.0,-9.899604204081681
29,0.0,-0.0006615403904920942,0.0,11.206759178374952,265.19220329744223,-265.19220329744223,0.8368209271404857,0.0,-135.49622346021445,17.55681924511918,250.40133279328626,0.0,-0.15612358561236403,0.0,0.0,-0.022492381013823594,-4.825398443572945,-1.2505587997863383,0.0,-0.11756413627339181,0.05019789795919737,0.7033720355630751,1.0,-10.0
30,0.0,-0.0006615403904920399,0.0,11.625169641944249,270.63153932383335,-270.63153932383335,0.0,0.20920523178507364,-138.0066862416247,17.97522970868791,255.21305312432327,0.0,-0.1561235856123203,0.0,0.0,-0.022492381013821748,-5.03460367535765,-1.250558799786182,0.0,-0.11756413627338239,0.05019789795919325,0.703372035563017,1.0,-10.0
31,0.0,-0.0006615403904920994,0.0,11.206759178375005,265.66071701173024,-265.66071701173024,0.8368209271404663,0.0,-135.68028241939928,17.556819245119307,250.86984650757415,0.0,-0.1561235856123676,0.0,0.0,-0.022492381013823778,-4.825398443573015,-1.25055879978636,0.05019789795919778,-0.11756413627344756,0.0,0.7033720355631001,1.0,-10.0
32,0.0,-0.0006615403904920858,0.0,11.625169641945035,271.10005303813796,-271.10005303813796,0.0,0.20920523178510525,-138.1907452008179,17.975229708689202,255.68156683862688,0.0,-0.1561235856123466,0.0,0.0,-0.02249238101382331,-5.034603675358021,-1.2505587997862888,0.05019789795919673,-0.11756413627338941,0.0,0.703372035563082,1.0,-10.0
33,0.0,-0.0006615403904920742,0.0,11.25695707633379,266.29655705253646,-266.29655705253646,0.7364251312220698,0.0,-136.04840033776142,17.657215041037016,251.4052907524626,0.0,-0.15612358561232006,0.0,0.05019789795919586,-0.022492381013822914,-4.875596341531961,-1.2505587997863157,0.0,-0.11756413627339461,0.0,0.7033720355630938,1.0,-10.0
34,0.0,-0.0006615403904920912,0.0,11.625169641945094,271.08332040548714,-271.08332040548714,0.0,0.18410628280543595,-138.25767573143136,18.02542760664859,255.6397352569963,0.0,-0.1561235856123251,0.0,0.050197897959197144,-0.022492381013823493,-5.059702624337698,-1.250558799786259,0.0,-0.11756413627341064,0.0,0.7033720355630476,1.0,-10.0
35,0.0,-0.000661540390492078,0.0,11.206759178374622,265.1587380321296,-265.1587380321296,0.8870188250996265,0.0,-135.42929292959883,17.489888714506467,250.40133279328018,0.0,-0.1561235856123242,0.03346526530613076,0.0,-0.022492381013823042,-4.808665810919778,-1.2505587997863135,0.0,-0.11756413627342899,0.0,0.703372035563041,1.0,-10.0
36,0.0,-0.0006615403904920721,0.0,11.650268590924385,270.9243603952752,-270.9243603952752,0.0,0.2217547062748779,-138.0903494048967,17.93339812705622,255.50169103760115,0.0,-0.15612358561235204,0.03346526530613046,0.0,-0.022492381013822844,-5.030420517194609,-1.2505587997862644,0.0,-0.11756413627341583,0.0,0.7033720355631051,1.0,-10.0
37,0.0,-0.00066154039049206,0.0,11.30715497429271,265.9953696647756,-265.9953696647756,0.686227233262866,0.0,-135.89780664388095,17.65721504103666,251.05390546674292,0.050197897959194784,-0.15612358561237435,0.0,0.0,-0.02249238101382243,-4.825398443572724,-1.2505587997861944,0.0,-0.11756413627343296,0.0,0.703372035563087,1.0,-10.0
38,0.0,-0.0006615403904920461,0.0,11.650268590923915,270.4558466809787,-270.4558466809787,0.0,0.17155680831571388,-137.95648834366676,18.000328657667698,254.99971205799915,0.050197897959193716,-0.1561235856123794,0.0,0.0,-0.022492381013821956,-4.996955251888294,-1.2505587997861836,0.0,-0.1175641362733646,0.0,0.7033720355630575,1.0,-10.0
39,0.0,-0.0006615403904920807,0.05019789795919634,11.106363382456276,265.2925990933552,-265.2925990933552,0.8870188250996393,0.0,-135.4460255622524,17.406225551241224,250.65232228307713,0.0,-0.15612358561233364,0.0,0.0,-0.022492381013823132,-4.775200545613687,-1.250558799786315,0.0,-0.11756413627343877,0.0,0.7033720355630589,1.0,-10.0
40,0.0,-0.0006615403904920592,0.05019789795919472,11.5498727950058,271.05822145649444,-271.05822145649444,0.0,0.22175470627488397,-138.10708203754712,17.849734963790517,255.75268052739216,0.0,-0.1561235856123801,0.0,0.0,-0.02249238101382241,-4.996955251888381,-1.2505587997862326,0.0,-0.11756413627338763,0.0,0.7033720355630839,1.0,-10.0
41,0.10039579591834914,-0.0006615403904920847,0.0,11.106363382456353,264.28864113417285,-264.28864113417285,0.9874146210180941,0.0,-134.99424448062052,17.35602765328217,249.69856222185396,0.0,-0.1561235856123196,0.0,0.0,-0.02249238101382327,-4.7752005456137026,-1.2505587997862808,0.0,-0.11756413627343301,0.0,0.7033720355631223,1.0,-10.0
42,0.10039579591830679,-0.0006615403904920515,0.0,11.600070692964817,270.70683617077685,-270.70683617077685,0.0,0.24685365525442493,-137.95648834366787,17.849734963790294,255.37619629269517,0.0,-0.15612358561235049,0.0,0.0,-0.022492381013822147,-5.022054200867992,-1.2505587997861904,0.0,-0.11756413627337932,0.0,0.7033720355630567,1.0,-10.0
43,0.10039579591838868,-0.0006615403904920542,0.0,0.0,353.139548193808,-353.139548193808,12.093778003473865,0.0,-190.52606139289387,17.356027653281345,349.6558326639456,0.0,-0.15612358561235734,0.0,0.0,-0.022492381013822234,-4.7752005456134095,-1.2505587997862453,0.0,-0.11756413627346039,0.0,0.703372035563094,1.0,-10.0
44,0.10039579591839708,-0.0006615403904921096,0.0,0.0,607.108886266812,-607.108886266812,0.0,6.0468890017373464,-323.5576194311343,29.44980565675777,597.5782817352117,0.0,-0.15612358561241257,0.0,0.0,-0.022492381013824118,-10.822089547351386,-1.2505587997862648,0.0,-0.11756413627347027,0.0,0.7033720355629843,1.0,-10.0
