,M_co2_e,M_etoh_e,M_fe2_e,M_fe3_e,M_glu__45__L_e,M_glyclt_e,M_h2o_e,M_h_e,M_hom__45__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_so4_e,objective,virtual_tag_R_constraint_reaction,M_ac_e
1,4.067255921948866,0.0,15.054747129143644,-15.05475717808737,0.666666666666659,0.0,5.811687868320599,0.0,0.0,-3.891717032194296,0.0,-0.2752834244234761,0.0,-0.07388840542577349,0.2955571683891271,1.0,-10.0
2,3.8743961998980128,0.578579166152542,11.58327213222837,-11.583282181172098,0.47380694461581,0.0,6.390267034473136,0.0,0.0,-3.6988573101434423,0.0,-0.2752834244234763,0.0,-0.07388840542577531,0.2955571683891314,1.0,-10.0
3,3.4005892552822035,0.0,15.054747129143651,-15.054757178087378,0.0,1.9999999999999865,3.8116878683206137,0.0,0.0,-3.225050365527634,0.0,-0.27528342442347625,0.0,-0.07388840542577596,0.29555716838913154,1.0,-10.0
4,3.4005892552821972,0.0,15.054747129143633,-15.054757178087359,0.0,1.9999999999999836,3.8116878683206092,9.830102829609643,0.0,-3.225050365527631,0.0,-0.27528342442347364,0.0,-0.07388840542577377,0.2955571683891273,1.0,-10.0
5,3.4005892552821995,0.0,1.9479433563307738,-1.9479534052744991,0.0,1.9999999999999833,10.365089754727038,0.0,0.0,-3.2250503655276304,-3.2767009432032133,-0.27528342442347836,0.0,-0.07388840542577592,0.2955571683891294,1.0,-10.0
6,3.4005892552821977,0.0,0.0,-1.0048943725230464e-05,0.0,1.999999999999981,11.33906143289242,-1.460957517248079,0.0,-3.225050365527628,-3.763686782285906,-0.27528342442347725,0.0,-0.07388840542577688,0.2955571683891299,1.0,-10.0
7,4.400589255282195,0.0,17.05474712914362,-17.054757178087346,0.0,0.0,4.811687868320602,0.0,0.0,-3.2250503655276317,0.0,-0.2752834244234752,0.9999999999999901,-0.07388840542577677,0.2955571683891296,1.0,-10.0
8,4.111299672205919,0.5785791661525403,13.004692966075805,-13.004703015019532,0.0,0.0,5.67955661754941,0.0,0.0,-3.225050365527625,0.0,-0.27528342442347564,0.7107104169237193,-0.0738884054257735,0.2955571683891306,1.0,-10.0
9,4.400589255282199,0.0,17.054747129143653,-17.05475717808738,0.0,0.0,4.81168786832061,10.830102829609658,0.0,-3.2250503655276384,0.0,-0.27528342442347425,0.999999999999994,-0.07388840542577756,0.2955571683891319,1.0,-10.0
10,4.11129967220593,0.5785791661525418,13.004692966075847,-13.004703015019574,0.0,0.0,5.679556617549428,6.4907590834655755,0.0,-3.225050365527636,0.0,-0.2752834244234759,0.7107104169237218,-0.07388840542577499,0.29555716838912954,1.0,-10.0
11,3.400589255282203,0.0,11.05474712914367,-11.054757178087394,0.0,0.0,5.811687868320599,0.0,0.0,-3.2250503655276326,0.0,-0.27528342442347675,0.0,-0.07388840542577609,0.2955571683891316,1.0,-8.000000000000016
12,3.400589255282205,0.5785791661525419,8.740430464533503,-8.74044051347723,0.0,0.0,6.3902670344731485,0.0,0.0,-3.225050365527634,0.0,-0.275283424423479,0.0,-0.07388840542577542,0.2955571683891305,1.0,-8.57857916615256
13,3.4005892552822,0.0,11.054747129143657,-11.054757178087383,0.0,0.0,6.8116878683205835,0.0,0.9999999999999883,-4.225050365527619,0.0,-0.2752834244234776,0.0,-0.073888405425774,0.2955571683891306,1.0,-10.0
14,3.400589255282208,0.578579166152543,8.740430464533505,-8.74044051347723,0.0,0.0,7.100977451396871,0.0,0.7107104169237197,-3.9357607824513567,0.0,-0.27528342442347636,0.0,-0.0738884054257774,0.2955571683891319,1.0,-10.0
15,4.400589255282189,0.0,2.614610022997432,-2.614620071941158,0.0,0.0,12.031756421393684,0.0,0.0,-3.2250503655276286,-3.610034276536543,-0.27528342442347653,0.9999999999999907,-0.07388840542577503,0.2955571683891296,1.0,-10.0
16,4.4005892552821955,0.0,0.0,-1.0048943725230474e-05,0.0,0.0,13.339061432892416,-1.9609575172480749,0.0,-3.22505036552763,-4.2636867822859035,-0.2752834244234786,0.9999999999999911,-0.07388840542577764,0.2955571683891301,1.0,-10.0
17,4.111299672205918,0.578579166152542,4.3503475214550615,-4.350357570398784,0.0,0.0,10.006729339859783,0.0,0.0,-3.2250503655276286,-2.1635863611551844,-0.27528342442347653,0.7107104169237197,-0.07388840542577503,0.2955571683891296,1.0,-10.0
18,4.111299672205926,0.5785791661525438,0.0,-1.004894372523048e-05,0.0,0.0,12.181903100587338,-3.2627606410913006,0.0,-3.2250503655276344,-3.251173241518957,-0.2752834244234777,0.710710416923721,-0.07388840542577772,0.29555716838913093,1.0,-10.0
19,3.400589255282201,0.5785791661525417,11.583272132228375,-11.583282181172104,0.0,1.4214208338474392,4.968846200625694,0.0,0.0,-3.2250503655276312,0.0,-0.2752834244234767,0.0,-0.07388840542577513,0.295557168389129,1.0,-10.0
20,3.4005892552822043,0.5785791661525438,11.583272132228394,-11.583282181172118,0.0,1.4214208338474428,4.968846200625701,5.780048666541853,0.0,-3.2250503655276335,0.0,-0.2752834244234781,0.0,-0.07388840542577384,0.2955571683891313,1.0,-10.0
21,3.400589255282201,0.5785791661525412,3.8765405768392514,-3.876550625782978,0.0,1.4214208338474417,8.82221197832026,0.0,0.0,-3.2250503655276317,-1.926682888847281,-0.2752834244234763,0.0,-0.07388840542577522,0.29555716838912977,1.0,-10.0
22,3.4005892552821977,0.5785791661525416,0.0,-1.0048943725230464e-05,0.0,1.4214208338474394,10.760482266739876,-2.9074054326294356,0.0,-3.225050365527628,-2.8958180330570906,-0.27528342442347725,0.0,-0.07388840542577688,0.2955571683891299,1.0,-10.0
