M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06007866400653345,0.0,0.0,0.0,0.0,0.0,-6.363550208562329e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4714115737047214,0.0,0.0,0.05889442424322222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2840104319553283,0.0,0.0,0.0,0.0,0.10234659732053347,-0.0017432477888252931,0.0,0.0,0.0,0.0,0.0,0.0,-0.00046790248867351666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001871632414283038,0.019175462442377094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.183548389715019e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454163645742664,-0.06442930080518261,0.0,0.08343855655311001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2833064449094788,0.0,0.0,0.0,0.0,0.08840671007602284,-0.0019678802611536816,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005281957490539958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002112808349916182,0.021646385717933883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.500464608993662e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025951144941813557,0.0,0.0,0.4365707987935839,-0.06337905307419207,0.0,0.08063182464489392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2789368159424529,0.0,0.0,0.0,0.0,0.08711671517758011,-0.002054697129158748,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005514981326042908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002206019002645195,0.022601358156429142
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.944317619822651e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5308249719139765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22945277085319496,0.0,0.0,0.0,-0.11485875864044312,0.10679238072764688,-0.001354459456673799,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003635484035302363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001454211064653721,0.014898849496704482
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.821598311247664e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49966113231749243,0.0,0.0,0.061239433138443426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27982876820851676,0.0,0.0,0.0,-0.03598998103833764,0.09834824434434088,-0.0018687266985551857,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005015820920638184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020063524444846074,0.020555711501782106
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.2959912497717864e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.461220255219889,0.13112555056164046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19936564994717584,0.0,0.0,0.0,-0.09979784067688843,0.09278917100894585,-0.0011768552147040268,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003158779189615286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012635268381681725,0.012945229653714085
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.5426846871969976e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03903908475924515,0.0,0.0,0.5013722238114965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2259901441715016,0.0,0.0,0.0,-0.10923955678392896,0.10410088491284018,-0.0015183777150231527,0.0,0.0,0.0,0.0,0.0,0.0,-0.0004075454540427023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016302013785873522,0.016701925586487438
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.21178496556693e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0313670369903446,0.0,0.0,0.47750031164612605,0.0,0.0,0.058284330611028945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2746157360694091,0.0,0.0,0.0,-0.03528088195459261,0.09659315820348427,-0.001975615463486431,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005302719429520105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002121113225166744,0.021731471775559567
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.85412370735006e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034189306723657956,0.0,0.0,0.439087362020041,0.12422878419142959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19791566332183005,0.0,0.0,0.0,-0.09566885945905083,0.09116855854686612,-0.0013297514975424655,0.0,0.0,0.0,0.0,0.0,0.0,-0.0003569165777842332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001427683443338253,0.014627065677222375
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014802563870015923,0.0,0.0,0.0,0.0,0.0,-1.292794249827254e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41092908835795566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19324828955408516,0.0,0.0,0.0,0.0,0.07587904617782745,-0.0035415147890010402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009505726002178354,0.0,0.07006080192990308,0.0,0.0,0.0,0.0,0.0,-0.18782952951109205,0.003802336028903689,0.038956127901573025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014802563870015923,0.0,0.0,0.0,0.0,0.0,-1.292794249827254e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019011680144518444,0.0,0.0,0.4108340299572331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19324828955408516,0.0,0.0,0.0,0.0,0.07587904617782745,-0.0035415147890010402,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009505726002178354,0.0,0.07006080192990308,0.0,0.0,0.0,0.0,0.0,-0.18773447111036948,0.003802336028903689,0.038956127901573025
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0543826366960284,0.0,0.0,0.0,0.0,0.0,-8.284559461950688e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44292105925383923,0.0,0.0,0.044896771440450706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2585288095764949,0.0,0.0,0.0,0.0,0.09352202407135557,-0.0022694941487229944,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006091514740615548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07546924242082623,0.0024366351358678495,0.024964092936757915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0543826366960284,0.0,0.0,0.0,0.0,0.0,-8.284559461950688e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012183175679339247,0.0,0.0,0.44286014337544255,0.0,0.0,0.044896771440450706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2585288095764949,0.0,0.0,0.0,0.0,0.09352202407135557,-0.0022694941487229944,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006091514740615548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07540832654242953,0.0024366351358678495,0.024964092936757915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0816272785530963e-07,0.0,0.0,0.08903337096644398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5009564781421711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18645220250345493,0.0,0.0,0.0,0.0,0.07586953848531434,-0.0029630383981786666,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007953046316365836,0.0,0.10815572705456176,0.0,0.0,0.0,0.0,0.0,0.0,0.0031812567016267536,0.032592974953883865
