M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299625732012394,0.0,0.0,0.0,0.0,0.0,-2.846029586636223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24286907947088185,-0.17131391342026508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09133884127182826,0.0,0.0,0.0,0.0,0.0,-0.007796488785708563,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020926437016773407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2915690891502758,0.00837067525481242,0.041652727021468015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23222479684214278,0.0,0.0,0.0,0.0,0.0,-2.1347007318020077e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27589352054819866,-0.1909804987997596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06850986097279863,0.0,0.0,0.0,0.0,0.0,-0.005847855691482497,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015696140554361956,0.0,0.18745294976227267,0.0,0.0,0.0,0.0,0.0,0.0,0.006278531564123552,0.031242158293712147
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8002504886151167e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.519902489287919,-0.017441951528639782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24056152388276314,0.0,0.0,0.0,0.0,0.09139265859887667,-0.004931653842201655,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013236977100068038,0.0,0.09280363914997374,0.0,0.0,0.0,0.0,0.0,0.0,0.005294854378279755,0.026347351596290494
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21507899407652495,0.0,0.0,0.0,0.0,0.0,-1.4085825885047678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22843245074613416,-0.26517072312254664,0.0,0.1082294991551773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1534357408871059,0.0,0.0,0.0,0.0,0.0,-0.003858708428959657,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010357100628777247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004142889966190493,0.02061514269622427
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4395441594797317e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4862311035992218,-0.06218310675478519,0.0,0.05565681174439516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2777019737458264,0.0,0.0,0.0,0.0,0.08792262868400187,-0.003943525376059469,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010584756506983955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004233953410234505,0.021068277080361228
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1109164430630623,0.0,0.0,0.0,0.0,0.0,-2.2075506346661754e-07,0.0,0.0,0.22434023699826616,0.0,0.0,0.0,0.0,0.003636347181336302,0.0,0.0,0.41090583603043146,-0.13288130948246235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07084786397375929,0.0,0.0,0.0,0.0,0.0,-0.006047422643768379,0.0,0.0,0.0,0.0,0.0,0.0,-0.001623179517690117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00649279598431228,0.032308344369847794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14299625732012394,0.0,0.0,0.0,0.0,0.0,-2.846029586636223e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004688069891963925,0.0,0.0,0.24052504452489987,-0.17131391342026508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09133884127182826,0.0,0.0,0.0,0.0,0.0,-0.007796488785708563,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020926437016773407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28922505420429384,0.00837067525481242,0.041652727021468015
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2230865615621954,0.0,0.0,0.0,0.0,0.0,-2.2075506346661754e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.059721406430902846,0.0,0.0,0.24265065828173185,-0.1889663687320289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07084786397375929,0.0,0.0,0.0,0.0,0.0,-0.006047422643768379,0.0,0.0,0.0,0.0,0.0,0.0,-0.001623179517690117,0.0,0.16825517774869964,0.0,0.0,0.0,0.0,0.0,0.0,0.00649279598431228,0.032308344369847794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334482958508536,0.0,0.0,0.0,0.0,0.1340929227737239,-1.3194998843460453e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00217352191604017,0.0,0.0,0.11151421964240427,-0.34761182551840075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04234727251620949,0.0,0.0,0.0,0.0,0.0,-0.003614672911115672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009702088605495833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038808820127824864,0.01931138339024916
