,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
94,4.865271895840657,-0.00020848462268514947,0.0,16.12961121033314,203.84731099449778,-203.84731099449778,0.0,2.70423577202327,-95.18058908750425,0.0,188.5697915007841,0.0,-0.04920238780045387,0.0,0.0,-0.007088479609641721,-2.1045707205676925,-0.39411392451049687,0.0,-0.03705036751277892,0.0,0.2216678762918079,1.0,-10.0
95,5.141442262167086,-0.00020848462268514598,0.0,16.12961121033287,181.20134095572024,-181.20134095572024,0.0,2.4280654056967337,-83.71951888495231,0.0,166.19999182833337,0.0,-0.049202387800453044,0.0,0.0,-0.007088479609641603,-1.9664855374044108,-0.3941139245104408,0.0,-0.0370503675127783,0.0,0.2216678762918223,1.0,-10.0
146,1.5708296835414035,-0.00020848462268515335,0.0,15.452356591901703,167.32338861622313,-167.32338861622313,0.0,0.0,-85.7932466601726,8.282020970678017,148.7514269102099,0.0,-0.049202387800454786,0.0,0.0,-0.0070884796096418535,-2.019913893263796,-0.39411392451048827,0.0,-0.03705036751277961,2.5349221174153667,0.221667876291844,1.0,-10.0
147,0.3033686248337109,-0.0002084846226851432,0.0,5.312668122239719,114.09002415049375,-114.09002415049375,0.0,0.0,-57.90910336860016,4.479637794554655,106.9252119728502,0.0,-0.04920238780043496,0.0,0.0,-0.007088479609641509,-0.7524528345560224,-0.39411392451048616,0.0,-0.03705036751277781,0.0,0.22166787629182577,1.0,-3.6626947064617923
148,1.5708296835414028,-0.00020848462268515064,0.0,15.452356591901484,190.98266171209792,-190.98266171209792,0.0,0.0,-95.08796109069455,8.282020970677888,172.41070000608488,0.0,-0.04920238780045414,0.0,0.0,-0.00708847960964176,-2.0199138932637397,-0.3941139245104508,2.534922117415361,-0.037050367512779125,0.0,0.22166787629185322,1.0,-10.0
149,3.8240937879105514,-0.0002084846226851444,0.0,15.170698578854871,185.91281747726163,-185.91281747726163,0.0,0.0,-93.8205000319841,6.592072892400772,168.18582981038756,0.0,-0.049202387800452684,0.0,1.408290065230712,-0.007088479609641549,-2.16074289978672,-0.39411392451043,0.0,-0.03705036751277802,0.0,0.2216678762918196,1.0,-10.0
150,3.4720212716029257,-0.000208484622685148,0.0,14.818626062547414,148.94520326495748,-148.94520326495748,0.0,0.0,-76.12885608752434,7.648290441323947,132.27443314700622,1.584326323384583,-0.049202387800453516,0.0,0.0,-0.0070884796096416704,-1.5446159962483483,-0.39411392451045607,0.0,-0.03705036751277865,0.0,0.22166787629181323,1.0,-10.0
151,6.640673918372113,-0.0002084846226851485,0.0,13.762408513624381,164.7884664988038,-164.7884664988038,0.0,2.112435097846124,-80.08967189598603,2.3672026967086257,151.28634902762172,0.0,-0.04920238780045364,0.0,0.0,-0.007088479609641688,-1.8086703834791356,-0.39411392451046545,0.0,-0.03705036751277874,0.0,0.2216678762917951,1.0,-10.0
152,6.640673918372529,-0.00020848462268516994,0.0,0.0,866.6713006937391,-866.6713006937391,0.0,8.993639354659251,-461.9965081491115,16.129611210334687,853.1691832225555,0.0,-0.0492023878004587,0.0,0.0,-0.007088479609642416,-5.249272511885493,-0.39411392451023836,0.0,-0.03705036751278256,0.0,0.2216678762918767,1.0,-10.0
153,8.451332573668601,-0.0002084846226851431,0.0,14.365961398722954,119.7908313196785,-119.7908313196785,0.0,0.0,-55.32753098730264,1.7636498116097041,108.09937250379342,0.0,-0.04920238780043407,0.0,0.0,-0.007088479609641506,-0.7524528345560274,-0.3941139245104668,0.0,-0.037050367512777786,0.0,0.22166787629182044,1.0,-10.0
154,15.634313273033756,-0.0002084846226851926,0.0,0.0,809.3569784585727,-809.3569784585727,0.0,0.0,-428.84252735420125,16.129611210336417,804.8485003420478,0.0,-0.04920238780046404,0.0,0.0,-0.007088479609643187,-0.7524528345561635,-0.3941139245105756,0.0,-0.03705036751278658,0.0,0.2216678762919008,1.0,-10.0
155,6.880137211751468,-0.00020848462268517596,0.0,0.0,861.8820348261943,-861.8820348261943,0.0,8.754176061281026,-459.4821435686507,16.12961121033512,848.6193806483889,0.0,-0.04920238780046011,0.0,0.0,-0.007088479609642621,-5.129540865196545,-0.3941139245102707,0.0,-0.03705036751278362,0.0,0.22166787629188306,1.0,-10.0
156,6.880137211750567,-0.00020848462268514893,0.0,14.130635668726441,142.95005206488693,-142.95005206488693,0.0,1.6888582269166241,-68.2222219333588,1.998975541606629,129.68739788708328,0.0,-0.04920238780045373,0.0,0.0,-0.007088479609641701,-1.596881948014361,-0.3941139245104622,0.0,-0.03705036751277881,0.0,0.2216678762918232,1.0,-10.0
157,4.346849871375562,-0.00020848462268514644,0.0,14.97506478218464,130.2836153630104,-130.2836153630104,0.0,0.0,-65.05561275788929,6.221121108898207,114.48767384483192,1.2666436701874488,-0.04920238780043067,0.0,0.0,-0.0070884796096416175,-1.385774669649795,-0.39411392451049293,0.0,-0.037050367512778376,0.0,0.2216678762918235,1.0,-10.0
158,0.800247594850576,-0.00020848462268514972,0.0,17.508352122559884,161.18972091558757,-161.18972091558757,0.0,0.0,-78.86202876293412,6.727778576973324,141.84717712088386,0.0,-0.04920238780045393,2.026629872299966,0.0,-0.0070884796096417286,-1.7657677707060768,-0.3941139245104884,0.0,-0.03705036751277895,0.0,0.2216678762918343,1.0,-10.0
159,4.6283262425282885,-0.00020848462268514617,0.0,15.256541153337341,159.83863433405153,-159.83863433405153,0.0,0.0,-79.19980040831608,5.376691995439904,143.19826370241472,0.0,-0.049202387800453086,0.0,1.1259054846110836,-0.007088479609641608,-1.8783583191671445,-0.3941139245104475,0.0,-0.03705036751277832,0.0,0.22166787629182108,1.0,-10.0
160,2.8268774671505486,-0.00020848462268514516,0.0,15.481722250259494,144.97668193718437,-144.97668193718437,0.0,0.0,-72.78213914603248,6.7277785769731855,127.66076801478098,0.0,-0.04920238780045285,0.0,0.0,-0.007088479609641575,-1.76576777070602,-0.3941139245104542,0.0,-0.03705036751277815,2.026629872299929,0.2216678762917988,1.0,-10.0
161,1.8135625310005943,-0.00020848462268514682,0.0,7.375202761059735,102.41745461888598,-102.41745461888598,0.0,0.0,-50.489210550733304,3.687833768523263,94.2213751218324,0.0,-0.04920238780041986,0.0,0.0,-0.007088479609641631,-0.7524528345560315,-0.3941139245104797,0.0,-0.03705036751275106,0.0,0.22166787629184528,1.0,-4.933425319250057
162,2.826877467150597,-0.00020848462268515031,0.0,15.481722250259892,163.89189407865476,-163.89189407865476,0.0,0.0,-80.21311534446764,6.727778576973321,146.57598015625095,0.0,-0.049202387800454064,0.0,0.0,-0.007088479609641751,-1.7657677707060289,-0.3941139245104716,2.0266298722999827,-0.03705036751277906,0.0,0.22166787629180656,1.0,-10.0
163,8.32772997767909,-0.00020848462268514684,0.0,14.613166590702527,109.65541844852874,-109.65541844852874,0.0,0.0,-49.76541416776903,1.5164446196304322,97.84035703665377,0.0,-0.04920238780041721,0.0,0.0,-0.007088479609641632,-0.7524528345560609,-0.39411392451046556,0.0,-0.03705036751277846,0.0,0.2216678762918341,1.0,-10.0
164,2.480790198379499,-0.00020848462268514595,0.0,15.30867861587405,158.12799815048442,-158.12799815048442,0.0,0.0,-80.30953724180286,7.4199531145152715,140.46599695930996,0.0,-0.04920238780045304,0.0,0.0,-0.007088479609641602,-1.8522895878987702,-0.3941139245104591,0.0,-0.03705036751277829,2.199673506685471,0.22166787629181378,1.0,-10.0
165,1.3809534450367877,-0.00020848462268514614,0.0,6.509984589132102,111.93485451008922,-111.93485451008922,0.0,0.0,-56.11312866826255,4.1204428544870275,104.17138409899944,0.0,-0.049202387800434975,0.0,0.0,-0.007088479609641609,-0.7524528345560503,-0.39411392451047406,0.0,-0.03705036751277833,0.0,0.22166787629183407,1.0,-4.500816233286272
166,2.480790198379565,-0.00020848462268515189,0.0,15.3086786158745,178.65828421288745,-178.65828421288745,0.0,0.0,-88.37500676631885,7.419953114515452,160.99628302171243,0.0,-0.049202387800454446,0.0,0.0,-0.007088479609641803,-1.8522895878988266,-0.39411392451050953,2.199673506685539,-0.03705036751277934,0.0,0.22166787629183338,1.0,-10.0
167,4.436055537655525,-0.0002084846226851482,0.0,15.064270448464695,174.25893719951318,-174.25893719951318,0.0,0.0,-87.27517001297451,5.953504110058351,157.33016051056708,0.0,-0.04920238780045357,0.0,1.222040837047502,-0.007088479609641677,-1.9744936716035657,-0.3941139245104684,0.0,-0.03705036751277869,0.0,0.22166787629181678,1.0,-10.0
168,0.28111669169401127,-0.00020848462268514584,0.0,17.5083521225595,175.72538620396824,-175.72538620396824,0.0,0.0,-86.90855776185927,7.419953114515235,155.86371150610827,0.0,-0.04920238780045301,2.199673506685435,0.0,-0.007088479609641597,-1.8522895878987424,-0.3941139245104753,0.0,-0.03705036751277827,0.0,0.221667876291836,1.0,-10.0
169,4.130545328393637,-0.00020848462268514544,0.0,14.758760239202653,142.18036522701425,-142.18036522701425,0.0,0.0,-71.92328199756425,6.870034737843887,126.16811916585398,1.3747959416783895,-0.049202387800452926,0.0,0.0,-0.007088479609641586,-1.4398508053952563,-0.3941139245104717,0.0,-0.0370503675127782,0.0,0.2216678762918227,1.0,-10.0
170,6.880137211750704,-0.00020848462268515264,0.0,13.842229611417478,155.92832464380396,-155.92832464380396,0.0,1.8330612555712742,-75.36027185176293,2.287381598915841,142.66567046600005,0.0,-0.049202387800454626,0.0,0.0,-0.007088479609641829,-1.6689834623417112,-0.3941139245105081,0.0,-0.037050367512779486,0.0,0.22166787629181756,1.0,-10.0
171,2.925338920404919,-0.0002084846226851487,1.8576674989836073,5.312668122239868,87.87032119478478,-87.87032119478478,8.959275589109593,0.0,-42.94158439176209,0.0,85.18514681169589,0.0,-0.04920238780045111,0.0,0.0,-0.007088479609641695,-0.7524528345560368,-0.39411392451049915,0.0,-0.03705036751275574,0.0,0.22166787629184379,1.0,-10.0
172,6.640673918372081,-0.00020848462268514682,0.0,5.312668122239831,50.71697121511214,-50.71697121511214,12.67461058707671,0.0,-26.222576900909385,-1.8576674989835884,49.88946433100686,0.0,-0.04920238780043717,0.0,0.0,-0.0070884796096416305,-0.7524528345560433,-0.394113924510489,0.0,-0.03705036751275941,0.0,0.2216678762918433,1.0,-10.0
173,5.711840168880269,-0.00020848462268514682,0.0,7.170335621223424,72.08014745342345,-72.08014745342345,10.352526213347197,0.0,-37.13637345743798,0.0,68.00172244609688,0.0,-0.04920238780043738,0.0,0.0,-0.007088479609641631,-0.9846612719289971,-0.3941139245104782,0.0,-0.03705036751275866,0.4644168747458727,0.22166787629182785,1.0,-10.0
174,4.783006419388434,-0.00020848462268514449,0.0,5.312668122239779,69.2936462049473,-69.2936462049473,8.959275589109424,0.0,-35.51091439582693,0.0,66.60847182185844,0.0,-0.04920238780042727,0.0,0.0,-0.0070884796096415525,-0.7524528345560402,-0.39411392451048405,0.0,-0.0370503675127597,0.0,0.2216678762918245,1.0,-8.142332501016455
175,5.71184016888033,-0.00020848462268514828,0.0,7.170335621223472,76.41470495105239,-76.41470495105239,10.352526213347273,0.0,-38.83923533150655,0.0,72.33627994372578,0.0,-0.0492023878004372,0.0,0.0,-0.007088479609641682,-0.9846612719289946,-0.3941139245105002,0.46441687474588866,-0.03705036751277716,0.0,0.22166787629185367,1.0,-10.0
