M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254149437180117,0.0,0.0,0.0,0.0,0.0,-5.058291952510874e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061504786021585864,-0.3044788408651332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14806005874439618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16233792084467594,0.0,0.0,0.0,0.0,0.0,-0.013856818870671738,0.0,0.0,0.0,0.0,0.0,0.0,-0.003719287686034885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014877329272090806,0.03701501468609905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38745582018184466,0.0,0.0,0.0,0.0,0.0,-2.3155583316406037e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23148980694029836,-0.07160456880804573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07431420105486568,0.0,0.0,0.0,-0.20333446892400192,0.0,-0.006343301787887401,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017025959889269294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006810465681295893,0.01694453907700016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34559455450304954,0.0,0.0,0.0,0.0,0.09298851736809711,-3.1768396761950207e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03862783056882853,-0.3772037316733054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10195567055681223,0.0,0.0,0.0,0.0,0.0,-0.008702718701783598,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023358834956756663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009343646106455944,0.023247129342024282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22137294581789888,0.0,0.0,0.0,0.0,0.0,-4.4059471575406934e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18253822452039464,-0.26521159633245484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14140194113382948,0.0,0.0,0.0,0.0,0.0,-0.01206976827137997,0.0,0.0,0.0,0.0,0.0,0.0,-0.00323962815159912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12896542965385074,0.012958668110413804,0.03224135741346269
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26492345687014535,0.0,0.0,0.0,0.0,0.0,-3.331746772505642e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1136534515726554,-0.3224546327564823,0.0,0.07314207456141944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18006924462344892,0.0,0.0,0.0,0.0,0.0,-0.009127075301898874,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024497844055473323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009799255213251888,0.02438069152047315
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289729605189148,0.0,0.0,0.0,0.0,0.0,-4.3262420623468194e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10687467354773722,-0.2965945135376469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13884393152189364,0.0,0.0,0.0,0.0,0.0,-0.011851422023765115,0.0,0.0,0.0,0.0,0.0,0.0,-0.003181022167236817,0.0,0.1085420578285335,0.0,0.0,0.0,0.0,0.0,0.0,0.012724241359843586,0.031658100199988944
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27422428523188996,0.0,0.0,0.0,0.0,0.0,-3.5491570327772107e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14171709318644296,-0.2695744956089154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11390461026400653,0.0,0.0,0.0,-0.04528782902438814,0.0,-0.009722654723864289,0.0,0.0,0.0,0.0,0.10654870441226036,0.0,-0.002609642972715307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01043869715522709,0.02597163250458659
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27417797236452035,0.0,0.0,0.0,0.0,0.0,-3.5519378530443694e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0005223438019182897,0.0,0.0,0.1413057869524024,-0.2696551255088407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11399385631477851,0.0,0.0,0.0,-0.0451927267990984,0.0,-0.009730272576514092,0.0,0.0,0.0,0.0,0.10637101509432947,0.0,-0.002611687668963333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010446876038365792,0.025991981686483298
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22427663473535295,0.0,0.0,0.0,0.0,0.0,-4.3343258681967124e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17306871949900607,-0.27390489963985504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1391033685505397,0.0,0.0,0.0,0.0,0.0,-0.011873567015493408,0.0,0.0,0.0,0.0,0.019506713117447002,0.0,-0.0031869660707987456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11061342569070662,0.012748017259402096,0.03171725498881145
