M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22253250903570368,0.0,0.0,0.0,0.0,0.0,-4.4290257421644825e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26660078872408244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1834943694107073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1421426119924983,0.0,0.0,0.0,0.0,0.0,-0.012132990357002089,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032565974954820416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10819778475401275,0.013026546300483773,0.04861535902745331
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1880300530255234,0.0,0.0,0.0,0.0,0.0,-3.7423293736241517e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15504456476803852,-0.2252657854695413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12010417258112924,0.0,0.0,0.0,0.0,0.0,-0.010251836147765892,0.0,0.0,0.0,0.0,0.0,0.0,-0.002751679754170344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24646687107599943,0.011006851098894564,0.04107781184599987
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.221723701857793,0.0,0.0,0.0,0.0,0.0,-4.4129281938694647e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.00726911480408391,0.0,0.0,0.0,-0.2656318128540351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1755583337880487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1416259865099354,0.0,0.0,0.0,0.0,0.0,-0.012088892307091143,0.0,0.0,0.0,0.0,0.0,0.0,-0.003244761204949366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11143909109659246,0.012979200570204307,0.04843866371444715
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2881716553854177,0.0,0.0,0.0,0.0,0.0,-3.7538997998079e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.055963670631390135,0.0,0.0,0.0,-0.27574238396620077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12047550720309073,0.0,0.0,0.0,0.0,0.0,-0.010283532479529638,0.0,0.0,0.0,0.0,0.0,0.0,-0.002760187318389928,0.0,0.1493403846854116,0.0,0.0,0.0,0.0,0.0,-0.04501660613476418,0.011040881764140881,0.04120481504168432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3365228242241381,0.0,0.0,0.0,0.0,0.10313411808044061,-2.592434364161309e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.004270339825905234,0.0,0.0,0.0,-0.3623172380036781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08320010164603714,0.0,0.0,0.0,0.0,0.0,-0.00710178332044607,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019061788639330435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06546640157686068,0.007624806953415614,0.028455948261708962
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18861139892847667,0.0,0.0,0.0,0.0,0.0,-3.7538997998079e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.006183542402919598,0.0,0.0,0.1493403846854116,-0.22596225573773027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12047550720309073,0.0,0.0,0.0,0.0,0.0,-0.010283532479529638,0.0,0.0,0.0,0.0,0.0,0.0,-0.002760187318389928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24413711904864632,0.011040881764140881,0.04120481504168432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399820675055792,0.0,0.0,0.0,0.0,0.1058228101440797,-2.5542579412192276e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3653966304145999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08197488942343538,0.0,0.0,0.0,0.0,0.0,-0.006997201816886162,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018781083015617156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06239861021787718,0.00751252335652714,0.028036903393659458
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31075744370066727,0.0,0.0,0.0,0.0,0.0,-3.7523633969311597e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19531396350200625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21657189396787424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12042619877033688,0.0,0.0,0.0,-0.09166742998914726,0.0,-0.01027932361681961,0.0,0.0,0.0,0.0,0.0,0.0,-0.002759057623948821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01103636293215047,0.04118795066070941
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39859946626341203,0.0,0.0,0.0,0.0,0.11604422424917127,-2.0106029989397133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3367421824818637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06452713950801589,0.0,0.0,0.0,-0.04911752678112401,0.0,-0.0055078990771395405,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014783668174292103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005913538232175627,0.022069455529368752
