M_ac_e,M_ca2_e,M_cd2_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-3.230533662218515e-07,0.0,0.0,0.019361949783283646,0.0,0.0,0.2860587001732201,-0.2860587001732201,0.0,0.0,0.0,0.0027824515839854048,-0.13137717506309493,-0.003454530111432446,0.0,0.266609247518194,0.0,-7.624062053293006e-05,0.0,0.0,0.0,0.0,-1.0983818229836426e-05,0.0,0.0,-0.002557174714247811,0.0,0.0,0.0,0.0,-0.0006106917064108848,0.0,0.0,-5.741068953001748e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003434812251236291,0.0006409397661279774
0.0,-3.551741937293654e-07,0.0,0.0,0.021914397764186667,0.0,0.0,0.2862721767416403,-0.2862721767416403,0.0,0.0,0.0,0.0027454518636852235,-0.12891390020740162,-0.0044253215092609766,0.0,0.26488888720649134,0.0,-8.382113842025125e-05,0.0,0.0,0.0,0.0,-1.2075926740763308e-05,0.0,0.0,-0.0026546038247576608,0.0,0.0,0.0,0.0,-0.0006714120858061035,0.0,0.0,-6.311896886803477e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003776331713277401,0.0007046676755792132
0.0,-3.60821353618853e-07,0.0,0.0,0.020082185531785306,0.0,0.0,0.28631944531877396,-0.28631944531877396,0.0,0.0,0.0,0.001950227248839846,-0.1353541347395594,0.0,0.0,0.2645961680899802,0.0,-8.515386861049338e-05,0.0,0.0,0.0,0.0,-1.2267930243052644e-05,0.0,0.0,-0.0026632127080135543,0.0,0.0,0.0,0.0,-0.0006820873304247215,0.0,0.0,-6.412254096181414e-05,0.0,0.0,0.0,0.000771679456866053,0.0,0.0,0.000383637422018563,0.0007158716737953156
0.0,-6.436080317858127e-07,0.0,0.0,0.016400614249856716,0.0,0.0,0.2705622166717454,-0.2705622166717454,0.03326029148283239,0.0,0.0,0.0,-0.12038195650861479,-0.01796910451257677,0.0,0.2650740373090014,0.0,-0.00015189154750868861,0.0,0.0,0.0,0.0,-2.1882680608080855e-05,0.0,0.0,-0.0023228796523360345,0.0,0.0,0.0,0.0,-0.0012166599338918854,0.0,0.0,-0.00011437732819198095,0.0,0.0,0.0,0.0,0.0,0.0,0.0006843057475073152,0.0012769220955512336
0.0,-4.313673476983024e-07,0.0,0.0,0.0,0.0,0.0,0.26927759286790487,-0.26927759286790487,0.0332843782740962,0.0,0.0,0.0,-0.13564512611120644,-0.01204348698476684,0.0,0.27659146693675857,0.0,-0.00010180272891376619,0.0,0.0,0.0,0.0,-1.4666494866829584e-05,0.0,0.0,-0.0015568706187060323,0.0,0.0,0.0,0.0,-0.0008154456483047631,0.0,0.0,-7.66594608244612e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00045864430016182673,0.0008558353382367406
0.0,-3.888798218897334e-07,0.0,0.0,0.017762624106585582,0.0,0.0,0.28612887923799063,-0.28612887923799063,0.0,0.0,0.0,0.0019632677587164966,-0.13527563309600513,0.0,0.0,0.26687477672657695,0.0,-9.177566938970704e-05,0.0,0.0,0.0,0.0,-1.3221918492422377e-05,0.0,0.0,-0.0023851605304556363,0.0,0.0,0.0,0.0,-0.0007351283312600214,0.0,0.0,-6.910888742656863e-05,0.0,0.0,0.0,0.0,0.0,-0.0013861456495127137,0.0004134701309901081,0.0007715398387854223
0.0,-6.983862649282357e-07,0.0,0.0,0.0214969754193974,0.0,0.0,0.2713871695854958,-0.2713871695854958,0.032390628144798005,0.0,0.0,0.0,-0.11582586302069753,-0.019498476036451825,0.0,0.2617313991630856,0.0,-0.00016481921495669724,0.0,0.0,0.0,0.0,-2.374514117558593e-05,0.0,0.0,-0.0025205826592490975,0.0,0.0,0.0,0.0,-0.0013202112853702866,0.0,0.0,-0.0001241121165110814,0.0,0.0,0.0,0.0,0.0,0.0,0.0007425478108849992,0.0013856024301653527
0.0,-4.535146530191224e-07,0.0,0.0,0.020447909114294095,0.0,0.0,0.28642664533995715,-0.28642664533995715,0.0,0.0,0.0,0.0016220771194937857,-0.13352920550247271,0.0,0.0,0.2647733633139829,0.0,-0.00010702949475910954,0.0,0.0,0.0,0.0,-1.5419503506762836e-05,0.0,0.0,-0.0024478421847907435,0.0,0.0,0.0,0.0,-0.0008573123399815996,0.0,0.0,-8.059531849581239e-05,0.0,0.0,0.0,0.0,0.0,-0.0018835341307668308,0.000482192061492251,0.000899775721396045
0.0,-7.467624762923861e-07,0.0,0.0,0.05762032030111024,0.0,0.0,0.290185768207328,-0.290185768207328,0.0,0.0,0.0,0.0,-0.08921467350502091,-0.020849107406779737,0.0,0.24522687612995947,0.0,-0.00017623600474771332,0.0,0.0,0.0,0.0,-2.5389932927754445e-05,0.0,0.0,-0.002695179792108199,0.0,0.0,0.0,0.0,-0.0014116604208898296,0.0,0.0,-0.0001327091841836667,0.0,0.0,0.0,0.0,0.0,0.0,0.000793983028974592,0.0014815811161654952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
