,M_ac_e,M_ca2_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_cit_e
2,0.0,-0.000183601394229558,19.467929532301536,181.10317589781852,-181.10317589781852,0.0,0.0,-85.07759431368082,1.503181673254344,159.29072133008734,0.0,-0.043329943874226076,0.0,0.0,4.156647133126707,-0.006242449551128054,-2.2842677198500705,-0.34707531468484615,3.243244511888086,-0.03262830152388154,0.0,0.19521118929017947,1.0,-10.0
22,0.0,-0.00018360139422956024,19.77948102514618,200.0715848861815,-200.0715848861815,0.0,0.0,-96.75436756627755,3.5304296516506746,176.77340657318695,0.0,-0.0433299438742266,0.0,0.0,3.413785260495177,-0.006242449551128131,-2.5502573196182774,-0.3470753146848639,3.77522371142453,-0.032628301523881936,0.0,0.19521118929015827,1.0,-10.0
60,5.274701143407892,-0.0001836013942295478,8.194798752642143,19.78058816606432,-19.78058816606432,24.63761929060576,0.6358444900685196,0.9805677089402688,-19.348701068741782,23.39577542311776,0.0,-0.04332994387421288,0.0,0.0,1.9143078285113666,-0.006242449551127707,-0.9805677089402688,-0.3470753146848712,0.0,-0.03262830152387745,0.0,0.1952111892901974,1.0,-10.0
85,5.8305627654880725,-0.00018360139422954905,7.201342550335244,19.780588166064454,-19.780588166064454,26.7531095317665,0.6306890927218517,0.0,-19.9148734855154,24.955404042198367,0.0,-0.04332994387421632,0.0,0.0,1.3584462064312504,-0.006242449551127751,-0.9779900102669441,-0.34707531468487807,0.0,-0.03262830152387465,0.0,0.19521118929019549,1.0,-10.0
155,0.0,-0.0001836013942295581,18.74478526504662,222.5452415165502,-222.5452415165502,0.0,3.189611525623808,-97.41316772757911,-8.704915257603414,205.228207046681,0.0,-0.043329943874226104,0.26155059662058766,0.0,6.404357182057748,-0.006242449551128057,-2.3882265250282466,-0.34707531468489056,0.0,-0.032628301523881555,0.0,0.1952111892901742,1.0,-10.0
156,0.0,-0.00018360139422955038,14.29842512249508,173.89683054510337,-173.89683054510337,4.446360142550677,2.4049597357617647,-74.39671522495945,-10.535769433947486,162.59545979750945,0.0,-0.04332994387422428,0.0,0.0,7.18900897191934,-0.006242449551127795,-1.8651253317869114,-0.3470753146848416,0.0,-0.03262830152388019,0.0,0.19521118929019032,1.0,-10.0
157,0.0,-0.00018360139422954984,4.678586179447805,44.02900481396481,-44.02900481396481,18.876118557121597,0.0,-13.070241963032927,-15.34568890547111,47.15739248094184,0.0,-0.043329943874213565,0.0,0.0,7.189008971919339,-0.006242449551127775,-0.6626454639060023,-0.3470753146848862,0.0,-0.03262830152387109,0.0,0.19521118929020317,1.0,-10.0
158,0.0,-0.00018360139422954807,6.49495148474876,91.18819206499674,-91.18819206499674,1.5031816732542713,0.0,-42.61175607253106,0.0,84.72192863738967,0.0,-0.04332994387420284,0.0,0.0,0.04337120192173321,-0.006242449551127715,-0.6626454639060049,-0.3470753146848756,0.0,-0.03262830152387977,0.0,0.19521118929019143,1.0,-2.643479556907315
160,0.0,-0.00018360139422955252,18.26538419369754,168.6768740655774,-168.6768740655774,1.5031816732542571,0.0,-78.41348889558417,0.0,148.96887384040292,0.0,-0.04332994387422477,0.0,0.0,4.457283467777452,-0.006242449551127867,-2.133949552524593,-0.34707531468484243,2.942608177237115,-0.03262830152388056,0.0,0.19521118929017162,1.0,-10.0
161,0.0,-0.00018360139422955805,28.56451281402844,201.5359987113984,-201.5359987113984,1.5031816732543182,0.0,-92.26826906341192,0.0,173.0001739545116,3.678260221546523,-0.04332994387422608,0.0,0.0,0.04337120192175857,-0.006242449551128057,-2.5017755746792645,-0.34707531468489566,0.0,-0.03262830152388155,0.0,0.19521118929016726,1.0,-10.0
164,0.0,-0.00018360139422955192,8.178884445834194,63.888399017294454,-63.888399017294454,13.185143229486503,0.0,-20.594979328935786,-13.702681109534547,62.42114988726067,0.0,-0.04332994387421778,0.0,0.0,7.736678237231682,-0.006242449551127849,-0.6626454639060231,-0.3470753146848842,0.0,-0.03262830152386303,0.0,0.19521118929019904,1.0,-10.0
165,0.0,-0.00018360139422954924,5.732999544923707,51.620781045391304,-51.620781045391304,16.978174499264878,0.0,-16.23348205946064,-14.713040886185512,53.27299000070202,0.0,-0.04332994387420933,0.0,0.0,7.399891645014504,-0.006242449551127756,-0.6626454639060007,-0.3470753146848773,0.0,-0.03262830152387864,0.0,0.19521118929019216,1.0,-10.0
166,0.0,-0.0001836013942295547,12.82224641082909,147.32561373511345,-147.32561373511345,6.344304200407546,1.7723117164762947,-61.42743082960698,-11.168417453233333,138.34395239156635,0.0,-0.04332994387422529,0.0,0.0,7.399891645014708,-0.006242449551127941,-1.5488013221441386,-0.3470753146848879,0.0,-0.03262830152388095,0.0,0.19521118929017406,1.0,-10.0
167,0.0,-0.00018360139422955024,6.4949514847488485,47.04906940644102,-47.04906940644102,16.216222559439878,0.0,-13.185674300160365,-14.713040886185587,47.939326421926665,0.0,-0.04332994387420491,0.0,0.0,7.3998916450145416,-0.00624244955112779,-0.6626454639060159,-0.3470753146848821,0.0,-0.03262830152386946,0.0,0.19521118929019457,1.0,-10.0
168,0.0,-0.000183601394229553,10.536390591353667,101.60849734560576,-101.60849734560576,10.154063899533016,1.0103597766511763,-38.9498486047658,-12.692321332883441,96.43659570118429,0.0,-0.043329943874208666,0.0,0.0,7.399891645014634,-0.0062424495511278835,-1.1678253522316133,-0.3470753146848802,0.0,-0.03262830152388065,0.0,0.19521118929020242,1.0,-10.0
176,0.0,-0.00018360139422955436,18.40275756177308,219.728542783708,-219.728542783708,0.0,3.0890151423081527,-96.45750208607862,-8.483603214308863,202.61270108047046,0.0,-0.043329943874225216,0.0,0.0,6.504953565373213,-0.0062424495511279295,-2.378166886696661,-0.3470753146848829,0.0,-0.03262830152388089,0.3420277032730638,0.19521118929014783,1.0,-10.0
177,1.1115900356377237,-0.00018360139422955743,18.744785265046502,222.80679211317005,-222.80679211317005,0.0,3.51654977139964,-97.18431095553566,-9.42417939831016,205.94747118738704,0.0,-0.043329943874225944,0.0,0.0,6.077418936281875,-0.006242449551128035,-2.420920349605835,-0.3470753146848505,0.0,-0.03262830152388144,0.0,0.19521118929017792,1.0,-10.0
178,2.424841664790011,-0.0001836013942295486,4.678586179447787,19.780588166064412,-19.780588166064412,23.725801886701507,0.0,-0.9460336390827848,-17.77053057026103,25.333817497831426,0.0,-0.043329943874220726,0.0,0.0,4.764167307129288,-0.006242449551127735,-0.662645463906004,-0.3470753146848829,0.0,-0.03262830152387779,0.0,0.19521118929020034,1.0,-10.0
194,0.0,-0.00018360139422955,18.74478526504577,226.44472313888429,-226.44472313888429,0.0,2.8091742941755196,-100.06433968422934,-8.110482083465214,208.67591945667115,0.0,-0.04332994387422419,0.0,0.4042145584136463,6.380579855091944,-0.006242449551127781,-2.4714471694074653,-0.3470753146848692,0.0,-0.032628301523880125,0.0,0.19521118929013961,1.0,-10.0
201,0.0,-0.00018360139422955783,17.017223197529553,187.3918191532802,-187.3918191532802,0.0,0.0,-87.7072062701639,0.0,168.90010233963795,0.0,-0.043329943874226035,0.0,1.503181673254302,0.04337120192175851,-0.006242449551128049,-2.165827137160356,-0.3470753146848884,0.0,-0.032628301523881506,0.0,0.19521118929016157,1.0,-5.649842903415617
202,0.0,-0.0001836013942295491,23.977474552063487,233.21347390395812,-233.21347390395812,0.0,0.0,-108.87797080686951,0.0,206.8914743164652,0.0,-0.043329943874223974,0.0,1.5031816732542584,2.6534654598722573,-0.006242449551127751,-3.0358585564771334,-0.34707531468486846,1.7400628386336217,-0.03262830152387995,0.0,0.1952111892902037,1.0,-10.0
203,0.0,-0.00018360139422955068,30.067694487281614,252.6441756020363,-252.6441756020363,0.0,0.0,-117.07076667210406,0.0,221.1019874986421,2.175078548292104,-0.043329943874224335,0.0,1.5031816732542238,0.043371201921756815,-0.006242449551127804,-3.253366411306363,-0.3470753146848019,0.0,-0.03262830152388023,0.0,0.19521118929019496,1.0,-10.0
204,0.0,-0.00018360139422955181,29.197663067964896,293.53565230992996,-293.53565230992996,0.0,0.0,-136.42896575190474,-1.7400628386336456,261.9934642065355,0.0,-0.04332994387422461,0.0,3.2432445118879096,0.9134026212385697,-0.0062424495511278445,-3.9058899757939636,-0.3470753146848455,0.0,-0.032628301523880444,0.0,0.195211189290122,1.0,-10.0
251,0.0,-0.00018360139422955355,28.579726950567693,234.28478294753288,-234.28478294753288,0.0,0.88260741291259,-108.57177917040354,0.0,204.9565779777418,3.395118519911477,-0.04332994387422503,0.0,0.0,0.3987719320964026,-0.006242449551127903,-2.801508430318105,-0.3470753146848294,0.0,-0.032628301523880736,0.0,0.19521118929014886,1.0,-10.0
268,0.0,-0.00018360139422955344,18.7447852650461,216.58188791359402,-216.58188791359402,0.0,2.849595750016939,-95.29460789494942,-7.867953348417161,199.05561296642875,0.44463601425501126,-0.043329943874224994,0.0,0.0,6.299736943409294,-0.006242449551127898,-2.309761346042021,-0.3470753146848733,0.0,-0.03262830152388073,0.0,0.19521118929016312,1.0,-10.0
278,2.538515974883287,-0.00018360139422955808,20.690454490887227,213.30320024047495,-213.30320024047495,0.0,3.5488757515345157,-90.98942608987505,-10.153805358000422,195.43871872163672,0.0,-0.0433299438742261,0.0,0.0,4.8613756701314745,-0.006242449551128058,-2.437083339673278,-0.34707531468486047,0.0,-0.03262830152388156,0.0,0.19521118929020417,1.0,-10.0
279,1.5860760501018543,-0.00018360139422955496,19.166550611236683,217.11295993959683,-217.11295993959683,0.0,3.358387766578178,-93.94198985669578,-9.582341403131466,200.2009183455403,0.0,-0.04332994387422536,0.0,0.0,5.813815594912822,-0.006242449551127951,-2.3418393471951244,-0.347075314684862,0.0,-0.032628301523881,0.0,0.19521118929015963,1.0,-10.0
294,1.137898382398961,-0.00018360139422954832,4.678586179447772,22.99794637204199,-22.99794637204199,27.58663173387459,0.0,0.6626454639060089,-21.309624596836358,30.48159062739555,0.0,-0.04332994387421017,0.0,0.0,4.4424314865315235,-0.0062424495511277265,-0.6626454639060089,-0.34707531468488073,0.0,-0.032628301523875136,0.0,0.19521118929019948,1.0,-10.0
295,0.0,-0.00018360139422954886,4.678586179447779,27.549539901637942,-27.549539901637942,29.862428498672607,0.0,0.6626454639060056,-23.58542136163437,36.17108253939048,0.0,-0.04332994387421167,0.0,0.0,4.442431486531528,-0.006242449551127745,-0.6626454639060056,-0.347075314684872,0.0,-0.03262830152387039,0.0,0.19521118929020131,1.0,-10.0
302,1.6680147535237624,-0.00018360139422954797,4.678586179447766,21.672655444229918,-21.672655444229918,25.99628262050011,0.0,0.0,-19.85180457624309,28.36112514289625,0.0,-0.043329943874216514,0.0,0.0,4.574960579312715,-0.006242449551127713,-0.6626454639060027,-0.34707531468487507,0.0,-0.032628301523870896,0.0,0.195211189290203,1.0,-10.0
303,0.0,-0.0001836013942295488,4.6785861794477865,28.344714458325143,-28.344714458325143,29.33231212754781,0.0,0.0,-23.187834083290767,36.70119891051531,0.0,-0.04332994387421592,0.0,0.0,4.574960579312731,-0.006242449551127743,-0.662645463906004,-0.3470753146848786,0.0,-0.0326283015238726,0.0,0.19521118929019357,1.0,-10.0
344,0.0,-0.00018360139422955618,19.974047947729854,186.19247774184734,-186.19247774184734,0.0,0.0,-88.55012899731412,2.5575950387302493,163.28343327402138,0.0,-0.04332994387422565,0.0,0.0,3.6083521830792025,-0.006242449551127993,-2.452973858326233,-0.3470753146848411,3.5806567888403342,-0.032628301523881215,0.0,0.1952111892901953,1.0,-10.0
348,0.0,-0.00018360139422955358,14.298425122495322,187.23591097275883,-187.23591097275883,0.0,2.4049597357618024,-83.28943551006232,-6.089409291396884,173.71136015388927,0.0,-0.04332994387422503,0.0,0.0,4.965828900644034,-0.0062424495511279035,-1.8651253317869063,-0.34707531468483693,0.0,-0.03262830152388076,0.0,0.1952111892901598,1.0,-7.776819928724631
349,0.0,-0.00018360139422955363,8.209015831098464,132.4312273501868,-132.4312273501868,0.0,0.882607412912636,-62.737679151597845,0.0,123.47373349986492,0.0,-0.043329943874225035,0.0,0.0,0.3987719320964162,-0.006242449551127904,-1.1039491703623256,-0.34707531468487096,0.0,-0.03262830152388076,0.0,0.19521118929019496,1.0,-3.2097629601769517
350,0.0,-0.00018360139422956572,23.191145407598484,280.60947396634447,-280.60947396634447,0.0,4.628139807037506,-119.97190668611444,-12.758949505223883,260.4153829336474,0.0,-0.04332994387422789,0.0,0.0,4.965828900644401,-0.0062424495511283155,-2.9767153674247764,-0.3470753146848943,0.0,-0.0326283015238829,0.0,0.19521118929013076,1.0,-10.0
352,0.0,-0.00018360139422955672,16.966241208026105,229.03169631274034,-229.03169631274034,0.0,3.2942317642720766,-101.51951209452241,-8.757225376927497,213.28396542259514,0.0,-0.043329943874225764,0.0,0.0,7.189008971919557,-0.006242449551128009,-2.3097613460420474,-0.34707531468482994,0.0,-0.032628301523881305,0.0,0.1952111892901894,1.0,-10.0
353,0.0,-0.000183601394229583,8.20901583109964,675.6501905361415,-675.6501905361415,0.0,7.672844452736715,-344.5325163043107,0.0,659.9024596459939,0.0,-0.04332994387423197,0.0,0.0,7.189008971920569,-0.0062424495511289035,-4.499067690274413,-0.3470753146848556,0.0,-0.03262830152388599,0.0,0.19521118929024156,1.0,-10.0
354,0.0,-0.00018360139422954973,7.998133158003097,109.22637214404901,-109.22637214404901,0.0,0.3757954183135482,-50.69135756627325,0.0,100.88113162487402,0.0,-0.04332994387419216,0.0,0.0,0.41916662023530227,-0.0062424495511277725,-0.8505431730627795,-0.34707531468487124,0.0,-0.03262830152388007,0.0,0.1952111892901697,1.0,-3.01927497522082
355,0.0,-0.00018360139422955092,10.536390591353548,132.07068904420333,-132.07068904420333,0.0,1.0103597766511494,-59.25797640383117,-2.5382574333503873,121.82175545001544,0.0,-0.043329943874224404,0.0,0.0,2.3228596952480896,-0.006242449551127813,-1.1678253522315862,-0.3470753146848625,0.0,-0.032628301523880285,0.0,0.1952111892901645,1.0,-4.922968050233546
