,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.0003780230802811672,0.0,11.159973714089405,206.98506946950678,-206.98506946950678,11.09950750517524,0.0,-98.57771114350334,0.0,197.82566847475752,0.0,-0.08921347749279392,0.0,0.0,-0.012852789150755337,-1.5552274394093863,-0.714605028449227,0.3817688527539085,-0.06717950644197618,0.0,0.4019268774646187,1.0,-10.0
1,0.0,-0.00037802308028117527,0.0,13.162975589557341,194.96705821670514,-194.96705821670514,9.09650562970777,0.0,-90.56570364163471,0.0,183.80465534648803,0.0,-0.08921347749273878,0.0,0.0,-0.012852789150755611,-1.555227439409399,-0.7146050284492704,0.38176885275398864,-0.06717950644197761,0.0,0.401926877464611,1.0,-10.0
2,0.0,-0.0003780230802811926,0.0,11.159973714090176,201.74211055836562,-201.74211055836562,11.17586127572681,0.0,-96.29982365541107,0.0,192.65906333416658,0.0,-0.0892134774927567,0.3054150822031876,0.0,-0.012852789150756203,-1.517050554134103,-0.7146050284492805,0.0,-0.0671795064419807,0.0,0.40192687746458755,1.0,-10.0
3,0.0,-0.0003780230802811729,0.0,13.162975589557266,189.72409930554915,-189.72409930554915,9.172859400258513,0.0,-88.28781615353539,0.0,178.6380502058829,0.0,-0.08921347749278627,0.3054150822031573,0.0,-0.012852789150755531,-1.5170505541340178,-0.7146050284492395,0.0,-0.06717950644197719,0.0,0.4019268774646254,1.0,-10.0
4,0.0,-0.0003780230802811764,0.0,11.465388796292833,205.40709154479526,-205.40709154479526,10.87044619352314,0.0,-97.82689906642292,0.0,196.0186292383935,0.30541508220316393,-0.08921347749278981,0.0,0.0,-0.012852789150755651,-1.5170505541339774,-0.7146050284493012,0.0,-0.06717950644197783,0.0,0.4019268774645689,1.0,-10.0
5,0.0,-0.00037802308028118026,0.0,13.46839067176068,193.38908029199123,-193.38908029199123,8.867444318055494,0.0,-89.8148915645531,0.0,181.99761611012153,0.30541508220313235,-0.08921347749278782,0.0,0.0,-0.012852789150755781,-1.5170505541340495,-0.7146050284492728,0.0,-0.06717950644197851,0.0,0.4019268774645993,1.0,-10.0
6,0.0,-0.0003780230802811797,0.0,16.093088160834522,250.28648075455126,-250.28648075455126,0.0,0.0,-126.1599393913672,9.866228893489437,230.02757225462608,0.0,-0.08921347749272292,0.0,0.0,-0.012852789150755762,-2.1718667452525375,-0.7146050284492663,0.0,-0.06717950644197841,1.615047464440154,0.4019268774645954,1.0,-10.0
7,0.0,-0.0003780230802811907,0.0,17.2058669805393,229.8113504719993,-229.8113504719993,0.0,0.0,-112.91787143688963,8.08578278196284,209.5524419720735,0.0,-0.08921347749280083,0.0,0.0,-0.012852789150756137,-2.060588863282151,-0.7146050284493151,0.0,-0.06717950644198037,1.3924917004992812,0.4019268774646116,1.0,-10.0
8,0.0,-0.0003780230802811982,0.6108301644063807,0.0,273.3078255033053,-273.3078255033053,20.503344496598075,0.0,-141.86828697205675,0.0,275.38475199319646,0.0,-0.08921347749280546,0.0,0.0,-0.012852789150756392,-1.3643430130324432,-0.7146050284492559,0.0,-0.0671795064419817,0.0,0.4019268774645751,1.0,-10.0
9,0.0,-0.00037802308028117603,0.6108301644063767,9.632898303073718,196.24463907869938,-196.24463907869938,10.8704461935231,0.0,-93.70379545667969,0.0,188.6886672655167,0.0,-0.08921347749277357,0.0,0.0,-0.01285278915075564,-1.3643430130324135,-0.7146050284492445,0.0,-0.06717950644197776,0.0,0.40192687746462674,1.0,-10.0
10,0.0,-0.0003780230802811738,0.0,0.0,265.9778635304111,-265.9778635304111,24.16832548303502,0.0,-136.37081549239016,-3.054150822031818,269.88728051352126,0.0,-0.08921347749279969,0.0,0.0,-0.01285278915075556,-1.3643430130323801,-0.714605028449256,0.0,-0.06717950644197736,0.0,0.40192687746459693,1.0,-10.0
11,0.0,-0.000378023080281183,0.0,9.632898303073919,188.91467710582626,-188.91467710582626,14.5354271799617,0.0,-88.20632397702387,-3.054150822031909,183.19119578586262,0.0,-0.08921347749273802,0.0,0.0,-0.012852789150755876,-1.3643430130324088,-0.7146050284492697,0.0,-0.06717950644197901,0.0,0.4019268774645834,1.0,-10.0
12,1.5270754110159266,-0.000378023080281181,0.0,0.0,259.86956188635224,-259.86956188635224,21.11417466100348,0.0,-136.37081549239272,0.0,262.25190345844646,0.0,-0.0892134774928014,0.0,0.0,-0.012852789150755807,-1.3643430130324503,-0.7146050284492227,0.0,-0.06717950644197863,0.0,0.40192687746462646,1.0,-10.0
13,1.527075411015942,-0.0003780230802811811,0.0,9.632898303073851,182.80637546176138,-182.80637546176138,11.481276357929634,0.0,-88.20632397702343,0.0,175.5558187307818,0.0,-0.08921347749275887,0.0,0.0,-0.01285278915075581,-1.364343013032409,-0.7146050284492919,0.0,-0.06717950644196902,0.0,0.4019268774645842,1.0,-10.0
14,0.0,-0.00037802308028116573,0.0,11.159973714089345,203.4218935104688,-203.4218935104688,11.099507505175183,0.0,-97.17789201673835,0.0,194.26249251571963,0.0,-0.08921347749272593,0.0,0.0,-0.012852789150755288,-1.5552274394093297,-0.7146050284492388,0.0,-0.06717950644197593,0.38176885275395384,0.40192687746460104,1.0,-10.0
15,0.0,-0.0003780230802811811,0.0,13.162975589557526,191.40388225767092,-191.40388225767092,9.096505629707952,0.0,-89.16588451487151,0.0,180.24147938745358,0.0,-0.08921347749276273,0.0,0.0,-0.012852789150755812,-1.555227439409407,-0.714605028449285,0.0,-0.06717950644197866,0.3817688527539827,0.40192687746457345,1.0,-10.0
16,0.0,-0.00037802308028117646,0.6108301644063213,11.6359001785414,184.2266278258935,-184.2266278258935,8.867444318055444,0.0,-85.69178795480909,0.0,174.66765413724315,0.0,-0.08921347749279192,0.0,0.0,-0.012852789150755651,-1.3643430130324372,-0.71460502844925,0.0,-0.06717950644194043,0.0,0.4019268774646163,1.0,-10.0
17,0.0,-0.0003780230802811822,0.0,16.09308816083457,265.36025708932794,-265.36025708932794,0.0,0.0,-132.08178009431546,9.86622889348945,245.10134858940268,0.0,-0.0892134774928017,0.0,0.0,-0.012852789150755849,-2.171866745252483,-0.7146050284492941,1.6150474644401813,-0.06717950644197886,0.0,0.40192687746462724,1.0,-10.0
