,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,5.455155530970997,-0.0001890115401405837,0.0,3.753558550878285,1.7475788760775248,-1.7475788760775248,15.759556909515696,0.0,0.0,-2.959586398383799,4.529327323470645,0.0,-0.044606738746395425,0.0,0.0,-0.006426394575377539,-1.6964902568686722,-0.35730251422464226,0.0,-0.03358975322098811,0.33214724383626415,0.20096343873230846,1.0,-10.0
1,0.0,-0.00018901154014058376,0.0,3.7535585508782794,23.568200999961526,-23.568200999961526,26.6698679714577,0.0,0.0,-13.869897460325797,31.805104978325645,0.0,-0.044606738746392864,0.0,0.0,-0.006426394575377675,-1.6964902568686753,-0.35730251422463855,0.0,-0.033589753220976376,0.33214724383625577,0.20096343873230021,1.0,-10.0
2,5.787302774807249,-0.00018901154014058338,0.0,3.0892640632057486,1.0832843884049936,-1.0832843884049936,14.763115178006874,0.0,0.0,-2.9595863983837924,4.197180079634372,0.0,-0.04460673874639735,0.0,0.0,-0.006426394575375591,-1.364343013032407,-0.35730251422464165,0.0,-0.03358975322098651,0.0,0.20096343873230962,1.0,-9.335705512327474
3,0.0,-0.00018901154014058522,0.0,3.0892640632057744,24.232495487634235,-24.232495487634235,26.33772072762163,0.0,0.0,-14.534191947998433,33.13369395367096,0.0,-0.04460673874639505,0.0,0.0,-0.006426394575377724,-1.3643430130324132,-0.35730251422464065,0.0,-0.033589753220976674,0.0,0.2009634387323031,1.0,-9.335705512327468
4,0.0,-0.00018901154014058352,0.36905249315139804,3.0892640632057464,24.675358479415703,-24.675358479415703,26.780583719403076,0.0,0.0,-14.681812945258867,33.797988441343186,0.0,-0.0446067387463861,0.0,0.0,-0.006426394575377666,-1.3643430130324052,-0.35730251422464304,0.0,-0.03358975322098588,0.0,0.20096343873230557,1.0,-10.0
5,6.082544769328375,-0.0001890115401405834,0.36905249315140487,3.0892640632057495,0.3451794021021844,-0.3451794021021844,14.615494180746312,0.0,0.0,-2.516723406602108,3.3852645947012823,0.0,-0.04460673874639663,0.0,0.0,-0.006426394575375299,-1.364343013032405,-0.3573025142246415,0.0,-0.033589753220985764,0.0,0.20096343873230815,1.0,-10.0
6,0.0,-0.00018901154014058517,0.0,6.219531978225957,66.19616643129072,-66.19616643129072,15.535208631406553,0.0,-28.918285139725015,0.0,65.03214825214428,0.0,-0.0446067387463783,0.0,0.0,-0.006426394575377721,-3.4302274394094017,-0.3573025142246226,2.065884426376999,-0.03358975322097129,0.0,0.20096343873230024,1.0,-10.0
7,6.83447168040214,-0.00018901154014058384,0.0,2.2077363900005467,0.07758902350309205,-0.07758902350309205,15.907549829390968,0.0,-1.504348620184769,-2.3782389920972102,4.114485928630656,0.0,-0.04460673874639591,0.0,0.0,-0.006426394575375087,-1.4243296452967131,-0.35730251422464465,0.05998663226430386,-0.03358975322098599,0.0,0.20096343873231048,1.0,-10.0
8,5.645352184353568,-0.00018901154014058495,0.0,3.396855886049173,16.32888880283413,-16.32888880283413,14.123870585318148,0.0,-9.629998509850294,0.0,17.98754671586449,0.0,-0.04460673874639687,0.0,0.0,-0.006426394575377715,-2.0188893933210226,-0.3573025142246406,0.6545463802886106,-0.033589753220981525,0.0,0.20096343873230849,1.0,-10.0
9,6.079545606445421,-0.00018901154014058414,0.0,5.049646956920797,14.299989545606701,-14.299989545606701,12.145434447877538,0.0,-7.179854521410877,0.0,14.305856387765422,0.0,-0.044606738746395196,0.0,0.0,-0.006426394575377686,-1.910341037798047,-0.3573025142246394,0.5459980247656305,-0.03358975322098308,0.0,0.20096343873230627,1.0,-10.0
10,6.07954560644543,-0.00018901154014058452,0.0,4.265242730232924,19.006414905734008,-19.006414905734008,12.929838674565444,0.0,-10.317471428162412,0.0,19.79668597458061,0.0,-0.04460673874638985,0.0,0.0,-0.006426394575377699,-1.9103410377980536,-0.35730251422463843,0.5459980247656304,-0.03358975322098364,0.0,0.2009634387323097,1.0,-10.0
11,0.0,-0.00018901154014058487,0.0,7.221032915959777,60.187160804887704,-60.187160804887704,14.533707693672696,0.0,-24.912281388789687,0.0,58.021641688007456,0.0,-0.044606738746394405,0.0,0.0,-0.006426394575377712,-3.430227439409402,-0.3573025142246332,2.065884426376987,-0.03358975322098129,0.0,0.20096343873228845,1.0,-10.0
