M_ac_e,M_ca2_e,M_cd2_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-2.84476993784922e-07,0.0,0.0,0.020275071014679003,0.0,0.0,0.28576416714946307,-0.28576416714946307,0.0,0.0,0.0,0.0032564855851735758,-0.12899300378607054,-0.0054608929379342174,0.0,0.26621833358936725,0.0,-6.713659352062157e-05,0.0,0.0,0.0,0.0,-9.672221115808133e-06,0.0,0.0,-0.0026549636969036413,0.0,0.0,0.0,0.0,-0.0005377679322797957,0.0,0.0,-5.055517780119068e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003024655260135243,0.0006450331632207669
0.0,-3.0909237048249945e-07,0.0,0.0,0.022575364486827596,0.0,0.0,0.2859244608420791,-0.2859244608420791,0.0,0.0,0.0,0.003265303833581558,-0.1266430259342596,-0.0064793373263577324,0.0,0.2646873549947288,0.0,-7.294582441031409e-05,0.0,0.0,0.0,0.0,-1.0509144211416645e-05,0.0,0.0,-0.0027482134738675687,0.0,0.0,0.0,0.0,-0.0005843002020877104,0.0,0.0,-5.4929643128007815e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003286374240000547,0.0007008469360108206
0.0,-6.820533244642326e-07,0.0,0.0,0.017380288809218707,0.0,0.0,0.2635263082964742,-0.2635263082964742,0.046845900398892915,0.0,0.0,0.0,-0.11017459708167796,-0.02870816972957313,0.0,0.2635097169988786,0.0,-0.00016096463968739682,0.0,0.0,0.0,0.0,-2.3189821008786768e-05,0.0,0.0,-0.0024616345834126627,0.0,0.0,0.0,0.0,-0.0012893359182465163,0.0,0.0,-0.00012120954538155723,0.0,0.0,0.0,0.0,0.0,0.0,0.0007251820782010857,0.0015465117495477496
0.0,-4.48303825579009e-07,0.0,0.0,0.0,0.0,0.0,0.2646025543450205,-0.2646025543450205,0.042214949024660345,0.0,0.0,0.0,-0.129535243064678,-0.018869466438344515,0.0,0.27601546260519505,0.0,-0.00010579973906217792,0.0,0.0,0.0,0.0,-1.5242335312855382e-05,0.0,0.0,-0.0016179969532270177,0.0,0.0,0.0,0.0,-0.0008474619269107444,0.0,0.0,-7.966928822453701e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00047665173416500426,0.0010164998963530453
0.0,-3.884089072607907e-07,0.0,0.0,0.01774111442912391,0.0,0.0,0.28578239102386477,-0.28578239102386477,0.0,0.0,0.0,0.0019608903365514216,-0.13511182085639126,0.0,0.0,0.2665516042980214,0.0,-9.166453349922395e-05,0.0,0.0,0.0,0.0,-1.320590738953071e-05,0.0,0.0,-0.0023822722165783307,0.0,0.0,0.0,0.0,-0.0007342381264567525,0.0,0.0,-6.902519991117897e-05,0.0,0.0,0.0,0.0,0.0,-0.002485332153426344,0.0004129694386878747,0.0008806920473258616
0.0,-7.438856198256656e-07,0.0,0.0,0.02289748766161482,0.0,0.0,0.26376715826651775,-0.26376715826651775,0.047151197469634115,0.0,0.0,0.0,-0.10439631802033301,-0.03131074047636846,0.0,0.25980749323929203,0.0,-0.00017555706638910072,0.0,0.0,0.0,0.0,-2.529211977423947e-05,0.0,0.0,-0.002684796777883386,0.0,0.0,0.0,0.0,-0.001406222086024889,0.0,0.0,-0.0001321979302216204,0.0,0.0,0.0,0.0,0.0,0.0,0.0007909242582357185,0.0016867124755732084
0.0,-4.5287431894949667e-07,0.0,0.0,0.02041903795705292,0.0,0.0,0.2860222289925717,-0.2860222289925717,0.0,0.0,0.0,0.001619786848967227,-0.1333406706910745,0.0,0.0,0.2643995200343211,0.0,-0.00010687837586693521,0.0,0.0,0.0,0.0,-1.539773214090649e-05,0.0,0.0,-0.00244438598610443,0.0,0.0,0.0,0.0,-0.0008561018690608781,0.0,0.0,-8.04815229923118e-05,0.0,0.0,0.0,0.0,0.0,-0.0031644536920983303,0.00048151123673163734,0.0010268631941263413
0.0,-8.213399435629337e-07,0.0,0.0,0.07734224396734692,0.0,0.0,0.2912309327005792,-0.2912309327005792,0.0,0.0,0.0,0.0,-0.0632055558398659,-0.034570854887342795,0.0,0.23479834172179162,0.0,-0.00019383629304985155,0.0,0.0,0.0,0.0,-2.7925567687179103e-05,0.0,0.0,-0.0029643412579227874,0.0,0.0,0.0,0.0,-0.001552639731150216,0.0,0.0,-0.0001459625480766904,0.0,0.0,0.0,0.0,0.0,0.0,0.0008732763052660197,0.0018623351393979952
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-3.273159030277753e-07,0.0,0.0,0.020814963832441212,0.0,0.0,0.2864897632323717,-0.2864897632323717,0.0,0.0,0.0,0.0018619023702601926,-0.13448999430070135,0.0,0.0,0.26400055566224984,0.0,-7.724657956356561e-05,0.0,0.0,0.0,0.0,-1.1128744531090636e-05,0.0,0.0,-0.00274060821024256,0.0,0.0,0.0,0.0,-0.0006187494954569867,0.0012566479134473178,0.0,-5.816819650181331e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00034801329789338877,0.0007421676160642067
