M_ac_e,M_ca2_e,M_cd2_e,M_cit_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-4.3597872465896516e-07,0.0,0.0,0.0,0.015756496832357598,0.0,0.0,0.28232728787876465,-0.28232728787876465,0.0,0.0,0.0,0.0,-0.1411745267458142,0.010502637707613493,0.0,0.26211678134891536,0.0,-0.0001028910142491084,0.0,0.0,0.0,-1.4823281737424802e-05,0.0,0.0,-0.0021543581941388377,0.0,0.0,0.0,0.0,-0.0008241628757336115,0.0011616888238399734,0.0,-7.747896112588409e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000463547271539217,0.000995595206681201
0.0,-4.819564212577194e-07,0.0,0.0,0.0,0.018836879864416574,0.0,0.0,0.28334829016608476,-0.28334829016608476,0.0,0.0,0.0,0.0,-0.13813936239343666,0.009340270515667532,0.0,0.2610064123449794,0.0,-0.00011374175436167718,0.0,0.0,0.0,-1.6386523959517845e-05,0.0,0.0,-0.0022396812198166886,0.0,0.0,0.0,0.0,-0.0009110779211365217,0.001000453821461193,0.0,-8.564978223698098e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005124323079058011,0.0011005892620305048
0.0,-4.139564915121505e-07,0.0,0.0,0.0,0.01589391756741432,0.0,0.0,0.2830559376915309,-0.2830559376915309,0.0,0.0,0.0,0.0,-0.14073225661015595,0.008784270372962826,0.0,0.26310268589214364,0.0,-9.769376544693685e-05,0.0,0.0,0.0007636218895237519,-1.407452555287052e-05,0.0,0.0,-0.002257654069976701,0.0,0.0,0.0,0.0,-0.0007825326172512689,0.0,0.0,-7.356533036965419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004401324911588402,0.0009453055284898281
0.0,-4.6084261522411083e-07,0.0,0.0,0.0,0.018821115967072175,0.0,0.0,0.2839355098559748,-0.2839355098559748,0.0,0.0,0.0,0.0,-0.13788875348942767,0.00790087495101185,0.0,0.2619101179060681,0.0,-0.00010875889443162839,0.0,0.0,0.0006622791248364307,-1.5668654307437143e-05,0.0,0.0,-0.002325530484306194,0.0,0.0,0.0,0.0,-0.0008711649297125658,0.0,0.0,-8.189759052584406e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004899833978440926,0.00105237405589103
0.0,-4.5968560456596354e-07,0.0,0.0,0.0,0.016724626390158412,0.0,0.0,0.28179315653475484,-0.28179315653475484,0.0,0.0,0.0,0.0,-0.14213290992365274,0.011296432851222185,0.0,0.26048367883025125,0.0,-0.0001084858398228125,0.0,0.0010021557958734804,0.0,-1.5629315931528235e-05,0.0,0.0,-0.0021601534292896773,0.0,0.0,0.0,0.0,-0.0008689777467668406,0.0,0.0,-8.16919750250534e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004887532251237482,0.001049731921768014
0.0,-5.043569755019322e-07,0.0,0.0,0.0,0.01980756511872246,0.0,0.0,0.28293919301020065,-0.28293919301020065,0.0,0.0,0.0,0.0,-0.13881747613386639,0.009964746313361143,0.0,0.2595589008761514,0.0,-0.00011902828697340524,0.0,0.0008565981508608552,0.0,-1.7148143065808348e-05,0.0,0.0,-0.0022486004048847307,0.0,0.0,0.0,0.0,-0.0009534233480111438,0.0,0.0,-8.963064546108265e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005362493320254837,0.0011517428692391723
0.0,-4.4870607910261435e-07,0.0,0.0,0.0,0.01681427078446425,0.0,0.0,0.2823992128116634,-0.2823992128116634,0.0,0.0,0.0,0.0,-0.14106135671646033,0.010211436282492213,0.0,0.2615987089596001,0.000896701159598391,-0.0001058946709262532,0.0,0.0,0.0,-1.525601193736255e-05,0.0,0.0,-0.0020677993274086895,0.0,0.0,0.0,0.0,-0.0008482223365409343,0.0,0.0,-7.974077378875244e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004770794236663215,0.0010246592237103385
0.0,-4.940243226576189e-07,0.0,0.0,0.0,0.01982129639816917,0.0,0.0,0.28343554770390217,-0.28343554770390217,0.0,0.0,0.0,0.0,-0.1379662942379992,0.009061393025527279,0.0,0.26053424258451513,0.0007691284414384322,-0.00011658978006720943,0.0,0.0,0.0,-1.6796832748255423e-05,0.0,0.0,-0.0021675734284762327,0.0,0.0,0.0,0.0,-0.000933890769010213,0.0,0.0,-8.779440171162441e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005252633073347378,0.0011281473608754419
0.0,-3.866457587606443e-07,0.0,0.0,0.0,0.016034054854625068,0.0,0.0,0.28506537281475924,-0.28506537281475924,0.0,0.0,0.0,0.0015453577135743754,-0.13661846653964066,0.004163024338357965,0.0,0.2671417765698207,0.0,-9.124843031071685e-05,0.0,0.0,0.0,-1.3145960319904705e-05,0.0,0.0,-0.002168142432956508,0.0,0.0,0.0,0.0,-0.0007309051162522689,0.0,0.0,-6.871186601120745e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004110947997884636,0.0008829391030647802
0.0,-4.342406757631754e-07,0.0,0.0,0.0,0.018774757487373957,0.0,0.0,0.28564288724834236,-0.28564288724834236,0.0,0.0,0.0,0.0013521069260809273,-0.13445354297784806,0.00390852072914126,0.0,0.26551295081646065,0.0,-0.00010248083456925766,0.0,0.0,0.0,-1.4764188054640476e-05,0.0,0.0,-0.002243294361430328,0.0,0.0,0.0,0.0,-0.0008208773131703461,0.0,0.0,-7.717008774464945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004616993193849569,0.0009916262213804173
