M_ac_e,M_ca2_e,M_cd2_e,M_cit_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-2.609539397362488e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2799574038666077,-0.2799574038666077,0.0,0.0,0.0,0.0,-0.1491730532819087,0.011635916933552058,0.0,0.27575011618893935,0.0,-6.15851508643364e-05,0.0,0.00022390313340339506,0.0,-8.872437003037704e-06,0.0,0.0,0.0,0.0,-0.0021075483549471263,0.0,0.0,-0.0004933005608823574,0.0,0.0,-4.637483209366822e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002774550222760737,0.0003068054169745487
0.0,-3.386816103685702e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.27907293161137875,-0.27907293161137875,0.0017435691646796073,0.0,0.0,0.0,-0.14885409043863715,0.012195839428638966,0.0,0.27506543665623306,0.0,-7.992888741440784e-05,0.0,0.0,0.0,-1.1515178713606097e-05,0.0,0.0,0.0,0.0,-0.002444707282979853,0.0,0.0,-0.0006402349338899365,0.0,0.0,-6.018802716651939e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00036009770093635825,0.0003981903963426037
0.0,-2.8627236516534045e-07,0.0,0.0002456267938782799,0.0,0.0,0.0,0.0,0.2801006471560224,-0.2801006471560224,0.0,0.0,0.0,0.0,-0.1486629738855479,0.011536729687398497,0.0,0.27597641114575083,0.0,-6.756030131147667e-05,0.0,0.0,0.0,-9.733263763740255e-06,0.0,0.0,0.0,0.0,-0.0020664013474896432,0.0,0.0,-0.0005411618557815743,0.0,0.0,-5.087423811657368e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003043744253650777,0.00033657247118634785
0.0,-2.7473298058136735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2796534256618723,-0.2796534256618723,0.0,0.0,0.0,0.0,-0.14950654963687815,0.012250323348951922,0.0,0.27522398234702,0.00023572579614469593,-6.483700561721027e-05,0.0,0.0,0.0,-9.34092455292548e-06,0.0,0.0,0.0,0.0,-0.002218832342056998,0.0,0.0,-0.000519348102391744,0.0,0.0,-4.882354279813209e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000292105362824637,0.0003230055340383828
0.0,-2.751870614053368e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.27964340822486583,-0.27964340822486583,0.0,0.0,0.0,0.0,-0.14928142442294073,0.012270570779414814,0.0,0.27520664389137983,0.0,-6.49441687283594e-05,0.0,0.0,0.00023611540558844647,-9.356363306251177e-06,0.0,0.0,0.0,0.0,-0.0024586150511340873,0.0,0.0,-0.0005202064850066087,0.0,0.0,-4.890423873240241e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002925881568581623,0.00032353940011712034
0.0,-2.9779284467971537e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2798747370931554,-0.2798747370931554,0.0,0.0,0.0,0.0,-0.14889661836390344,0.011873247349980529,0.0,0.2755845291545724,0.0,-7.027913540779027e-05,0.0,0.0,0.0,-1.0124960201967584e-05,0.0,0.0,0.0,0.0,-0.0021495596865017995,0.0,0.0,-0.0005629398715180634,0.0,0.0,-5.292157376384411e-05,0.0,0.0,0.0,0.0,0.0,-0.00038326735608757416,0.00031662338739846425,0.0003501171815085104
0.0,-2.732258711488762e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2797134661752031,-0.2797134661752031,0.0,0.0,0.0,0.0,-0.14934280937434816,0.01208934838272018,0.0,0.2753552080997782,0.0,-6.448132766935922e-05,0.0,0.0,0.0,-9.289682814594277e-06,0.0,0.0,0.0,0.0,-0.00225354697307351,0.0,0.0,-0.0005164991018014084,0.0,0.0,-4.855571029501217e-05,0.0,0.0,0.0,0.00028131920325374303,0.0,0.0,0.00029050295328988555,0.00032123361467847937
0.0,-2.9974585228487386e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.27939554723236665,-0.27939554723236665,0.0,0.0,0.0,0.00077156185822396,-0.1487157806647265,0.01233689630979479,0.0,0.27507720292690485,0.0,-7.074004536042194e-05,0.0,0.0,0.0,-1.0191362483384511e-05,0.0,0.0,0.0,0.0,-0.0029352189499874453,0.0,0.0,-0.0005666317864514265,0.0,0.0,-5.3268648040087737e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00031869989089614,0.00035241334654537756
0.0006997546286713607,-2.7184929545921e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2799836155768782,-0.2799836155768782,0.0,0.0,0.0,0.0,-0.1488702873065636,0.011188733870397859,0.0,0.27606716819973687,0.0,-6.415645569536277e-05,0.0,0.0,0.0,-9.242879225045788e-06,0.0,0.0,0.0,0.0,-0.001962291226142543,0.0,0.0,-0.0005138968588136394,0.0,0.0,-4.831107529721518e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000289039331629193,0.00031961516477543547
0.0,-2.708133463130593e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2798461193071949,-0.2798461193071949,0.0,0.0,0.0,0.0,-0.14904654074013507,0.011982602073889627,0.0,0.27552634369978685,0.0,-6.391197161316054e-05,0.0,0.0,0.0,-9.207656941960648e-06,0.0,0.0,0.0,0.0,-0.0022336486449307208,0.0,0.0,-0.0005119385274109471,0.00027883521606106586,0.0,-4.812697396592708e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0002879378755878984,0.0003183971919405726
