M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32902242054546704,0.0,0.0,0.0,0.0,0.0,-0.005818949545077671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19968483687714542,-0.29880020204413277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.086770016785917,0.0,0.0,0.0,-0.0456551233816521,0.0,-0.005419798701033068,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014547199294207825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005818949545077671,0.02155498264507641
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274341437295664,0.0,0.0,0.0,0.0,0.0,-0.005873004016341256,0.0,0.0,0.0,0.0,0.0,0.0,0.0023223466213635625,0.0,0.0,0.19689509325945498,-0.30273704591353434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08757605700719075,0.0,0.0,0.0,-0.04259571153574002,0.0,-0.005470145305840327,0.0,0.0,0.0,0.0,0.0,0.0,-0.001468233385073265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005873004016341256,0.021755215209553785
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32530884605920424,0.0,0.0,0.0,0.0,0.0,-0.0059080937457868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1983668968615766,-0.3055662326985565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08809930203439308,0.0,0.0,0.0,-0.039788984192748046,0.0,-0.005502828055294555,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014770057121654627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021885197176803976,0.0059080937457868,0.02188519717680747
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253569020361559,0.0,0.0,0.0,0.0,0.0,-0.005908966513989434,0.0,0.0,0.0,0.0,0.0,0.0,0.0002954483256994717,0.0,0.0,0.1981007521196531,-0.30561137221447704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08811231643003375,0.0,0.0,0.0,-0.03979486198712856,0.0,-0.005503640955962329,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014772239015978165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002041118852073836,0.005908966513989434,0.021888430149239215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326022352405849,0.0,0.0,0.0,0.0,0.0,-0.005921052085024288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19660865907093966,-0.3073330971002965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08829253198155865,0.0,0.0,0.0,-0.03877959424054693,0.0,-0.005514897517252047,0.0,0.0,0.0,0.0,0.0,0.0,-0.001480245258099817,0.0,0.002193319841400482,0.0,0.0,0.0,0.0,0.0,0.0,0.005921052085024288,0.021933198414008325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.326022352405849,0.0,0.0,0.0,0.0,0.0,-0.005921052085024288,0.0,0.0,0.0,0.0,0.0,0.0,0.00029605260425121443,0.0,0.0,0.19646063276881404,-0.3072590839492337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08829253198155865,0.0,0.0,0.0,-0.03885360739160973,0.0,-0.005514897517252047,0.0,0.0,0.0,0.0,0.0,0.0,-0.001480245258099817,0.0,0.002045293539274875,0.0,0.0,0.0,0.0,0.0,0.0,0.005921052085024288,0.021933198414008325
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260701438983478,0.0,0.0,0.0,0.0,0.0,-0.005882346483257128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19750242097638374,-0.305324077031664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.087715368407785,0.0,0.0,0.0,-0.040705076327284345,0.0,-0.005478846926238105,0.0,0.0,0.0,0.0,0.002178982226545856,0.0,-0.0014705689737748323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005882346483257128,0.02178982226546204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260669381392816,0.0,0.0,0.0,0.0,0.0,-0.005884942778691509,0.0,0.0,0.0,0.0,0.0,0.0,0.0002942471389345754,0.0,0.0,0.1972953456209066,-0.3053852763511019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08775408340207688,0.0,0.0,0.0,-0.04064948057092483,0.0,-0.005481265128787164,0.0,0.0,0.0,0.0,0.002032820396007494,0.0,-0.001471218039844541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005884942778691509,0.0217994396547513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3260938061001025,0.0,0.0,0.0,0.0,0.0,-0.005863182826502222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19794493434898483,-0.3059582971641958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08851554880961428,0.0,0.0,0.0,-0.04002949543202192,0.0,-0.005460997800518302,0.0,0.0,0.0010859417416417755,0.0,0.0,0.0,-0.001465778117077076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005863182826502222,0.021718834832838978
