M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.798439480725911e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5579294647561972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2565510973612975,0.0,0.0,0.0,-0.05649987328018513,0.0994165060624088,-0.004926692719251521,0.0,0.0,0.0,0.0,0.0,0.0,-0.00132236610253834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005289527884487974,0.018064291989685347
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9519717239498394e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.553236371136447,0.0,0.0,0.013769306836014418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2701912040875291,0.0,0.0,0.0,-0.033784636974779264,0.0968882181281316,-0.005347283010427942,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014352561031537882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005741093305734822,0.019606435220609623
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7240743589301803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5348591901961244,0.04134980497965628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24594275951809105,0.0,0.0,0.0,-0.05416361453867419,0.09530565292496938,-0.004722974936115778,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012676865220866713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005070806938029942,0.017317337038816293
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005634643992615842,0.0,0.0,0.0,0.0,0.0,-1.9396790975254814e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5502495156118371,0.0,0.0,0.013848318853510493,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.270644085987387,0.0,0.0,0.0,-0.030423105118100986,0.09727240932045277,-0.005313608264208003,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014262175157178758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005704938522133769,0.01948296284612633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005556541270121975,0.0,0.0,0.0,0.0,0.0,-1.9408654387405972e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028542138805008783,0.0,0.0,0.5501171511468687,0.0,0.0,0.013795626998334037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2705853569196835,0.0,0.0,0.0,-0.030462099656300853,0.09725035383691107,-0.005316858158735841,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014270898149671561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005708427761001757,0.019494878962481053
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016907428740083774,0.0,0.0,0.0,0.0,0.0,-1.6832648288174756e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5255803448422334,0.04206178142011079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2468841674611562,0.0,0.0,0.0,-0.044427825734267096,0.09643121572348763,-0.004611180229072767,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012376798747349483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004950778908286693,0.01690742874008377
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.016802375858178356,0.0,0.0,0.0,0.0,0.0,-1.6851419509938766e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024781499279321717,0.0,0.0,0.5255469174624123,0.04192282610578361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24691166966017367,0.0,0.0,0.0,-0.04441541645198249,0.09641484518172404,-0.004616322467251329,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012390600950665182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004956299855864343,0.016926283354574963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017649811242679576,0.0,0.0,0.0,0.0,0.0,-1.7571747281498575e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5486578723431541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25772451988308137,0.0,0.0,0.0,-0.04637859193062559,0.10066538097461403,-0.004813650963742405,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012920247368037644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051681609651466395,0.017649811242679572
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017537601683884338,0.0,0.0,0.0,0.0,0.0,-1.7588791351164548e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002586586963406551,0.0,0.0,0.5485434073397925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2577158462679706,0.0,0.0,0.0,-0.046358913104516265,0.10063369403722944,-0.004818320061303357,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012932779621814953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051731739268131025,0.01766693103205466
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
