M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18653392383945083,0.0,0.0,0.0,0.0,0.0,-2.9189796645248176e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1494134701794859,-0.22127347510316925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26771437630271544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11076821091146641,0.0,0.0,0.0,0.0,0.0,-0.007996330160108051,0.0,0.0,0.01708815167889685,0.0,0.0,0.0,-0.002146282821153561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008585234307425934,0.028480252798161233
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14714191723807404,0.0,0.0,0.0,0.0,0.0,-2.302553097992003e-07,0.0,0.0,0.2111787807309589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3290392964531595,-0.17454521242277976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08737631518743323,0.0,0.0,0.0,0.0,0.0,-0.00630767490657424,0.0,0.0,0.013479496642401726,0.0,0.0,0.0,-0.0016930334318785495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006772214994094127,0.02246582773733606
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22007110972099336,0.0,0.0,0.0,0.0,0.009846570448503657,-1.7101831194772565e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.203994091233858,-0.29115324801129894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08507828632934811,0.0,0.0,0.0,0.0,0.0,-0.004684920907049159,0.0,0.0,0.03019265013316357,0.0,0.1320054084525377,0.0,-0.0012574724979998696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005029950351403695,0.016686120895531894
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24876298226157686,0.0,0.0,0.0,0.0,0.0,-1.3771806695716691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24273203864635398,-0.28811830178542647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12115605322687294,0.0,0.0,0.0,0.0,0.0,-0.0037726851810070605,0.0,0.0,0.0769576066712591,0.0,0.0,0.0,-0.0010126206936791429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040505313810931445,0.013437042434664283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2158209179747943,0.0,0.0,0.0,0.0,0.0,-1.6771546761340735e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219367202896051,-0.2855302603635994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09309159096073544,0.0,0.0,0.0,0.0,0.0,-0.00459444191507252,0.0,0.0,0.03926595068242332,0.0,0.11979960745501624,0.0,-0.0012331871693220292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004932807870982569,0.016363864996535513
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02255016199024596,-2.0845983162909457e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4229657590063013,-0.0541805082314284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10307559409879452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26319694986485476,0.0,0.0,0.0,0.0,0.09597803878402388,-0.005710603808191083,0.0,0.0,0.004338969512211499,0.0,0.0,0.0,-0.0015327744861111398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006131171518502781,0.020339260239502988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012670542991065714,-2.2006594937046726e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41310927860348085,-0.0571970383365674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11994949734508377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2555803635189901,0.0,0.0,0.0,0.0,0.09018655790194577,-0.006028544869805884,0.0,0.0,0.004580544067085718,0.0,0.01113511188287158,0.0,-0.0016181125630814325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006472527922660802,0.021471659931411525
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02044298877691088,-1.8898054924277867e-07,0.0,0.0,0.09344381713295596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4768860411011705,-0.049117674728080186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23860282221173149,0.0,0.0,0.0,0.0,0.08700948447910979,-0.005176983190219714,0.0,0.0,0.003933519638566936,0.0,0.0,0.0,-0.0013895461873249099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005558251448317019,0.01843868212506327
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011313494957676301,-1.9649631513934202e-07,0.0,0.0,0.10710259492006755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47596679779955847,-0.051071087108978445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22820704337549208,0.0,0.0,0.0,0.0,0.08052734352373846,-0.005382872070657613,0.0,0.0,0.004089955911355117,0.0,0.009942512505490754,0.0,-0.0014448085087026496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005779303386451236,0.01917198943551611
