M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4490166420579304e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5150050909869834,-0.05396328112900838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2859818785087201,0.0,0.0,0.0,-0.004368733492631353,0.09675330560631175,-0.006708901016164608,0.0,0.0,0.013877931768963538,0.0,0.0,0.0,-0.0018007259219545778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072029901236997955,0.01433691654389821
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.4834822391218967e-07,0.0,0.0,0.0,0.0,0.0,0.01407323922266397,0.0,0.0,0.0,0.0,0.522252880833333,-0.02657624084824884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29000656989832013,0.0,0.0,0.0,-0.018503454946837188,0.09811493802169288,-0.006803316985086265,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018260679686286966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007304359526829108,0.014538683400135859
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21783255698405865,0.0,0.0,0.0,0.0,0.016563837268005047,-2.8768590076776703e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224647821043665,-0.2866165900998573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09232826302915276,0.0,0.0,0.0,0.0,0.0,-0.007880943717782413,0.0,0.0,0.0,0.0,0.12047888382229424,0.0,-0.0021153121215952784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.006232583268709557,0.008461350022581384,0.016841570936397477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014936959254065189,-2.594297751305261e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.497239212025614,-0.06202815708444221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2796972377707239,0.0,0.0,0.0,0.0,0.09821866682319805,-0.0071068879325131675,0.0,0.0,0.0,0.0,0.010426941649723492,0.0,-0.0019075489850972395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.005620427249192334,0.007630287503839004,0.015187414291816198
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008614419141024239,-2.798560759503072e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5001462600188699,-0.05941336012603008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2792234832401177,0.0,0.0,0.0,0.0,0.09470403964076614,-0.007666451424132232,0.0,0.0,0.0,0.0,0.0,0.0,-0.002057740571157322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02355970386205415,0.008231061057361976,0.016383201062410275
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22098358812411506,0.0,0.0,0.0,0.0,0.016111951413381193,-2.7983740606039706e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22458164713850842,-0.28334417968036024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08980941215119495,0.0,0.0,0.0,-0.004546911919344554,0.0,-0.007665939976226004,0.0,0.0,0.0,0.0,0.12628586642369785,0.0,-0.0020576032942023845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008230511942952854,0.01638210809861032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22363477488975636,0.0,0.0,0.0,0.0,0.0,-2.732339088642339e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2507455497922103,-0.24126149868319777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08769012363405698,0.0,0.0,0.0,-0.031970174056156445,0.0,-0.007485042026049759,0.0,0.0,0.0,0.0,0.13117169418510644,0.0,-0.002009048750421526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00803629143718335,0.01599552931195209
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014508843288652712,-2.5199412328548816e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.500730426193142,-0.05615583283883349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27986969551432994,0.0,0.0,0.0,-0.0040945029433422896,0.09949807342374915,-0.006903193717609415,0.0,0.0,0.0,0.0,0.014222592590141825,0.0,-0.0018528757305588878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007411591861337887,0.014752119904178997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.45754304573493e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5272427997137321,-0.015853973856219533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.280014417870622,0.0,0.0,0.0,-0.02875487864929749,0.10057172041701126,-0.006732258472096303,0.0,0.0,0.0,0.0,0.017407810813884952,0.0,-0.0018069952611899866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007228067781573325,0.014386831410068338
