M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22662973874385137,0.0,0.0,0.0,0.0,0.0,-4.111377405553808e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2990345225232383,-0.27255175309852825,0.0,0.015042893577063223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1469910820350422,0.0,0.0,0.0,0.0,0.0,-0.011262816095352485,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030230353448712803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012092286486922964,0.01337146095738931
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24423757032795967,0.0,0.0,0.0,0.0,0.019858043149585666,-4.070555450591949e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2811718699353079,-0.2847391132239546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13063807204802486,0.0,0.0,0.0,0.0,0.0,-0.011150987351348805,0.0,0.0,0.0,0.0,0.0,0.0,-0.0029930195617106923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011972221913505731,0.013238695433056892
0.0,0.031019018749967837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2336595708592472,0.0,0.0,0.0,0.0,0.0,-4.2389082983848756e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2928007706092904,-0.2654965316632442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1360410917897813,0.0,0.0,0.0,0.0,0.0,-0.011612177598991663,0.0,0.0,0.0,0.0,0.0,0.0,-0.003116806934915658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012467377348190811,0.013786230555541032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22125196335926006,0.0,0.0,0.0,0.0,0.0,-4.2389082983848756e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30520837810927753,-0.27170033541323774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1360410917897813,0.0,0.0,0.0,0.0,0.0,-0.011612177598991663,0.0,0.0,0.0,0.0,0.02481521499997427,0.0,-0.003116806934915658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012467377348190811,0.013786230555541032
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630583596036565,0.0,0.0,0.0,0.0,0.0,-3.7710154967806434e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156715243754891,-0.20859576867455631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12102480856537835,0.0,0.0,0.0,-0.05519024813328829,0.0,-0.01033041967287934,0.0,0.0,0.0,0.0,0.0,0.0,-0.00277277223867256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011091222049354834,0.01226449958517497
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22896865360042468,0.0,0.0,0.0,0.0,0.0,-4.0559113664237053e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3071420668816178,-0.2729220537025626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14096078551848512,0.0,0.0,0.0,0.0,0.0,-0.011110870959540798,0.0,0.0,0.010792692308942874,0.0,0.0,0.0,-0.002982251981975962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01192915107771678,0.013191068377596628
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22216883747290964,0.0,0.0,0.0,0.0,0.0,-4.4217876504344805e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31262358849118127,-0.26616509900891433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1419103168277741,0.0,0.0,0.0,0.0,0.0,-0.012113162136920375,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032512754330754966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014381010327532197,0.01300525779539553,0.01438101032753196
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22368271411341975,0.0,0.0,0.0,0.0,0.0,-4.18126442303523e-07,0.0,0.0,0.0,0.0,0.0,0.013598754984062657,0.0,0.0,0.0,0.0,0.30921717714672387,-0.26528579812605296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14778985729883035,0.0,0.0,0.0,0.0,0.0,-0.011454266440991553,0.0,0.0,0.0,0.0,0.0,0.0,-0.003074422241075113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012297836538338911,0.013598754984062432
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16746583271533086,0.0,0.0,0.0,0.0,0.0,-4.13626596906544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3704609548651264,-0.2166926311816075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18117561007301644,0.0,0.0,0.0,0.0,0.024214331166009174,-0.011330996485051165,0.0,0.0,0.0,0.0,0.0,0.0,-0.0030413355396130964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012165488144310118,0.013452406203338207
