,M_ac_e,M_ca2_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_cit_e
17,0.0,-0.00025201538685411837,21.187800325028697,235.3731797907114,-235.3731797907114,0.0,0.0,-114.6729222073386,4.845946830390342,210.10078154572994,0.0,-0.059475651661867066,0.0,0.0,2.45010371081779,-0.008568526100503793,-2.7552955240606702,-0.4764033522995235,3.6914670307448265,-0.04478633762798536,0.0,0.2679512516430702,1.0,-10.0
18,0.0,-0.0002520153868541167,21.454867241757558,216.32240639737284,-216.32240639737284,0.0,0.0,-103.4116005519306,3.510612246745257,191.58414198584958,0.0,-0.059475651661866656,0.0,0.0,2.7171706275467575,-0.008568526100503735,-2.6217620656961538,-0.4764033522994903,3.4244001140157962,-0.04478633762798505,0.0,0.26795125164302,1.0,-10.0
135,0.0,-0.0002520153868541142,6.421932202049059,82.79254251992167,-82.79254251992167,18.4573351537241,0.0,-32.8454030258265,-13.611388323333749,83.3604134901543,0.0,-0.05947565166185621,0.0,0.0,6.141570741562576,-0.00856852610050365,-0.9095620086882674,-0.47640335229951697,0.0,-0.044786337627953636,0.0,0.26795125164308115,1.0,-10.0
136,0.0,-0.0002520153868541195,11.267879032439467,629.3146657801638,-629.3146657801638,0.0,6.805694161666805,-318.2747532297245,0.0,611.4252015966721,0.0,-0.05947565166186733,0.0,0.0,6.141570741562639,-0.008568526100503831,-4.31240908952179,-0.4764033522993562,0.0,-0.044786337627985555,0.0,0.2679512516430842,1.0,-10.0
137,0.0,-0.0002520153868541178,18.855988697613018,239.42207139761533,-239.42207139761533,0.0,2.5468862229662026,-106.4714512860401,-7.192543206517068,221.54067449353698,0.0,-0.05947565166186692,0.0,0.11417145667515506,6.202690109606951,-0.008568526100503774,-2.2971765768465,-0.4764033522995168,0.0,-0.044786337627985257,0.0,0.26795125164306083,1.0,-10.0
138,0.0,-0.0002520153868541186,18.85598869761304,236.6362878547421,-236.6362878547421,0.0,2.558303368633689,-105.12422809727354,-7.124040332512033,218.82339382466887,0.12558860234260655,-0.05947565166186709,0.0,0.0,6.179855818271874,-0.0085685261005038,-2.251507994176447,-0.4764033522995318,0.0,-0.04478633762798539,0.0,0.26795125164304684,1.0,-10.0
139,0.0,-0.0002520153868541325,18.57690291463038,242.16218635783318,-242.16218635783318,0.0,2.8513434407667466,-107.80345161392323,-7.4589432720929,224.5725609541459,0.0,-0.05947565166187039,0.0,0.0,6.291490131465756,-0.008568526100504273,-2.3352337290717404,-0.47640335229950165,0.0,-0.044786337627987866,0.0,0.26795125164308686,1.0,-10.0
140,0.0,-0.00025201538685411566,10.978416751044888,149.92656535134213,-149.92656535134213,0.0,0.5158252099430516,-69.58009300981973,0.0,138.4717012602717,0.0,-0.059475651661813886,0.0,0.0,0.5753574933252641,-0.008568526100503699,-1.1674746136597833,-0.4764033522995017,0.0,-0.04478633762798486,0.0,0.2679512516430727,1.0,-4.144324470368078
141,0.0,-0.00025201538685411327,14.462485767434432,181.28318649884807,-181.28318649884807,0.0,1.3868424640404489,-81.33882594013433,-3.4840690163896766,167.21527064548548,0.0,-0.05947565166186586,0.0,0.0,3.188409255617481,-0.00856852610050362,-1.6029832407084974,-0.4764033522994771,0.0,-0.044786337627984445,0.0,0.2679512516430546,1.0,-6.757376232660382
142,0.0,-0.0002520153868541159,20.448868107138598,228.67538002150653,-228.67538002150653,0.0,2.384572853991135,-100.54513594668552,-6.976125381217004,209.3693796209028,0.0,-0.05947565166186648,0.0,0.0,5.433302633006521,-0.008568526100503711,-2.351281033171477,-0.4764033522994559,0.0,-0.04478633762798493,0.4988651949753102,0.26795125164307787,1.0,-10.0
143,0.0,-0.00025201538685412986,18.759382080427223,237.52506873287018,-237.52506873287018,0.0,2.625928000664454,-105.45269059571294,-7.297932243448382,219.8281026434202,0.0,-0.05947565166186977,0.0,0.0,6.237819788584156,-0.008568526100504183,-2.2708293176139263,-0.47640335229952047,0.0,-0.044786337627987394,0.09660661718660339,0.26795125164308836,1.0,-10.0
144,0.0,-0.00025201538685411663,20.347497598456037,211.6063475967996,-211.6063475967996,0.0,0.5158252099430157,-98.07771392069563,0.0,189.61126755239155,0.0,-0.059475651661866656,0.0,0.0,4.088762811104419,-0.008568526100503734,-2.3386097195861977,-0.47640335229948316,2.342270211852723,-0.04478633762798505,0.0,0.26795125164301675,1.0,-10.0
145,0.0,-0.0002520153868541222,19.650683795178576,215.43882351483302,-215.43882351483302,0.0,1.3868424640405035,-97.11959494119057,-3.48406901638979,195.53418488025847,0.0,-0.05947565166186796,0.0,0.0,5.133983516021481,-0.008568526100503923,-2.251507994176528,-0.4764033522995269,1.2970495069358863,-0.044786337627986034,0.0,0.2679512516430652,1.0,-10.0
146,0.0,-0.00025201538685411804,20.94773330211413,238.47127839556956,-238.47127839556956,0.0,1.9764104217385712,-105.805896184608,-6.43190880488037,218.21289898637633,0.0,-0.05947565166186697,0.0,0.5895679576981044,5.251897107561036,-0.00856852610050378,-2.4873351772556718,-0.4764033522995057,0.0,-0.04478633762798529,0.0,0.2679512516430656,1.0,-10.0
147,0.0,-0.00025201538685412373,20.94773330211457,232.78368162719292,-232.78368162719292,0.0,2.531297911336941,-101.93902399147265,-7.298920507377782,213.1842311118972,0.0,-0.05947565166186833,0.38148514909873366,0.0,5.286577575661038,-0.008568526100503975,-2.365953538906106,-0.47640335229949354,0.0,-0.044786337627986304,0.0,0.2679512516430395,1.0,-10.0
148,0.0,-0.0002520153868541249,18.85598869761352,238.32065263910877,-238.32065263910877,0.0,2.6543417116016745,-105.72262084961488,-7.360442407510214,220.56685912778454,0.0,-0.05947565166186861,0.07387564843686818,0.0,6.209406077646792,-0.008568526100504015,-2.273670688707571,-0.47640335229952663,0.0,-0.04478633762798652,0.0,0.2679512516430834,1.0,-10.0
149,0.0,-0.00025201538685412585,28.54544333994192,237.7616982958311,-237.7616982958311,0.0,0.5158252099430801,-109.10590283483988,0.0,208.7398076158636,2.9278377648160436,-0.05947565166186882,0.0,0.0,0.5753574933252923,-0.008568526100504048,-2.63139349606784,-0.4764033522995272,0.0,-0.04478633762798668,0.0,0.267951251643071,1.0,-10.0
150,0.0,-0.0002520153868541261,20.94773330211478,224.08582022774246,-224.08582022774246,0.0,2.0353672175084685,-98.84899428377332,-6.078168030261669,204.1811815931676,0.6485247534679005,-0.059475651661868884,0.0,0.0,5.133983516021506,-0.008568526100504056,-2.2515079941765186,-0.4764033522995471,0.0,-0.04478633762798673,0.0,0.2679512516430351,1.0,-10.0
151,0.0,-0.0002520153868541341,30.173142732192332,335.63652166506193,-335.63652166506193,0.0,0.0,-158.44276417007765,0.0,302.3133598983439,0.0,-0.059475651661870764,0.0,3.1966899737540686,0.023066936827580233,-0.008568526100504325,-4.106251982442424,-0.4764033522994834,0.0,-0.04478633762798815,0.0,0.2679512516430665,1.0,-10.0
152,0.0,-0.00025201538685411934,10.460221227374545,152.6882055580691,-152.6882055580691,0.0,0.0,-70.96446858377425,0.0,142.00826443877685,0.0,-0.059475651661831816,0.0,0.0,1.3550210925583461,-0.008568526100503824,-0.9095620086882805,-0.47640335229950653,0.0,-0.04478633762798552,0.0,0.26795125164307554,1.0,-4.405792545930634
153,0.0,-0.0002520153868541427,6.7307495913287605,484.6111811662324,-484.6111811662324,0.0,0.0,-242.52016384192532,0.0,475.7959758649625,0.0,-0.059475651661872804,0.0,0.0,10.678700182674929,-0.00856852610050462,-0.909562008688277,-0.4764033522995076,0.0,-0.044786337627989684,0.0,0.26795125164305444,1.0,-10.0
154,0.0,-0.0002520153868541191,19.41095315388559,211.61385740760008,-211.61385740760008,0.0,0.0,-98.18961152691193,0.0,190.8643428709829,0.0,-0.05947565166186724,0.0,0.0,4.711545564999974,-0.008568526100503817,-2.0284034995021445,-0.476403352299504,2.2376829816277413,-0.044786337627985486,0.0,0.2679512516430597,1.0,-10.0
155,0.0,-0.0002520153868541116,27.24284358958189,236.601317369103,-236.601317369103,0.0,0.0,-108.72536889873943,0.0,209.13875388760334,2.797103727034554,-0.05947565166186546,0.0,0.0,1.3550210925583086,-0.008568526100503564,-2.3081138722055035,-0.4764033522995094,0.0,-0.04478633762798415,0.0,0.2679512516429989,1.0,-10.0
156,0.0,-0.0002520153868541113,30.092918969769453,335.94283057609044,-335.94283057609044,0.0,0.0,-158.62873743749194,0.0,302.70353910645105,0.0,-0.0594756516618654,0.0,3.185750369787433,0.059532283382192866,-0.008568526100503553,-4.0953123784757,-0.4764033522995217,0.0,-0.0447863376279841,0.0,0.26795125164302325,1.0,-10.0
157,0.0,-0.00025201538685415555,10.978416751046439,616.2888631174953,-616.2888631174953,0.0,6.371500739575907,-311.54475518734483,0.0,598.9783234967902,0.0,-0.05947565166187584,0.0,0.0,6.431033022958232,-0.008568526100505057,-4.095312378476376,-0.47640335229944725,0.0,-0.044786337627991966,0.0,0.26795125164293737,1.0,-10.0
158,0.0,-0.0002520153868541125,20.477798541806653,133.7584307549762,-133.7584307549762,0.0,0.0,-46.4732152105794,-10.310286712858867,118.06970097846806,0.0,-0.05947565166182725,0.0,0.0,7.2419379450541435,-0.008568526100503593,-0.909562008688272,-0.47640335229951236,0.0,-0.044786337627984306,0.0,0.2679512516430437,1.0,-10.0
159,0.0,-0.00025201538685411457,14.77511166027357,239.25813806334105,-239.25813806334105,0.0,0.0,-107.77709918706138,-6.033271551709086,226.42075172759934,0.0,-0.05947565166186616,0.0,0.0,8.66760966543749,-0.008568526100503663,-0.9095620086882018,-0.4764033522994936,0.0,-0.04478633762798467,0.0,0.2679512516430603,1.0,-10.0
160,0.0,-0.00025201538685412476,11.923768219507517,159.42052172188306,-159.42052172188306,0.0,0.0,-72.13530617748197,-1.7562563905592603,148.0088071065242,0.0,-0.05947565166186762,0.0,0.0,2.964922783904403,-0.008568526100504011,-0.9095620086882874,-0.47640335229952074,0.0,-0.044786337627986485,0.0,0.2679512516430828,1.0,-5.722984838849975
161,0.0,-0.0002520153868541209,20.88513331905967,206.2640211059043,-206.2640211059043,0.0,0.0,-89.44703421070705,-5.422269385830668,187.31661311137657,0.0,-0.059475651661867655,0.0,0.0,5.612598836044824,-0.00856852610050388,-1.52056417456685,-0.4764033522995412,0.0,-0.044786337627985805,1.2220043317570892,0.26795125164302347,1.0,-10.0
162,0.0,-0.00025201538685411896,18.76699247734717,204.47174808599232,-204.47174808599232,0.0,0.0,-92.9501132950768,-1.7562563905592246,185.36140618056376,0.0,-0.059475651661867204,0.0,0.0,5.531131880594306,-0.008568526100503814,-1.764965040918233,-0.4764033522995278,1.7108060644599334,-0.04478633762798546,0.0,0.26795125164302963,1.0,-10.0
163,0.0,-0.0002520153868541264,21.190634401999404,232.8426153216272,-232.8426153216272,0.0,0.0,-103.50008402591641,-4.964017761421836,212.5204524538722,0.0,-0.05947565166186895,0.0,1.0692537902875006,5.459848294575287,-0.008568526100504065,-1.978815798975798,-0.47640335229948494,0.0,-0.044786337627986776,0.0,0.2679512516430868,1.0,-10.0
164,0.0,-0.00025201538685412986,22.616306122383126,212.88321123626304,-212.88321123626304,0.0,0.0,-90.84724750751533,-6.033271551709471,192.91746629860367,0.0,-0.05947565166186977,1.0692537902874715,0.0,5.103430364479568,-0.008568526100504183,-1.444188903832084,-0.4764033522995534,0.0,-0.0447863376279874,0.0,0.267951251643069,1.0,-10.0
165,0.0,-0.00025201538685412,21.292468096311964,205.44935155139876,-205.44935155139876,0.0,0.0,-90.26170376521144,-4.200265054073484,185.68727400236637,1.2220043317570637,-0.05947565166186743,0.0,0.0,5.205264058792432,-0.008568526100503845,-1.5205641745668639,-0.47640335229952124,0.0,-0.044786337627985624,0.0,0.26795125164308353,1.0,-10.0
166,0.0,-0.0002520153868541135,11.92376821950699,133.7584307549767,-133.7584307549767,8.5540303222997,0.0,-55.02724553287931,-10.310286712858927,126.62373130076823,0.0,-0.05947565166182447,0.0,0.0,7.241937945054145,-0.008568526100503626,-0.9095620086882569,-0.4764033522995223,0.0,-0.044786337627984486,0.0,0.2679512516430358,1.0,-10.0
167,0.0,-0.0002520153868541161,18.353634288242198,240.15276872033462,-240.15276872033462,0.0,2.683891970976332,-106.88246853006994,-7.375217537197282,222.84222909963222,0.0,-0.05947565166186652,0.0,0.0,6.431033022957239,-0.008568526100503713,-2.251507994176456,-0.4764033522994591,0.0,-0.04478633762798495,0.0,0.2679512516430655,1.0,-10.0
168,0.0,-0.00025201538685411864,11.226520018006898,141.98931668437032,-141.98931668437032,0.0,0.0,-64.46557596097631,-0.7103840883087065,130.92622616976192,0.0,-0.059475651661866503,0.0,0.0,1.5704263809036387,-0.008568526100503803,-0.9095620086882978,-0.47640335229950387,0.0,-0.0447863376279854,0.0,0.26795125164304545,1.0,-4.677112536599526
169,0.0,-0.00025201538685411495,10.634533277749433,139.26617767918484,-139.26617767918484,0.0,0.0,-63.99198656876958,0.0,128.49908053470523,0.0,-0.05947565166184612,0.0,0.0,0.919240966620635,-0.008568526100503676,-0.9095620086882524,-0.47640335229952807,0.0,-0.04478633762798475,0.0,0.26795125164304334,1.0,-4.144324470368065
170,0.0,-0.0002520153868541346,29.63345560318403,330.4292701770631,-330.4292701770631,0.0,0.0,-155.948534465742,0.0,297.7260193017735,0.0,-0.05947565166187087,0.0,3.1091731420229656,0.05953228338219835,-0.008568526100504341,-4.018735150711326,-0.47640335229954694,0.0,-0.04478633762798822,0.0,0.2679512516430218,1.0,-9.846845544470664
171,0.0,-0.00025201538685411354,10.978416751044776,168.75226679185008,-168.75226679185008,0.0,0.7772932855056841,-79.38514584341766,0.0,157.03593462521712,0.0,-0.05947565166186592,0.0,0.0,0.8368255688878727,-0.00856852610050363,-1.2982086514411217,-0.47640335229949055,0.0,-0.04478633762798449,0.0,0.26795125164306854,1.0,-4.4057925459307405
172,0.0,-0.0002520153868541206,7.869243609022191,131.44218908758012,-131.44218908758012,3.1091731420228643,0.0,-62.673340205046905,0.0,123.61232334847547,0.0,-0.05947565166183632,0.0,0.0,0.05953228338215265,-0.008568526100503866,-0.9095620086882664,-0.4764033522995122,0.0,-0.04478633762798575,0.0,0.2679512516430561,1.0,-3.628499260424843
173,0.0,-0.0002520153868541171,17.60010267418622,228.34744010012446,-228.34744010012446,0.0,2.432714766291036,-101.73333583402085,-6.621685923141255,211.66484349113534,0.0,-0.05947565166186676,0.0,0.0,5.803090011243864,-0.008568526100503753,-2.1259193918337824,-0.4764033522995136,0.0,-0.04478633762798513,0.0,0.26795125164307315,1.0,-9.372056988286669
174,0.0,-0.00025201538685412774,19.74313995944836,198.05706463219582,-198.05706463219582,0.0,0.0,-90.3702949495286,-0.7103840883087362,177.41277668346584,0.0,-0.05947565166186926,0.0,0.0,4.764158858944057,-0.008568526100504108,-1.9741395013684622,-0.47640335229954817,2.1291549853602367,-0.044786337627987005,0.0,0.2679512516430976,1.0,-10.0
175,0.0,-0.000252015386854122,20.003614125161118,200.94595992464684,-200.94595992464684,0.0,0.0,-92.48960747964762,0.0,179.63864682682913,0.0,-0.059475651661867905,0.0,0.0,4.432646284399935,-0.008568526100503914,-2.0806971146147024,-0.4764033522995028,2.342270211852821,-0.044786337627985985,0.0,0.2679512516430464,1.0,-10.0
176,0.0,-0.00025201538685411376,29.87850273202855,332.04249710861205,-332.04249710861205,0.0,0.0,-156.6938861493056,0.0,299.0635682133723,0.0,-0.05947565166186597,0.0,3.1091731420227604,0.15142495669979467,-0.008568526100503635,-4.049366041816863,-0.47640335229951414,0.06126178221175332,-0.04478633762798453,0.0,0.2679512516430523,1.0,-10.0
