,M_ac_e,M_co2_e,M_etoh_e,M_fe2_e,M_fum_e,M_glu__45__L_e,M_glyclt_e,M_h2o_e,M_h_e,M_hom__45__L_e,M_nh4_e,M_o2_e,M_orot_e,M_pi_e,M_pro__45__L_e,M_pyr_e,M_so4_e,M_succ_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
23,0.0,-2.7003540863255577,0.0,-5.530983696555797e-06,0.0,0.0,0.0,25.84906318221535,0.0,2.2996459136744525,-14.701527398840796,-0.23259244299770188,5.3133996497059925,-0.15151723146736576,0.0,0.0,-0.04066850974081772,0.0,0.1626759910751666,1.0,-10.0
24,0.0,-1.9985098575555709,0.0,-5.5309836965558e-06,0.0,0.0,0.00813379955375466,23.037619367358534,0.0,1.3652092419067627,-12.363402269533141,0.0,4.611555420936005,-0.1515172314673654,0.0,0.0,-0.040668509740818086,1.6322140007607961,0.1626759910751674,1.0,-10.0
25,0.0,-2.0025767573324447,0.0,-5.530983696555786e-06,0.0,0.0,0.0,23.057953866242872,0.0,1.3692761416836403,-12.375602968863745,0.0,4.615622320712874,-0.15151723146736715,0.0,0.0,-0.04066850974081678,1.628147100983915,0.16267599107516975,1.0,-10.0
26,0.0,-4.995933100223118,0.0,-5.530983696555784e-06,0.0,0.0,0.00813379955375531,35.02731233802869,8.042660348195254,0.0,-16.993039512961456,-3.680027863620936,7.608978663603546,-0.15151723146736673,0.0,0.0,-0.04066850974081403,0.0,0.1626759910751684,1.0,-10.0
27,0.0,-5.000000000000007,0.0,-5.530983696555789e-06,0.0,0.0,0.0,35.047646836913124,8.048760697860578,0.0,-17.001173312515228,-3.682061313509379,7.613045563380436,-0.15151723146736737,0.0,0.0,-0.040668509740816865,0.0,0.16267599107516453,1.0,-10.0
28,0.0,-1.3159052366021893,0.0,-5.530983696555793e-06,0.0,0.0,0.008133799553755788,20.307200883544976,0.6826046209533785,0.0,-9.632983785719595,0.0,3.92895079998262,-0.151517231467368,0.0,0.0,-0.04066850974081697,3.6800278636209436,0.16267599107516895,1.0,-10.0
29,0.0,-1.3179386864906255,0.0,-5.530983696555787e-06,0.0,0.0,0.0,20.319401582875592,0.6846380708418192,0.0,-9.637050685496465,0.0,3.9309842498710528,-0.15151723146736773,0.0,0.0,-0.04066850974081615,3.6820613135093785,0.1626759910751691,1.0,-10.0
30,0.0,-0.40576574199767845,0.0,-5.530983696555784e-06,0.0,0.0,0.2356686732048839,18.714456767987055,0.0,0.0,-8.722844291115075,0.0,3.473881052680358,-0.1515172314673676,0.0,0.0,-0.04066850974081698,3.9075627372720634,0.16267599107516809,1.0,-10.0
31,0.0,-0.4816106998813891,0.0,-5.530983696555795e-06,0.0,0.15168991576741614,0.00813379955375785,19.24537147317306,0.0,0.0,-9.02622412264993,0.0,3.549726010564075,-0.15151723146736792,0.0,0.0,-0.04066850974081729,3.755872821504651,0.16267599107516822,1.0,-10.0
32,0.0,-0.4811588221284016,0.0,-5.530983696555798e-06,0.0,0.15214179352040266,0.0,19.2544090282328,0.0,0.0,-9.028483511414864,0.0,3.550629766070051,-0.1515172314673681,0.0,0.0,-0.04066850974081938,3.758132210269585,0.16267599107516756,1.0,-10.0
33,0.0,-0.633300615648807,0.2738552283367262,-5.530983696555794e-06,0.0,0.0,0.0,19.77169112620216,0.0,0.0,-9.363195457159751,0.0,3.794056635702697,-0.15151723146736742,0.0,0.0,-0.040668509740816275,3.545133699341018,0.16267599107516945,1.0,-10.0
34,0.0,-0.6333006156488064,0.2730418483813507,-5.530983696555781e-06,0.0,0.0,0.008133799553757847,19.761117186782226,0.0,0.0,-9.359941937338222,0.0,3.7924298757919344,-0.15151723146736545,0.0,0.0,-0.04066850974081858,3.543506939430257,0.16267599107516859,1.0,-10.0
35,0.0,-0.6333006156488052,0.0,-5.530983696555789e-06,1.3692761416836394,0.0,0.0,18.950125441191958,0.0,0.0,-8.267774543812827,0.0,3.2463461790292336,-0.15151723146736806,0.0,0.0,-0.04066850974081902,2.9974232426675593,0.16267599107516975,1.0,-10.0
36,0.0,-0.633300615648805,0.0,-5.530983696555784e-06,1.3652092419067596,0.0,0.0081337995537573,18.941991641638182,0.0,0.0,-8.267774543812818,0.0,3.2463461790292314,-0.1515172314673676,0.0,0.0,-0.04066850974081698,2.9974232426675567,0.16267599107516809,1.0,-10.0
37,0.0,-5.000000000000028,0.0,-5.530983696555818e-06,0.0,0.0,0.0,35.047646836913295,0.0,0.0,-17.001173312515313,-3.6820613135093967,7.613045563380473,-0.151517231467364,0.0,0.0,-0.040668509740816663,0.0,0.16267599107516467,1.0,-10.0
38,0.0,-4.995933100223131,0.0,-5.530983696555798e-06,0.0,0.0,0.00813379955375829,35.027312338028786,0.0,0.0,-16.993039512961495,-3.680027863620942,7.6089786636035655,-0.15151723146736634,0.0,0.0,-0.04066850974081376,0.0,0.1626759910751658,1.0,-10.0
39,0.0,-1.3179386864906248,0.0,-5.530983696555783e-06,0.0,0.0,0.0,20.319401582875578,0.0,0.0,-9.63705068549646,0.0,3.9309842498710497,-0.15151723146736595,0.0,0.0,-0.04066850974081796,3.682061313509375,0.1626759910751698,1.0,-10.0
40,0.0,-1.3159052366021902,0.0,-5.530983696555798e-06,0.0,0.0,0.00813379955375631,20.30720088354499,0.0,0.0,-9.632983785719604,0.0,3.9289507999826223,-0.15151723146736593,0.0,0.0,-0.04066850974081635,3.680027863620942,0.16267599107517047,1.0,-10.0
113,0.27304184838134987,-0.36025876726745426,0.0,-5.530983696555782e-06,0.0,0.0,0.00813379955375705,18.941991641638175,0.0,0.0,-8.813858240575522,0.0,3.5193880274105847,-0.15151723146736643,0.0,0.0,-0.04066850974081651,3.8165487878116098,0.16267599107516695,1.0,-10.0
114,0.27385522833672804,-0.359445387312076,0.0,-5.530983696555787e-06,0.0,0.0,0.0,18.95012544119195,0.0,0.0,-8.815485000486282,0.0,3.520201407365962,-0.151517231467367,0.0,0.0,-0.040668509740819266,3.8189889276777396,0.162675991075169,1.0,-10.0
