,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.0003503260937644004,0.0,11.441324673364184,200.4286794186565,-200.4286794186565,10.744193898704912,0.0,-95.15589795718881,0.0,190.93293451956697,0.0,-0.08267698643674355,0.0,0.0,-0.011911091285253203,-1.5786565281637788,-0.6622473633483286,0.6285523364536695,-0.06225739987974585,0.0,0.37247850807509214,1.0,-10.0
1,0.0,-0.00035032609376440177,0.0,13.297570652613508,189.29120354316152,-189.29120354316152,8.887947919455712,0.0,-87.73091404019203,0.0,177.9392126648227,0.0,-0.08267698643673276,0.0,0.0,-0.011911091285253248,-1.5786565281638267,-0.6622473633483811,0.6285523364536549,-0.06225739987974609,0.0,0.37247850807510746,1.0,-10.0
2,0.0,-0.00035032609376440133,0.0,11.441324673364214,191.79656066469303,-191.79656066469303,10.869904365995689,0.0,-91.40553568301534,0.0,182.42652623289425,0.0,-0.08267698643674139,0.5028418691628881,0.0,-0.011911091285253235,-1.5158012945184602,-0.6622473633483515,0.0,-0.06225739987974601,0.0,0.3724785080751196,1.0,-10.0
3,0.0,-0.00035032609376439006,0.0,13.297570652613048,180.65908478919147,-180.65908478919147,9.013658386746132,0.0,-83.98055176601552,0.0,169.43280437814374,0.0,-0.08267698643671334,0.5028418691628902,0.0,-0.01191109128525285,-1.5158012945184247,-0.662247363348304,0.0,-0.06225739987974399,0.0,0.37247850807510713,1.0,-10.0
4,0.0,-0.00035032609376438735,0.0,11.944166542526691,197.8306630946405,-197.8306630946405,10.367062496832325,0.0,-93.91974502882636,0.0,187.9577867936792,0.5028418691628703,-0.08267698643673009,0.0,0.0,-0.011911091285252758,-1.5158012945183836,-0.6622473633482986,0.0,-0.062257399879743526,0.0,0.37247850807508914,1.0,-10.0
5,0.0,-0.00035032609376439103,0.0,13.80041252177604,186.69318721914723,-186.69318721914723,8.510816517583198,0.0,-86.49476111183044,0.0,174.96406493893656,0.5028418691628856,-0.08267698643670442,0.0,0.0,-0.011911091285252884,-1.5158012945183756,-0.6622473633483156,0.0,-0.06225739987974417,0.0,0.3724785080751288,1.0,-10.0
6,0.0,-0.00035032609376440366,0.0,16.216521961677646,239.92656518406747,-239.92656518406747,0.0,0.0,-120.90549012570044,9.550394576626692,219.68662638627276,0.0,-0.08267698643676587,0.0,0.0,-0.011911091285253311,-2.1755561892029442,-0.6622473633483693,0.0,-0.062257399879746406,1.822351658531951,0.3724785080750786,1.0,-10.0
7,0.0,-0.0003503260937643927,0.0,17.247769727926702,220.95160628506784,-220.95160628506784,0.0,0.0,-108.63364170732673,7.900398150627044,200.71166748727381,0.0,-0.08267698643668728,0.0,0.0,-0.011911091285252943,-2.072431412577942,-0.6622473633483348,0.0,-0.062257399879744484,1.616102105282047,0.3724785080751278,1.0,-10.0
8,0.0,-0.0003503260937643902,0.06003745859439423,20.239824104113055,287.92242355122977,-287.92242355122977,0.0,2.3641156993286767,-131.48052969342868,0.0,267.862597129219,0.0,-0.0826769864367627,0.0,0.0,-0.011911091285252856,-2.4464382096012725,-0.6622473633482697,0.0,-0.06225739987974404,0.0,0.37247850807511756,1.0,-10.0
9,0.0,-0.0003503260937643988,1.005683738325841,0.0,254.16232964015384,-254.16232964015384,19.29417782438212,0.0,-131.76695643287667,0.0,256.2336198817193,0.0,-0.08267698643676472,0.0,0.0,-0.011911091285253146,-1.2643803599369365,-0.6622473633483479,0.0,-0.062257399879745545,0.0,0.372478508075123,1.0,-10.0
10,0.0,-0.00035032609376440665,1.0056837383259078,8.927115327549611,182.74540701976272,-182.74540701976272,10.367062496832942,0.0,-87.13137979513161,0.0,175.88958193377857,0.0,-0.08267698643670182,0.0,0.0,-0.011911091285253415,-1.2643803599369858,-0.6622473633483775,0.0,-0.06225739987974695,0.0,0.3724785080751242,1.0,-10.0
11,0.0,-0.00035032609376439515,0.0,0.0,242.09412478024072,-242.09412478024072,25.328280254337134,0.0,-122.71580278794245,-5.028418691629393,247.18246623678377,0.0,-0.08267698643676384,0.0,0.0,-0.011911091285253023,-1.264380359936978,-0.6622473633483686,0.0,-0.0622573998797449,0.0,0.37247850807506777,1.0,-10.0
