M_ac_e,M_ca2_e,M_cd2_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-2.048715418340828e-07,0.0,0.0,0.030997722718034606,0.0,0.0,0.2820178762441364,-0.2820178762441364,0.0,0.0,0.0,0.0,-0.1351156622995504,0.003939428505461698,0.0,0.2459779669766603,0.0,-4.834970042764439e-05,0.0,0.0,0.0,0.007156819700767046,-6.965634818448412e-06,0.0,0.0,-0.003961553200780941,0.0,0.0,0.0,0.0,-0.00038728385016042674,0.006444281053318017,0.0,-3.640827711943818e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00021782632697847355,0.0016737743961078703
0.0,-1.4916238138781944e-07,0.0,0.0,0.03183225017449152,0.0,0.0,0.2836846915106837,-0.2836846915106837,0.0,0.0,0.0,0.0,-0.135235707993388,0.005763054192752867,0.0,0.24702340042282844,0.0,-3.520233406070513e-05,0.0,0.0,0.0,0.0,-5.071522711725034e-06,0.0,0.0,-0.004042255973638717,0.0,0.0,0.0,0.0,-0.0002819726978467161,0.007007812330405466,0.0,-2.6508051185367652e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001585944703212342,0.0012186376526204027
0.0,-1.541951164700412e-07,0.0,0.0,0.0333601705277456,0.0,0.0,0.2840571454663877,-0.2840571454663877,0.0,0.0,0.0,0.0,-0.13406427463883172,0.005231257876106089,0.0,0.24615890331821333,0.0,-3.6390059946783454e-05,0.0,0.0,0.0,0.0,-5.242635763381283e-06,0.0,0.0,-0.004133251489379747,0.0,0.0,0.0,0.0,-0.00029148644974232485,0.007153475543275153,0.0,-2.7402432180902122e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0001639454438522671,0.0012597544570706694
0.0,-3.625888384290203e-07,0.0,0.0,0.02108381536652392,0.0,0.0,0.2767596048206549,-0.2767596048206549,0.0,0.0,0.0,0.0,-0.1363939365194952,0.006972138702535495,0.0,0.2509740810497715,0.0,-8.557099516851581e-05,0.0,0.0,0.0,0.0,-1.2328024747270076e-05,0.0,0.0,-0.0027891656121750773,0.0,0.0,0.0,0.0,-0.0006854285378772239,0.0029610542689524856,0.0,-6.44366454791955e-05,0.0,0.0,0.0,0.0,0.0,-0.021110650759624323,0.000385516671428912,0.0029623046160724698
0.0,-3.99452817602505e-07,0.0,0.0,0.016703179663762783,0.0,0.0,0.27771325079132797,-0.27771325079132797,0.0,0.0,0.0,0.0016310505805028233,-0.13259123241273266,0.001156785491926811,0.0,0.25909244674102216,0.0,-9.427089723228011e-05,0.0,0.0,0.0,0.0,-1.358140047031383e-05,0.0,0.0,-0.0022572114971537317,0.0,0.0,0.0,0.0,-0.0007551152481871564,0.0,0.0,-7.098784315876579e-05,0.0,0.0,0.0,0.0,0.0,-0.026519046862617943,0.00042471169631760176,0.0032634786294413074
0.0,-9.907980247316706e-08,0.0,0.0,0.0,0.0,0.0,0.2801785440744763,-0.2801785440744763,0.0,0.0,0.0,0.0024760822721343607,-0.14785704430735588,0.004429964546061258,0.0,0.2755598619525949,0.0,-2.338284138988627e-05,0.0,0.0,0.0,0.0,-3.3687144428825127e-06,0.0,0.0,-0.0015956352706273057,0.0,0.0,0.0,0.0,-0.00018729788935751093,0.0,0.0,-1.760774030930899e-05,0.0,0.0,0.0,0.0,0.0,-0.006577752888801676,0.00010534498475127994,0.0008094693634185521
0.0,-5.500239102757608e-07,0.0,0.0,0.019457252095953607,0.0,0.0,0.2739566187396518,-0.2739566187396518,0.004243298199878635,0.0,0.0,0.0,-0.12817389317646372,0.00025985857214721287,0.0,0.2544553796100432,0.0,-0.00012980568727018023,0.0,0.0,0.0,0.0,-1.8700819382219387e-05,0.0,0.0,-0.0019851202694484912,0.0,0.0,0.0,0.0,-0.0010397509373185774,0.0,0.0,-9.774624024577646e-05,0.0,0.0,0.0,0.0,0.0,-0.037146977658892855,0.0005848039559478472,0.004493625273793618
0.0,-4.687023036133071e-07,0.0,0.0,0.021401706691366023,0.0,0.0,0.27603937555747704,-0.27603937555747704,0.0,0.0,0.0,0.0,-0.13111966736017852,0.0038373603640652365,0.0,0.2521895705932032,0.0,-0.00011061378152658682,0.0,0.0,0.0,0.0,-1.593588380459336e-05,0.0,0.0,-0.0022942718668494348,0.0,0.0,0.0,0.0,-0.0008860226808339699,0.0012053073839427486,0.0,-8.329435705761564e-05,0.0,0.0,0.0,0.0,0.0,-0.030449451028770603,0.0004983400833929351,0.0038292381077507935
0.0,-2.844668356837318e-07,0.0,0.0,0.02542523325994855,0.0,0.0,0.28214144276695996,-0.28214144276695996,0.0,0.0,0.0,0.0,-0.1321279835383812,0.00013439624053243274,0.0,0.25449886869459937,0.0,-6.713419620791984e-05,0.0,0.0,0.0021945911609129285,0.0,-9.671875740248862e-06,0.0,0.0,-0.0032212754030916547,0.0,0.0,0.0,0.0,-0.0005377487296687153,0.0,0.0,-5.0553372577488896e-05,0.0,0.0,0.0,0.0,0.0,-0.014822860995603017,0.0003024547255780342,0.0023240578064026873
0.0,-4.869965296045128e-07,0.0,0.0,0.01973234564634371,0.0,0.0,0.27637737782880156,-0.27637737782880156,0.0,0.0,0.0,0.0006261762621622279,-0.1294539086331091,0.0014824338361718427,0.0,0.25535373310992454,0.0,-0.00011493122033879021,0.0,0.0,0.0,0.0,-1.6557887702255762e-05,0.0,0.0,-0.002070732960710976,0.0,0.0,0.0,0.0,-0.0009206056112602806,0.0,0.0,-8.654547355535187e-05,0.0,0.0,0.0,0.0,0.0,-0.03289029598023717,0.0005177911209401886,0.003978699603410788
0.0,-5.132015382402599e-07,0.0,0.0,0.019954296915385087,0.0,0.0,0.2757721271268337,-0.2757721271268337,0.0,0.0,0.0,0.0,-0.12895121668461523,0.0020421085494619308,0.0,0.25469699995626144,0.0,-0.0001211156044943422,0.0,0.0,0.0,0.0,-1.74488583023537e-05,0.0,0.0,-0.001852222706758538,0.0,0.0,0.0,0.0,-0.0009701428800633752,0.0,0.0,-9.120243668349694e-05,0.0,0.0,0.0,0.0,0.0,-0.03502003359815681,0.0005456531691703267,0.004192791185441349
0.0,-5.547316942752283e-07,0.0,0.0,0.023903408879571538,0.0,0.0,0.27630147786696524,-0.27630147786696524,0.0,0.0,0.0,0.0,-0.12499134608426461,0.00026208276277824515,0.0,0.25235370545837305,0.0,-0.0001309167246744706,0.0,0.0,0.0,0.0,-1.8860884093261496e-05,0.0,0.0,-0.0020021113806837146,0.0,0.0,0.0,0.0,-0.001048650410113652,0.0,0.0,-9.858287330343109e-05,0.0,0.0,0.0,0.0,0.0,-0.037464927376685,0.0005898094305375904,0.004532087269296617
0.0,-1.0662740983657911e-07,0.0,0.0,0.0,0.0,0.0,0.27996679812672726,-0.27996679812672726,0.0,0.0,0.0,0.0022972894837236762,-0.14779177717502953,0.0046449550437491945,0.0,0.2753636918509622,0.0,-2.516407733754167e-05,0.0,0.0,0.0,0.0,-3.6253331815120977e-06,0.0,0.0,-0.0015334793437598944,0.0,0.0,0.0,0.0,-0.00020156569060034374,0.0,0.0,-1.8949046075916453e-05,0.0,0.0,0.0,0.0,0.0,-0.007201297865467668,0.00011336985523709487,0.0008711323540108974
0.0,-3.5083890006017165e-07,0.0,0.0,0.0,0.0,0.0,0.2711225116671837,-0.2711225116671837,0.01511766096212381,0.0,0.0,0.0,-0.14235628630547237,0.00016575369528504046,0.0,0.27109445404602195,0.0,-8.279800876400482e-05,0.0,0.0,0.0,0.0,-1.1928526705306987e-05,0.0,0.0,-0.0012662311561533446,0.0,0.0,0.0,0.0,-0.0006632167590723337,0.0,0.0,-6.234853207681863e-05,0.0,0.0,0.0,0.0,0.0,-0.02369461497750469,0.00037302374100921254,0.0028663091165435422
0.0,-1.899929531819328e-07,0.0,0.0,0.0,0.0,0.0,0.2778122707356248,-0.2778122707356248,0.0,0.0,0.0,0.0,-0.1466793111232507,0.006912098144807714,0.0,0.27370367480810615,0.0,-4.483835230346131e-05,0.0,0.0,0.0,0.0,-6.459762630261727e-06,0.0,0.0,-0.0006857135760238859,0.0,0.0,0.0,0.0,-0.0003591577519889955,0.0,0.0,-3.376416279324098e-05,0.0,0.0,0.0,0.0,0.0,-0.014196025721388443,0.00020200691014923846,0.0015522182223550605
0.0,-4.394774669489649e-07,0.0,0.0,0.017198998034371544,0.0,0.0,0.27676733491054284,-0.27676733491054284,0.0,0.0,0.0,0.0008690509992005912,-0.1318690747722435,0.0019457329484720174,0.0,0.25779508856909494,0.0,-0.00010371671771226689,0.0,0.0,0.0,0.0,-1.4942239016204581e-05,0.0,0.0,-0.0020206667769292644,0.0,0.0,0.0,0.0,-0.0008307768074327618,0.0,0.0,-7.810073210355833e-05,0.0,0.0,0.0,0.0,0.0,-0.029680999937175757,0.00046726725224152514,0.0035904749154533223
0.0,-4.1689396816111844e-07,0.0,0.0,0.019612762122135936,0.0,0.0,0.2762849299442824,-0.2762849299442824,0.0,0.0,0.0,0.0,-0.13402362104558033,0.005143319005470876,0.0,0.25334125583565253,0.0,-9.838701017345831e-05,0.0,0.0,0.0,0.0,-1.4174399793290895e-05,0.0,0.0,-0.0023290269188699963,0.0,0.0,0.0,0.0,-0.0007880855469367885,0.0016487858733981117,0.0,-7.408735730863294e-05,0.0,0.0,0.0,0.0,0.0,-0.02650699177932974,0.00044325571531824017,0.0034059706074990093
0.0,-5.225879358620549e-07,0.0,0.0,0.016317939256681343,0.0,0.0,0.27330381790885244,-0.27330381790885244,0.006200393903933641,0.0,0.0,0.0,-0.13045542700424875,0.00024689645722199326,0.0,0.2569440857542752,0.0,-0.00012333079509156084,0.0,0.0,0.0,0.0,-1.7767995931274006e-05,0.0,0.0,-0.0018860996488841747,0.0,0.0,0.0,0.0,-0.000987886682728996,0.0,0.0,-9.287051885200189e-05,0.0,0.0,0.0,0.0,0.0,-0.03529403361490589,0.0005556331034218635,0.0042694768581824265
0.0,-2.2105278328200593e-07,0.0,0.0,0.02526163597271796,0.0,0.0,0.2834621248961412,-0.2834621248961412,0.0,0.0,0.0,0.0,-0.13386448543901536,0.00010443629733120129,0.0,0.255560066763592,0.0,-5.216847471689178e-05,0.0,0.0,0.0026227439170564935,0.0,-7.515797216926652e-06,0.0,0.0,-0.0034205571621045297,0.0,0.0,0.0,0.0,-0.00041787244939790557,0.0,0.0,-3.928388940554884e-05,0.0,0.0,0.0,0.0,0.0,-0.0096837591469789,0.00023503076815658235,0.001805973077243912
