,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.0003780230802811648,0.0,0.0,145.91567838355334,-145.91567838355334,24.16832548303454,0.0,-72.24669387986394,-3.0541508220318794,152.5537813927283,0.0,-0.08921347749276211,0.0,0.0,-0.012852789150755255,-2.7286860260647474,-0.7146050284492337,0.0,-0.0671795064419441,0.0,0.40192687746457795,1.0,-10.0
1,0.0,-0.0003780230802811691,0.0,4.175526250943884,112.5114683760038,-112.5114683760038,19.992799232090917,0.0,-51.36906262514528,-3.0541508220319136,114.97404513423494,0.0,-0.08921347749277497,0.0,0.0,-0.012852789150755401,-2.7286860260648287,-0.7146050284492845,0.0,-0.06717950644194215,0.0,0.4019268774646138,1.0,-10.0
2,0.0,-0.0003780230802811768,0.0,4.175526250943956,118.6197700200701,-118.6197700200701,15.92059813604865,0.0,-56.459313995199665,0.0,119.04624623027993,0.0,-0.08921347749279512,0.0,0.0,-0.012852789150755661,-2.728686026064853,-0.7146050284492917,0.0,-0.06717950644195206,0.0,0.4019268774646049,1.0,-8.98194972598937
3,0.0,-0.00037802308028116763,0.0,0.0,152.0239800276183,-152.0239800276183,20.096124386992162,0.0,-77.33694524991769,0.0,156.62598248877202,0.0,-0.08921347749275235,0.0,0.0,-0.012852789150755353,-2.7286860260647847,-0.7146050284492736,0.0,-0.06717950644195518,0.0,0.4019268774646189,1.0,-8.981949725989367
4,0.0,-0.0003780230802811809,0.0,4.939063956452012,116.3291569035474,-116.3291569035474,17.320417262813507,0.0,-55.186751152686945,0.0,116.50112054525457,0.0,-0.08921347749277497,0.0,0.0,-0.012852789150755804,-3.110454878818895,-0.7146050284493052,0.0,-0.06717950644197311,0.38176885275397965,0.4019268774646168,1.0,-10.0
5,0.0,-0.0003780230802811724,0.0,6.942065831919552,104.31114565073882,-104.31114565073882,15.317415387345475,0.0,-47.17474365081506,0.0,102.48010741697831,0.0,-0.08921347749276277,0.0,0.0,-0.012852789150755514,-3.1104548788188495,-0.7146050284492711,0.0,-0.06717950644194406,0.38176885275397676,0.4019268774646037,1.0,-10.0
6,0.0,-0.0003780230802811721,0.0,22.25948121926501,104.31114565073872,-104.31114565073872,0.0,0.0,-31.857328263469554,0.0,87.16269202963277,0.0,-0.08921347749276567,0.0,0.0,-0.012852789150755502,-3.110454878818849,-0.7146050284492936,0.0,-0.0671795064419616,0.38176885275399136,0.4019268774646074,1.0,-10.0
7,0.0,-0.0003780230802811726,0.0,0.0,155.84166855516028,-155.84166855516028,22.25948121926507,0.0,-79.88207093494538,0.0,160.95269615331938,0.0,-0.08921347749275234,0.0,0.0,-0.01285278915075552,-3.1104548788188375,-0.7146050284492458,0.0,-0.06717950644192484,0.3817688527539926,0.4019268774645967,1.0,-10.0
8,0.0,-0.0003780230802811771,0.0,6.178528126411641,100.49345712320014,-100.49345712320014,17.989797356623676,0.0,-43.357055123275636,-3.0541508220319633,100.95303200596362,0.0,-0.08921347749279204,0.0,0.0,-0.012852789150755677,-2.7286860260648838,-0.7146050284493075,0.0,-0.0671795064419717,0.0,0.401926877464597,1.0,-10.0
9,0.0,-0.00037802308028117224,0.0,6.178528126411561,106.60175876726275,-106.60175876726275,13.917596260580801,0.0,-48.44730649332837,0.0,105.02523310200492,0.0,-0.08921347749278138,0.0,0.0,-0.012852789150755509,-2.7286860260648327,-0.7146050284492884,0.0,-0.06717950644194995,0.0,0.4019268774646172,1.0,-8.981949725989377
10,0.0,-0.0003780230802811712,0.0,20.096124386992326,106.60175876726244,-106.60175876726244,0.0,0.0,-34.52971023274744,0.0,91.10763684142384,0.0,-0.08921347749278456,0.0,0.0,-0.012852789150755474,-2.7286860260648313,-0.7146050284492904,0.0,-0.06717950644194558,0.0,0.40192687746462175,1.0,-8.981949725989352
12,0.0,-0.0003780230802811737,0.0,24.1683254830351,100.49345712319919,-100.49345712319919,0.0,0.0,-25.367257766651736,-3.0541508220319455,82.96323464933916,0.0,-0.08921347749277872,0.0,0.0,-0.012852789150755555,-2.7286860260648504,-0.7146050284492951,0.0,-0.06717950644196898,0.0,0.4019268774646082,1.0,-10.0
13,0.0,-0.00037802308028117625,0.0,4.9390639564519345,119.89233286258326,-119.89233286258326,17.3204172628133,0.0,-56.58657027945092,0.0,120.06429650429044,0.0,-0.08921347749278684,0.0,0.0,-0.012852789150755644,-3.110454878818843,-0.7146050284492851,0.3817688527539692,-0.06717950644196971,0.0,0.4019268774645925,1.0,-10.0
14,0.0,-0.00037802308028117896,0.0,8.084416140805631,150.29740397800262,-150.29740397800262,6.311684617575711,0.0,-78.07981020586783,12.581408737414534,141.03331106664888,0.0,-0.08921347749279664,0.0,0.0,-0.012852789150755738,-4.683130970995676,-0.714605028449297,1.9544449449308001,-0.06717950644194806,0.0,0.4019268774646241,1.0,-10.0
15,0.0,-0.0003780230802811829,0.0,11.24025844959362,191.32335399224678,-191.32335399224678,0.0,1.5779211543939236,-97.01486405859602,15.737251046202548,177.3254976177111,0.0,-0.08921347749276534,0.0,0.0,-0.012852789150755871,-6.261052125389662,-0.7146050284492889,1.9544449449307881,-0.06717950644197898,0.0,0.40192687746458716,1.0,-10.0
16,0.0,-0.00037802308028117196,0.0,6.942065831919543,107.87432160977598,-107.87432160977598,15.317415387345443,0.0,-48.57456277757965,0.0,106.04328337601548,0.0,-0.089213477492777,0.0,0.0,-0.0128527891507555,-3.1104548788188238,-0.7146050284492618,0.3817688527539842,-0.06717950644195061,0.0,0.40192687746460865,1.0,-10.0
17,0.0,-0.0003780230802811675,0.0,22.25948121926477,107.87432160977473,-107.87432160977473,0.0,0.0,-33.257147390233804,0.0,90.72586798866898,0.0,-0.08921347749277732,0.0,0.0,-0.012852789150755349,-3.1104548788187762,-0.7146050284492804,0.3817688527539684,-0.0671795064419752,0.0,0.4019268774645848,1.0,-10.0
18,0.0,-0.0003780230802811697,0.0,10.08741801627308,138.27939272519308,-138.27939272519308,4.308682742107903,0.0,-70.06780270399535,12.5814087374142,127.01229793837192,0.0,-0.08921347749278788,0.0,0.0,-0.012852789150755422,-4.683130970995567,-0.7146050284492675,1.9544449449307624,-0.06717950644194537,0.0,0.40192687746460204,1.0,-10.0
19,0.0,-0.0003780230802811746,0.0,14.396100758381152,138.27939272519487,-138.27939272519487,0.0,0.0,-65.75911996188829,12.581408737414385,122.70361519626557,0.0,-0.08921347749278905,0.0,0.0,-0.012852789150755588,-4.683130970995648,-0.7146050284492725,1.9544449449307733,-0.06717950644194286,0.0,0.40192687746460426,1.0,-10.0
20,0.0,-0.00037802308028117923,0.0,12.24175938732735,166.28583054889873,-166.28583054889873,0.0,1.077170685526997,-82.99385093032117,14.735750108468562,151.78722370549625,0.0,-0.08921347749279024,0.0,0.0,-0.012852789150755745,-5.760301656522724,-0.7146050284492974,1.9544449449308048,-0.067179506441925,0.0,0.4019268774645933,1.0,-10.0
21,0.0,-0.0003780230802811803,0.0,12.95987317767869,147.8542432632148,-147.8542432632148,0.0,0.0,-76.2914555537089,15.453863898819929,132.27846573428528,1.4362275807026574,-0.08921347749278807,0.0,0.0,-0.012852789150755781,-4.683130970995726,-0.7146050284493092,0.5182173642281291,-0.06717950644194717,0.0,0.40192687746458877,1.0,-10.0
22,0.0,-0.0003780230802811825,0.0,0.0,159.40484451420173,-159.40484451420173,22.259481219265602,0.0,-81.28189006171212,0.0,164.5158721123609,0.0,-0.08921347749279038,0.0,0.0,-0.012852789150755857,-3.110454878818911,-0.7146050284493132,0.38176885275397476,-0.06717950644192519,0.0,0.40192687746463124,1.0,-10.0
23,0.0,-0.0003780230802811735,0.0,0.0,214.97273310444467,-214.97273310444467,14.396100758381124,0.0,-118.50189090989437,12.58140873741435,213.79305633389663,0.0,-0.08921347749276536,0.0,0.0,-0.01285278915075555,-4.683130970995604,-0.7146050284492573,1.9544449449307135,-0.06717950644197732,0.0,0.4019268774645516,1.0,-10.0
24,0.0,-0.0003780230802811927,0.0,0.0,517.2908490304751,-517.2908490304751,0.0,7.198050379190923,-276.85899925210094,26.977509495796763,508.91312188073596,0.0,-0.08921347749280416,0.0,0.0,-0.012852789150756203,-11.881181350186683,-0.7146050284492702,1.9544449449308419,-0.0671795064419807,0.0,0.4019268774646224,1.0,-10.0
25,0.0,-0.00037802308028117945,0.0,0.0,253.03702310783723,-253.03702310783723,13.31061720315159,0.0,-138.8366161778665,14.31818242578205,250.98895949310528,0.0,-0.08921347749280104,0.0,0.0,-0.012852789150755753,-4.900227682041605,-0.7146050284492358,2.1715416559767635,-0.06717950644197836,0.0,0.4019268774646145,1.0,-10.0
26,0.0,-0.00037802308028118405,0.0,0.0,532.5599843740282,-532.5599843740282,0.0,6.655308601575814,-285.25340541253786,27.62879962893392,523.8566121577203,0.0,-0.08921347749280209,0.0,0.0,-0.012852789150755906,-11.555536283617563,-0.7146050284491955,2.171541655976618,-0.06717950644197916,0.0,0.4019268774646219,1.0,-10.0
27,0.0,-0.0003780230802812623,0.0,0.0,794.3354560361785,-794.3354560361785,0.0,0.0,-425.45857328582525,35.61516995083231,781.6388986589224,0.0,-0.08921347749282058,0.0,0.0,-0.012852789150758569,-7.562351122673556,-0.7146050284492679,4.833665096608051,-0.0671795064419931,0.0,0.4019268774646566,1.0,-10.0
28,0.0,-0.00037802308028118026,0.0,12.258385126732787,158.1075590007267,-158.1075590007267,1.0522320764188164,0.0,-79.11349899757838,14.318182425782124,143.80111025926197,0.0,-0.08921347749277528,0.0,0.0,-0.01285278915075578,-4.900227682041685,-0.7146050284492756,2.171541655976755,-0.06717950644193153,0.0,0.4019268774646273,1.0,-10.0
29,0.0,-0.00037802308028117245,0.0,12.784501164941979,164.94706749744574,-164.94706749744574,0.0,0.26305801910467796,-82.27019522683324,14.844298463991246,149.8514446986672,0.0,-0.08921347749273965,0.0,0.0,-0.012852789150755517,-5.163285701146285,-0.7146050284492681,2.1715416559767085,-0.06717950644195775,0.0,0.4019268774645889,1.0,-10.0
