,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.00044102692699472216,0.0,15.81230655801092,284.5252382091593,-284.5252382091593,0.0,0.0,-142.30528665324707,10.58467444981199,264.22317829257946,0.0,-0.10408239040820642,0.0,0.0,-0.014994920675882147,-2.1634741657576053,-0.8337058665242086,1.1434813011060698,-0.07837609084897702,0.0,0.46891469037537925,1.0,-10.0
1,0.0,-0.0004410269269947059,0.0,17.110548514331963,258.2142012276968,-258.2142012276968,0.0,0.0,-125.90416327171171,8.507487319696963,237.9121413111177,0.0,-0.10408239040823387,0.0,0.0,-0.014994920675881592,-2.0336499701253445,-0.8337058665241556,0.8838329098417292,-0.07837609084897414,0.0,0.4689146903753227,1.0,-10.0
2,0.0,-0.00044102692699470535,0.0,16.77986765894629,300.06485589084645,-300.06485589084645,0.0,0.0,-149.23947454328234,9.353233048620389,278.9711550735017,0.0,-0.10408239040826692,0.0,0.7916409007656983,-0.014994920675881573,-2.3833744159702137,-0.8337058665241777,0.0,-0.07837609084897403,0.0,0.4689146903753029,1.0,-10.0
3,0.0,-0.0004410269269947302,0.0,17.85840713035291,270.2252638486382,-270.2252638486382,0.0,0.0,-131.2638166865286,7.555667262944683,249.31131960985985,0.0,-0.10408239040824174,0.0,0.6118843221981495,-0.014994920675882421,-2.2036178374027324,-0.8337058665241813,0.0,-0.07837609084897847,0.0,0.46891469037538963,1.0,-10.0
4,0.0,-0.0004410269269947242,0.0,15.916259403566148,269.69463224329917,-269.69463224329917,0.0,0.0,-136.03346497142311,10.792580140922258,249.3925723267192,0.0,-0.10408239040826607,0.9355756099959027,0.0,-0.014994920675882217,-2.059521320202526,-0.8337058665241684,0.0,-0.0783760908489774,0.0,0.4689146903754057,1.0,-10.0
5,0.0,-0.00044102692699470616,0.0,17.190896960681307,246.75115621520376,-246.75115621520376,0.0,0.0,-121.05647367530699,8.66818421239552,226.44909629862465,0.0,-0.10408239040824836,0.7231360171432268,0.0,-0.014994920675881603,-1.953301523776087,-0.8337058665241531,0.0,-0.07837609084897419,0.0,0.4689146903753535,1.0,-10.0
6,0.0,-0.0004410269269947049,0.0,16.384047208563384,276.7114493182565,-276.7114493182565,0.0,0.0,-138.25545704515744,10.012933799258501,256.4093894016775,0.8576109758294984,-0.10408239040824138,0.0,0.0,-0.014994920675881563,-2.0205390031192794,-0.8337058665241063,0.0,-0.07837609084897398,0.0,0.46891469037530625,1.0,-10.0
7,0.0,-0.0004410269269947321,0.0,17.55246496925394,252.174676343793,-252.174676343793,0.0,0.0,-122.7739217160294,8.065570864776584,231.87261642721273,0.6628746823813503,-0.10408239040821117,0.0,0.0,-0.014994920675882484,-1.9231708563952357,-0.8337058665241694,0.0,-0.07837609084897879,0.0,0.4689146903753873,1.0,-10.0
8,0.0,-0.00044102692699471565,0.0,18.099269160222953,323.022442013061,-323.022442013061,0.0,1.7152219516590694,-154.97887107383772,4.8672679442812266,302.7203820964815,0.0,-0.10408239040826935,0.0,0.0,-0.014994920675881927,-2.4493444910340374,-0.8337058665241249,0.0,-0.07837609084897587,0.0,0.468914690375409,1.0,-10.0
9,0.0,-0.0004410269269947359,0.0,18.878214334016832,287.9699091923891,-287.9699091923891,0.0,1.3257493647626766,-135.69997802246718,4.0883227704884595,267.66784927580863,0.0,-0.10408239040825953,0.0,0.0,-0.014994920675882619,-2.2546081975859056,-0.8337058665242113,0.0,-0.07837609084897948,0.0,0.46891469037535294,1.0,-10.0
