M_ac_e,M_ca2_e,M_cd2_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-2.454047139566293e-07,0.0,0.0,0.021199930611795505,0.0,0.0,0.28546584784166085,-0.28546584784166085,0.0,0.0,0.0,0.0037366133932724677,-0.12657818348520428,-0.007493047981084804,0.0,0.26582239437966404,0.0,-5.791553232387918e-05,0.0,0.0,0.0,0.0,-8.343763144673571e-06,0.0,0.0,-0.002754009777524611,0.0,0.0,0.0,0.0,-0.00046390670767544525,0.0,0.0,-4.361153702540746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00026092256145398196,0.0006491791817952008
0.0,-2.6350756777033424e-07,0.0,0.0,0.023229202280733507,0.0,0.0,0.28558049527030765,-0.28558049527030765,0.0,0.0,0.0,0.0037795488833120183,-0.12439664442346836,-0.008511199331652638,0.0,0.26448799643063453,0.0,-6.218780728672843e-05,0.0,0.0,0.0,0.0,-8.959260386062747e-06,0.0,0.0,-0.002840813485889019,0.0,0.0,0.0,0.0,-0.0004981278730998793,0.0,0.0,-4.68286442546576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00028017012565331376,0.0006970674054460964
0.0,-7.410766363216505e-07,0.0,0.0,0.01888433866831782,0.0,0.0,0.2527243977034783,-0.2527243977034783,0.06770326877771823,0.0,0.0,0.0,-0.09450370172040974,-0.045195368842917964,0.0,0.26110808707030475,0.0,-0.00017489414605517111,0.0,0.0,0.0,0.0,-2.5196614302250294e-05,0.0,0.0,-0.002674658727543772,0.0,0.0,0.0,0.0,-0.0014009120564486333,0.0,0.0,-0.00013169873814778454,0.0,0.0,0.0,0.0,0.0,0.0,0.0007879376523179564,0.0019604005019229283
0.0,-4.7306885958596376e-07,0.0,0.0,0.0,0.0,0.0,0.2577665705697313,-0.2577665705697313,0.05527350168815014,0.0,0.0,0.0,-0.12060118590760162,-0.028850621581067333,0.0,0.2751732115208905,0.0,-0.00011164428908897666,0.0,0.0,0.0,0.0,-1.608434675873305e-05,0.0,0.0,-0.0017073777420660691,0.0,0.0,0.0,0.0,-0.0008942771050155432,0.0,0.0,-8.40703495575343e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005029827528459722,0.00125142850863525
0.0,-3.877827923550431e-07,0.0,0.0,0.017712515764209173,0.0,0.0,0.28532170999550693,-0.28532170999550693,0.0,0.0,0.0,0.0019577293826049482,-0.13489402068909465,0.0,0.0,0.26612192328535117,0.0,-9.151677033087382e-05,0.0,0.0,0.0,0.0,-1.318461947541252e-05,0.0,0.0,-0.002378431995315468,0.0,0.0,0.0,0.0,-0.0007330545350747091,0.0,0.0,-6.891393133384023e-05,0.0,0.0,0.0,0.0,0.0,-0.003946779753476818,0.0004123037322214493,0.0010258177677051287
0.0,-8.146508281523141e-07,0.0,0.0,0.025075706249723533,0.0,0.0,0.25191574433648506,-0.25191574433648506,0.07010833094211252,0.0,0.0,0.0,-0.08661993119346649,-0.04968237136618089,0.0,0.25681523974899456,0.0,-0.0001922576612724263,0.0,0.0,0.0,0.0,-2.7698137684985017e-05,0.0,0.0,-0.0029401992191164317,0.0,0.0,0.0,0.0,-0.0015399948008333925,0.0,0.0,-0.00014477380724244133,0.0,0.0,0.0,0.0,0.0,0.0,0.0008661642123536211,0.0021550293372203403
0.0,-4.520233476953341e-07,0.0,0.0,0.020380669664544278,0.0,0.0,0.2854847803346554,-0.2854847803346554,0.0,0.0,0.0,0.001616743196482054,-0.1330901175618265,0.0,0.0,0.26390270142096833,0.0,-0.00010667754658218947,0.0,0.0,0.0,0.0,-1.536879910831237e-05,0.0,0.0,-0.0024397928746798794,0.0,0.0,0.0,0.0,-0.0008544932150685397,0.0,0.0,-8.033029458369604e-05,0.0,0.0,0.0,0.0,0.0,-0.004866730327518942,0.0004806064554184347,0.0011957559505602871
0.0,-9.475071125914476e-07,0.0,0.0,0.11070700369750475,0.0,0.0,0.29299910008556496,-0.29299910008556496,0.0,0.0,0.0,0.0,-0.01920437338032082,-0.05778475711690387,0.0,0.2171557653304289,0.0,-0.00022361175513561495,0.0,0.0,0.0,0.0,-3.221525290974562e-05,0.0,0.0,-0.003419697834061209,0.0,0.0,0.0,0.0,-0.0017911428758416146,0.0,0.0,-0.00016838405773216634,0.0,0.0,0.0,0.0,0.0,0.0,0.0010074214909209917,0.002506479529997769
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857,-0.2857142857142857,0.0,0.0,0.0,0.0,-0.14285714285714285,0.0,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-2.9912206671014223e-07,0.0,0.0,0.02218715595027248,0.0,0.0,0.28645526347568323,-0.28645526347568323,0.0,0.0,0.0,0.0018145646597198346,-0.13403993965096722,0.0,0.0,0.26251199725987856,0.0,-7.059283191437981e-05,0.0,0.0,0.0,0.0,-1.0170153766548108e-05,0.0,0.0,-0.0029001818466122308,0.0,0.0,0.0,0.0,-0.0005654525983763338,0.0018266446164978392,0.0,-5.315779341447883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00031803666105294394,0.0007912799040938472
