M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25550048779555384,0.0,0.0,0.0,0.0,0.0,-5.08518167743541e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11499143696286405,-0.3060974410473827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09568744809231347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.16320090425435588,0.0,0.0,0.0,0.0,0.0,-0.013930481294916848,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037390593053347656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014956416698339442,0.03189581603077119
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3615125631759015,0.0,0.0,0.0,0.0,0.0,-2.880307489955365e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22772805200028046,-0.11917872695859824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09243893664156706,0.0,0.0,0.0,-0.1625955320286625,0.0,-0.007890390581417283,0.0,0.0,0.0,0.0,0.0,0.0,-0.002117847739901092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008471492617515779,0.018066170225406963
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32317877496440495,0.0,0.0,0.0,0.0,0.06920084068742409,-3.677586288928147e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08316142052412355,-0.3597703214112384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11802634515295894,0.0,0.0,0.0,0.0,0.0,-0.01007447722776212,0.0,0.0,0.0,0.0,0.0,0.0,-0.002704075116097559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010816430261553373,0.023066946895808054
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23318738225978794,0.0,0.0,0.0,0.0,0.0,-4.641087826906433e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1922800935814202,-0.27936565448506756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14894841091636374,0.0,0.0,0.0,0.0,0.0,-0.012713918845352312,0.0,0.0,0.0,0.0,0.0,0.0,-0.0034125236278327283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0873309703957215,0.013650258314430685,0.029110323465240534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2630806348262601,0.0,0.0,0.0,0.0,0.0,-3.8093928839677774e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13990274481762036,-0.31890389988079487,0.0,0.05376077596185228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1760172463810542,0.0,0.0,0.0,0.0,0.0,-0.010435551703211787,0.0,0.0,0.0,0.0,0.0,0.0,-0.002800990567097919,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011204096717552287,0.023893678205267707
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27960251407459763,0.0,0.0,0.0,0.0,0.0,-4.5838997676343994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1406222988103811,-0.3005675240912271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14711305014112108,0.0,0.0,0.0,0.0,0.0,-0.012557256361980936,0.0,0.0,0.0,0.0,0.0,0.0,-0.0033704740888508733,0.0,0.07393274344926949,0.0,0.0,0.0,0.0,0.0,0.0,0.013482058140101175,0.02875162245249372
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26793962665762433,0.0,0.0,0.0,0.0,0.0,-4.010425006835305e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601354262891519,-0.2836477024729752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12870828007267718,0.0,0.0,0.0,-0.0302115067613206,0.0,-0.010986264422033638,0.0,0.0,0.0,0.0,0.07847200486899773,0.0,-0.002948806530687664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011795367667162661,0.02515461321486835
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26788172472352734,0.0,0.0,0.0,0.0,0.0,-4.0139759810230544e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0005902905854445668,0.0,0.0,0.1596869253555093,-0.2837512816791432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12882224300167067,0.0,0.0,0.0,-0.03009068446697941,0.0,-0.010995992054719935,0.0,0.0,0.0,0.0,0.07824634150481814,0.0,-0.0029514175097877073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011805811708891337,0.025176886011910204
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23604126184807864,0.0,0.0,0.0,0.0,0.0,-4.561686724063601e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18214719061208173,-0.2882728208119106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14640015746059368,0.0,0.0,0.0,0.0,0.0,-0.012496405362430758,0.0,0.0,0.0,0.0,0.020529954822016347,0.0,-0.0033541411645756705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06872859064671871,0.01341672565901059,0.028612295443910807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2361204609342495,0.0,0.0,0.0,0.0,0.0,-4.563217309932846e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0006710613691077714,0.0,0.0,0.1815372452145296,-0.2883695451888159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14644927920564524,0.0,0.0,0.0,0.0,0.0,-0.012500598289876477,0.0,0.0,0.0,0.0,0.020536843251811637,0.0,-0.003355266581856711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06841612051323294,0.01342122738215543,0.02862189574698776
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2614219752112622,0.0,0.0,0.0,0.0,0.0,-4.4101355244841874e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1428731598305247,-0.31191826476803153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14153636018036236,0.0,0.0,0.0,0.0,0.0,-0.012081241994653514,0.0,0.0,0.0,0.0,0.053070519152263324,0.0,-0.0032427077962190395,0.0,0.03322262328536438,0.0,0.0,0.0,0.0,0.0,0.0,0.012970986836718199,0.027661719931048212
