M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22647217614692355,0.0,0.0,0.0,0.0,0.0,-4.178921695847849e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3023302585241791,-0.272178431624459,0.0,0.012379443965860857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14649536013789968,0.0,0.0,0.0,0.0,0.0,-0.011447848712121076,0.0,0.0,0.0,0.0,0.0,0.0,-0.003072699668226102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01229094616425838,0.013332417163902583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2409892263520703,0.0,0.0,0.0,0.0,0.01637081754218857,-4.14471551354494e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28757744861764667,-0.28222865305957884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1330181225754609,0.0,0.0,0.0,0.0,0.0,-0.01135414339086272,0.0,0.0,0.0,0.0,0.0,0.0,-0.003047548365410866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01219033974572041,0.013223285879509286
0.0,0.025387453036319806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23222172788288672,0.0,0.0,0.0,0.0,0.0,-4.285013874143644e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2973119272457602,-0.26639462225666416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13752077769527948,0.0,0.0,0.0,0.0,0.0,-0.011738480433666943,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031507076867479077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012602981982775424,0.013670893278511783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22206674666835882,0.0,0.0,0.0,0.0,0.0,-4.285013874143644e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3074669084602882,-0.27147211286392814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13752077769527948,0.0,0.0,0.0,0.0,0.0,-0.011738480433666943,0.0,0.0,0.0,0.0,0.020309962429055844,0.0,-0.0031507076867479077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012602981982775424,0.013670893278511783
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2569077047949267,0.0,0.0,0.0,0.0,0.0,-3.889986478049991e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31599736070082685,-0.21878917009751972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12484299500487989,0.0,0.0,0.0,-0.046094062667719926,0.0,-0.010656331928200447,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028602498516266577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011441136700147033,0.012410599255504917
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22840333190817014,0.0,0.0,0.0,0.0,0.0,-4.1324153285717417e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3089816031843359,-0.2724880521847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14152640433614755,0.0,0.0,0.0,0.0,0.0,-0.011320447938554008,0.0,0.0,0.00890303684269864,0.0,0.0,0.0,-0.003038504220285146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012154162731093357,0.013184043412387018
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22283987500715835,0.0,0.0,0.0,0.0,0.0,-4.4351431935235546e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3135678350576903,-0.2669690226094228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14233894196787808,0.0,0.0,0.0,0.0,0.0,-0.012149748665187666,0.0,0.0,0.0,0.0,0.0,0.0,-0.003261095567503847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011678633472329456,0.013044538804481042,0.014149865334028998
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22405202267334368,0.0,0.0,0.0,0.0,0.0,-4.2372041754724863e-07,0.0,0.0,0.0,0.0,0.0,0.011157419806654164,0.0,0.0,0.0,0.0,0.3107308229699351,-0.26621170057357507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14714382045304983,0.0,0.0,0.0,0.0,0.0,-0.011607509279576326,0.0,0.0,0.0,0.0,0.0,0.0,-0.003115553918398809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0124623652219779,0.013518361383071461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17783499964880867,0.0,0.0,0.0,0.0,0.0,-4.199717764141296e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36106360744573346,-0.22625691849193139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17459469094008542,0.0,0.0,0.0,0.0,0.01990567883969675,-0.011504818012088306,0.0,0.0,0.0,0.0,0.0,0.0,-0.00308799071141774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012352111071003811,0.013398764867457958
