,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.0002520153868541154,0.0,5.792709304301308,70.05277126902983,-70.05277126902983,16.13027817520885,0.0,-32.62450076845711,0.0,69.33408036350127,0.0,-0.0594756516618557,0.0,0.0,-0.008568526100503689,-3.323636585879242,-0.4764033522995198,0.0,-0.04478633762797079,1.504512568502686,0.26795125164306,1.0,-10.0
1,0.0,-0.00025201538685411197,0.0,7.128043887946347,62.04076376715836,-62.04076376715836,14.79494359156354,0.0,-27.283162433876317,0.0,59.98673827798472,0.0,-0.05947565166185081,0.0,0.0,-0.008568526100503576,-3.323636585879205,-0.47640335229952163,0.0,-0.044786337627979705,1.504512568502651,0.2679512516430614,1.0,-10.0
2,0.0,-0.0002520153868541104,2.407220109604229,0.0,106.16376023762014,-106.16376023762014,15.002229664397516,0.0,-53.162776906347666,0.0,110.0341685815907,0.0,-0.05947565166182553,0.0,0.0,-0.008568526100503522,-1.8191240173765053,-0.4764033522994944,0.0,-0.044786337627982994,0.0,0.26795125164303973,1.0,-10.0
3,0.0,-0.0002520153868541142,2.4072201096042756,2.783684167295934,83.89428689925415,-83.89428689925415,12.218545497101815,0.0,-39.24435606986874,0.0,84.9810110759288,0.0,-0.05947565166184494,0.0,0.0,-0.00856852610050365,-1.8191240173765622,-0.47640335229953124,0.0,-0.04478633762796275,0.0,0.2679512516430687,1.0,-10.0
4,0.0,-0.00025201538685411376,0.0,2.7836841672959367,55.007645584002624,-55.007645584002624,26.661866154727484,0.0,-17.579375083430126,-12.0361005480214,63.31603008949011,0.0,-0.059475651661844015,0.0,0.0,-0.008568526100503635,-1.8191240173765557,-0.47640335229951597,0.0,-0.044786337627978755,0.0,0.2679512516430617,1.0,-10.0
5,0.0,-0.0002520153868541134,0.0,0.0,77.27711892237006,-77.27711892237006,29.44555032202339,0.0,-31.497795919909798,-12.036100548021377,88.36918759515346,0.0,-0.059475651661839345,0.0,0.0,-0.008568526100503624,-1.8191240173765508,-0.47640335229949976,0.0,-0.044786337627980274,0.0,0.2679512516430548,1.0,-10.0
6,0.0,-0.00025201538685411706,0.0,0.0,116.39444570344128,-116.39444570344128,21.922987479510322,0.0,-61.588047289964194,0.0,121.46846410221411,0.0,-0.05947565166183432,0.0,0.0,-0.00856852610050375,-3.3236365858792585,-0.47640335229951924,0.0,-0.0447863376279557,1.5045125685026541,0.2679512516430474,1.0,-10.0
7,0.0,-0.00025201538685411744,0.0,8.722944093870446,112.42049154089021,-112.42049154089021,5.874456411717146,0.0,-58.16431791502277,11.720939158276352,102.91109626665435,0.0,-0.059475651661837166,0.0,0.0,-0.008568526100503761,-4.788753980663801,-0.4764033522995324,2.9696299632872276,-0.04478633762796898,0.0,0.26795125164308353,1.0,-10.0
8,0.0,-0.0002520153868541118,0.0,11.660172299728755,149.6253821484288,-149.6253821484288,0.0,0.0,-79.70399142465055,17.595395569993144,134.24153046247613,0.0,-0.05947565166185067,0.0,2.937228205858497,-0.008568526100503567,-7.7259821865222325,-0.47640335229949277,0.032401757428668805,-0.044786337627984174,0.0,0.26795125164304623,1.0,-10.0
9,0.0,-0.000252015386854115,0.0,12.639248368348436,125.47483912248268,-125.47483912248268,0.0,0.0,-66.649643843058,15.63724343275434,110.09098743652979,1.9581521372390096,-0.05947565166185747,0.0,0.0,-0.00856852610050368,-4.788753980663751,-0.47640335229953157,1.0114778260481452,-0.04478633762798476,0.0,0.2679512516430662,1.0,-10.0
10,0.0,-0.00025201538685411484,0.0,11.660172299728904,150.60445821705014,-150.60445821705014,0.0,1.4686141029292241,-75.78768715017341,14.658167364134766,136.68922063402653,0.0,-0.059475651661824544,0.0,0.0,-0.00856852610050367,-6.257368083593015,-0.4764033522995222,2.969629963287183,-0.04478633762798471,0.0,0.26795125164306627,1.0,-10.0
11,0.0,-0.00025201538685411885,0.0,13.08435989623036,114.49542143473577,-114.49542143473577,0.0,0.0,-59.37948888765777,14.747020376991138,99.11156974878267,1.5130406093573268,-0.05947565166185168,0.0,0.0,-0.008568526100503808,-4.788753980663859,-0.4764033522995129,1.4565893539298738,-0.044786337627954066,0.0,0.26795125164306044,1.0,-10.0
12,0.0,-0.0002520153868541102,0.0,14.597400505587187,104.4084840390165,-104.4084840390165,0.0,0.0,-48.283857752368874,11.720939158276048,89.0246323530639,0.0,-0.0594756516618543,0.0,0.0,-0.008568526100503515,-4.788753980663661,-0.47640335229949554,2.9696299632871264,-0.04478633762795108,0.0,0.2679512516430659,1.0,-10.0
13,0.0,-0.0002520153868541157,0.0,12.327839591551491,133.91277592148683,-133.91277592148683,0.0,1.1347804570179771,-66.44034506465793,13.990500072312294,119.6637046925519,0.0,-0.05947565166183445,0.0,0.0,-0.008568526100503703,-5.923534437681797,-0.47640335229949465,2.9696299632872156,-0.04478633762798489,0.0,0.26795125164306305,1.0,-10.0
14,0.0,-0.00025201538685412243,0.0,12.327839591551859,133.15625561681168,-133.15625561681168,0.0,0.0,-69.46642628337446,16.2600609863487,117.77240393085835,0.0,-0.059475651661828055,0.0,2.2695609140360222,-0.00856852610050393,-7.058314894699983,-0.476403352299533,0.7000690492511993,-0.04478633762798607,0.0,0.26795125164309,1.0,-10.0
15,0.0,-0.0002520153868541113,0.0,10.05827867751532,104.40848403901693,-104.40848403901693,4.5391218280718935,0.0,-52.822979580441014,11.720939158276074,93.56375418113623,0.0,-0.05947565166184563,0.0,0.0,-0.008568526100503552,-4.788753980663702,-0.476403352299489,2.9696299632871463,-0.04478633762798109,0.0,0.26795125164305555,1.0,-10.0
16,0.0,-0.00025201538685411056,0.0,5.7927093043012,84.09488857505332,-84.09488857505332,16.13027817520855,0.0,-38.14104685296623,0.0,83.37619766952476,0.0,-0.05947565166186497,0.0,0.0,-0.008568526100503527,-3.3236365858791923,-0.4764033522994951,1.5045125685026373,-0.04478633762796655,0.0,0.2679512516430741,1.0,-10.0
17,0.0,-0.0002520153868541128,0.0,7.128043887946361,76.08288107318347,-76.08288107318347,14.794943591563587,0.0,-32.7997085183862,0.0,74.02885558400982,0.0,-0.059475651661844486,0.0,0.0,-0.008568526100503602,-3.323636585879199,-0.4764033522995072,1.5045125685026546,-0.044786337627964704,0.0,0.2679512516430737,1.0,-10.0
18,0.0,-0.00025201538685411994,0.0,0.0,182.2040442918558,-182.2040442918558,14.597400505587759,0.0,-101.77903838437615,11.720939158276442,181.41759311149045,0.0,-0.05947565166186743,0.0,0.0,-0.008568526100503848,-4.788753980663821,-0.47640335229952335,2.9696299632872196,-0.04478633762798563,0.0,0.26795125164302386,1.0,-10.0
19,0.0,-0.0002520153868541414,0.0,0.0,488.74945490924074,-488.74945490924074,0.0,7.298700252794426,-262.3504439458641,26.31833966386635,480.6643034760807,0.0,-0.05947565166187249,0.0,0.0,-0.008568526100504575,-12.087454233458768,-0.4764033522995453,2.9696299632874337,-0.04478633762798944,0.0,0.26795125164296424,1.0,-10.0
20,0.0,-0.00025201538685412135,0.0,0.0,498.9288784715786,-498.9288784715786,0.0,6.936872401050583,-267.9467147194719,26.752533085956216,490.6266303273734,0.0,-0.05947565166186776,0.0,0.0,-0.008568526100503895,-11.87035752241185,-0.4764033522995089,3.1143611039844132,-0.04478633762798589,0.0,0.26795125164291295,1.0,-10.0
21,0.0,-0.00025201538685411956,0.0,0.0,207.5802376274483,-207.5802376274483,13.873744802101255,0.0,-115.33552189635613,12.878788283854806,206.21486188429367,0.0,-0.05947565166186733,0.0,0.0,-0.008568526100503831,-4.9334851213611195,-0.4764033522994711,3.1143611039845096,-0.044786337627985555,0.0,0.2679512516430739,1.0,-10.0
22,0.0,-0.00025201538685411956,0.0,0.0,771.7791929128999,-771.7791929128999,0.0,0.0,-414.0834933016035,35.07677996721678,759.3148213280642,0.0,-0.05947565166186734,0.0,0.0,-0.008568526100503833,-7.708234081781156,-0.47640335229944064,5.889110064404701,-0.044786337627985555,0.0,0.267951251643089,1.0,-10.0
23,0.0,-0.0002520153868541146,0.0,13.08435989623012,122.8898275951769,-122.8898275951769,0.0,0.0,-62.27411170160269,14.457558095596289,107.65070704992134,0.7893849058708446,-0.059475651661865594,0.0,0.0,-0.008568526100503666,-4.933485121361048,-0.4764033522994939,2.3249761981136077,-0.044786337627984674,0.0,0.26795125164304884,1.0,-10.0
24,0.0,-0.00025201538685411934,0.0,12.689667443294908,133.02026722052204,-133.02026722052204,0.0,0.5920386794031334,-65.95790792900122,14.062865642661126,118.37318535466937,0.0,-0.05947565166185937,0.0,0.0,-0.008568526100503826,-5.525523800764284,-0.4764033522995192,3.1143611039845283,-0.04478633762798553,0.0,0.2679512516430505,1.0,-10.0
25,0.0,-0.00025201538685411495,0.0,12.689667443294725,132.62557476758434,-132.62557476758434,0.0,0.0,-67.53667774074184,15.246943001467194,117.38645422232878,0.0,-0.059475651661860765,0.0,1.1840773588062676,-0.008568526100503678,-6.117562480167326,-0.4764033522995096,1.9302837451781825,-0.04478633762798474,0.0,0.26795125164305916,1.0,-10.0
26,0.0,-0.00025201538685411495,0.0,6.769280649263265,100.26079362687915,-100.26079362687915,0.0,0.0,-50.170209811582936,8.142478848629468,92.1261372344613,0.0,-0.05947565166183984,0.0,0.0,-0.008568526100503676,-2.5653304037484794,-0.4764033522995314,0.7462063863719329,-0.04478633762795235,0.0,0.26795125164306505,1.0,-5.263690564774865
27,0.0,-0.00025201538685411414,0.0,13.873744802100957,117.62726155603765,-117.62726155603765,0.0,0.0,-56.485289058549604,12.878788283854549,102.38814101078209,0.0,-0.05947565166184287,0.0,0.0,-0.008568526100503647,-4.933485121361043,-0.4764033522995021,3.114361103984484,-0.04478633762794161,0.0,0.26795125164306755,1.0,-10.0
28,0.0,-0.0002520153868541148,0.0,11.50559008448843,117.62726155603795,-117.62726155603795,2.3681547176125584,0.0,-58.85344377616232,12.87878828385458,104.75629572839495,0.0,-0.059475651661851196,0.0,0.0,-0.008568526100503668,-4.933485121361045,-0.4764033522994946,3.1143611039844723,-0.04478633762796484,0.0,0.26795125164305095,1.0,-10.0
29,0.0,-0.0002520153868541113,0.0,13.177228708685362,132.57914036135475,-132.57914036135475,0.0,0.0,-65.49356386672217,13.99321403331913,117.47932303478244,0.0,-0.059475651661822504,0.0,0.0,-0.008568526100503553,-5.0727883400440845,-0.4764033522995216,3.253664322667546,-0.0447863376279841,0.0,0.2679512516430713,1.0,-10.0
30,0.0,-0.0002520153868541149,0.0,12.869619208023597,145.45772478906883,-145.45772478906883,0.0,0.0,-72.60959698203543,14.485389234378417,130.4194293626287,0.0,-0.059475651661851654,0.0,0.0,-0.008568526100503671,-5.1343102401765455,-0.4764033522995324,3.3151862227999676,-0.04478633762798473,0.0,0.2679512516430524,1.0,-10.0
31,0.0,-0.00025201538685411067,0.0,12.73573579547976,131.48922208034574,-131.48922208034574,0.0,0.0,-67.96830534718777,15.154806297096405,116.25010153509042,1.1380090066209907,-0.05947565166185096,0.0,0.0,-0.00856852610050353,-4.933485121360978,-0.47640335229950037,1.9763520973634325,-0.04478633762798399,0.0,0.267951251643046,1.0,-10.0
