,M_ac_e,M_co2_e,M_etoh_e,M_fe2_e,M_fum_e,M_glu__45__L_e,M_glyclt_e,M_h2o_e,M_h_e,M_hom__45__L_e,M_nh4_e,M_o2_e,M_orot_e,M_pi_e,M_pro__45__L_e,M_pyr_e,M_so4_e,M_succ_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
11,0.0,16.5774116140959,6.00000000000001,-9.110342555864756e-06,0.0,0.0,0.0,7.774411483973406,-17.483879869601193,0.0,-2.9238210893851626,0.0,0.0,-0.2495711355366202,0.0,0.0,-0.0669870090570145,0.0,0.26795125164307687,1.0,-10.0
12,0.0,26.51293109250059,0.0,-9.110342555864775e-06,0.5161201303988416,0.0,0.0,24.742171223175795,0.0,0.0,-2.923821089385169,-16.45163960880353,0.0,-0.24957113553661756,0.0,0.0,-0.0669870090570148,0.0,0.26795125164307887,1.0,-10.0
13,0.0,28.003944802541746,0.0,-9.110342555864787e-06,0.0,0.0,0.0,25.430331397040966,0.0,0.0,-3.038514451696024,-17.369186507290397,0.0,-0.24957113553662444,0.11469336231085087,0.0,-0.06698700905701507,0.0,0.2679512516430771,1.0,-10.0
14,0.0,26.512931092500562,0.0,-9.110342555864765e-06,0.0,0.0,0.0,24.226051092776927,0.0,0.0,-2.9238210893851675,-16.45163960880351,0.0,-0.24957113553662333,0.0,0.0,-0.06698700905701534,0.0,0.26795125164307837,1.0,-9.483879869601152
15,0.0,27.20109126636563,0.0,-9.110342555864746e-06,0.0,0.0,0.0,24.74217122317572,0.0,0.0,-2.923821089385154,-16.795719695736043,0.0,-0.24957113553661847,0.0,0.0,-0.06698700905701135,0.34408008693256015,0.2679512516430745,1.0,-10.0
16,0.0,28.577411614096007,0.0,-9.110342555864784e-06,0.0,0.0,0.0,25.77441148397352,0.0,0.0,-2.9238210893851684,-18.000000000000092,0.0,-0.24957113553661966,0.0,0.0,-0.06698700905701044,0.0,0.2679512516430802,1.0,-10.0
17,0.0,27.54517135329831,0.0,-9.110342555864784e-06,0.0,0.2064480521595344,0.0,25.1550673274949,0.0,0.0,-3.130269141544709,-17.070983765282158,0.0,-0.249571135536621,0.0,0.0,-0.0669870090570133,0.0,0.26795125164307626,1.0,-10.0
18,0.5161201303988457,27.545171353298237,0.0,-9.110342555864758e-06,0.0,0.0,0.0,24.742171223175756,0.0,0.0,-2.9238210893851577,-16.967759739202346,0.0,-0.24957113553662277,0.0,0.0,-0.06698700905701248,0.0,0.2679512516430761,1.0,-10.0
19,0.0,28.233331527163255,0.17204004346627505,-9.110342555864723e-06,0.0,0.0,0.0,25.2582913535745,0.0,0.0,-2.923821089385146,-17.48387986960112,0.0,-0.249571135536619,0.0,0.0,-0.06698700905700786,0.0,0.26795125164307765,1.0,-10.0
20,0.0,27.545171353298247,0.0,-9.110342555864761e-06,0.0,0.0,0.0,25.08625131010833,0.0,0.0,-2.923821089385165,-17.139799782668636,0.0,-0.24957113553662394,0.0,0.34408008693256453,-0.06698700905701084,0.0,0.2679512516430788,1.0,-10.0
21,0.0,26.512931092500562,0.0,-9.110342555864765e-06,0.0,0.0,1.0322402607976948,23.709930962378078,0.0,0.0,-2.9238210893851675,-16.45163960880351,0.0,-0.24957113553662333,0.0,0.0,-0.06698700905701534,0.0,0.26795125164307837,1.0,-10.0
22,0.0,28.577411614095816,0.0,-9.110342555864723e-06,0.0,0.0,0.0,25.77441148397335,0.5161201303988382,0.0,-2.9238210893851533,-17.99999999999997,0.0,-0.24957113553662089,0.0,0.0,-0.06698700905700909,0.0,0.2679512516430784,1.0,-10.0
23,0.0,27.88925144023083,0.0,-9.11034255586477e-06,0.0,0.0,0.0,25.25829135357463,0.0,0.17204004346627955,-3.095861132851448,-17.31183982613493,0.0,-0.24957113553661703,0.0,0.0,-0.06698700905701184,0.0,0.26795125164307904,1.0,-10.0
24,0.0,0.0,0.0,-9.110342555864723e-06,0.0,0.0,0.0,31.489893806792516,0.0,0.0,-14.354785735023478,-3.711294192952061,5.715482322819162,-0.24957113553661744,0.0,0.0,-0.06698700905701399,0.0,0.26795125164307965,1.0,-10.0
25,0.0,0.0,0.0,-9.110342555864738e-06,0.0,0.0,0.0,31.489893806792566,3.373861291808431,0.0,-14.354785735023503,-3.7112941929520695,5.715482322819169,-0.24957113553661808,0.0,0.0,-0.06698700905700991,0.0,0.2679512516430775,1.0,-10.0
26,0.0,0.0,0.0,-9.110342555864756e-06,0.0,0.0,0.0,27.719107657124376,0.0,0.9923121446495377,-13.759398448233808,-1.7266699036529898,4.92163260709955,-0.24957113553662394,0.0,0.0,-0.06698700905701242,0.0,0.2679512516430809,1.0,-10.0
27,0.0,0.010878340290803628,0.0,-9.110342555864734e-06,0.0,0.0,0.0,24.742171223175692,0.0,0.0,-11.510204118671936,-1.0540174753769298,4.293191514643387,-0.2495711355366209,0.0,0.0,-0.06698700905701319,1.7751439251470262,0.2679512516430792,1.0,-10.0
28,0.0,0.0,0.0,-9.110342555864728e-06,0.0,0.0,0.0,24.78568458433889,0.0,0.0,-11.531960799253534,-1.064895815667731,4.3040698549341885,-0.2495711355366217,0.0,0.0,-0.0669870090570119,1.764265584856221,0.2679512516430778,1.0,-10.0
29,0.0,0.0,0.0,-9.110342555864748e-06,0.0,0.0,0.0,24.78568458433895,0.021756680581606114,0.0,-11.53196079925356,-1.0648958156677322,4.3040698549341965,-0.2495711355366236,0.0,0.0,-0.06698700905701194,1.7642655848562216,0.2679512516430785,1.0,-10.0
30,0.0,0.0,0.0,-9.110342555864751e-06,0.0,0.0,0.0,24.78568458433895,0.0,0.014504453721070574,-11.546465252974633,-1.0576435888071956,4.304069854934199,-0.24957113553662358,0.0,0.0,-0.06698700905701366,1.749761131135153,0.26795125164307904,1.0,-10.0
31,0.0,8.863152231507167,0.0,-9.110342555864731e-06,0.0,0.0,3.553637240939591,21.18853398223609,0.0,0.0,-7.966615049668953,-6.3660516882358555,2.5213969801419,-0.24957113553662325,0.0,0.0,-0.06698700905701296,0.0,0.2679512516430774,1.0,-10.0
32,0.0,0.0,0.0,-9.110342555864763e-06,0.0,0.0,0.599253163770537,30.051686213743363,0.0,0.0,-13.875383204007113,-3.4116676110668065,5.47578105731097,-0.24957113553662308,0.0,0.0,-0.0669870090570131,0.0,0.26795125164307637,1.0,-10.0
33,0.0,0.0,0.0,-9.110342555864728e-06,0.0,0.0,0.5992531637705298,30.051686213743242,2.95438407716905,0.0,-13.875383204007058,-3.4116676110667967,5.475781057310951,-0.24957113553661942,0.0,0.0,-0.06698700905701423,0.0,0.2679512516430797,1.0,-10.0
34,0.0,0.0,0.0,-9.110342555864763e-06,0.0,0.0,0.2882653661737927,27.252796035372672,0.0,0.9329633927902273,-13.56439540641037,-1.701234724284719,4.853805462117485,-0.2495711355366237,0.0,0.0,-0.06698700905701456,0.0,0.26795125164307665,1.0,-10.0
35,0.0,3.8940572161916895,0.0,-9.110342555864738e-06,0.0,0.0,0.0,9.209455719572148,-4.937196351277817,0.0,-3.743846366870163,0.0,0.41001263874250227,-0.2495711355366211,0.0,0.0,-0.06698700905701402,0.0,0.26795125164307776,1.0,-4.341677198952086
36,0.0,3.8940572161916895,0.0,-9.110342555864738e-06,0.0,0.0,0.013397562582151532,9.202756938281073,-4.937196351277817,0.0,-3.743846366870163,0.0,0.41001263874250227,-0.2495711355366211,0.0,0.0,-0.06698700905701402,0.0,0.26795125164307776,1.0,-4.348375980243161
37,0.0,1.0648958156677308,0.0,-9.110342555864723e-06,0.0,0.0,0.0,20.526101321667944,-2.108034950753855,0.0,-9.40216916791806,0.0,3.239174039266453,-0.24957113553661978,0.0,0.0,-0.06698700905701398,2.829161400523952,0.26795125164307637,1.0,-10.0
38,0.0,1.0682452063132726,0.0,-9.110342555864738e-06,0.0,0.0,0.013397562582151752,20.50600497779475,-2.1113843413993956,0.0,-9.395470386627,0.0,3.2358246486209175,-0.24957113553662147,0.0,0.0,-0.06698700905701398,2.8258120098784167,0.2679512516430798,1.0,-10.0
39,0.0,10.372405294724594,0.0,-9.110342555864723e-06,0.0,0.0,0.0,13.637740604392535,-8.586383029286765,0.0,-2.923821089385153,-2.829161400523949,0.0,-0.24957113553662208,0.0,6.068335439790406,-0.06698700905701346,0.0,0.26795125164307554,1.0,-10.0
40,0.0,10.36570651343352,0.0,-9.110342555864723e-06,0.0,0.0,0.013397562582150548,13.62434304181038,-8.58303363864123,0.0,-2.923821089385152,-2.825812009878414,0.0,-0.24957113553662288,0.0,6.06163665849933,-0.06698700905701173,0.0,0.26795125164308,1.0,-10.0
41,0.0,4.71408249367669,0.0,-9.110342555864726e-06,0.0,0.0,0.0,7.9794178033446315,-5.757221628762815,0.0,-2.923821089385153,0.0,0.0,-0.24957113553662155,0.0,0.41001263874250204,-0.0669870090570147,0.0,0.26795125164307826,1.0,-4.341677198952092
42,0.0,4.71408249367669,0.0,-9.110342555864726e-06,0.0,0.0,0.013397562582153043,7.972719022053553,-5.757221628762815,0.0,-2.923821089385153,0.0,0.0,-0.24957113553662155,0.0,0.41001263874250204,-0.0669870090570147,0.0,0.26795125164307826,1.0,-4.348375980243171
43,0.0,7.5432438942006454,0.0,-9.11034255586473e-06,0.0,0.0,0.0,10.808579203868588,-8.58638302928677,0.0,-2.923821089385154,0.0,0.0,-0.24957113553662025,0.0,3.239174039266454,-0.06698700905701213,2.8291614005239523,0.26795125164308004,1.0,-10.0
44,0.0,7.539894503555123,0.0,-9.110342555864745e-06,0.0,0.0,0.013397562582151443,10.798531031931992,-8.583033638641249,0.0,-2.9238210893851577,0.0,0.0,-0.24957113553662266,0.0,3.2358246486209223,-0.06698700905701384,2.825812009878418,0.26795125164307765,1.0,-10.0
45,0.0,8.486297694375324,0.0,-9.110342555864756e-06,0.0,0.0,0.0,11.751633004043278,-11.415544429810762,1.8861076003493085,-4.80992868973447,0.0,0.0,-0.2495711355366215,0.0,4.182227839441119,-0.06698700905701467,0.0,0.2679512516430808,1.0,-10.0
46,0.0,8.481831840181243,0.0,-9.110342555864724e-06,0.0,0.0,0.013397562582152151,11.740468368558103,-11.408845648519641,1.8838746732522744,-4.807695762637428,0.0,0.0,-0.24957113553662125,0.0,4.177761985247054,-0.06698700905701445,0.0,0.2679512516430783,1.0,-10.0
47,0.0,4.71408249367669,0.0,-9.11034255586473e-06,5.65832280104791,0.0,0.0,13.637740604392544,-5.757221628762818,0.0,-2.9238210893851524,0.0,0.0,-0.24957113553662294,0.0,0.4100126387425014,-0.06698700905701346,0.0,0.26795125164307865,1.0,-10.0
48,0.0,4.714082493676692,0.0,-9.110342555864724e-06,5.651624019756828,0.0,0.013397562582151168,13.624343041810386,-5.757221628762813,0.0,-2.9238210893851524,0.0,0.0,-0.24957113553662114,0.0,0.4100126387425005,-0.06698700905701428,0.0,0.2679512516430788,1.0,-10.0
49,0.0,16.030728095772556,5.658322801047922,-9.110342555864753e-06,0.0,0.0,0.0,7.979417803344655,-17.07386723085868,0.0,-2.923821089385161,0.0,0.0,-0.24957113553662014,0.0,0.4100126387425029,-0.06698700905701117,0.0,0.2679512516430807,1.0,-10.0
50,0.0,16.017330533190393,5.651624019756842,-9.110342555864746e-06,0.0,0.0,0.013397562582153544,7.972719022053569,-17.060469668276518,0.0,-2.923821089385159,0.0,0.0,-0.2495711355366202,0.0,0.41001263874250066,-0.0669870090570132,0.0,0.2679512516430761,1.0,-10.0
51,0.0,13.406573014619813,0.0,-9.110342555864736e-06,0.0,0.0,0.0,16.671908324287763,-13.137634609129591,0.0,-5.957988809280365,-1.312077540576351,0.0,-0.2495711355366196,3.0341677198952053,0.0,-0.06698700905701153,0.0,0.2679512516430765,1.0,-10.0
52,0.0,13.396524842683242,0.0,-9.110342555864765e-06,0.0,0.0,0.013397562582152127,16.65516137106012,-13.129261132515783,0.0,-5.954639418634845,-1.3104028452535854,0.0,-0.2495711355366193,3.030818329249675,0.0,-0.06698700905701346,0.0,0.2679512516430811,1.0,-10.0
53,0.0,5.534107771161706,0.0,-9.110342555864746e-06,0.0,0.0,0.0,8.799443080829654,-6.577246906247834,0.0,-3.3338337281276633,0.0,0.0,-0.2495711355366225,0.41001263874250254,0.0,-0.06698700905701305,0.0,0.26795125164308076,1.0,-4.751689837694584
54,0.0,5.534107771161706,0.0,-9.110342555864746e-06,0.0,0.0,0.01339756258215199,8.792744299538576,-6.577246906247834,0.0,-3.3338337281276633,0.0,0.0,-0.2495711355366225,0.41001263874250254,0.0,-0.06698700905701305,0.0,0.26795125164308076,1.0,-4.758388618985661
55,0.0,10.782417933467116,0.0,-9.110342555864743e-06,0.0,0.0,0.0,14.047753243135066,-11.825557068553247,0.0,-5.08327044889613,0.0,0.0,-0.24957113553662333,2.159449359510971,0.0,-0.0669870090570134,1.7494367207684687,0.26795125164307876,1.0,-10.0
56,0.0,10.775719152176034,0.0,-9.110342555864738e-06,0.0,0.0,0.013397562582153508,14.034355680552904,-11.818858287262163,0.0,-5.0810375217991055,0.0,0.0,-0.24957113553662094,2.1572164324139447,0.0,-0.06698700905701431,1.7472037936714422,0.2679512516430796,1.0,-10.0
57,0.0,11.832079965928216,0.0,-9.110342555864751e-06,0.0,0.0,0.0,15.09741527559616,-13.924881133475425,1.0496620324610817,-6.482819825510914,0.0,0.0,-0.24957113553662313,2.5093367036646694,0.0,-0.06698700905701345,0.0,0.26795125164307576,1.0,-10.0
58,0.0,11.824041428378926,0.0,-9.110342555864753e-06,0.0,0.0,0.01339756258215138,15.082677956755795,-13.915502839667921,1.0483222762028679,-6.478800556736268,0.0,0.0,-0.2495711355366237,2.5066571911482405,0.0,-0.06698700905701319,0.0,0.26795125164308004,1.0,-10.0
59,0.0,5.534107771161705,0.0,-9.110342555864741e-06,5.248310162305415,0.0,0.0,14.04775324313507,-6.577246906247833,0.0,-3.333833728127663,0.0,0.0,-0.2495711355366233,0.41001263874250105,0.0,-0.06698700905701431,0.0,0.26795125164307904,1.0,-10.0
60,0.0,5.534107771161705,0.0,-9.110342555864745e-06,5.24161138101434,0.0,0.013397562582151102,14.034355680552919,-6.577246906247834,0.0,-3.333833728127661,0.0,0.0,-0.24957113553662189,0.4100126387425024,0.0,-0.06698700905701288,0.0,0.26795125164307715,1.0,-10.0
61,0.0,16.03072809577255,5.248310162305419,-9.110342555864751e-06,0.0,0.0,0.0,8.79944308082966,-17.073867230858674,0.0,-3.3338337281276633,0.0,0.0,-0.24957113553662313,0.4100126387425011,0.0,-0.06698700905701345,0.0,0.26795125164307576,1.0,-10.0
62,0.0,16.017330533190396,5.241611381014345,-9.110342555864753e-06,0.0,0.0,0.01339756258215138,8.792744299538587,-17.060469668276525,0.0,-3.333833728127665,0.0,0.0,-0.2495711355366237,0.4100126387424994,0.0,-0.06698700905701319,0.0,0.26795125164308004,1.0,-10.0
63,0.0,0.0,0.0,-9.110342555864731e-06,0.0,0.0,0.01339756258215397,24.77898580304782,-2.6112441341205668,1.7575668035651417,-13.289527602818684,-0.18946180453069586,4.304069854934188,-0.24957113553661903,0.0,0.0,-0.0669870090570119,0.0,0.26795125164307937,1.0,-10.0
64,0.0,0.0,0.0,-9.11034255586474e-06,0.0,0.0,0.0,24.78568458433892,-2.6246416967027266,1.76426558485622,-13.296226384109772,-0.18276302323961968,4.304069854934192,-0.24957113553662202,0.0,0.0,-0.06698700905701101,0.0,0.26795125164307965,1.0,-10.0
65,0.0,0.12630786968712887,0.0,-9.11034255586472e-06,0.0,0.0,0.013397562582152214,24.27375432429926,-3.0533216780255312,1.8838746732522753,-13.163219733131534,0.0,4.177761985247051,-0.24957113553662164,0.0,0.0,-0.06698700905701366,0.0,0.2679512516430781,1.0,-10.0
66,0.0,0.12184201549307849,0.0,-9.110342555864733e-06,0.0,0.0,0.0,24.298316522366576,-3.051088750928507,1.8861076003493031,-13.17438436861668,0.0,4.1822278394411105,-0.2495711355366229,0.0,0.0,-0.06698700905701037,0.0,0.26795125164307604,1.0,-10.0
67,0.0,13.406573014619857,0.0,-9.11034255586476e-06,0.0,3.0341677198952155,0.0,16.671908324287806,-7.069299169339192,0.0,-5.957988809280382,-4.346245260471574,0.0,-0.24957113553662244,0.0,0.0,-0.06698700905701514,0.0,0.26795125164307854,1.0,-10.0
68,0.0,13.396524842683199,0.0,-9.110342555864731e-06,0.0,3.0308183292496653,0.013397562582148925,16.655161371060064,-7.0676244740164,0.0,-5.954639418634825,-4.341221174503249,0.0,-0.24957113553662325,0.0,0.0,-0.06698700905701296,0.0,0.2679512516430774,1.0,-10.0
69,0.0,4.714082493676698,0.0,-9.110342555864738e-06,0.0,0.1366708795808334,0.0,7.979417803344642,-5.620550749181986,0.0,-3.0604919689659917,0.0,0.0,-0.24957113553662136,0.0,0.0,-0.06698700905701281,0.0,0.2679512516430786,1.0,-4.205006319371252
70,0.0,4.714082493676698,0.0,-9.110342555864738e-06,0.0,0.1366708795808334,0.01339756258215335,7.972719022053563,-5.620550749181986,0.0,-3.0604919689659917,0.0,0.0,-0.24957113553662136,0.0,0.0,-0.06698700905701281,0.0,0.2679512516430786,1.0,-4.2117051006623285
71,0.0,8.191078702053959,0.0,-9.110342555864753e-06,0.0,1.2956696157065861,0.0,11.456414011721911,-7.938548221433501,0.0,-4.219490705091748,0.0,0.0,-0.24957113553662216,0.0,0.0,-0.06698700905701457,3.4769962083772525,0.26795125164307965,1.0,-10.0
72,0.0,8.187059433279298,0.0,-9.110342555864734e-06,0.0,1.2943298594483656,0.013397562582152436,11.445695961656163,-7.935868708917054,0.0,-4.2181509488335225,0.0,0.0,-0.24957113553662177,0.0,0.0,-0.06698700905701344,3.4729769396025993,0.2679512516430792,1.0,-10.0
73,0.0,9.681219934215614,0.0,-9.110342555864728e-06,0.0,1.7923833597604717,0.0,12.946555243883559,-11.41554442981073,2.4835687202694605,-7.19977316941509,0.0,0.0,-0.24957113553662064,0.0,0.0,-0.06698700905701266,0.0,0.2679512516430759,1.0,-10.0
74,0.0,9.675478121680397,0.0,-9.11034255586472e-06,0.0,1.7904694222487356,0.013397562582153077,12.934114650057257,-11.40884564851964,2.4806978140018545,-7.194988325635746,0.0,0.0,-0.24957113553662244,0.0,0.0,-0.06698700905701245,0.0,0.2679512516430757,1.0,-10.0
75,0.0,4.71408249367669,0.0,-9.11034255586473e-06,5.7949936806287425,0.13667087958083263,0.0,13.774411483973378,-5.620550749181982,0.0,-3.0604919689659886,0.0,0.0,-0.24957113553662294,0.0,0.0,-0.06698700905701346,0.0,0.26795125164307865,1.0,-10.0
76,0.0,4.714082493676692,0.0,-9.110342555864724e-06,5.788294899337665,0.13667087958083352,0.013397562582151168,13.76101392139122,-5.620550749181979,0.0,-3.060491968965986,0.0,0.0,-0.24957113553662114,0.0,0.0,-0.06698700905701428,0.0,0.2679512516430788,1.0,-10.0
77,0.0,16.304069854934237,5.794993680628763,-9.11034255586476e-06,0.0,0.13667087958083135,0.0,7.97941780334466,-17.210538110439533,0.0,-3.060491968965998,0.0,0.0,-0.24957113553662244,0.0,0.0,-0.06698700905701514,0.0,0.26795125164307854,1.0,-10.0
78,0.0,16.290672292352028,5.788294899337668,-9.110342555864731e-06,0.0,0.1366708795808314,0.013397562582148925,7.972719022053557,-17.197140547857323,0.0,-3.060491968965991,0.0,0.0,-0.24957113553662325,0.0,0.0,-0.06698700905701296,0.0,0.2679512516430774,1.0,-10.0
79,0.0,3.8940572161916855,0.0,-9.110342555864726e-06,5.658322801047906,0.0,0.0,14.867778520620044,-4.937196351277809,0.0,-3.7438463668701583,0.0,0.4100126387425004,-0.24957113553662247,0.0,0.0,-0.06698700905701409,0.0,0.26795125164307776,1.0,-10.0
80,0.0,3.894057216191691,0.0,-9.11034255586474e-06,5.65162401975684,0.0,0.013397562582151723,14.854380958037915,-4.937196351277818,0.0,-3.7438463668701623,0.0,0.41001263874250293,-0.2495711355366224,0.0,0.0,-0.06698700905701377,0.0,0.2679512516430801,1.0,-10.0
81,0.0,15.210702818287558,5.658322801047927,-9.11034255586476e-06,0.0,0.0,0.0,9.209455719572173,-16.25384195337369,0.0,-3.7438463668701703,0.0,0.4100126387424992,-0.24957113553662244,0.0,0.0,-0.06698700905701514,0.0,0.26795125164307854,1.0,-10.0
82,0.0,15.197305255705357,5.651624019756832,-9.110342555864731e-06,0.0,0.0,0.013397562582148925,9.202756938281064,-16.24044439079148,0.0,-3.7438463668701583,0.0,0.41001263874249944,-0.24957113553662325,0.0,0.0,-0.06698700905701296,0.0,0.2679512516430774,1.0,-10.0
83,0.0,0.0,0.0,-9.11034255586473e-06,0.0,0.0,0.0,24.7856845843389,0.0,0.45194473650485706,-11.9839055357584,-1.495083871590984,4.304069854934192,-0.24957113553662155,0.0,0.0,-0.06698700905701119,0.0,0.2679512516430797,1.0,-8.687679151648638
84,0.0,0.0,0.0,-9.11034255586473e-06,0.0,0.0,0.013397562582151691,24.77898580304782,0.0,0.45194473650485706,-11.9839055357584,-1.495083871590984,4.304069854934192,-0.24957113553662155,0.0,0.0,-0.06698700905701119,0.0,0.2679512516430797,1.0,-8.69437793293972
85,0.0,0.0,0.0,-9.110342555864734e-06,0.0,0.0,0.0,24.785684584338902,0.9038894730097179,0.0,-11.53196079925354,-1.9470286080958412,4.30406985493419,-0.2495711355366211,0.0,0.0,-0.06698700905701148,0.0,0.2679512516430766,1.0,-8.235734415143781
86,0.0,0.0,0.0,-9.110342555864734e-06,0.0,0.0,0.013397562582150082,24.778985803047828,0.9038894730097179,0.0,-11.53196079925354,-1.9470286080958412,4.30406985493419,-0.2495711355366211,0.0,0.0,-0.06698700905701148,0.0,0.2679512516430766,1.0,-8.242433196434856
87,0.0,0.6025929820064778,0.0,-9.110342555864734e-06,0.0,0.0,0.0,22.37531265631299,0.0,0.0,-10.326774835240585,-1.6457321170926025,3.701476872927712,-0.24957113553662266,0.0,0.0,-0.06698700905701221,0.0,0.26795125164307854,1.0,-7.6331414331373
88,0.0,0.6025929820064778,0.0,-9.110342555864734e-06,0.0,0.0,0.013397562582153074,22.36861387502191,0.0,0.0,-10.326774835240585,-1.6457321170926025,3.701476872927712,-0.24957113553662266,0.0,0.0,-0.06698700905701221,0.0,0.26795125164307854,1.0,-7.639840214428378
89,0.0,0.0,0.0,-9.11034255586473e-06,0.0,0.0,0.0,24.7856845843389,0.0,0.0,-11.531960799253536,-1.947028608095841,4.304069854934192,-0.24957113553662155,0.0,0.0,-0.06698700905701119,0.0,0.2679512516430797,1.0,-8.235734415143781
90,0.0,0.0,0.0,-9.11034255586473e-06,0.0,0.0,0.013397562582151691,24.77898580304782,0.0,0.0,-11.531960799253536,-1.947028608095841,4.304069854934192,-0.24957113553662155,0.0,0.0,-0.06698700905701119,0.0,0.2679512516430797,1.0,-8.242433196434856
91,0.0,0.0,0.0,-9.110342555864738e-06,0.0,0.0,0.0,27.41032628104164,0.0,0.7144089061751279,-13.296226384109769,-1.757548041261257,4.828998194274735,-0.24957113553661892,0.0,0.524928339340542,-0.06698700905701317,0.0,0.26795125164307604,1.0,-10.0
92,0.0,0.0,0.0,-9.11034255586476e-06,0.0,0.0,0.013397562582151879,27.39022993716848,0.0,0.7130691499169153,-13.289527602818728,-1.756208285003045,4.826318681758321,-0.2495711355366226,0.0,0.5222488268241158,-0.06698700905701355,0.0,0.26795125164307765,1.0,-10.0
93,0.0,0.0,0.0,-9.110342555864753e-06,0.0,0.0,0.0,29.196348546479523,1.7860222654378342,0.0,-13.296226384109792,-2.8291614005239625,5.186202647362314,-0.24957113553661994,0.0,0.8821327924281098,-0.06698700905700995,0.0,0.2679512516430794,1.0,-10.0
94,0.0,0.0,0.0,-9.110342555864743e-06,0.0,0.0,0.013397562582152531,29.172902811960718,1.7826728747922913,0.0,-13.2895276028187,-2.8258120098784163,5.182853256716769,-0.2495711355366196,0.0,0.8787834017825729,-0.06698700905701352,0.0,0.26795125164307804,1.0,-10.0
95,0.0,1.786022265437833,0.0,-9.110342555864745e-06,0.0,0.0,0.0,26.517315148322744,0.0,0.0,-11.510204118671947,-2.829161400523958,4.29319151464339,-0.2495711355366188,0.0,1.7751439251470253,-0.06698700905701234,0.0,0.26795125164307865,1.0,-10.0
96,0.0,1.7826728747922929,0.0,-9.110342555864755e-06,0.0,0.0,0.013397562582150453,26.498893499772315,0.0,0.0,-11.506854728026418,-2.8258120098784225,4.291516819320626,-0.24957113553662186,0.0,1.7701198391787216,-0.0669870090570129,0.0,0.2679512516430794,1.0,-10.0
97,0.0,0.0,0.0,-9.110342555864761e-06,0.0,0.0,0.0,29.19634854647955,0.0,0.0,-13.296226384109804,-2.829161400523964,5.186202647362319,-0.2495711355366214,0.0,0.8821327924281122,-0.06698700905701296,0.0,0.2679512516430794,1.0,-10.0
