,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
8,2.4134387335753025,-0.00010424231134257403,0.0,15.740861125130051,142.61261370599468,-142.61261370599468,0.0,0.0,-69.43989100556745,6.3638892884866936,124.95465674479262,0.0,-0.02460119390022677,0.0,0.0,-0.0035442398048208365,-1.8828838853530299,-0.19705696225523794,3.013314936150021,-0.018525183756389334,0.0,0.11083393814592632,1.0,-10.0
9,8.241704136565685,-0.00010424231134257147,0.0,0.0,0.04279135093422919,-0.04279135093422919,18.95432294334797,0.0,-3.247382822849158,-5.771568104251187,7.16742273607103,0.0,-0.024601193900226085,0.0,0.0,-0.0035442398048207502,-0.3958846229330957,-0.19705696225524347,0.03931641131014498,-0.018525183756384678,0.0,0.11083393814592103,1.0,-10.0
10,5.355920084440147,-0.00010424231134257295,0.0,0.0,126.05536162708687,-126.05536162708687,17.511430917285416,0.0,-71.30379005214537,0.0,128.8513169340353,0.0,-0.024601193900226512,0.0,0.0,-0.0035442398048207992,-1.117330635964507,-0.19705696225521832,1.4822084373729645,-0.01852518375638914,0.0,0.11083393814591566,1.0,-10.0
11,5.595383377818625,-0.00010424231134257306,0.0,9.37697183664326,54.57881188192789,-54.57881188192789,7.954861610608319,0.0,-26.218476254594933,0.0,48.057661175577685,0.0,-0.024601193900209296,0.0,0.0,-0.003544239804820803,-1.08739772429219,-0.19705696225524555,1.4223426140283335,-0.018525183756389157,0.0,0.11083393814591982,1.0,-10.0
13,7.327998034444148,-0.00010424231134257173,0.0,5.715317599672878,0.04279135093423131,-0.04279135093423131,12.70060630939852,0.0,0.6243111484634878,-3.7810639335764185,0.0,0.08154598321583406,-0.02460119390022312,0.0,0.0,-0.003544239804819543,-0.6243111484634878,-0.19705696225524635,0.4146234791550885,-0.018525183756387814,0.0,0.11083393814592403,1.0,-10.0
14,7.077475323121281,-0.0001042423113425718,0.0,5.75146684996444,0.042791350934230046,-0.042791350934230046,12.9511290207214,0.0,0.6318772706175348,-3.8836269227757176,0.0,0.0,-0.024601193900224326,0.2202582227066865,0.0,-0.0035442398048198755,-0.6318772706175348,-0.19705696225524474,0.2910434839723299,-0.01852518375638645,0.0,0.11083393814592388,1.0,-10.0
15,7.26852803563481,-0.00010424231134257169,0.0,5.707658584674705,0.04279135093423139,-0.04279135093423139,12.760076308207852,0.0,0.6391786481658204,-3.82521590238941,0.0,0.0,-0.024601193900224198,0.0,0.0,-0.0035442398048192427,-0.6391786481658204,-0.1970569622552466,0.407865524744938,-0.01852518375638872,0.11803893703065563,0.11083393814592248,1.0,-10.0
16,7.308348399934312,-0.00010424231134257174,0.0,5.509978919045055,0.04279135093423024,-0.04279135093423024,12.97766615598726,0.0,0.6292235570909481,-3.904856630988408,0.25741021207889736,0.0,-0.02460119390022488,0.0,0.0,-0.003544239804818286,-0.6292235570909481,-0.19705696225524616,0.5059942796258445,-0.018525183756388768,0.0,0.11083393814592242,1.0,-10.0
25,5.3559200844401476,-0.0001042423113425728,0.0,17.511430917285377,54.05997474627445,-54.05997474627445,0.0,0.0,-17.794665694453748,0.0,39.3444991359375,0.0,-0.02460119390021046,0.0,0.0,-0.0035442398048207953,-1.1173306359644943,-0.19705696225524555,1.482208437372952,-0.018525183756389115,0.0,0.11083393814591844,1.0,-10.0
26,6.462324169069343,-0.0001042423113425718,0.0,18.064632959599844,23.44946173819831,-23.44946173819831,0.0,0.0,0.0,-2.2128081692584773,9.840390212490744,0.0,-0.02460119390022216,0.0,0.0,-0.0035442398048207606,-0.8407296148071901,-0.1970569622552447,0.9290063950583249,-0.01852518375638237,0.0,0.11083393814591577,1.0,-10.0
27,1.7854148417707287,-0.00010424231134257684,0.0,15.726178295951263,156.1579975227201,-156.1579975227201,0.0,0.0,-76.87731387868277,7.141010485339136,137.872016669713,0.0,-0.024601193900227424,0.0,0.0,-0.0035442398048209315,-2.0099569466319047,-0.19705696225521555,3.26746105870781,-0.018525183756389826,0.0,0.11083393814587951,1.0,-10.0
28,2.006351134831895,-0.00010424231134257334,0.0,15.836646442481324,146.73138235210317,-146.73138235210317,0.0,0.0,-71.66689963398666,6.699137899216505,128.6663377921579,0.0,-0.024601193900226605,0.0,0.0,-0.003544239804820813,-1.954722873366558,-0.19705696225522135,3.1569929121770812,-0.01852518375638921,0.0,0.11083393814588481,1.0,-10.0
29,5.355920084440189,-0.00010424231134257363,0.0,8.585167810611813,57.37401914219307,-57.37401914219307,8.926263106673694,0.0,-28.37795099908669,0.0,51.58480663852969,0.0,-0.024601193900224316,0.0,0.0,-0.0035442398048208226,-1.1173306359645083,-0.19705696225524325,1.4822084373729563,-0.01852518375638926,0.0,0.11083393814592628,1.0,-10.0
30,7.374038511609953,-0.00010424231134257162,0.0,5.675511950732573,0.13949913393317212,-0.13949913393317212,12.557858049233753,0.0,0.0,-3.461996592532115,0.0,0.28712013090379646,-0.02460119390022606,0.0,0.0,-0.0035442398048193637,-0.6128010291720323,-0.19705696225524572,0.18602909288421982,-0.018525183756386718,0.0,0.1108339381459239,1.0,-10.0
31,7.282441905432059,-0.00010424231134257169,0.0,5.284464901280777,0.7595376988297161,-0.7595376988297161,13.190226926500404,0.0,0.0,-3.853043641983912,1.1608108359852878,0.0,-0.024601193900223594,0.0,0.0,-0.0035442398048193633,-0.6357001807165076,-0.19705696225524474,0.5189475268769683,-0.018525183756387245,0.0,0.11083393814592357,1.0,-10.0
32,5.355920084440111,-0.00010424231134257184,0.0,9.137508543264689,54.05997474627393,-54.05997474627393,8.373922374020509,0.0,-26.168588068474115,0.0,47.71842150995766,0.0,-0.02460119390020933,0.0,0.0,-0.0035442398048207624,-1.117330635964496,-0.19705696225523842,1.4822084373729347,-0.018525183756388945,0.0,0.11083393814592309,1.0,-10.0
