M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01200009985628568,-2.084214835367366e-07,0.0,0.0,0.0,0.0,0.0,0.027712642900010676,0.0,0.0,0.0,0.0,0.49249963198671276,-0.04435287662827122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29108829182001683,0.0,0.0,0.0,-0.005479493284105864,0.09824302667611723,-0.005709553290398063,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015324925182274571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00613004363343343,0.015251638984937161
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.044951440978569e-07,0.0,0.0,0.0,0.0,0.0,0.029545386725666884,0.0,0.0,0.0,0.0,0.5138341930119085,-0.012904841974216163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.29266905904045915,0.0,0.0,0.0,-0.024214726437769552,0.09874708680391156,-0.0056019941084842475,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015036227217362333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006014563061701674,0.014964321619001807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20819036192530077,0.0,0.0,0.0,0.0,0.01583065141153403,-2.7495169974078154e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2147039534234246,-0.273929721309068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08824142158594027,0.0,0.0,0.0,0.0,0.0,-0.007532099644031254,0.0,0.0,0.0,0.0,0.11514597622409255,0.0,-0.0020216794141204755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04619693115376112,0.00808681469825828,0.0201201142587688
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03325102156617973,-1.9747630300400784e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49726973170399785,-0.03327125990573232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2845543341570637,0.0,0.0,0.0,-0.013944180716010716,0.11058871102781821,-0.005409718117630822,0.0,0.0,0.0,0.0,0.0,0.0,-0.001452014215355675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005808126558941407,0.014450704554966474
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014338122006593158,-2.490289827196363e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4773044076253449,-0.059541387841625874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26848390303885294,0.0,0.0,0.0,0.0,0.0942809847896363,-0.006821965872058319,0.0,0.0,0.0,0.0,0.010008915401484747,0.0,-0.0018310734880282622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04184143899032549,0.007324381844695185,0.018223170072372074
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013153272115850824,-2.2845013963046773e-07,0.0,0.0,0.0,0.0,0.0,0.018363630578638126,0.0,0.0,0.0,0.0,0.48377079590359623,-0.054621105614542226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2830246377434054,0.0,0.0,0.0,0.0,0.0956717647902535,-0.006258223597132817,0.0,0.0,0.0,0.0,0.0,0.0,-0.00167976028109406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02002018513345103,0.006719121753837286,0.016717274038058765
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008243038891338553,-2.677910698644617e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47858422085123714,-0.056851962989780784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26718574915425425,0.0,0.0,0.0,0.0,0.09062120952625083,-0.007335939453738499,0.0,0.0,0.0,0.0,0.0,0.0,-0.001969028355673701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.061736253518918975,0.00787620793719005,0.01959612153054731
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023186670300670266,-2.3716039125629965e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47997471700899763,-0.05670367634421383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27475189164258,0.0,0.0,0.0,0.0,0.09931949792869006,-0.0064968345358257,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017438054803794454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0334927006840971,0.006975305625185284,0.017354663288969337
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22972839735161787,0.0,0.0,0.0,0.0,0.013106078652177194,-2.2763046880856678e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21599790335853605,-0.255468952439433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07305441713173266,0.0,0.0,0.0,-0.028684571979265324,0.0,-0.006235769317665975,0.0,0.0,0.0,0.0,0.15269764192388666,0.0,-0.0016737333620804491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006695013788487259,0.016657293064648623
