M_ac_e,M_ca2_e,M_cd2_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-3.668010292781316e-07,0.0,0.0,0.02132874583524989,0.0,0.0,0.2799747183356768,-0.2799747183356768,0.0,0.0,0.0,0.0,-0.13797842349314524,0.007053133966947926,0.0,0.2538896443973424,0.0,-8.656507254927537e-05,0.0,0.0,0.0,0.0,-1.2471239285403835e-05,0.0,0.0,-0.0028215673207305923,0.0,0.0,0.0,0.0,-0.0006933911542320882,0.0029954528062859647,0.0,-6.518520533451501e-05,0.0,0.0,0.0,0.0,0.0,-0.010794993127855501,0.0003899952146808455,0.0019406276939773713
0.0,-4.045710900286495e-07,0.0,0.0,0.016917200995280955,0.0,0.0,0.2812716487078365,-0.2812716487078365,0.0,0.0,0.0,0.0016519495724336849,-0.13429015158140886,0.0011716076261699213,0.0,0.26241225240401916,0.0,-9.547880993843611e-05,0.0,0.0,0.0,0.0,-1.375542179266386e-05,0.0,0.0,-0.0022861336197593477,0.0,0.0,0.0,0.0,-0.0007647906976596483,0.0,0.0,-7.189742522758609e-05,0.0,0.0,0.0,0.0,0.0,-0.015210469159633299,0.0004301536160351054,0.0021404570838782487
0.0,-2.923115398220893e-07,0.0,0.0,0.0302657256682324,0.0,0.0,0.28353396130973607,-0.28353396130973607,0.0,0.0,0.0,0.0,-0.13323412741650104,0.0023932135776264527,0.0,0.2496266628338532,0.0,-6.89855470184695e-05,0.0,0.0,0.0,0.006344365156457497,-9.93859577270131e-06,0.0,0.0,-0.00354563721426086,0.0,0.0,0.0,0.0,-0.0005525781549508904,0.004981280474245796,0.0,-5.194747621742064e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003107954793664502,0.0015465274744847501
0.0,-4.839468824953829e-08,0.0,0.0,0.0,0.0,0.0,0.28240861914434756,-0.28240861914434756,0.0,0.0,0.0,0.0030288937148116053,-0.14772762051220312,0.002163778568504943,0.0,0.27833319072535045,0.0,-1.142115033746065e-05,0.0,0.0,0.0,0.0018194723529492507,-1.6454199664877986e-06,0.0,0.0,-0.0016891106761653066,0.0,0.0,0.0,0.0,-9.148406374455623e-05,0.0,0.0,-8.60035124997963e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.145486333676576e-05,0.00025604091799655835
0.0,-8.695131077367782e-08,0.0,0.0,0.0,0.0,0.0,0.2828846978030576,-0.2828846978030576,0.0,0.0,0.0,0.0,-0.1449997851616111,0.0011666619922388695,0.0,0.2810043764787448,0.0,-2.0520516368754806e-05,0.0,0.0,0.0,0.0059900922154753735,-2.9563455832502464e-06,0.0,0.0,-0.0003138205562470973,0.0,0.0,0.0,0.0,-0.00016437050315264203,0.0,0.0,-1.545235316826123e-05,0.0,0.0,0.0,0.0,0.0,0.0,9.244956367406552e-05,0.00046003175630972076
0.0,-4.932692359945218e-08,0.0,0.0,0.0,0.0,0.0,0.2824096916787877,-0.2824096916787877,0.0,0.0,0.0,0.002973927030314353,-0.14768384726841197,0.002148803416654929,0.0,0.27836907036311387,0.0,-1.1641157955370315e-05,0.0,0.0,0.0,0.0019111775644580766,-1.6771159792878951e-06,0.0,0.0,-0.0016649919136275564,0.0,0.0,0.0,0.0,-9.324633727624417e-05,0.0,0.0,-8.766021321363624e-06,0.0,0.0,0.0,0.0,0.0,0.0,5.244604737498464e-05,0.0002609730790128672
0.0,-9.939169019035763e-08,0.0,0.0,0.0,0.0,0.0,0.281060502297403,-0.281060502297403,0.0,0.0,0.0,0.002483876591744971,-0.14832247515066074,0.004443909381386099,0.0,0.27642728128679284,0.0,-2.3456446916345566e-05,0.0,0.0,0.0,0.0,-3.3793186289146963e-06,0.0,0.0,-0.0016006580808227485,0.0,0.0,0.0,0.0,-0.00018788747381052944,0.0,0.0,-1.766316672107885e-05,0.0,0.0,0.0,0.0,0.0,-0.003736782670895256,0.00010567659428209677,0.0005258498508420803
0.0,-5.597751137710267e-07,0.0,0.0,0.01980220369006014,0.0,0.0,0.27881351075524796,-0.27881351075524796,0.004318526318993251,0.0,0.0,0.0,-0.1304462484173796,0.0002644655242626696,0.0,0.25896654019904136,0.0,-0.00013210697208301638,0.0,0.0,0.0,0.0,-1.9032360415104313e-05,0.0,0.0,-0.0020203138516697882,0.0,0.0,0.0,0.0,-0.0010581843595476286,0.0,0.0,-9.947915305506842e-05,0.0,0.0,0.0,0.0,0.0,-0.021688553846748213,0.0005951717640971782,0.002961592257037196
0.0,-4.757647045910099e-07,0.0,0.0,0.021724187364271598,0.0,0.0,0.2801987337274552,-0.2801987337274552,0.0,0.0,0.0,0.0,-0.13309537701601282,0.003895181666367457,0.0,0.25598956017335533,0.0,-0.00011228050872800735,0.0,0.0,0.0,0.0,-1.6176005520434064e-05,0.0,0.0,-0.0023288419292336843,0.0,0.0,0.0,0.0,-0.0008993732605071419,0.0012234689418893735,0.0,-8.454943548199258e-05,0.0,0.0,0.0,0.0,0.0,-0.017210091536337187,0.000505849066099123,0.002517119876580789
0.0,-2.8705300408851464e-07,0.0,0.0,0.025656381241691555,0.0,0.0,0.2847064703674884,-0.2847064703674884,0.0,0.0,0.0,0.0,-0.13332919638132412,0.00013561807474080773,0.0,0.25681258984135097,0.0,-6.774453216042591e-05,0.0,0.0,0.002214542809435074,0.0,-9.759805496258194e-06,0.0,0.0,-0.003250560928241032,0.0,0.0,0.0,0.0,-0.0005426375553591995,0.0,0.0,-5.1012967575973965e-05,0.0,0.0,0.0,0.0,0.0,-0.006692817414838498,0.0003052044269739355,0.0015187062328311269
0.0,-4.946254911260995e-07,0.0,0.0,0.020041459359718333,0.0,0.0,0.2807069207571778,-0.2807069207571778,0.0,0.0,0.0,0.0006359855201740788,-0.13148184687854797,0.0015056566519558434,0.0,0.25935393369835824,0.0,-0.00011673165587434872,0.0,0.0,0.0,0.0,-1.6817272483214772e-05,0.0,0.0,-0.002103171676632781,0.0,0.0,0.0,0.0,-0.0009350272022941327,0.0,0.0,-8.790123698996499e-05,0.0,0.0,0.0,0.0,0.0,-0.019164323912139486,0.0005259024899084231,0.0026169063050764316
0.0,-5.216807568091173e-07,0.0,0.0,0.020283985804303063,0.0,0.0,0.28032848942676986,-0.28032848942676986,0.0,0.0,0.0,0.0,-0.1310817745055021,0.0020758486757904565,0.0,0.25890515478538895,0.0,-0.00012311670076176225,0.0,0.0,0.0,0.0,-1.7737151832864152e-05,0.0,0.0,-0.001882825501174664,0.0,0.0,0.0,0.0,-0.0009861717749713773,0.0,0.0,-9.27093016030828e-05,0.0,0.0,0.0,0.0,0.0,-0.020578459585364438,0.0005546685600829294,0.002760047118927769
0.0,-5.646520431902071e-07,0.0,0.0,0.02433087707507923,0.0,0.0,0.2812426180514031,-0.2812426180514031,0.0,0.0,0.0,0.0,-0.1272265848083271,0.00026676962757827925,0.0,0.2568665840877538,0.0,-0.00013325792782002696,0.0,0.0,0.0,0.0,-1.9198176072394923e-05,0.0,0.0,-0.0020379154345497594,0.0,0.0,0.0,0.0,-0.00106740358045802,0.0,0.0,-0.0001003458454038245,0.0,0.0,0.0,0.0,0.0,-0.021877511061373426,0.0006003570797969726,0.0029873945409377087
