M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614946634312722,0.0,0.0,0.0,0.0,0.0,-3.214200139380691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2742873203961347,-0.1934755727694582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10315469583496867,0.0,0.0,0.0,0.0,0.0,-0.00880506494358786,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023633540948375135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.21168469481830188,0.009453529821707916,0.03528078246971704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22743504080807786,0.0,0.0,0.0,0.0,0.0,-2.5880783408184043e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29390601287237533,-0.20448645401691815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08306030193117746,0.0,0.0,0.0,0.0,0.0,-0.007089850314794017,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019029759440281726,0.0,0.14609897596862015,0.0,0.0,0.0,0.0,0.0,0.0,0.007611995120054131,0.028408134216120633
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21436045902512077,0.0,0.0,0.0,0.0,0.0,-1.8462902677898546e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24875163943335446,-0.26312963419762253,0.0,0.09119641938936661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15045020034204296,0.0,0.0,0.0,0.0,0.0,-0.005057776431972969,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013575500825784125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005430265493499572,0.020265870975414838
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13357292304288498,0.0,0.0,0.0,0.0,0.0,-2.6584786069085106e-07,0.0,0.0,0.17289574649177147,0.0,0.0,0.0,0.0,0.004379129990074489,0.0,0.0,0.39757039087975155,-0.16002446918755966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08531968769445013,0.0,0.0,0.0,0.0,0.0,-0.00728270666725771,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019547402243861966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007819054726201502,0.029180885247801505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1614946634312722,0.0,0.0,0.0,0.0,0.0,-3.214200139380691e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005294532063521692,0.0,0.0,0.27164005436437383,-0.1934755727694582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10315469583496867,0.0,0.0,0.0,0.0,0.0,-0.00880506494358786,0.0,0.0,0.0,0.0,0.0,0.0,-0.0023633540948375135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.20903742878654102,0.009453529821707916,0.03528078246971704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22002079628877075,0.0,0.0,0.0,0.0,0.0,-2.6584786069085106e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04760306661301736,0.0,0.0,0.2678985810109229,-0.20324840581050255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08531968769445013,0.0,0.0,0.0,0.0,0.0,-0.00728270666725771,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019547402243861966,0.0,0.12967180986882862,0.0,0.0,0.0,0.0,0.0,0.0,0.007819054726201502,0.029180885247801505
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156439348183644,0.0,0.0,0.0,0.0,0.11384552526529727,-1.750510926678345e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028834969282993507,0.0,0.0,0.14794003567554964,-0.33306131046827986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056179893711312746,0.0,0.0,0.0,0.0,0.0,-0.0047953959695966,0.0,0.0,0.0,0.0,0.0,0.0,-0.001287124941578842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005148561549053956,0.019214545621574524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3156439348183644,0.0,0.0,0.0,0.0,0.0,-1.750510926678345e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11672902219359663,0.0,0.0,0.26178556094084693,-0.04844749730503671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.056179893711312746,0.0,0.0,0.0,-0.1707682878979459,0.0,-0.0047953959695966,0.0,0.0,0.0,0.0,0.0,0.0,-0.001287124941578842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005148561549053956,0.019214545621574524
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2073573525643842,0.0,0.0,0.0,0.0,0.0,-2.027496629140024e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05608353897897625,0.0,0.0,0.2240925692926786,-0.2539025942538431,0.0,0.07911567366999207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14418498765666293,0.0,0.0,0.0,0.0,0.0,-0.0055541779348946,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014907884552797606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0059632253798236,0.022254889063801856
