,M_co2_e,M_etoh_e,M_fe2_e,M_fe3_e,M_glu__45__L_e,M_glyclt_e,M_h2o_e,M_h_e,M_hom__45__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_so4_e,objective,virtual_tag_R_constraint_reaction,M_ac_e
0,4.2582292034117195,0.0,13.980249572315266,-13.980262007883123,0.0,0.0,7.141963737046738,0.0,0.0,-3.990999827340442,0.0,-0.34066323772405316,0.04999999999999367,-0.09143690171439608,0.3657519958815485,1.0,-10.0
2,4.258229203411717,0.0,13.98024957231525,-13.980262007883109,0.0,0.0,7.141963737046727,7.464752251641949,0.0,-3.990999827340436,0.0,-0.34066323772405416,0.049999999999995784,-0.09143690171439631,0.36575199588154733,1.0,-10.0
3,4.2082292034117135,0.0,13.88024957231524,-13.880262007883099,0.0,0.09999999999999101,7.091963737046725,0.0,0.0,-3.990999827340435,0.0,-0.3406632377240501,0.0,-0.09143690171439696,0.36575199588154694,1.0,-10.0
4,4.20822920341173,0.0,13.880249572315293,-13.880262007883154,0.0,0.09999999999999268,7.09196373704675,7.41475225164197,0.0,-3.9909998273404454,0.0,-0.3406632377240535,0.0,-0.09143690171439821,0.36575199588154994,1.0,-10.0
5,4.208229203411715,0.0,3.993913236792649,-3.993925672360508,0.0,0.09999999999999316,12.035131904808027,0.0,0.0,-3.990999827340436,-2.471584083880649,-0.34066323772405427,0.0,-0.09143690171439693,0.3657519958815492,1.0,-10.0
6,4.20822920341172,0.0,0.0,-1.2435567859972695e-05,0.0,0.09999999999999173,14.032088523204365,-2.9954349275944883,0.0,-3.9909998273404375,-3.4700623930788153,-0.3406632377240543,0.0,-0.09143690171439978,0.36575199588154805,1.0,-10.0
7,4.241562536745048,0.0,13.88024957231525,-13.880262007883111,0.03333333333332793,0.0,7.191963737046724,0.0,0.0,-4.024333160673768,0.0,-0.3406632377240535,0.0,-0.09143690171439975,0.3657519958815474,1.0,-10.0
8,4.241562536745042,0.0,13.880249572315236,-13.880262007883095,0.03333333333332826,0.0,7.191963737046717,7.3814189183086105,0.0,-4.024333160673761,0.0,-0.340663237724052,0.0,-0.09143690171439565,0.36575199588154594,1.0,-10.0
9,4.241562536745056,0.0,4.038357681237096,-4.038370116804959,0.03333333333333017,0.0,12.11290968258582,0.0,0.0,-4.024333160673774,-2.460472972769541,-0.3406632377240544,0.0,-0.09143690171439739,0.36575199588154905,1.0,-10.0
10,4.241562536745047,0.0,0.0,-1.2435567859972685e-05,0.033333333333331286,0.0,14.132088523204349,-3.028768260927818,0.0,-4.024333160673768,-3.47006239307881,-0.3406632377240546,0.0,-0.0914369017143984,0.3657519958815485,1.0,-10.0
11,4.208229203411729,0.0,13.680249572315295,-13.680262007883154,0.0,0.0,7.191963737046739,0.0,0.0,-3.9909998273404437,0.0,-0.3406632377240545,0.0,-0.09143690171439944,0.3657519958815496,1.0,-9.900000000000006
12,4.208229203411725,0.0,13.680249572315294,-13.680262007883153,0.0,0.0,7.191963737046741,7.214752251641975,0.0,-3.9909998273404432,0.0,-0.34066323772405493,0.0,-0.09143690171439497,0.3657519958815475,1.0,-9.900000000000006
13,4.2082292034117135,0.0,4.060579903459307,-4.060592339027168,0.0,0.0,12.001798571474685,0.0,0.0,-3.9909998273404317,-2.4049174172139827,-0.3406632377240543,0.0,-0.09143690171439724,0.36575199588154805,1.0,-9.90000000000001
14,4.20822920341172,0.0,0.0,-1.2435567859972695e-05,0.0,0.0,14.032088523204365,-3.0454349275944868,0.0,-3.9909998273404375,-3.4200623930788163,-0.3406632377240543,0.0,-0.09143690171439978,0.36575199588154805,1.0,-9.900000000000007
15,4.208229203411719,0.0,13.680249572315262,-13.680262007883123,0.0,0.0,7.241963737046722,0.0,0.04999999999999709,-4.040999827340434,0.0,-0.3406632377240534,0.0,-0.09143690171439764,0.3657519958815495,1.0,-10.0
16,4.208229203411725,0.0,13.680249572315294,-13.680262007883153,0.0,0.0,7.24196373704674,7.16475225164198,0.0499999999999943,-4.040999827340443,0.0,-0.34066323772405493,0.0,-0.09143690171439497,0.3657519958815475,1.0,-10.0
17,4.20822920341172,0.0,4.127246570125978,-4.127259005693838,0.0,0.0,12.018465238141367,0.0,0.04999999999999541,-4.040999827340435,-2.388250750547319,-0.34066323772405227,0.0,-0.09143690171439935,0.36575199588154905,1.0,-10.0
18,4.208229203411714,0.0,0.0,-1.2435567859972678e-05,0.0,0.0,14.082088523204343,-3.09543492759448,0.049999999999996624,-4.040999827340431,-3.4200623930788105,-0.3406632377240541,0.0,-0.09143690171439671,0.36575199588154694,1.0,-10.0
19,4.258229203411715,0.0,4.027246570125984,-4.0272590056938435,0.0,0.0,12.118465238141361,0.0,0.0,-3.9909998273404357,-2.488250750547313,-0.34066323772405227,0.04999999999999541,-0.09143690171439935,0.36575199588154905,1.0,-10.0
20,4.258229203411717,0.0,0.0,-1.2435567859972698e-05,0.0,0.0,14.13208852320436,-3.0204349275944895,0.0,-3.9909998273404375,-3.495062393078812,-0.34066323772405316,0.049999999999994625,-0.09143690171439883,0.3657519958815482,1.0,-10.0
21,4.208229203411726,0.09999999999999076,13.280249572315315,-13.280262007883174,0.0,0.0,7.291963737046731,0.0,0.0,-3.9909998273404454,0.0,-0.3406632377240531,0.0,-0.09143690171439765,0.3657519958815475,1.0,-10.0
22,4.208229203411718,0.09999999999998985,13.280249572315283,-13.280262007883142,0.0,0.0,7.291963737046716,6.714752251641986,0.0,-3.990999827340437,0.0,-0.34066323772405077,0.0,-0.091436901714395,0.3657519958815466,1.0,-10.0
23,4.20822920341172,0.09999999999999411,4.327246570125967,-4.3272590056938265,0.0,0.0,11.76846523814138,0.0,0.0,-3.9909998273404357,-2.23825075054733,-0.34066323772405227,0.0,-0.09143690171439935,0.36575199588154905,1.0,-10.0
24,4.20822920341172,0.09999999999999173,0.0,-1.2435567859972695e-05,0.0,0.0,13.932088523204369,-3.2454349275944767,0.0,-3.9909998273404375,-3.3200623930788216,-0.3406632377240543,0.0,-0.09143690171439978,0.36575199588154805,1.0,-10.0
25,4.408229203411702,0.0,14.48024957231521,-14.480262007883068,0.0,0.0,6.991963737046729,0.0,0.0,-3.990999827340435,0.0,-0.34066323772405144,0.0,-0.09143690171439793,0.3657519958815469,1.0,-10.0
26,4.40822920341171,0.0,14.480249572315227,-14.480262007883091,0.0,0.0,6.99196373704674,7.914752251641926,0.0,-3.990999827340441,0.0,-0.34066323772405327,0.0,-0.09143690171439631,0.36575199588154633,1.0,-10.0
27,4.408229203411707,0.0,3.927246570125987,-3.927259005693846,0.0,0.0,12.268465238141351,0.0,0.0,-3.9909998273404366,-2.638250750547307,-0.340663237724054,0.0,-0.0914369017143965,0.36575199588154855,1.0,-10.0
28,4.408229203411705,0.0,0.0,-1.2435567859972685e-05,0.0,0.0,14.232088523204341,-2.9454349275944893,0.0,-3.9909998273404343,-3.620062393078803,-0.3406632377240518,0.0,-0.09143690171439768,0.36575199588154866,1.0,-10.0
