M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22850217156754188,0.0,0.0,0.0,0.0,0.0,-3.308698669194826e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25986885512053576,-0.2769882081675966,0.0,0.04669463436771824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1528821118208555,0.0,0.0,0.0,0.0,0.0,-0.009063936717592373,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024328374741255845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009731466674102428,0.01383544722006461
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2819836032243316,0.0,0.0,0.0,0.0,0.0603799008933742,-3.208809220328814e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067385015917788,-0.3139108735587309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10298168277076836,0.0,0.0,0.0,0.0,0.0,-0.00879029691723635,0.0,0.0,0.0,0.0,0.0,0.0,-0.00235939023133689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009437674177437688,0.013417755754083103
0.0,0.10300922492410251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2520400031541887,0.0,0.0,0.0,0.0,0.0,-3.649525154615994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2351331320063648,-0.2540159363420054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11712576720223056,0.0,0.0,0.0,0.0,0.0,-0.009997605813632677,0.0,0.0,0.0,0.0,0.0,0.0,-0.0026834421767015725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010733897513576453,0.015260625914681794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21083631318454765,0.0,0.0,0.0,0.0,0.0,-3.649525154615994e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2763368219760058,-0.27461778132682596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11712576720223056,0.0,0.0,0.0,0.0,0.0,-0.009997605813632677,0.0,0.0,0.0,0.0,0.082407379939282,0.0,-0.0026834421767015725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010733897513576453,0.015260625914681794
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32439552613736716,0.0,0.0,0.0,0.0,0.0,-2.5845820002300556e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31242213425826054,-0.10694246832385867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08294809238158915,0.0,0.0,0.0,-0.14590160490317164,0.0,-0.007080272346836103,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019004051362103331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007601711765382517,0.010807526289123782
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23548574692710297,0.0,0.0,0.0,0.0,0.0,-3.173964913615514e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2859356813371048,-0.27792527299161807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13444026689601607,0.0,0.0,0.0,0.0,0.0,-0.00869484350107664,0.0,0.0,0.03257685732066963,0.0,0.0,0.0,-0.002333769725026875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00933519092239857,0.013272052982494984
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212561593150161,0.0,0.0,0.0,0.0,0.0,-4.2305763411246557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29910481047599075,-0.25465532488643405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13577369073209433,0.0,0.0,0.0,0.0,0.0,-0.011589352814721206,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031106805692710016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.053070939541612815,0.012442871591543106,0.017690313180537535
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21911745571312144,0.0,0.0,0.0,0.0,0.0,-3.489757503246019e-07,0.0,0.0,0.0,0.0,0.0,0.04377765451702601,0.0,0.0,0.0,0.0,0.2905060367634229,-0.2538401280682628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1557759303476357,0.0,0.0,0.0,0.0,0.0,-0.009559934080326054,0.0,0.0,0.0,0.0,0.0,0.0,-0.002565967372173515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010263992656605938,0.01459255150567528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04251777487748212,0.0,0.0,0.0,0.0,0.0,-3.3716743088177346e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4836986253948315,-0.101443341465781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2604754294049714,0.0,0.0,0.0,0.0,0.07613342394607904,-0.009236453851777595,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024791425358279624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009916689143581573,0.014098782212236803
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23653161812022097,0.0,0.0,0.0,0.0,0.0,-3.87778068780238e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28111122447049164,-0.2542671086595404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12445126937305277,0.0,0.0,0.0,0.0,0.0,-0.010622895063301694,0.0,0.0,0.0,0.0,0.0,0.0,-0.002851275113554505,0.0,0.06254389914197035,0.0,0.0,0.0,0.0,0.0,0.0,0.011405237317065825,0.016215084962732988
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.212561593150161,0.0,0.0,0.0,0.0,0.0,-4.2305763411246557e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27256934070518435,-0.25465532488643405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07960640931241922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.13577369073209433,0.0,0.0,0.0,0.0,0.0,-0.011589352814721206,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031106805692710016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012442871591543106,0.017690313180537535
