M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8363069603599522e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5038730376025015,-0.06094736155250165,0.0,0.04037266572310164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27461867007907753,0.0,0.0,0.0,0.0,0.08765631097311719,-0.005030427895335474,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013502095034385497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005400902824588095,0.020750230215642356
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.838355853318493e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000656334250264313,0.0,0.0,0.5034835584646357,-0.06091691454440726,0.0,0.040253628698126084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2744984636025951,0.0,0.0,0.0,0.0,0.08762284824960823,-0.005036040686941503,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013517160243001862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005406928980348509,0.02077338266318773
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5439413401733875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5526395857701968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.251262421834866,0.0,0.0,0.0,-0.0678895511136975,0.100856026979555,-0.004229513776306453,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011352373624097835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004541003941686434,0.017446504827147893
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9954743862812563e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5483917988232074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2549053708426751,0.0,0.0,0.0,-0.022269221967368805,0.09543188017630772,-0.005466455355159687,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014672429710210447,0.0,0.043649969207269206,0.0,0.0,0.0,0.0,0.0,0.0,0.00586904231259193,0.022548818796960406
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.7485441298978664e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5446534605531695,0.0,0.0,0.021374160466391234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27173517016056087,0.0,0.0,0.0,-0.034137939569786765,0.0971221186153569,-0.004790008074433889,0.0,0.0,0.0,0.0,0.0,0.0,-0.001285678784829638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0051427768526407834,0.01975851206841729
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4508428667431166e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5193158444766547,0.0602992296454837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23611149135936507,0.0,0.0,0.0,-0.06379586348056385,0.09477448624758371,-0.003974477353820213,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010667834239917026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004267184902185637,0.016394494026064663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.602667328276427e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012269810152168934,0.0,0.0,0.5442124680849095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25100369457742366,0.0,0.0,0.0,-0.06433692093840425,0.09978430426028503,-0.004390389302627369,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011784177178444763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004713727436107138,0.018110107263496704
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9965195876090592e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008293276594938227,0.0,0.0,0.5478497110502422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2548642913825248,0.0,0.0,0.0,-0.02232453509580508,0.09539456840025218,-0.005469318607344164,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014680114921867705,0.0,0.04336729067596073,0.0,0.0,0.0,0.0,0.0,0.0,0.005872116434144292,0.02256062955008708
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.770247627965718e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006806758886873868,0.0,0.0,0.5404029428402556,0.0,0.0,0.020238071957789344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2705034632262264,0.0,0.0,0.0,-0.033961074399176276,0.09672603959279305,-0.004849463211545322,0.0,0.0,0.0,0.0,0.0,0.0,-0.00130163704778984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005206610670487406,0.02000376114230001
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5147792064613238e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011596950257744222,0.0,0.0,0.5143685879205945,0.054838655698822826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23723898939135987,0.0,0.0,0.0,-0.06080877068234072,0.09431226715480868,-0.004149626255276792,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011137948743462104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004455232960180364,0.01711697332660506
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013371555641578086,0.0,0.0,0.0,0.0,0.0,-1.9933159988784334e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00029313470571741665,0.0,0.0,0.5475055009285617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2549902017617952,0.0,0.0,0.0,-0.02148642010572568,0.09550893065957154,-0.005460542611574609,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014656559405047402,0.0,0.04356513521195652,0.0,0.0,0.0,0.0,0.0,0.0,0.005862694114348334,0.022524429064486515
