,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
10,0.0,-0.0003150192335676407,0.0,16.746770322493504,88.83479897271815,-88.83479897271815,0.0,0.0,-28.774758527289343,0.0,75.92303070118605,0.0,-0.07434456457732817,0.0,0.0,-0.010710657625629493,-2.2739050217206676,-0.5955041903743864,0.0,-0.05598292203496681,0.0,0.33493906455384864,1.0,-7.484958104991158
12,0.0,-0.0003150192335676384,0.0,26.806937902528805,73.7445476026644,-73.7445476026644,0.0,0.0,-6.13938147220948,-7.545125685026532,55.80269554111469,0.0,-0.07434456457730883,0.0,0.0,-0.010710657625629416,-2.273905021720675,-0.595504190374391,0.0,-0.05598292203496834,0.0,0.33493906455384825,1.0,-10.0
13,0.0,-0.00031501923356764573,0.0,5.365886630376642,101.99361071881908,-101.99361071881908,16.72534771901107,0.0,-47.36380856620894,0.0,101.72024708690837,0.0,-0.07434456457732355,0.0,0.0,-0.010710657625629665,-3.2170457323490456,-0.5955041903744179,0.9431407106283062,-0.05598292203496844,0.0,0.334939064553831,1.0,-10.0
14,0.0,-0.00031501923356764004,0.0,12.465727127102005,144.89910445865695,-144.89910445865695,0.0,0.0,-76.92316591493255,16.213220957609323,129.41928985121612,2.0310235048820395,-0.07434456457728099,0.0,0.0,-0.010710657625629474,-4.735942475829625,-0.595504190374372,0.4310139492268615,-0.05598292203493575,0.0,0.33493906455383565,1.0,-10.0
15,0.0,-0.00031501923356765126,0.0,8.403680117338094,131.35894775944766,-131.35894775944766,6.09307051464648,0.0,-68.12206406044595,12.151173947845562,121.97220366665279,0.0,-0.07434456457731765,0.0,0.0,-0.010710657625629854,-4.735942475829805,-0.595504190374394,2.46203745410904,-0.05598292203493354,0.0,0.3349390645538316,1.0,-10.0
16,0.0,-0.00031501923356765094,0.0,11.45021537466132,170.96390610464968,-170.96390610464968,0.0,1.5232676286615954,-86.40127560438535,15.197709205168765,157.00735912586995,0.0,-0.0743445645773243,0.0,0.0,-0.010710657625629841,-6.25921010449141,-0.5955041903744072,2.4620374541090455,-0.055982922034982216,0.0,0.3349390645538582,1.0,-10.0
17,0.0,-0.000315019233567648,0.0,7.035054859933086,91.97860134148138,-91.97860134148138,15.056179489454783,0.0,-40.68713564798365,0.0,90.03606948001425,0.0,-0.07434456457730983,0.0,0.0,-0.010710657625629743,-3.2170457323490815,-0.5955041903744126,0.9431407106283451,-0.05598292203496757,0.0,0.3349390645538263,1.0,-10.0
18,0.0,-0.00031501923356764373,0.0,22.091234349387573,91.97860134148011,-91.97860134148011,0.0,0.0,-25.630956158528512,0.0,74.97988999055845,0.0,-0.07434456457731851,0.0,0.0,-0.010710657625629597,-3.2170457323490225,-0.595504190374393,0.9431407106283267,-0.05598292203497556,0.0,0.33493906455385186,1.0,-10.0
19,0.0,-0.0003150192335676479,0.0,10.07284834689441,121.34393838210784,-121.34393838210784,4.423902285090015,0.0,-61.445391142219606,12.151173947845432,110.28802605975662,0.0,-0.07434456457732305,0.0,0.0,-0.010710657625629737,-4.73594247582976,-0.5955041903743881,2.4620374541089984,-0.05598292203493833,0.0,0.3349390645538408,1.0,-10.0
20,0.0,-0.0003150192335676508,0.0,14.496750631984595,121.34393838210892,-121.34393838210892,0.0,0.0,-57.021488857130116,12.151173947845527,105.8641237746676,0.0,-0.07434456457729749,0.0,0.0,-0.010710657625629838,-4.735942475829787,-0.595504190374391,2.4620374541090437,-0.055982922034945294,0.0,0.3349390645538469,1.0,-10.0
21,0.0,-0.00031501923356764096,0.0,12.284799489439186,150.09930323518967,-150.09930323518967,0.0,1.1059755712724637,-74.71709799748804,14.363125090390119,135.72546419902127,0.0,-0.0743445645772928,0.0,0.0,-0.010710657625629503,-5.841918047102128,-0.5955041903744055,2.4620374541089376,-0.055982922034967984,0.0,0.33493906455384015,1.0,-10.0
22,0.0,-0.00031501923356763955,0.0,13.022116536954083,131.17483234897108,-131.17483234897108,0.0,0.0,-67.83547222068117,15.100442137905036,115.69501774153024,1.4746340950299481,-0.07434456457731405,0.0,0.0,-0.010710657625629455,-4.73594247582962,-0.5955041903743714,0.987403359078987,-0.05598292203497131,0.0,0.3349390645538238,1.0,-10.0
23,0.0,-0.0003150192335676399,0.0,12.28479948943915,149.3619861876742,-149.3619861876742,0.0,0.0,-77.66636618754772,16.575076232935007,133.88217158023335,0.0,-0.07434456457728024,0.0,2.211951142544942,-0.010710657625629467,-6.947893618374564,-0.5955041903743614,0.2500863115639859,-0.0559829220349428,0.0,0.3349390645538173,1.0,-10.0
24,0.0,-0.0003150192335676427,0.0,0.0,144.92070376183088,-144.92070376183088,22.091234349387502,0.0,-74.19324171809146,0.0,150.01322676029676,0.0,-0.07434456457732928,0.0,0.0,-0.010710657625629562,-3.217045732349032,-0.5955041903743746,0.9431407106282986,-0.05598292203493572,0.0,0.334939064553803,1.0,-10.0
25,0.0,-0.00031501923356764595,0.0,0.0,198.58838869814937,-198.58838869814937,14.496750631984318,0.0,-110.14046464713479,12.151173947845324,197.60532472269267,0.0,-0.07434456457731829,0.0,0.0,-0.010710657625629671,-4.735942475829704,-0.5955041903743483,2.4620374541089878,-0.05598292203498133,0.0,0.33493906455383327,1.0,-10.0
26,0.0,-0.0003150192335676477,0.0,0.0,503.0201519698242,-503.0201519698242,0.0,7.248375315992231,-269.60472159896443,26.64792457982973,494.7887126783753,0.0,-0.07434456457733378,0.0,0.0,-0.010710657625629734,-11.984317791821832,-0.5955041903742637,2.4620374541088452,-0.05598292203498165,0.0,0.3349390645538212,1.0,-10.0
27,0.0,-0.00031501923356765647,0.0,0.0,230.30863036764768,-230.30863036764768,13.592181002626742,0.0,-127.08606903711403,13.598485354818772,228.6019106887044,0.0,-0.07434456457733583,0.0,0.0,-0.01071065762563003,-4.916856401701468,-0.5955041903744023,2.642951379980637,-0.0559829220349832,0.0,0.3349390645538585,1.0,-10.0
28,0.0,-0.00031501923356766514,0.0,0.0,515.7444314228235,-515.7444314228235,0.0,6.796090501313424,-276.6000600660157,27.190666357446265,507.2416212425667,0.0,-0.07434456457733789,0.0,0.0,-0.010710657625630325,-11.712946903015085,-0.5955041903743561,2.642951379980628,-0.055982922034984756,0.0,0.3349390645538178,1.0,-10.0
29,0.0,-0.0003150192335676919,0.0,0.0,783.0573244745567,-783.0573244745567,0.0,0.0,-419.77103329372375,35.34597495902536,770.4768599935105,0.0,-0.07434456457734419,0.0,0.0,-0.010710657625631234,-7.635292602227732,-0.5955041903743165,5.3613875805065945,-0.0559829220349895,0.0,0.33493906455363365,1.0,-10.0
30,0.0,-0.00031501923356764405,0.0,11.881987605610494,137.86741027838085,-137.86741027838085,1.7101933970156744,0.0,-68.98347138686961,13.598485354818237,124.27870299382708,0.0,-0.07434456457732345,0.0,0.0,-0.010710657625629607,-4.9168564017012875,-0.5955041903744133,2.6429513799805955,-0.05598292203493044,0.0,0.33493906455384936,1.0,-10.0
31,0.0,-0.00031501923356764194,0.0,12.737084304118271,148.98366735898188,-148.98366735898188,0.0,0.4275483492539064,-74.1140515779162,14.453582053325952,134.11231502666647,0.0,-0.07434456457731889,0.0,0.0,-0.010710657625629536,-5.344404750955175,-0.5955041903743892,2.6429513799805635,-0.05598292203498062,0.0,0.33493906455383654,1.0,-10.0
32,0.0,-0.0003150192335676383,0.0,13.022116536954067,141.66784004952424,-141.66784004952424,0.0,0.0,-71.45375073811319,14.738614286161722,126.3689393679551,0.5700644656718826,-0.07434456457730758,0.0,0.0,-0.010710657625629413,-4.916856401701226,-0.5955041903744008,2.072886914308663,-0.055982922034956216,0.0,0.33493906455382944,1.0,-10.0
33,0.0,-0.0003150192335676423,0.0,12.737084304118273,148.6986351261461,-148.6986351261461,0.0,0.0,-75.25418050926008,15.308678751833833,133.39973444457678,0.0,-0.07434456457732329,0.0,0.855096698507792,-0.010710657625629548,-5.771953100209127,-0.5955041903743851,1.7878546814727305,-0.05598292203496142,0.0,0.3349390645538116,1.0,-10.0
34,0.0,-0.00031501923356764,0.0,13.592181002626024,137.86741027837905,-137.86741027837905,0.0,0.0,-67.27327798985303,13.598485354818045,122.56850959680982,0.0,-0.0743445645773014,0.0,0.0,-0.010710657625629472,-4.916856401701229,-0.5955041903743742,2.6429513799805653,-0.05598292203493921,0.0,0.33493906455381495,1.0,-10.0
35,0.0,-0.00031501923356763836,0.0,8.461600811578963,125.32599203359682,-125.32599203359682,0.0,0.0,-62.712762264477604,10.17809856078666,115.15767154307467,0.0,-0.07434456457732255,0.0,0.0,-0.010710657625629415,-3.2066630046855416,-0.595504190374384,0.9327579829649035,-0.055982922034939424,0.0,0.3349390645538427,1.0,-6.579613205968713
36,0.0,-0.0003150192335676495,0.0,13.08918294468062,148.6651019222864,-148.6651019222864,0.0,0.0,-73.77871953928742,14.403282247531724,133.4668008523059,0.0,-0.07434456457731224,0.0,0.0,-0.010710657625629791,-5.017456013290555,-0.5955041903743753,2.743550991569771,-0.05598292203494789,0.0,0.3349390645538313,1.0,-10.0
37,0.0,-0.0003150192335676481,0.0,12.704671068853136,164.76333245692626,-164.76333245692626,0.0,0.0,-82.67376093342764,15.01850124885551,149.64193376211125,0.0,-0.07434456457732065,0.0,0.0,-0.010710657625629746,-5.094358388455988,-0.5955041903744099,2.8204533667352774,-0.055982922034981716,0.0,0.3349390645538539,1.0,-10.0
38,0.0,-0.0003150192335676503,0.0,10.574647227797568,145.7114525452626,-145.7114525452626,3.0175337748288698,0.0,-74.21283289812368,13.598485354818473,133.4300856385218,0.0,-0.07434456457732701,0.0,0.0,-0.01071065762562982,-4.916856401701404,-0.5955041903744047,2.6429513799806554,-0.05598292203497751,0.0,0.3349390645538163,1.0,-10.0
39,0.0,-0.0003150192335676452,0.0,12.083414115211786,165.3254220816478,-165.3254220816478,0.0,0.754383443707159,-83.265434222609,15.107252242232683,150.7809048437855,0.0,-0.0743445645773263,0.0,0.0,-0.010710657625629647,-5.671239845408522,-0.5955041903743955,2.6429513799806075,-0.05598292203498121,0.0,0.3349390645538107,1.0,-10.0
40,0.0,-0.00031501923356764866,0.0,12.586336411016733,152.4170831559927,-152.4170831559927,0.0,0.0,-78.57149279509834,15.6101745380377,137.1181824744231,1.0058445916096106,-0.07434456457727981,0.0,0.0,-0.010710657625629762,-4.916856401701382,-0.5955041903744012,1.6371067883710229,-0.05598292203492861,0.0,0.3349390645538191,1.0,-10.0
41,0.0,-0.00031501923356765235,0.0,12.083414115212058,164.8224997858467,-164.8224997858467,0.0,0.0,-85.27712340583022,16.616019129647473,149.52359910427688,0.0,-0.07434456457732327,0.0,1.5087668874144524,-0.010710657625629888,-6.425623289115879,-0.5955041903744146,1.134184492566198,-0.05598292203498247,0.0,0.33493906455385875,1.0,-10.0
42,0.0,-0.00031501923356764866,0.0,5.743142914628017,107.90395917209098,-107.90395917209098,16.536719576885535,0.0,-50.31898279284487,0.0,107.25333925592894,0.0,-0.07434456457732701,0.0,0.7545125685026778,-0.010710657625629763,-3.7829301587261064,-0.5955041903744105,0.0,-0.055982922034965084,0.0,0.33493906455385164,1.0,-10.0
43,0.0,-0.00031501923356764205,0.0,10.865717571446856,162.5447555114909,-162.5447555114909,1.1689956064283065,0.0,-86.17700539057651,17.075248856063173,148.23393651047832,0.0,-0.0743445645772803,0.0,2.462037454108938,-0.01071065762562954,-7.19797992993863,-0.5955041903743813,0.0,-0.055982922034980634,0.0,0.33493906455383954,1.0,-10.0
44,0.0,-0.00031501923356764064,0.0,11.450215374660964,170.14322695327445,-170.14322695327445,0.0,0.2922489016070747,-89.6839922098611,17.659746659277225,154.95566124744067,0.0,-0.07434456457728768,0.0,2.4620374541089642,-0.010710657625629493,-7.490228831545689,-0.5955041903743526,0.0,-0.05598292203498039,0.0,0.33493906455380557,1.0,-10.0
45,0.0,-0.0003150192335676431,0.0,12.034713177875236,155.53078187292138,-155.53078187292138,0.0,0.0,-82.67001857129175,17.075248856063226,140.05096726548038,1.1689956064283442,-0.07434456457731971,0.0,1.2930418476806014,-0.010710657625629576,-6.028984323510287,-0.595504190374413,0.0,-0.05598292203498084,0.0,0.33493906455379757,1.0,-10.0
46,0.0,-0.0003150192335676511,0.0,11.665556670582376,168.20515528999087,-168.20515528999087,0.0,0.0,-88.69957485708231,17.69050970155229,152.7868667670984,0.0,-0.07434456457733347,0.0,2.52356353865786,-0.010710657625629845,-7.321032099036566,-0.5955041903744289,0.0,-0.055982922034982244,0.0,0.33493906455384476,1.0,-10.0
47,0.0,-0.0003150192335676431,0.0,12.034713177875236,155.53078187292138,-155.53078187292138,0.0,0.0,-81.5010229648634,17.075248856063226,140.05096726548038,0.0,-0.07434456457731971,0.0,2.4620374541089456,-0.010710657625629576,-7.19797992993869,-0.595504190374413,0.0,-0.05598292203498084,0.0,0.33493906455379757,1.0,-10.0
48,0.0,-0.0003150192335676477,0.0,7.412311144184406,97.88894979475226,-97.88894979475226,14.867551347329089,0.0,-43.642309874619095,0.0,95.56916164903382,0.0,-0.07434456457733128,0.0,0.7545125685026506,-0.01071065762562973,-3.7829301587260855,-0.595504190374414,0.0,-0.05598292203496652,0.0,0.334939064553842,1.0,-10.0
49,0.0,-0.00031501923356764666,0.0,22.27986249151346,97.88894979475192,-97.88894979475192,0.0,0.0,-28.774758527289887,0.0,80.70161030170443,0.0,-0.07434456457733142,0.0,0.7545125685026594,-0.010710657625629698,-3.7829301587260646,-0.5955041903744114,0.0,-0.05598292203496894,0.0,0.33493906455383227,1.0,-10.0
50,0.0,-0.0003150192335676547,0.0,12.3681615932944,150.75135458525907,-150.75135458525907,0.0,0.0,-78.33326301838875,16.519501497032678,135.21596524191443,0.0,-0.07434456457731184,0.0,2.406462718205947,-0.010710657625629966,-7.086830458132687,-0.5955041903744244,0.0,-0.05598292203496394,0.0,0.3349390645538341,1.0,-10.0
51,0.0,-0.00031501923356764617,0.0,0.0,153.84910248911407,-153.84910248911407,22.279862491513377,0.0,-79.03469736598444,0.0,158.94162548758004,0.0,-0.07434456457732301,0.0,0.7545125685026614,-0.01071065762562968,-3.782930158726032,-0.5955041903744167,0.0,-0.05598292203498136,0.0,0.3349390645538162,1.0,-10.0
52,0.0,-0.0003150192335676598,0.0,0.0,249.47049608307995,-249.47049608307995,12.034713177875838,0.0,-140.5055932478188,17.07524885606411,246.02539465351407,0.0,-0.07434456457733661,0.0,2.4620374541090477,-0.010710657625630142,-7.197979929939047,-0.5955041903744454,0.0,-0.0559829220349838,0.0,0.33493906455382805,1.0,-10.0
53,0.0,-0.00031501923356764134,0.0,0.0,502.19947281844446,-502.19947281844446,0.0,6.01735658893747,-272.88743820443756,29.109962033938206,492.73701479994116,0.0,-0.07434456457733225,0.0,2.462037454108943,-0.010710657625629514,-13.215336518876192,-0.595504190374368,0.0,-0.05598292203498051,0.0,0.33493906455379613,1.0,-10.0
54,0.0,-0.00031501923356765425,0.0,0.0,284.92962555391387,-284.92962555391387,10.94922962264592,0.0,-159.6824693902084,18.88438811478002,280.5799544949899,0.0,-0.07434456457733529,0.0,2.6429513799806545,-0.01071065762562995,-7.55980778168212,-0.5955041903743997,0.0,-0.0559829220349828,0.0,0.3349390645538621,1.0,-10.0
55,0.0,-0.00031501923356767365,0.0,0.0,514.8634476295103,-514.8634476295103,0.0,5.474614811323257,-280.1239952393311,29.833617737427705,505.0391617592629,0.0,-0.07434456457733989,0.0,2.642951379980692,-0.010710657625630613,-13.034422593005916,-0.5955041903743057,0.0,-0.055982922034986254,0.0,0.33493906455375255,1.0,-10.0
56,0.0,-0.00031501923356765034,0.0,10.949229622645772,197.3357885727439,-197.3357885727439,0.0,0.0,-104.93632127697742,18.8843881147798,182.03688789117416,0.0,-0.07434456457727993,0.0,2.6429513799806443,-0.010710657625629819,-7.559807781682086,-0.5955041903743574,0.0,-0.055982922034982105,0.0,0.334939064553845,1.0,-10.0
57,0.0,-0.00031501923356770553,0.0,0.0,693.7008647994755,-693.7008647994755,0.0,0.0,-378.667061843189,37.133104152529235,680.2268357216777,0.0,-0.07434456457734741,0.0,4.467822983755609,-0.0107106576256317,-11.209550989232662,-0.5955041903744812,0.0,-0.05598292203499193,0.0,0.3349390645537931,1.0,-10.0
58,0.0,-0.0003150192335676417,0.0,5.743142914627911,94.32273293904068,-94.32273293904068,16.53671957688518,0.0,-44.28288224482244,0.0,93.67211302287866,0.0,-0.0743445645773293,0.7545125685026391,0.0,-0.01071065762562953,-3.028417590223352,-0.595504190374396,0.0,-0.05598292203497776,0.0,0.3349390645538356,1.0,-10.0
59,0.0,-0.000315019233567645,0.0,12.681234101715644,142.38485642150238,-142.38485642150238,0.0,0.0,-75.77379538366209,15.99771398299614,126.79728832675461,2.1387769921888373,-0.07434456457731678,0.21550697461340804,0.0,-0.010710657625629639,-4.628188988522988,-0.5955041903743672,0.0,-0.05598292203496171,0.0,0.33493906455385325,1.0,-10.0
60,0.0,-0.00031501923356764503,0.0,8.403680117337942,106.738573218355,-106.738573218355,8.555107968755348,0.0,-55.811876789899586,8.868457342366625,98.99318742829963,0.0,-0.07434456457729592,1.6413583027393017,0.0,-0.01071065762562964,-3.9152633244600556,-0.5955041903743866,0.0,-0.05598292203495387,0.0,0.3349390645538553,1.0,-10.0
61,0.0,-0.00031501923356764416,0.0,12.681234101715582,162.34677501526448,-162.34677501526448,0.0,2.1387769921888213,-81.47720069616544,13.14601132674426,148.18505824864263,0.0,-0.07434456457728308,1.6413583027392746,0.0,-0.01071065762562961,-6.054040316648861,-0.5955041903743835,0.0,-0.05598292203498102,0.0,0.33493906455382616,1.0,-10.0
62,0.0,-0.00031501923356764774,0.0,7.412311144184409,84.30772356170407,-84.30772356170407,14.867551347329101,0.0,-37.606209326597686,0.0,81.98793541598565,0.0,-0.0743445645773316,0.7545125685026683,0.0,-0.010710657625629732,-3.0284175902234,-0.5955041903743953,0.0,-0.05598292203497256,0.0,0.33493906455384925,1.0,-10.0
63,0.0,-0.000315019233567639,0.0,22.2798624915129,84.30772356170175,-84.30772356170175,0.0,0.0,-22.738657979267952,0.0,67.12038406865466,0.0,-0.07434456457731445,0.7545125685026522,0.0,-0.010710657625629437,-3.02841759022331,-0.5955041903743866,0.0,-0.055982922034967804,0.0,0.33493906455384165,1.0,-10.0
64,0.0,-0.0003150192335676407,0.0,10.072848346894203,96.72356384101533,-96.72356384101533,6.8859397391988635,0.0,-49.135203871673355,8.868457342366536,87.30900982140373,0.0,-0.07434456457732375,1.6413583027393077,0.0,-0.010710657625629493,-3.9152633244599953,-0.5955041903743856,0.0,-0.055982922034949936,0.0,0.3349390645538465,1.0,-10.0
65,0.0,-0.00031501923356764573,0.0,16.958788086093357,96.72356384101687,-96.72356384101687,0.0,0.0,-42.24926413247512,8.868457342366673,80.4230700822061,0.0,-0.07434456457731466,1.6413583027393335,0.0,-0.010710657625629663,-3.915263324460062,-0.5955041903744138,0.0,-0.0559829220349689,0.0,0.3349390645538292,1.0,-10.0
66,0.0,-0.00031501923356765284,0.0,13.51581821649414,141.48217214581354,-141.48217214581354,0.0,1.7214849347997518,-69.79302308927272,12.31142721196642,126.90316332180224,0.0,-0.07434456457732438,1.6413583027393293,0.0,-0.010710657625629906,-5.636748259259926,-0.5955041903744241,0.0,-0.05598292203494426,0.0,0.3349390645538624,1.0,-10.0
67,0.0,-0.00031501923356764704,0.0,13.5158182164939,125.41497942101324,-125.41497942101324,0.0,0.0,-65.20239659647207,14.606740458365888,109.68831397380234,1.7214849347997196,-0.07434456457732284,0.4937016795394785,0.0,-0.010710657625629708,-4.4890916360599675,-0.5955041903743779,0.0,-0.05598292203494658,0.0,0.3349390645538475,1.0,-10.0
68,0.0,-0.0003150192335676415,0.0,12.368161593293861,148.7506640927407,-148.7506640927407,0.0,0.0,-77.44406724393565,16.519501497031985,133.21527474939666,0.0,-0.07434456457731467,0.11114947180618694,2.2953132463996218,-0.01071065762562952,-6.975680986326183,-0.5955041903743941,0.0,-0.05598292203497191,0.0,0.3349390645537986,1.0,-10.0
69,0.0,-0.00031501923356765414,0.0,0.0,140.26787625606954,-140.26787625606954,22.279862491513985,0.0,-72.99859681796491,0.0,145.36039925453562,0.0,-0.07434456457733374,0.7545125685026786,0.0,-0.01071065762562995,-3.028417590223441,-0.5955041903743866,0.0,-0.05598292203495064,0.0,0.33493906455386213,1.0,-10.0
70,0.0,-0.0003150192335676438,0.0,0.0,173.96801415705815,-173.96801415705815,16.95878808609327,0.0,-97.83027737658907,8.868457342366572,174.6263084843407,0.0,-0.07434456457729578,1.6413583027392926,0.0,-0.0107106576256296,-3.9152633244600326,-0.5955041903743562,0.0,-0.05598292203498095,0.0,0.3349390645538454,1.0,-10.0
71,0.0,-0.00031501923356765105,0.0,0.0,530.1025639650293,-530.1025639650293,0.0,8.479394043046774,-284.37694632362167,25.827245428460476,522.281464249265,0.0,-0.07434456457733456,1.6413583027392127,0.0,-0.010710657625629845,-12.394657367506955,-0.5955041903743121,0.0,-0.05598292203498224,0.0,0.3349390645537628,1.0,-10.0
72,0.0,-0.0003150192335676557,0.0,0.0,203.87911656784,-203.87911656784,16.23513238260741,0.0,-113.87131213721015,10.074550181511066,203.93436447555052,0.0,-0.07434456457733565,1.761967586653789,0.0,-0.010710657625630005,-4.0358726083745795,-0.5955041903744164,0.0,-0.05598292203498306,0.0,0.33493906455385647,1.0,-10.0
73,0.0,-0.00031501923356769154,0.0,0.0,544.816896602658,-544.816896602658,0.0,8.117566191304626,-292.45776834592505,26.30968256412144,536.7545783190637,0.0,-0.07434456457734412,1.76196758665395,0.0,-0.010710657625631222,-12.153438799679673,-0.5955041903744134,0.0,-0.05598292203498944,0.0,0.3349390645538616,1.0,-10.0
74,0.0,-0.0003150192335676572,0.0,0.0,988.5771817272034,-988.5771817272034,0.0,0.0,-530.573043290803,37.133104152523636,975.1031526494077,0.0,-0.074344564577336,4.467822983754904,0.0,-0.010710657625630055,-6.741728005475746,-0.595504190374419,0.0,-0.055982922034983326,0.0,0.33493906455386946,1.0,-10.0
75,0.0,-0.00031501923356764747,0.0,7.528842828614281,117.24208951457099,-117.24208951457099,0.0,0.0,-58.67081100496469,8.623501922512052,108.3174463346685,0.0,-0.07434456457729263,0.31091932765495583,0.0,-0.010710657625629724,-2.584824349375713,-0.5955041903744053,0.0,-0.05598292203496242,0.0,0.3349390645538356,1.0,-5.646855223003681
76,0.0,-0.0003150192335676442,0.0,11.881987605610508,111.43789647857474,-111.43789647857474,4.353144776996274,0.0,-55.76871448696655,10.07455018151076,99.61115678067472,0.0,-0.074344564577311,1.7619675866537305,0.0,-0.010710657625629614,-4.035872608374462,-0.5955041903744046,0.0,-0.05598292203495202,0.0,0.3349390645538232,1.0,-10.0
77,0.0,-0.00031501923356765305,0.0,14.05855999410904,139.73333752905467,-139.73333752905467,0.0,1.088286194249067,-68.82814881795744,12.251122570009214,124.64173924840705,0.0,-0.07434456457728734,1.761967586653757,0.0,-0.010710657625629911,-5.12415880262365,-0.5955041903743937,0.0,-0.055982922034950394,0.0,0.33493906455386396,1.0,-10.0
78,0.0,-0.00031501923356763945,0.0,14.058559994108426,129.57599971605737,-129.57599971605737,0.0,0.0,-65.92605229995695,13.70217082900748,113.75887730591101,1.0882861942490465,-0.07434456457732988,1.036443457154337,0.0,-0.01071065762562945,-4.3986346731240715,-0.5955041903743946,0.0,-0.05598292203495539,0.0,0.33493906455384775,1.0,-10.0
79,0.0,-0.0003150192335676536,0.0,13.333035864609666,144.32832368255117,-144.32832368255117,0.0,0.0,-73.6649763479536,14.91137771150708,128.632121960654,0.0,-0.07434456457728292,0.7946020806545421,1.4510482589987752,-0.01071065762562993,-5.970603620372988,-0.5955041903744092,0.0,-0.05598292203493796,0.0,0.33493906455385836,1.0,-10.0
