,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.00018901154014058628,0.0,21.59727983336194,58.44833292650715,-58.44833292650715,10.486882908155758,0.0,0.6821715065162095,-16.52707541101613,48.80576158470039,0.0,-0.04460673874638243,0.0,0.0,-0.0064263945753777595,-0.6821715065162095,-0.35730251422463966,0.0,-0.033589753220980116,0.0,0.20096343873230224,1.0,-10.0
1,0.0,-0.00018901154014059414,0.0,16.935432969306813,207.86531372985542,-207.86531372985542,0.0,0.0,-101.41126041753104,7.710892224522721,187.73585947989207,0.0,-0.044606738746401565,0.0,0.0,-0.0064263945753780275,-2.1970444837374554,-0.35730251422460485,3.029745954442393,-0.03358975322098997,0.0,0.20096343873231046,1.0,-10.0
2,0.0,-0.00018901154014059002,0.0,17.491822379158585,196.58915502351417,-196.58915502351417,0.0,0.0,-94.38220753973016,6.820669168759143,176.45970077355122,0.0,-0.04460673874640059,0.0,0.0,-0.006426394575377886,-2.14140554275214,-0.357302514224594,2.918468072471921,-0.033589753220989234,0.0,0.20096343873227476,1.0,-10.0
3,0.0,-0.0001890115401405923,0.0,13.079986857045293,162.2425347347608,-162.2425347347608,8.674753752588025,0.0,-75.2263555717551,0.0,150.78783423738562,0.0,-0.04460673874640113,0.0,0.0,-0.006426394575377964,-1.7151137197047732,-0.35730251422462705,2.065884426377071,-0.03358975322098964,0.0,0.2009634387322853,1.0,-10.0
4,0.0,-0.00018901154014058582,0.0,14.081487794778665,156.23352910835226,-156.23352910835226,7.673252814853875,0.0,-71.2203518208172,0.0,143.77732767324366,0.0,-0.044606738746399595,0.0,0.0,-0.006426394575377744,-1.7151137197046713,-0.35730251422459836,2.065884426377006,-0.033589753220988484,0.0,0.20096343873228603,1.0,-10.0
5,0.0,-0.0001890115401405893,0.0,0.0,266.88242959111903,-266.88242959111903,21.754740609632915,0.0,-140.6262898569794,0.0,268.50771595078913,0.0,-0.044606738746400414,0.0,0.0,-0.006426394575377863,-1.7151137197046764,-0.3573025142246235,2.0658844263770195,-0.0335897532209891,0.0,0.20096343873225292,1.0,-10.0
6,0.0,-0.0001890115401406023,0.0,0.0,378.8485812474934,-378.8485812474934,14.698050379191784,0.0,-207.194401030831,11.290704368708063,373.41717737672104,0.0,-0.04460673874640349,0.0,0.0,-0.006426394575378303,-2.420782742749124,-0.3573025142246435,3.477222472465624,-0.03358975322099142,0.0,0.20096343873229708,1.0,-10.0
8,0.0,-0.0001890115401405942,0.0,14.698050379191171,261.26417821394716,-261.26417821394716,0.0,0.0,-133.70414913486587,11.290704368707615,241.13472396398382,0.0,-0.044606738746401565,0.0,0.0,-0.006426394575378028,-2.4207827427489463,-0.3573025142246548,3.4772224724655194,-0.033589753220989976,0.0,0.20096343873229816,1.0,-10.0
10,0.0,-0.00018901154014060338,0.0,0.0,402.6568538922028,-402.6568538922028,14.155308601576937,0.0,-219.91265001960812,12.159091212892053,396.68270824381557,0.0,-0.044606738746403744,0.0,0.0,-0.0064263945753783415,-2.475056920510616,-0.35730251422465453,3.5857708279886364,-0.033589753220991614,0.0,0.20096343873222067,1.0,-10.0
11,0.0,-0.00018901154014058967,0.0,14.155308601575948,289.41438507956514,-289.41438507956514,0.0,0.0,-149.1361070117119,12.159091212891163,269.28493082960233,0.0,-0.044606738746400504,0.0,0.0,-0.006426394575377874,-2.4750569205104536,-0.3573025142246546,3.5857708279883957,-0.033589753220989164,0.0,0.20096343873229527,1.0,-10.0
13,0.0,-0.00018901154014058783,0.0,30.65413325404218,71.9859454079452,-71.9859454079452,0.0,0.0,0.825174455263783,-14.239028231054997,51.856491157982504,0.0,-0.04460673874639089,0.0,0.0,-0.0064263945753778124,-0.825174455263783,-0.35730251422463377,0.2860058974951442,-0.03358975322096647,0.0,0.20096343873231298,1.0,-10.0
14,0.0,-0.0001890115401405885,0.0,21.754740609632872,156.23352910835445,-156.23352910835445,0.0,0.0,-63.54709900596417,0.0,136.10407485839167,0.0,-0.04460673874640022,0.0,0.0,-0.006426394575377835,-1.7151137197047326,-0.35730251422463705,2.0658844263770355,-0.033589753220988956,0.0,0.2009634387323153,1.0,-10.0
15,0.0,-0.00018901154014058433,0.0,30.54005383626323,73.06589722957942,-73.06589722957942,0.0,0.0,0.0,-14.056501162609283,52.93644297961709,0.0,-0.04460673874638628,0.0,0.0,-0.006426394575377694,-0.8365823970416223,-0.35730251422464054,0.30882178105082464,-0.03358975322097098,0.0,0.20096343873230627,1.0,-10.0
16,0.0,-0.0001890115401405893,0.0,16.38540193924834,209.89560216985552,-209.89560216985552,5.78251555565997,0.0,-98.43312396138943,0.0,193.89595593445102,0.0,-0.04460673874640042,0.0,1.6527075411015784,-0.006426394575377862,-2.3348790476178625,-0.35730251422459924,0.0,-0.03358975322098911,0.0,0.20096343873225547,1.0,-10.0
17,0.0,-0.0001890115401405956,0.0,20.807325599459663,271.802533412813,-271.802533412813,0.0,1.7007398693118172,-125.4748878834507,0.0,250.36051959561016,0.0,-0.044606738746401906,0.0,1.312559567239243,-0.006426394575378076,-2.8451010084114032,-0.3573025142246311,0.0,-0.033589753220990226,0.0,0.20096343873228778,1.0,-10.0
18,0.0,-0.00018901154014058956,0.0,19.49906416152681,249.0387843927852,-249.0387843927852,0.0,0.0,-119.78395062844191,4.4480888889692265,226.8118137128237,0.0,-0.044606738746400476,0.0,2.097516429998492,-0.0064263945753778706,-2.7796879365147857,-0.3573025142246328,0.0,-0.03358975322098915,0.0,0.20096343873229192,1.0,-10.0
19,0.0,-0.0001890115401405864,0.0,17.386902876981917,203.88659654344926,-203.88659654344926,4.781014617926091,0.0,-94.42712021045261,0.0,186.8854493703112,0.0,-0.04460673874639973,0.0,1.652707541101573,-0.006426394575377763,-2.3348790476177794,-0.3573025142246269,0.0,-0.03358975322098859,0.0,0.20096343873225728,1.0,-10.0
20,0.0,-0.0001890115401405976,0.0,21.04297287892666,255.07157657067316,-255.07157657067316,0.0,1.4061807699782967,-116.78539445311388,0.0,233.57065093360345,0.0,-0.04460673874640237,0.0,1.3714713871059947,-0.006426394575378143,-2.756733278611432,-0.3573025142246268,0.0,-0.03358975322099058,0.0,0.2009634387323106,1.0,-10.0
21,0.0,-0.0001890115401405911,0.0,19.961295363558044,236.25038780326264,-236.25038780326264,0.0,0.0,-112.08009726125943,3.677703552250927,214.1004556569729,0.0,-0.04460673874640085,0.0,2.0204778963267063,-0.006426394575377924,-2.702649402842969,-0.3573025142245887,0.0,-0.033589753220989435,0.0,0.20096343873228978,1.0,-10.0
22,0.0,-0.00018901154014059032,0.0,22.167917494908497,203.8865965434535,-203.8865965434535,0.0,0.0,-89.64610559252836,0.0,182.1044347523889,0.0,-0.04460673874640066,0.0,1.6527075411015888,-0.0064263945753778974,-2.334879047617851,-0.357302514224646,0.0,-0.03358975322098929,0.0,0.20096343873224906,1.0,-10.0
23,0.0,-0.00018901154014058577,0.0,30.985567225320413,74.56106716406654,-74.56106716406654,0.0,0.0,0.0,-14.696082884020678,54.24851366140453,0.0,-0.044606738746384905,0.0,0.183099252699519,-0.006426394575377742,-0.8652707592157308,-0.3573025142246486,0.0,-0.03358975322098589,0.0,0.20096343873229597,1.0,-10.0
24,0.0,-0.0001890115401405854,0.0,0.0,340.97881768383553,-340.97881768383553,22.16791749490787,0.0,-180.36013365762767,0.0,341.36457338767946,0.0,-0.044606738746399505,0.0,1.6527075411015917,-0.00642639457537773,-2.3348790476177377,-0.35730251422452675,0.0,-0.03358975322098842,0.0,0.20096343873229103,1.0,-10.0
25,0.0,-0.00018901154014059742,0.0,0.0,603.7089678002607,-603.7089678002607,11.220827906725862,0.0,-331.7948729608439,18.245149313639025,591.3231189845574,0.0,-0.044606738746402336,0.0,3.477222472465492,-0.006426394575378139,-4.159393978981829,-0.357302514224574,0.0,-0.03358975322099055,0.0,0.20096343873232494,1.0,-10.0
27,0.0,-0.00018901154014059146,0.0,11.220827906725473,513.9423445464372,-513.9423445464372,0.0,0.0,-275.6907334272056,18.245149313638517,490.33566782400874,0.0,-0.04460673874640091,0.0,3.477222472465353,-0.006426394575377933,-4.159393978981569,-0.35730251422459125,0.0,-0.03358975322098948,0.0,0.2009634387321491,1.0,-10.0
29,0.0,-0.00018901154014058764,0.0,0.0,634.5367007687533,-634.5367007687533,10.569537773587458,0.0,-348.4027713558414,19.330632868867852,621.3910134643897,0.0,-0.044606738746400025,0.0,3.5857708279882567,-0.0064263945753778055,-4.267942334504468,-0.35730251422453835,0.0,-0.03358975322098881,0.0,0.20096343873231456,1.0,-10.0
30,0.0,-0.00018901154014061802,0.0,10.569537773589031,549.980398580142,-549.980398580142,0.0,0.0,-295.5550824879515,19.33063286887084,526.2651735021872,0.0,-0.044606738746407186,0.0,3.5857708279889775,-0.006426394575378838,-4.26794233450513,-0.35730251422451464,0.0,-0.03358975322099421,0.0,0.20096343873229747,1.0,-10.0
32,0.0,-0.0001890115401405873,0.0,31.069303105244757,73.33294092518025,-73.33294092518025,0.0,0.0,0.8513147792284023,-14.835642683894305,53.034343402505414,0.0,-0.04460673874638518,0.0,0.16914327271217836,-0.006426394575377794,-0.8513147792284023,-0.3573025142246463,0.0,-0.03358975322096976,0.0,0.20096343873230524,1.0,-10.0
33,0.0,-0.0001890115401405836,0.0,16.40719072642129,161.81956778193953,-161.81956778193953,1.7680821252344627,0.0,-80.53409233539833,6.654407738753224,143.45819565721175,0.0,-0.04460673874639906,2.31814831497686,0.0,-0.006426394575377668,-1.8412456640046226,-0.35730251422462783,0.0,-0.03358975322098809,0.0,0.20096343873229722,1.0,-10.0
34,0.0,-0.00018901154014058745,0.0,17.114423576515414,172.42806053334994,-172.42806053334994,0.0,0.0,-86.72237977372072,8.068873438940946,152.29860628338724,0.0,-0.04460673874639998,1.6109154648831066,0.0,-0.0064263945753777986,-2.0180538765280938,-0.35730251422460485,0.0,-0.033589753220988776,1.0608492751406964,0.20096343873227804,1.0,-10.0
35,0.0,-0.00018901154014059035,0.0,7.5667801002492014,119.38559677631646,-119.38559677631646,0.0,0.0,-60.201147895204,4.886325613518906,109.86463527776074,0.0,-0.0446067387463997,0.5500661897424232,0.0,-0.0064263945753778974,-0.9572046013874567,-0.35730251422464093,0.0,-0.03358975322098929,0.0,0.20096343873228123,1.0,-4.695753624296411
36,0.0,-0.00018901154014059105,0.0,17.114423576515755,182.32932043466667,-182.32932043466667,0.0,0.0,-90.6121604492384,8.068873438941065,162.1998661847036,0.0,-0.04460673874640084,1.6109154648831439,0.0,-0.006426394575377924,-2.018053876528143,-0.3573025142246066,1.0608492751406666,-0.03358975322098942,0.0,0.2009634387322566,1.0,-10.0
