M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16740069078825298,0.0,0.0,0.0,0.0,0.0,-3.331746772505646e-07,0.0,0.0,0.0975227660818921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3818410582978599,-0.2005511751541168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10692717006202962,0.0,0.0,0.0,0.0,0.0,-0.009127075301898886,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024497844055473353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0097992552132519,0.024380691520473122
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33131587266912094,0.0,0.0,0.0,0.0,0.0,-1.9800482775138142e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3428421719173317,-0.06122951047838119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06354653380260449,0.0,0.0,0.0,-0.17387256431881712,0.0,-0.005424196664463983,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014559003800988853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005823671404452395,0.014489380359901483
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28040779233404006,0.0,0.0,0.0,0.0,0.07544883021984507,-2.57761758278276e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21996384454257126,-0.30605478090002686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08272458036233389,0.0,0.0,0.0,0.0,0.0,-0.007061193837328755,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018952843024792403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007581228184655177,0.018862207554961343
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18549020905655683,0.0,0.0,0.0,0.0,0.0,-3.6917793017790115e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3150420659162769,-0.2222229742942359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11848184756728429,0.0,0.0,0.0,0.0,0.0,-0.010113357942863176,0.0,0.0,0.0,0.0,0.0,0.0,-0.002714511029726022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10806119247850353,0.010858174416997093,0.027015298119625986
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22006211904094622,0.0,0.0,0.0,0.0,0.0,-3.2859672559267175e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32163283148123567,-0.2252763127275263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10545794851284471,0.0,0.0,0.0,0.0,0.0,-0.009001665682371837,0.0,0.0,0.0,0.0,0.0,0.0,-0.0024161234002350344,0.0,0.08244236979240727,0.0,0.0,0.0,0.0,0.0,0.0,0.009664609576255052,0.024045691189452212
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21299403760473445,0.0,0.0,0.0,0.0,0.0,-2.678668796400156e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.287392168678005,-0.25924814279023844,0.0,0.058805007165746395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14477266722207388,0.0,0.0,0.0,0.0,0.0,-0.007338016206797316,0.0,0.0,0.0,0.0,0.0,0.0,-0.0019695857738048525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007878437636471048,0.019601669055248874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2176873314886234,0.0,0.0,0.0,0.0,0.0,-2.8174256078232487e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31866969590768224,-0.21399619124496186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09042084158102781,0.0,0.0,0.0,-0.03595081537324603,0.0,-0.007718130288984156,0.0,0.0,0.0,0.0,0.08458150640254704,0.0,-0.002071611616702908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008286545905362496,0.020617048448301215
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21761541384973287,0.0,0.0,0.0,0.0,0.0,-2.819177701230996e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041458495606338174,0.0,0.0,0.31845328444443377,-0.21402562440826353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09047707226197893,0.0,0.0,0.0,-0.035869526135048124,0.0,-0.007722930020044282,0.0,0.0,0.0,0.0,0.08442681325468886,0.0,-0.0020728999052195447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008291699121267634,0.02062986972548886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18588118082032645,0.0,0.0,0.0,0.0,0.0,-3.5923029226436536e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31463675180355477,-0.22701324298720488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11528930970794332,0.0,0.0,0.0,0.0,0.0,-0.009840849716661507,0.0,0.0,0.0,0.0,0.01616722523268199,0.0,-0.002641367511035722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09167675538841492,0.010565596831304864,0.026287360770579245
