,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_nh4_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.00028351731021087587,0.0,27.104315678449147,62.41394971005204,-62.41394971005204,0.0,0.0,0.0,-8.155527622400879,44.470668541422576,0.0,-0.06691010811959112,0.0,0.0,-0.009639591863066515,-2.2509002063139856,-0.5359537713369534,0.0,-0.05038462983148091,0.20438568676536215,0.3014451580984589,1.0,-10.0
1,0.0,-0.00028351731021087766,0.0,27.285625561870233,63.62048457063517,-63.62048457063517,0.0,0.0,0.0,-8.445623435874376,45.640941425321444,0.0,-0.06691010811958863,0.0,0.0,-0.00963959186306658,-2.2146382296298306,-0.5359537713369559,0.16812371008118618,-0.05038462983146284,0.0,0.3014451580984603,1.0,-10.0
2,0.0,-0.0002835173102108795,0.0,26.58199670116019,62.686463959073365,-62.686463959073365,0.0,0.0,0.0,-8.632427558186889,45.310920809236414,0.0,-0.06691010811958462,0.0,0.0,-0.009639591863066642,-2.0465145195486274,-0.5359537713369713,0.0,-0.050384629831463926,0.0,0.30144515809845535,1.0,-9.613938147220955
3,0.0,-0.00028351731021087863,0.0,6.06882862316513,100.71356325488016,-100.71356325488016,16.183047619196735,0.0,-46.58708451355956,0.0,99.72800533033434,0.0,-0.0669101081195874,0.0,0.9790613116523686,-0.009639591863066612,-4.004637142853445,-0.535953771336956,0.0,-0.05038462983146927,0.0,0.30144515809844824,1.0,-10.0
4,0.0,-0.00028351731021088183,0.0,11.279145814302328,156.2902799603442,-156.2902799603442,0.5520960457855009,0.0,-83.0593048515201,17.367723970457142,141.41054285943264,0.0,-0.06691010811957364,0.0,2.7158337086980837,-0.009639591863066722,-7.4781819369448925,-0.5359537713369547,0.0,-0.05038462983148329,0.0,0.3014451580984535,1.0,-10.0
5,0.0,-0.0002835173102108895,0.0,11.555193837195393,159.87890425795436,-159.87890425795436,0.0,0.138024011446345,-84.71559298887894,17.643771993350356,144.58509512270322,0.0,-0.06691010811959101,0.0,2.7158337086981814,-0.009639591863066982,-7.61620594839145,-0.5359537713369361,0.0,-0.050384629831484645,0.0,0.30144515809843153,1.0,-10.0
6,0.0,-0.0002835173102108768,0.0,11.83124186008766,152.97770368562837,-152.97770368562837,0.0,0.0,-81.40301671416212,17.367723970456797,137.5458705389316,0.5520960457854834,-0.06691010811958312,0.0,2.16373766291255,-0.009639591863066548,-6.926085891159244,-0.535953771336932,0.0,-0.05038462983148239,0.0,0.30144515809844863,1.0,-10.0
7,0.0,-0.00028351731021088064,0.0,11.65689574036607,158.96358712941023,-158.96358712941023,0.0,0.0,-84.25067000295165,17.65830083665994,143.56081166933353,0.0,-0.06691010811957912,0.0,2.744891395318405,-0.009639591863066682,-7.536297310185443,-0.5359537713369418,0.0,-0.05038462983148308,0.0,0.30144515809845956,1.0,-10.0
8,0.0,-0.0002835173102108768,0.0,11.83124186008766,152.97770368562837,-152.97770368562837,0.0,0.0,-80.85092066837663,17.367723970456797,137.5458705389316,0.0,-0.06691010811958312,0.0,2.7158337086980335,-0.009639591863066548,-7.478181936944784,-0.535953771336932,0.0,-0.05038462983148239,0.0,0.30144515809844863,1.0,-10.0
9,0.0,-0.0002835173102108784,0.0,7.5710800297658745,91.70005481527568,-91.70005481527568,14.680796212595979,0.0,-40.57807888715658,0.0,89.21224548412911,0.0,-0.06691010811957791,0.0,0.9790613116523904,-0.009639591863066604,-4.004637142853436,-0.5359537713369458,0.0,-0.05038462983147179,0.0,0.30144515809846334,1.0,-10.0
10,0.0,-0.0002835173102108801,0.0,22.25187624236201,91.70005481527625,-91.70005481527625,0.0,0.0,-25.897282674560728,0.0,74.53144927153355,0.0,-0.06691010811957464,0.0,0.9790613116524053,-0.009639591863066663,-4.004637142853457,-0.5359537713369725,0.0,-0.050384629831479365,0.0,0.30144515809844097,1.0,-10.0
11,0.0,-0.00028351731021087533,0.0,12.464678767297748,143.89844134894884,-143.89844134894884,0.0,0.0,-74.83327004987979,16.311995791773143,128.36103538438377,0.0,-0.06691010811955551,0.0,2.6102608908297,-0.009639591863066501,-7.267036301208028,-0.5359537713369484,0.0,-0.05038462983148213,0.0,0.3014451580984419,1.0,-10.0
12,0.0,-0.00028351731021087826,0.0,27.431332777274008,64.0762866290777,-64.0762866290777,0.0,0.0,0.0,-8.632427558186853,46.044438329516446,0.0,-0.06691010811959579,0.0,0.11581855583370293,-0.009639591863066602,-2.2781516312160655,-0.5359537713369671,0.0,-0.050384629831470185,0.0,0.30144515809845335,1.0,-10.0
13,0.0,-0.0002835173102108874,0.0,0.0,149.26419224020606,-149.26419224020606,22.251876242362577,0.0,-76.93122762938776,0.0,154.34746293882557,0.0,-0.06691010811955572,0.0,0.9790613116524066,-0.00963959186306691,-4.0046371428535705,-0.5359537713369529,0.0,-0.05038462983148428,0.0,0.3014451580984327,1.0,-10.0
14,0.0,-0.00028351731021088335,0.0,0.0,246.52344647476443,-246.52344647476443,11.831241860087925,0.0,-139.45503392303272,17.3677239704572,242.9228551881552,0.0,-0.06691010811960049,0.0,2.715833708698142,-0.00963959186306677,-7.478181936944962,-0.5359537713369421,0.0,-0.05038462983148355,0.0,0.30144515809847106,1.0,-10.0
15,0.0,-0.0002835173102109132,0.0,0.0,494.9795255366634,-494.9795255366634,0.0,5.915620930044469,-269.5986943840285,29.19896583054822,485.46331332000915,0.0,-0.06691010811960751,0.0,2.715833708698392,-0.009639591863067787,-13.393802866990201,-0.5359537713369674,0.0,-0.05038462983148885,0.0,0.30144515809837047,1.0,-10.0
16,0.0,-0.0002835173102108999,0.0,0.0,278.4366629985346,-278.4366629985346,10.854306660381798,0.0,-156.71422245119442,18.995949303302886,274.02195904550285,0.0,-0.06691010811960439,0.0,2.8786562419827644,-0.009639591863067336,-7.803827003514282,-0.5359537713369619,0.0,-0.05038462983148649,0.0,0.3014451580984524,1.0,-10.0
17,0.0,-0.00028351731021087793,0.0,0.0,506.3771028665138,-506.3771028665138,0.0,5.427153330190435,-276.1115957153731,29.850255963682333,496.53524558329184,0.0,-0.06691010811959919,0.0,2.8786562419823722,-0.009639591863066588,-13.230980333704073,-0.5359537713368521,0.0,-0.050384629831482584,0.0,0.30144515809838707,1.0,-10.0
18,0.0,-0.00028351731021087517,0.0,10.854306660380843,191.6022097154633,-191.6022097154633,0.0,0.0,-102.44268914927639,18.995949303301206,176.33319910205103,0.0,-0.06691010811959854,0.0,2.878656241982477,-0.009639591863066493,-7.803827003513602,-0.5359537713369174,0.0,-0.05038462983148209,0.0,0.301445158098429,1.0,-10.0
