M_2ddglcn_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07614436062944044,0.0,0.0,0.0,0.0,0.0,0.36067686167965496,-0.36067696507282654,0.0,0.0,0.0,0.0,0.04115583665184081,0.0,0.0,0.0,0.0,0.0597962191450215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07433824816124429,0.0,0.0,0.0,0.0,0.0,-0.0028323799121330005,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007602347860420696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003040975635875909,0.020577918325920392
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07935651797502831,0.0,0.0,0.0,0.0,0.006370109725548616,0.3477292663543884,-0.34772937699244433,0.0,0.0,0.0,0.0,0.04191630589183341,0.0,0.0,0.0,0.0,0.07035632211896423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07742384902624216,0.0,0.0,0.0,0.0,0.0,-0.003030848191204997,0.0,0.0,0.0,0.0,0.0,0.0,-0.0008135053550890061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032540604690816533,0.02201983790017479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06912952547859602,0.0,0.0,0.0,0.0,0.0,0.22472852966188478,-0.22472873394374865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11814400223215886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06556104977018058,0.0,0.0,0.0,0.0,0.0,-0.0055961514531512584,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015020545035011141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2439442824371082,0.006008290113485818,0.04065738040618467
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07533176247393635,0.0,0.0,0.0,0.0,0.012817010537003105,0.1936229230423635,-0.19362314565220698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14156078321961504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0714431264302303,0.0,0.0,0.0,0.0,0.0,-0.0060982329781431935,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016368174422908015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2530137269691716,0.006547348337343254,0.044305122917695755
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439567393938659,0.0,0.0,0.0,0.0,0.005359233085449589,0.3983416390638439,-0.39834173214467855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006294561783869404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02987282922078131,0.0,0.0,0.0,0.0,0.0,-0.002549881022949249,0.0,0.0,0.0,0.0,0.052896872196968106,0.0,-0.0006844096886899292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027376716068189984,0.018525496246564285
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06533735694184623,0.0,0.0,0.0,0.0,0.004149005614790837,0.3083877246481481,-0.30838779670937394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004873117434438118,0.22582101792596798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02312691651781587,0.0,0.0,0.0,0.0,0.0,-0.001974064294756741,0.0,0.0,0.0,0.0,0.040951646672348935,0.0,-0.0005298555961115745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021194478178201115,0.014342049826581441
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08146291137539685,0.0,0.0,0.0,0.0,0.0,0.4072188560929423,-0.40721894375969314,0.0,0.0,0.0,0.0,0.0010952204322271402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02923048466443421,0.0,0.0,0.0,0.0,0.0,-0.0024015661794584858,0.0,0.0,0.0,0.0,0.05070102952750653,0.0,-0.0006446007270371998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025784338493549915,0.01744795339194907
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0814380017042851,0.0,0.0,0.0,0.0,0.0,0.405983227003853,-0.40598331583812114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02850996052771032,0.0,0.0,0.0,0.0,0.0,-0.0024335494565097425,0.0,0.0,0.0,0.0,0.051376249343654944,0.0,-0.0006531853098051504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.003329418664871894,0.0026127725924917113,0.01768031955869695
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08145674554352605,0.0,0.0,0.0,0.0,0.0,0.4069130037521464,-0.40691309170789003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000824123113588373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.029052135032038153,0.0,0.0,0.0,0.0,0.0,-0.002409482924247701,0.0,0.0,0.0,0.0,0.051692288202360284,0.0,-0.0006467256484699486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00258693363708344,0.01750547043864954
