M_ac_e,M_ca2_e,M_cd2_e,M_cit_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-3.3994848145326117e-07,0.0,0.0015182179777239737,0.0,0.0,0.0,0.0,0.2844971164214444,-0.2844971164214444,0.0,0.0,0.0,0.0,-0.13169833065504172,0.0020838719141170127,0.0,0.28529857657585195,0.0,-8.02278690927654e-05,0.0,0.0,0.0063926617402656925,-1.155825234530237e-05,0.0,0.0,-0.0012269259726595614,0.0,0.0,0.0,0.0,-0.0006426297941372098,0.0,0.0,-6.041316626154991e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00036144468096424787,0.001630568610168709
0.0,-3.4755317255012564e-07,0.0,0.0004869365105065971,0.0,0.0,0.0,0.0,0.2844698881883748,-0.2844698881883748,0.002130488395898445,0.0,0.0,0.0,-0.13038346239805232,0.0,0.0,0.28635452130709843,0.0,-8.202257680612825e-05,0.0,0.0,0.007600910600608585,-1.1816811931536964e-05,0.0,0.0,-0.0012543724639070262,0.0,0.0,0.0,0.0,-0.0006570055049895231,0.0,0.0,-6.176461653318692e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003695302447990601,0.0016670446389468563
0.0,-3.993008117481277e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.26771601083292945,-0.26771601083292945,0.04073480209346297,0.0,0.0,0.0,-0.10109839008743507,-0.02899504546075148,0.0,0.289024800671488,0.0,-9.423502383836411e-05,0.0,0.0,0.0,-1.3576232269487206e-05,0.0,0.0,-0.0014411375945657255,0.0,0.0,0.0,0.0,-0.0007548279002617044,0.0,0.0,-7.096082978628661e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004245500785709796,0.0019152530608991661
0.0,-3.5045420465776875e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.2838983572070838,-0.2838983572070838,0.0031302735732533864,0.0,0.0,0.0,-0.12950777141506367,-0.0009820019553054547,0.0,0.28628972236742484,0.0,-8.270722061795214e-05,0.0,0.0,0.008155356505372458,-1.1915447057126057e-05,0.0,0.0,-0.0012648427317110494,0.0,0.0,0.0,0.0,-0.0006624895408591654,0.0,0.0,-6.22801668139233e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003726147198940262,0.0016809594882545881
0.0,-5.536322995739208e-07,0.0,0.0,0.0,0.012883477258672405,0.0,0.0,0.2681215868840065,-0.2681215868840065,0.0435955017270201,0.0,0.0,0.0,-0.0757559680814689,-0.040201755724984405,0.0,0.2847828387427396,0.0,-0.00013065726743612458,0.0,0.0,0.0,-1.8823504660558994e-05,0.0,0.0,-0.001998143497351887,0.0,0.0,0.0,0.0,-0.0010465721428786978,0.0,0.0,-9.838749689053103e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005886405170440835,0.00265550663854008
0.0,-3.6827066741807443e-07,0.0,0.0,0.0,0.021751456393285743,0.0,0.0,0.2890763655273109,-0.2890763655273109,0.0,0.0,0.0,0.0,-0.12025404200660883,-0.00037881334889646763,0.0,0.27115997195158736,0.0,-8.69119072690571e-05,0.0026362992401260327,0.0,0.0,-1.2521206999350148e-05,0.0,0.0,-0.002647294686080996,0.0,0.0,0.0,0.0,-0.0006961693200626583,0.0,0.0,-6.544637871264905e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00039155778347466303,0.0017664164516068082
0.0,-3.108973720243299e-07,0.0,0.0,0.0,0.018362772896863225,0.0,0.0,0.2885525833873908,-0.2885525833873908,0.0,0.0,0.0,0.0,-0.12377540413681642,-0.0003197975974718296,0.0,0.27342740462173426,0.0022255872599662146,-7.33718049200406e-05,0.0,0.0,0.0,-1.0570514284949405e-05,0.0,0.0,-0.002234869713210727,0.0,0.0,0.0,0.0,-0.0005877123301969026,0.0,0.0,-5.525041484548334e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00033055656246373566,0.0014912244750724492
0.0,-3.5336543497470453e-07,0.0,0.0,0.0,0.020590030545397896,0.0,0.0,0.28861907122833974,-0.28861907122833974,0.0,0.0,0.0,0.0,-0.1210082609789596,-0.000925614476618295,0.0,0.2714278182473459,0.0,-8.339427120799316e-05,0.0,0.0,0.0,-1.2014428921950372e-05,0.0,0.0,-0.0028212157220446504,0.0,0.0,0.0,0.0,-0.000667992855159205,0.0,0.0,-6.279752944608111e-05,0.0,0.0,0.0,0.0030917318312703706,0.0,0.0,0.00037571003806876837,0.0016949232534447546
0.0,-2.5861617099356843e-07,0.0,0.0,0.0,0.01620051147524448,0.0,0.0,0.28816344732221205,-0.28816344732221205,0.0,0.0,0.0,0.0,-0.12533126123441593,-0.001808792633541059,0.0,0.2738847024108878,0.0,-6.1033437252158665e-05,0.0,0.0016970502109225401,0.0,-8.792952838445032e-06,0.0,0.0,-0.002630435457373187,0.0,0.0,0.0,0.0,-0.0004888813034718617,0.0,0.0,-4.595938087256306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00027496942777141797,0.0012404568148133162
0.0,-1.9616407693794742e-07,0.0,0.0,0.0,0.013833004763358317,0.0,0.0,0.28654222038965327,-0.28654222038965327,0.0,0.0,0.0,0.0030893686519045836,-0.12106774635057369,-0.008065627248522115,0.0,0.2769988244073473,0.0,-4.629473800854311e-05,0.0,0.0,0.0,-6.669580910141039e-06,0.0,0.0,-0.0022526704298144636,0.0,0.0,0.0,0.0,-0.00037082348431399244,0.0,0.0,-3.4860849926241076e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00020856825687933195,0.0009409042950577598
