,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.00025201538685411603,0.0,12.439982476059882,177.15671297967467,-177.15671297967467,9.483005003450314,0.0,-83.0101407623372,0.0,166.46711231650826,0.0,-0.059475651661866503,0.0,0.0,-0.008568526100503711,-1.661818292939582,-0.47640335229951186,1.5045125685026322,-0.04478633762798494,0.0,0.26795125164304473,1.0,-10.0
1,0.0,-0.0002520153868541252,0.0,13.775317059705477,169.14470547781016,-169.14470547781016,8.14767041980553,0.0,-77.66880242775959,0.0,157.11977023099823,0.0,-0.05947565166186866,0.0,0.0,-0.008568526100504023,-1.6618182929396919,-0.4764033522995202,1.504512568502726,-0.04478633762798656,0.0,0.2679512516430512,1.0,-10.0
2,0.0,-0.0002520153868541214,0.0,12.43998247606013,156.49474037224107,-156.49474037224107,9.783907517151077,0.0,-74.03321577027272,0.0,146.10604222277496,0.0,-0.05947565166181537,1.2036100548021382,0.0,-0.008568526100503893,-1.5113670360893565,-0.47640335229952047,0.0,-0.04478633762798589,0.0,0.26795125164307115,1.0,-10.0
3,0.0,-0.0002520153868541118,0.0,13.77531705970475,148.48273287036452,-148.48273287036452,8.4485729335056,0.0,-68.6918774356895,0.0,136.75870013725375,0.0,-0.05947565166183805,1.2036100548020834,0.0,-0.008568526100503567,-1.5113670360893305,-0.4764033522994986,0.0,-0.044786337627984174,0.0,0.267951251643042,1.0,-10.0
4,0.0,-0.0002520153868541178,0.0,13.643592530862085,170.9380610298648,-170.9380610298648,8.580297462348804,0.0,-80.05126604428249,0.0,159.3457528255967,1.2036100548021165,-0.05947565166186695,0.0,0.0,-0.008568526100503775,-1.5113670360893576,-0.476403352299521,0.0,-0.04478633762798526,0.0,0.26795125164302674,1.0,-10.0
5,0.0,-0.00025201538685411734,0.0,14.978927114507197,162.9260535279937,-162.9260535279937,7.244962878703646,0.0,-74.70992770970186,0.0,149.99841074008054,1.2036100548021498,-0.059475651661820735,0.0,0.0,-0.008568526100503756,-1.5113670360893618,-0.4764033522995099,0.0,-0.044786337627985166,0.0,0.2679512516430833,1.0,-10.0
6,0.0,-0.00025201538685411484,0.0,16.65465136648213,203.15395013266127,-203.15395013266127,0.0,0.0,-102.25477440905838,8.429337780844707,182.9813444660446,0.0,-0.05947565166186623,0.0,0.0,-0.008568526100503673,-2.1886519042424157,-0.4764033522994742,0.0,-0.04478633762798473,2.5581797911082127,0.2679512516430663,1.0,-10.0
7,0.0,-0.0002520153868541142,0.0,17.39650391295164,189.5038632776219,-189.5038632776219,0.0,0.0,-93.42672910607104,7.242373706493455,169.33125761100527,0.0,-0.05947565166186607,0.0,0.0,-0.00856852610050365,-2.1144666495954376,-0.4764033522994842,0.0,-0.044786337627984604,2.4098092818143075,0.26795125164307854,1.0,-10.0
8,0.0,-0.0002520153868541262,1.453853724898904,15.95559604910388,252.0938247045754,-252.0938247045754,0.0,2.3834159617635593,-115.99933986707907,0.0,236.28278021265473,0.0,-0.05947565166186891,0.0,0.0,-0.00856852610050406,-2.101269989570061,-0.47640335229947356,0.0,-0.04478633762798674,0.0,0.2679512516430828,1.0,-10.0
9,0.0,-0.0002520153868541218,1.602224234192758,15.8072255398097,225.8322445595499,-225.8322445595499,0.0,2.012489688528827,-102.53471614865524,0.0,210.46631159551114,0.0,-0.05947565166186787,0.0,0.0,-0.00856852610050391,-1.9158068529526526,-0.4764033522995348,0.0,-0.044786337627985964,0.0,0.26795125164307526,1.0,-10.0
10,0.0,-0.0002520153868541236,2.407220109604375,0.0,186.2052170021976,-186.2052170021976,15.002229664398293,0.0,-95.91219131470139,0.0,188.2565013287917,0.0,-0.0594756516618683,0.0,0.0,-0.008568526100503971,-0.9095620086882917,-0.47640335229952335,0.0,-0.044786337627986283,0.0,0.267951251643093,1.0,-10.0
11,0.0,-0.00025201538685411826,2.4072201096043186,6.421932202049179,134.82975938580014,-134.82975938580014,8.580297462348794,0.0,-63.8025303044534,0.0,130.45911151034505,0.0,-0.05947565166186133,0.0,0.0,-0.008568526100503788,-0.9095620086882543,-0.476403352299494,0.0,-0.044786337627985326,0.0,0.26795125164308464,1.0,-10.0
12,0.0,-0.000252015386854123,0.0,0.0,157.31857568694463,-157.31857568694463,29.44555032202452,0.0,-74.24721032826174,-12.036100548021802,166.59152034235188,0.0,-0.059475651661868155,0.0,0.0,-0.008568526100503947,-0.90956200868826,-0.4764033522995251,0.0,-0.04478633762798617,0.0,0.2679512516430527,1.0,-10.0
13,0.0,-0.0002520153868541108,0.0,6.421932202048969,105.94311807054511,-105.94311807054511,23.02361811997407,0.0,-42.137549318013214,-12.036100548021249,108.79413052390288,0.0,-0.059475651661832905,0.0,0.0,-0.008568526100503534,-0.9095620086882324,-0.47640335229951836,0.0,-0.04478633762797825,0.0,0.2679512516430512,1.0,-10.0
14,0.0,-0.00025201538685411484,0.0,12.43998247605978,163.11459567364878,-163.11459567364878,9.483005003450268,0.0,-77.49359467782696,0.0,152.4249950104824,0.0,-0.05947565166182355,0.0,0.0,-0.008568526100503671,-1.6618182929395995,-0.4764033522994756,0.0,-0.04478633762798472,1.5045125685026663,0.26795125164305517,1.0,-10.0
15,0.0,-0.00025201538685411566,0.0,13.775317059704976,155.10258817177865,-155.10258817177865,8.147670419805236,0.0,-72.15225634324675,0.0,143.0776529249672,0.0,-0.05947565166185129,0.0,0.0,-0.008568526100503699,-1.661818292939625,-0.47640335229951103,0.0,-0.04478633762798487,1.5045125685026712,0.2679512516430647,1.0,-10.0
