,M_ac_e,M_ca2_e,M_cit_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
0,0.0,-0.000315019233567656,0.0,11.799978095075112,192.0708912245992,-192.0708912245992,10.291256254313229,0.0,-90.79392595292428,0.0,182.146390395641,0.0,-0.07434456457727331,0.0,0.0,-0.010710657625630012,-1.6085228661745685,-0.5955041903743715,0.9431407106283402,-0.05598292203498311,0.0,0.3349390645538672,1.0,-10.0
1,0.0,-0.0003150192335676465,0.0,13.469146324631208,182.05588184725508,-182.05588184725508,8.622088024756511,0.0,-84.11725303469596,0.0,170.46221278874077,0.0,-0.07434456457728977,0.0,0.0,-0.01071065762562969,-1.608522866174502,-0.5955041903743764,0.9431407106283328,-0.055982922034981425,0.0,0.3349390645538298,1.0,-10.0
2,0.0,-0.0003150192335676508,0.0,11.79997809507493,179.1184254653,-179.1184254653,10.479884396438774,0.0,-85.1665197128403,0.0,169.38255277846758,0.0,-0.07434456457731006,0.7545125685026265,0.0,-0.010710657625629836,-1.5142087951117205,-0.5955041903744078,0.0,-0.055982922034982195,0.0,0.3349390645538056,1.0,-10.0
3,0.0,-0.0003150192335676425,0.0,13.469146324630987,169.103416087957,-169.103416087957,8.810716166882075,0.0,-78.48984679461256,0.0,157.6983751715685,0.0,-0.07434456457730686,0.7545125685026594,0.0,-0.010710657625629554,-1.514208795111634,-0.5955041903743817,0.0,-0.055982922034980724,0.0,0.334939064553843,1.0,-10.0
4,0.0,-0.0003150192335676485,0.0,12.554490663577562,188.17257628733083,-188.17257628733083,9.725371827935984,0.0,-88.93908255535304,0.0,177.68219103199584,0.7545125685026742,-0.07434456457727597,0.0,0.0,-0.010710657625629758,-1.5142087951116676,-0.5955041903743935,0.0,-0.05598292203498178,0.0,0.3349390645538548,1.0,-10.0
5,0.0,-0.0003150192335676524,0.0,14.223658893134095,178.15756690999459,-178.15756690999459,8.056203598379662,0.0,-82.26240963712843,0.0,165.99801342510307,0.754512568502645,-0.07434456457730712,0.0,0.0,-0.010710657625629892,-1.5142087951116758,-0.5955041903743767,0.0,-0.05598292203498249,0.0,0.33493906455384775,1.0,-10.0
6,0.0,-0.0003150192335676614,0.0,16.37386976365908,226.72021544361667,-226.72021544361667,0.0,0.0,-114.20735690021804,9.147783337167448,206.5044583603448,0.0,-0.074344564577337,0.0,0.0,-0.010710657625630199,-2.180259324747554,-0.5955041903743997,0.0,-0.05598292203498409,2.0866136277742893,0.3349390645538335,1.0,-10.0
7,0.0,-0.0003150192335676457,0.0,17.30118544674518,209.65760687480662,-209.65760687480662,0.0,0.0,-103.17230027147835,7.664078244227967,189.44184979153573,0.0,-0.07434456457729637,0.0,0.0,-0.010710657625629665,-2.0875277564387575,-0.5955041903743852,0.0,-0.05598292203498129,1.901150491156843,0.3349390645538369,1.0,-10.0
8,0.0,-0.00031501923356767013,0.4284282672346684,18.83338395026943,298.4506142140632,-298.4506142140632,0.0,2.7014921744267695,-137.91584150052046,0.0,279.52014193249494,0.0,-0.07434456457733907,0.0,0.0,-0.010710657625630494,-2.4876985980738158,-0.5955041903744026,0.0,-0.05598292203498563,0.0,0.334939064553814,1.0,-10.0
9,0.0,-0.0003150192335676428,0.6138914038519753,18.64792081365038,265.6236390327619,-265.6236390327619,0.0,2.2378343328831103,-121.0850618524817,0.0,247.24955616104742,0.0,-0.0743445645773326,0.0,0.0,-0.010710657625629564,-2.2558696773019133,-0.5955041903743975,0.0,-0.05598292203498077,0.0,0.3349390645537833,1.0,-10.0
