M_2ddglcn_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08496031989879489,0.0,0.0,0.0,0.0,0.0,0.3349439544065359,-0.33494414231707753,0.0,0.0,0.0,0.0,0.02137089335873529,0.0,0.0,0.0,0.0,0.1086758414596177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08167782486719614,0.0,0.0,0.0,0.0,0.0,-0.005147671118433909,0.0,0.0,0.0,0.0,0.0,0.0,-0.0013816785787011255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005526780636172137,0.021370893358735283
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09234384390227991,0.0,0.0,0.0,0.0,0.01228069411832466,0.30650657645592416,-0.30650678975085655,0.0,0.0,0.0,0.0,0.020164272100740677,0.0,0.0,0.0,0.0,0.13563729801513058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08861792437897333,0.0,0.0,0.0,0.0,0.0,-0.0058430578371333405,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015683262706446966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006273380363143144,0.024257836806848888
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08725457919636205,0.0,0.0,0.0,0.0,0.0,0.3640466270804917,-0.36404679850527943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06989752493965289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05501608821436317,0.0,0.0,0.0,0.0,0.0,-0.004696056013238824,0.0,0.0,0.0,0.0,0.029243975563878,0.0,-0.0012604612549231174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00504190552255874,0.019495983709251992
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09390510367313971,0.0,0.0,0.0,0.0,0.011259056099756214,0.33646850184752675,-0.3364686973983308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09662336102090797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06275895350929632,0.0,0.0,0.0,0.0,0.0,-0.0053569704894969915,0.0,0.0,0.0,0.0,0.02773019203216992,0.0,-0.0014378563046824736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005751494236660735,0.02223981338803201
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07004599341765931,0.0,0.0,0.0,0.0,0.0,0.29224835967422075,-0.2922484972901449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0561121446797114,0.19722272386387515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04416566544039123,0.0,0.0,0.0,0.0,0.0,-0.0037698870548905326,0.0,0.0,0.0,0.0,0.023476399046561375,0.0,-0.0010118696529023018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004047527181935391,0.01565093269770758
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07852854484228643,0.0,0.0,0.0,0.0,0.009415433849996649,0.2813732246898973,-0.28137338822009406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08080169918297166,0.16374572019402972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.052482443468292964,0.0,0.0,0.0,0.0,0.0,-0.0044797894986361424,0.0,0.0,0.0,0.0,0.023189491766743512,0.0,-0.0012024134885367157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004809711670686911,0.018598139127827883
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08552146882063898,0.0,0.0,0.0,0.0,0.0,0.27801599692070167,-0.2780162496417341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14615822303556014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08110683871980096,0.0,0.0,0.0,0.0,0.0,-0.00692310685923095,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018582205866268272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08622519290515532,0.007432971542165815,0.028741730968385094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952200998309511,0.0,0.0,0.0,0.0,0.01620082927556674,0.2447413077323562,-0.24474158911342073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17893424324146212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09030482505006392,0.0,0.0,0.0,0.0,0.0,-0.007708227365211291,0.0,0.0,0.0,0.0,0.0,0.0,-0.00206895358798882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07980280103615318,0.008275913662919234,0.03200121010390663
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06794560112774843,0.0,0.0,0.0,0.0,0.0,0.3578891895167563,-0.35788939030005323,0.0,0.0,0.0,0.0,0.0,0.0,0.06850469999040733,0.0,0.0,0.04761594738460656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06443823975879001,0.0,0.0,0.0,0.0,0.0,-0.005500310784051508,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014763300552182185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005905391085565901,0.022834899996802435
