M_2ddglcn_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07900941013788497,0.0,0.0,0.0,0.0,0.0,0.35231406744692967,-0.35231419830693067,0.0,0.0,0.0,0.0,0.0347260381098308,0.0,0.0,0.0,0.0,0.07568133539915352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07672349632211949,0.0,0.0,0.0,0.0,0.0,-0.0035848135078254293,0.0,0.0,0.0,0.0,0.0,0.0,-0.0009621943435088214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0038488235599180047,0.020835622865898542
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08341091278321763,0.0,0.0,0.0,0.0,0.008215281149571489,0.3348603308367825,-0.33486047352235226,0.0,0.0,0.0,0.0,0.03512573688908657,0.0,0.0,0.0,0.0,0.0907357944775947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0809184252959699,0.0,0.0,0.0,0.0,0.0,-0.003908766267016672,0.0,0.0,0.0,0.0,0.0,0.0,-0.0010491460110857971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004196634403956036,0.02271849836336631
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07592031166040954,0.0,0.0,0.0,0.0,0.0,0.24680424019688196,-0.2468044645459233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12974961723194206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07200129462593874,0.0,0.0,0.0,0.0,0.0,-0.006145877025492436,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016496055086047774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.17860507332364442,0.0065985012164337066,0.03572101466472899
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08346743987740263,0.0,0.0,0.0,0.0,0.014201221653024225,0.21453380562438013,-0.2145340522756347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15684906040090732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07915883903595235,0.0,0.0,0.0,0.0,0.0,-0.006756829758731168,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018135904028790007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18215872331298621,0.007254448664899982,0.0392719889932022
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08334789014917611,0.0,0.0,0.0,0.0,0.0,0.3947981859473701,-0.39479829912190645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020403829509333147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03632158660875546,0.0,0.0,0.0,0.0,0.0,-0.003100333206894382,0.0,0.0,0.0,0.0,0.045049326357187634,0.0,-0.000832155722509515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003328662833992068,0.018019730542875107
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08719174664567023,0.0,0.0,0.0,0.0,0.007093967403287187,0.38014898239920425,-0.3801491056094465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03285408188228191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03954238850173275,0.0,0.0,0.0,0.0,0.0,-0.003375253990757352,0.0,0.0,0.0,0.0,0.04549707331451824,0.0,-0.0009059467921337825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003623830654502984,0.01961762280646479
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06456536243920913,0.0,0.0,0.0,0.0,0.0,0.3058300326548362,-0.30583012032538126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01580580678239217,0.22535096780914302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.028136481914108807,0.0,0.0,0.0,0.0,0.0,-0.002401670118189909,0.0,0.0,0.0,0.0,0.034897417063445464,0.0,-0.0006446286250740791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025785454428416308,0.013958966825378227
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0690081914679107,0.0,0.0,0.0,0.0,0.0056145435739756375,0.30087014852842614,-0.3008702460435731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026002469961387234,0.20854674756836605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03129595198861163,0.0,0.0,0.0,0.0,0.0,-0.002671355748767758,0.0,0.0,0.0,0.0,0.03600880665089596,0.0,-0.0007170145351642875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028680925577678437,0.015526431375153556
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0700951033286247,0.0,0.0,0.0,0.0,0.0,0.3942072105007381,-0.3942073365329759,0.0,0.0,0.0,0.0,0.0,0.0,0.0454437963873923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04044806357454375,0.0,0.0,0.0,0.0,0.0,-0.0034525604843623305,0.0,0.0,0.0,0.0,0.027445459199404536,0.0,-0.0009266965105503294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0037068305241676077,0.020066942957240333
