M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0434053926977564e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5630212113096807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26164168553079376,0.0,0.0,0.0,-0.04553679586243068,0.09803090240532242,-0.005597758822898981,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015024859351713557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006010015860875754,0.018658939932286928
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9976862424136866e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5504241752712261,0.02237399903487093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2557877147112458,0.0,0.0,0.0,-0.04451795563575354,0.09583755908951822,-0.005472514572397999,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014688693163079248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00587554777180496,0.018241464828250224
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018194998349107079,0.0,0.0,0.0,0.0,0.0,-1.9925975367101013e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5493859798637567,0.022498955735791668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.25586394665864504,0.0,0.0,0.0,-0.04349480514019644,0.09595733206438208,-0.005458574437292565,0.0,0.0,0.0,0.0,0.0,0.0,-0.001465127665837986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005860580990323828,0.018194998349109284
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016751942727874067,0.0,0.0,0.0,0.0,0.0,-1.9952285063175838e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002934159568114094,0.0,0.0,0.5493778337299604,0.022308600754993246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2559083662430844,0.0,0.0,0.0,-0.043478880465393006,0.0959373234417797,-0.005465781785078615,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014670621790996382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005868319136228188,0.01821902251193332
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001861378916766575,0.0,0.0,0.0,0.0,0.0,-2.038460775466469e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5620310925368825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2617531184851478,0.0,0.0,0.0,-0.04449591680276533,0.0981659637372682,-0.0055842134075686665,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014988502308361496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005995472869019027,0.018613789167668003
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017134182361438649,0.0,0.0,0.0,0.0,0.0,-2.040754892452097e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003001110135958966,0.0,0.0,0.5619133339560941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26174758869792863,0.0,0.0,0.0,-0.04447096547946344,0.09812638580626204,-0.005590497972365722,0.0,0.0,0.0,0.0,0.0,0.0,-0.001500537061318667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006002220271917932,0.018634737429420387
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.025770539164289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5511330591147723,0.02009883441655091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2564240181164945,0.0,0.0,0.0,-0.04329401632270717,0.09570505013577077,-0.0055494494383244546,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014895192867042787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018497910860925909,0.00595814864460085,0.018497910860928148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.025770539164289e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002979074322300425,0.0,0.0,0.5509841053986573,0.02009883441655091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2564240181164945,0.0,0.0,0.0,-0.04329401632270717,0.09570505013577077,-0.0055494494383244546,0.0,0.0,0.0,0.0,0.0,0.0,-0.0014895192867042787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017008373699775696,0.00595814864460085,0.018497910860928148
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0673212874056664e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5624373951903799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.26168355250788533,0.0,0.0,0.0,-0.04418202349716485,0.09766806438972489,-0.005663274657929631,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015200709408457482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018877323051158892,0.006080356727663725,0.018877323051161177
