M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4240720218131013,0.0,0.0,0.0,0.0,0.11316361408525052,-0.0023642677831304275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3317158759820895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03525508403869339,0.0,0.0,0.0,-0.06659592689070967,0.0,-0.0022020908345465958,0.0,0.0,0.0,0.0,0.0,0.0,-0.0005910598529792574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023642677831304275,0.021675790936368847
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612796266151705,0.0,0.0,0.0,0.0,0.0,-0.004319515908223766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2959199297968945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06441101868303085,0.0,0.0,0.0,-0.018295791322498305,0.0,-0.004023218714499157,0.0,0.0,0.0,0.0,0.0,0.0,-0.001079866018508217,0.0,0.2067498592000096,0.0,0.0,0.0,0.0,0.0,0.0,0.004319515908223766,0.03960165783294126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612796266151705,0.0,0.0,0.0,0.0,0.0,-0.004319515908223766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19254500019688972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2067498592000096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06441101868303085,0.0,0.0,0.0,-0.12167072092250311,0.0,-0.004023218714499157,0.0,0.0,0.0,0.0,0.0,0.0,-0.001079866018508217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004319515908223766,0.03960165783294126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34025094467271094,0.0,0.0,0.0,0.0,0.0,-0.00452655832450963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3101039213816104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06749835838194922,0.0,0.0,0.0,0.0,0.0,-0.004216059056239892,0.0,0.0,0.0,0.0,0.0,0.0,-0.001131626001452434,0.0,0.19748702119942763,0.0,0.0,0.0,0.0,0.0,-0.028759113847690764,0.00452655832450963,0.041499838809899346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2868843805992526,0.0,0.0,0.0,0.0,0.0,-0.0031601247207978323,0.0,0.0,0.0,0.0,0.0,0.0,0.05659950134028185,0.0,0.0,0.0,-0.34710989867935993,0.0,0.10594459834894213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.153067205779208,0.0,0.0,0.0,0.0,0.0,-0.002943355965574705,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007900216998252957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.011368518900650671,0.0031601247207978323,0.028972269245309094
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3170116707576697,0.0,0.0,0.0,0.0,0.0,-0.004632485012966532,0.0,0.0,0.0,0.0,0.0,0.0,0.03120153867110561,0.0,0.0,0.0,-0.301759941667345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06907789786141712,0.0,0.0,0.0,0.0,0.0,-0.004314719703502093,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011581073557865942,0.0,0.15530613738951574,0.0,0.0,0.0,0.0,0.0,-0.06843403363872186,0.004632485012966532,0.04247098292900314
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2876631835409185,0.0,0.0,0.0,0.0,0.0,-0.0031071393619528575,0.0,0.0,0.0,0.0,0.0,0.0,0.050061553317330504,0.0,0.0,0.0,-0.352467861265999,0.0,0.1041682404336165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15050074985035422,0.0,0.0,0.0,0.0,0.0,-0.0028940051374197013,0.0,0.0,0.0,0.0,0.016766856857345157,0.0,-0.0007767755190701285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031071393619528575,0.028486495354040534
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3489396672855224,0.0,0.0,0.0,0.0,0.0,-0.004280359624981809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3204323352116355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07289210497345402,0.0,0.0,0.0,0.0,0.0,-0.003986748356506181,0.0,0.0,0.009064970259146156,0.0,0.0,0.0,-0.0010700770651665772,0.0,0.1958107076161327,0.0,0.0,0.0,0.0,0.0,0.0,0.004280359624981809,0.039242669982472764
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29047366203413244,0.0,0.0,0.0,0.0,0.0,-0.0030660134352397676,0.0,0.0,0.0,0.0,0.0,0.0,0.05601691399740086,0.0,0.0,0.0,-0.35111160225667537,0.0,0.10609846162993856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.15512670281659013,0.0,0.0,0.0,0.0,0.0,-0.0028557002436494956,0.0,0.0,0.0033089863313406315,0.0,0.0,0.0,-0.0007664941607696362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030660134352397676,0.02810944965902326
