,M_co2_e,M_etoh_e,M_fe2_e,M_fe3_e,M_glu__45__L_e,M_glyclt_e,M_h2o_e,M_h_e,M_hom__45__L_e,M_nh4_e,M_o2_e,M_pi_e,M_pyr_e,M_so4_e,objective,virtual_tag_R_constraint_reaction,M_ac_e
1,3.88377527479499,0.0,16.291060346857776,-16.291067883565567,1.3333333333333348,0.0,4.3587659012404485,0.0,0.0,-3.7521211074790575,0.0,-0.2064625683176061,0.0,-0.05541630406933108,0.2216678762918451,1.0,-10.0
2,3.739130483256838,0.433934374614405,13.687454099171275,-13.687461635879068,1.1886885417951927,0.0,4.792700275854839,0.0,0.0,-3.6074763159409104,0.0,-0.20646256831760468,0.0,-0.05541630406933285,0.22166787629184745,1.0,-10.0
3,4.550441941461641,0.0,20.291060346857723,-20.291067883565514,0.0,0.0,2.3587659012404374,0.0,0.0,-2.4187877741457156,0.0,-0.20646256831760665,1.9999999999999944,-0.05541630406933269,0.22166787629184348,1.0,-10.0
4,4.333474754154448,0.43393437461440276,17.25351972455691,-17.253527261264704,0.0,0.0,3.0096674631620512,0.0,0.0,-2.4187877741457235,0.0,-0.20646256831760912,1.7830328126927961,-0.05541630406933164,0.2216678762918453,1.0,-10.0
5,4.550441941461639,0.0,20.291060346857712,-20.291067883565507,0.0,0.0,2.3587659012404347,14.372577122207232,0.0,-2.418787774145711,0.0,-0.20646256831760446,1.9999999999999931,-0.05541630406933041,0.22166787629184279,1.0,-10.0
6,4.3334747541544365,0.4339343746144053,17.25351972455687,-17.253527261264658,0.0,0.0,3.0096674631620446,11.118069312599186,0.0,-2.4187877741457138,0.0,-0.2064625683176031,1.7830328126927886,-0.05541630406933268,0.22166787629184725,1.0,-10.0
7,2.5504419414616435,0.0,8.291060346857725,-8.291067883565516,0.0,0.0,4.358765901240433,0.0,0.0,-2.418787774145716,0.0,-0.20646256831760668,0.0,-0.05541630406933309,0.22166787629184564,1.0,-6.00000000000001
8,2.5504419414616506,0.4339343746144066,6.555322848400116,-6.55533038510791,0.0,0.0,4.792700275854852,0.0,0.0,-2.41878777414572,0.0,-0.20646256831760781,0.0,-0.05541630406933166,0.22166787629184728,1.0,-6.433934374614404
9,2.5504419414616453,0.0,16.291060346857734,-16.291067883565525,0.0,3.999999999999996,0.35876590124044,0.0,0.0,-2.418787774145716,0.0,-0.2064625683176076,0.0,-0.05541630406932923,0.22166787629184548,1.0,-10.0
10,3.2679737439425285,0.0,18.443655754300377,-18.443663291008175,0.0,3.6412340987595564,0.0,0.0,0.0,-2.4187877741457195,0.0,-0.20646256831760698,0.0,-0.055416304069331034,0.2216678762918438,1.0,-10.0
11,2.5504419414616475,0.0,0.0,-7.536707793922842e-06,0.0,3.9999999999999956,8.504296074669307,0.0,0.0,-2.4187877741457195,-4.072765086714432,-0.2064625683176084,0.0,-0.05541630406933111,0.22166787629184673,1.0,-10.0
12,2.5504419414616515,0.0,8.291060346857744,-8.29106788356554,0.0,0.0,6.358765901240448,0.0,2.0,-4.4187877741457235,0.0,-0.2064625683176071,0.0,-0.05541630406933237,0.22166787629184614,1.0,-10.0
13,2.550441941461648,0.4339343746144054,6.555322848400109,-6.555330385107901,0.0,0.0,6.575733088547643,0.0,1.7830328126927943,-4.2018205868385134,0.0,-0.20646256831760837,0.0,-0.05541630406933039,0.22166787629184717,1.0,-10.0
14,4.550441941461652,0.0,1.127624183914736,-1.1276317206225295,0.0,0.0,11.940483982711951,0.0,0.0,-2.418787774145722,-4.7908590407357545,-0.2064625683176092,2.0,-0.0554163040693322,0.22166787629184617,1.0,-10.0
15,6.241878217333744,0.0,0.0,-7.536707793922834e-06,0.0,0.0,13.631920258584028,0.0,0.0,-2.418787774145716,-6.482295316607844,-0.2064625683176081,1.4361879080426279,-0.0554163040693317,0.2216678762918478,1.0,-10.0
16,2.8590056655895397,0.0,0.0,-7.536707793922837e-06,0.0,3.3828725517442075,9.121423522925088,0.0,0.0,-2.4187877741457178,-4.227046948778376,-0.20646256831760867,0.30856372412789285,-0.05541630406933087,0.22166787629184714,1.0,-10.0
