M_2ddglcn_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_cit_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09122505144388005,0.0,0.0,0.0,0.0,0.0,0.3166578268264042,-0.316658074796052,0.0,0.0,0.0,0.0,0.007311463797065461,0.0,0.0,0.0,0.0,0.14341031589061423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08689342039259558,0.0,0.0,0.0,0.0,0.0,-0.006792946171665146,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018232843543654709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072932249361611174,0.021934391391196607
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1025752971852592,0.0,0.0,0.0,0.0,0.01693706975935643,0.2740312210011208,-0.2740315151694401,0.0,0.0,0.0,0.0,0.003027956373392958,0.0,0.0,0.0,0.0,0.1870658414189281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09743664962381333,0.0,0.0,0.0,0.0,0.0,-0.008058524806656649,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021629763916768134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008652009390819943,0.02602093887953557
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08579545882016332,0.0,0.0,0.0,0.0,0.0,0.3237592898055346,-0.32375954333622375,0.0,0.0,0.0,0.0,0.0,0.0,0.022426298602192717,0.0,0.0,0.12420017985521922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08136668531748821,0.0,0.0,0.0,0.0,0.0,-0.00694528681089953,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018641738737331772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007456784976352424,0.022426298602192946
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07197945711612214,0.0,0.0,0.0,0.0,0.0,0.2716229767516181,-0.2716231894551997,0.0,0.0,0.0,0.0,0.0,0.0,0.01881489790611749,0.0,0.0,0.10419970523664122,0.16103418402366773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06826386754067595,0.0,0.0,0.0,0.0,0.0,-0.0058268582164959825,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015639781550983152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062559876922455675,0.018814897906117685
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12615237763742382,0.0,0.0,0.0,0.0,0.0,0.09974268166454973,-0.09974305445233694,0.0,0.0,0.0,0.0,0.0,0.0,0.03297529879994714,0.0,0.0,0.3707762153858859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11964037437917233,0.0,0.0,0.0,-0.09407705109859726,0.0,-0.010212247321916574,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027410537776125076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010964346682610222,0.032975298799947476
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13277399478500973,0.0,0.0,0.0,0.0,0.0,0.0,-3.923550601402707e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.03470614056503905,0.0,0.0,0.44272694246127814,-0.07873355942545746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.12592018272975003,0.0,0.0,0.0,-0.12525958496924522,0.0,-0.010748278376174966,0.0,0.0,0.0,0.0,0.0,0.0,-0.0028849290579378603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01153985471000796,0.0347061405650394
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09185849313100142,0.0,0.0,0.0,0.0,0.0,0.32780685251202807,-0.3278070925829612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12822433603627223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07704698839701062,0.0,0.0,0.0,0.0,0.0,-0.006576566689982572,0.0,0.0,0.0,0.0,0.01061785152884717,0.0,-0.0017652062666569032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007060909797545183,0.02123570305769456
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10269004103292238,0.0,0.0,0.0,0.0,0.016709390879613945,0.2793092767502234,-0.2793095669641448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18007030424455617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09313959146229475,0.0,0.0,0.0,0.0,0.0,-0.007950196983342168,0.0,0.0,0.0,0.0,0.004480878982755372,0.0,-0.002133900285315831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008535703569706161,0.02567114884512495
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0770384919845871,0.0,0.0,0.0,0.0,0.0,0.2749200941466096,-0.2749202954856696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1075372472077441,0.16133512145990875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.06461660316585872,0.0,0.0,0.0,0.0,0.0,-0.005515535504265043,0.0,0.0,0.0,0.0,0.008904819162797334,0.0,-0.0014804164992240198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005921737057740772,0.017809638325594852
