,M_ac_e,M_co2_e,M_etoh_e,M_fe2_e,M_fum_e,M_glu__45__L_e,M_glyclt_e,M_h2o_e,M_h_e,M_hom__45__L_e,M_nh4_e,M_o2_e,M_orot_e,M_pi_e,M_pro__45__L_e,M_pyr_e,M_so4_e,M_succ_e,objective,virtual_tag_R_constraint_reaction,M_mal__45__L_e
11,0.0,8.988038177923016,0.0,-6.832756916898563e-06,0.0,0.0,2.8900410652977984,8.552022680844487,-11.056634236389765,4.166234600513335,-6.359100417552208,0.0,0.0,-0.18717835165246505,0.0,0.0,-0.05024025679275952,0.0,0.20096343873230638,1.0,-10.0
12,0.0,0.0,0.0,-6.832756916898543e-06,0.0,0.0,0.12225219575287465,19.594075566632206,-0.6701503274983277,0.0,-9.09778669470519,0.0,3.4524604388331612,-0.1871783516524662,0.0,0.0,-0.05024025679275773,3.4815630312250727,0.20096343873230751,1.0,-10.0
13,0.0,0.0,0.0,-6.832756916898562e-06,0.0,0.0,0.4387579258642482,22.4426271376346,-2.885690438277927,2.532045840890967,-12.89585545604167,0.0,4.085471899055915,-0.18717835165246355,0.0,0.0,-0.05024025679276027,0.0,0.2009634387323061,1.0,-10.0
14,0.0,17.433058710571917,7.000000000000011,-6.832756916898557e-06,0.0,0.0,0.0,5.830808612980046,-18.112909902200887,0.0,-2.1928658170388666,0.0,0.0,-0.18717835165246482,0.0,0.0,-0.05024025679275905,0.0,0.20096343873230577,1.0,-10.0
15,0.0,3.4330587105718973,0.0,-6.832756916898558e-06,7.00000000000001,0.0,0.0,12.830808612980057,-4.112909902200869,0.0,-2.1928658170388697,0.0,0.0,-0.18717835165246544,0.0,0.0,-0.05024025679275932,0.0,0.20096343873230996,1.0,-10.0
16,0.0,19.88469831937535,0.0,-6.83275691689855e-06,2.8870900977991347,0.0,0.0,21.056628417381766,0.0,0.0,-2.1928658170388626,-12.338729706602587,0.0,-0.1871783516524639,0.0,0.0,-0.05024025679275855,0.0,0.2009634387323091,1.0,-10.0
17,0.0,28.225180824128454,0.0,-6.832756916898558e-06,0.0,0.0,0.0,24.90608188111398,0.0,0.0,-2.834441394327564,-17.471334324912192,0.0,-0.1871783516524624,0.6415755772886969,0.0,-0.050240256792754394,0.0,0.20096343873230918,1.0,-10.0
18,0.0,19.884698319375424,0.0,-6.832756916898574e-06,0.0,0.0,0.0,18.169538319582692,0.0,0.0,-2.1928658170388733,-12.338729706602633,0.0,-0.1871783516524658,0.0,0.0,-0.050240256792760174,0.0,0.2009634387323105,1.0,-7.112909902200855
19,0.0,23.734151783107603,0.0,-6.83275691689857e-06,0.0,0.0,0.0,21.05662841738183,0.0,0.0,-2.1928658170388684,-14.263456438468724,0.0,-0.18717835165246766,0.0,0.0,-0.050240256792759994,1.9247267318660957,0.20096343873231057,1.0,-10.0
20,0.0,31.433058710572027,0.0,-6.832756916898576e-06,0.0,0.0,0.0,26.830808612980153,0.0,0.0,-2.1928658170388706,-21.00000000000009,0.0,-0.18717835165246008,0.0,0.0,-0.05024025679275507,0.0,0.20096343873230987,1.0,-10.0
21,0.0,25.658878514973615,0.0,-6.832756916898548e-06,0.0,1.1548360391196486,0.0,23.366300495621065,0.0,0.0,-3.3477018561585177,-15.803237823961547,0.0,-0.18717835165246552,0.0,0.0,-0.050240256792758946,0.0,0.20096343873230466,1.0,-10.0
22,2.8870900977991374,25.658878514973654,0.0,-6.832756916898558e-06,0.0,0.0,0.0,21.056628417381788,0.0,0.0,-2.192865817038869,-15.225819804401747,0.0,-0.18717835165246569,0.0,0.0,-0.05024025679276049,0.0,0.20096343873230763,1.0,-10.0
23,0.0,29.508331978705936,0.9623633659330464,-6.832756916898579e-06,0.0,0.0,0.0,23.943718515181008,0.0,0.0,-2.1928658170388706,-18.112909902200943,0.0,-0.187178351652465,0.0,0.0,-0.05024025679275899,0.0,0.20096343873230862,1.0,-10.0
24,0.0,25.65887851497368,0.0,-6.832756916898565e-06,0.0,0.0,0.0,22.98135514924791,0.0,0.0,-2.1928658170388657,-16.188183170334806,0.0,-0.18717835165246208,0.0,1.9247267318660912,-0.05024025679276037,0.0,0.2009634387323094,1.0,-10.0
25,0.0,19.884698319375424,0.0,-6.832756916898574e-06,0.0,0.0,5.774180195598295,15.282448221783547,0.0,0.0,-2.1928658170388733,-12.338729706602633,0.0,-0.1871783516524658,0.0,0.0,-0.050240256792760174,0.0,0.2009634387323105,1.0,-10.0
26,0.0,31.433058710572077,0.0,-6.83275691689859e-06,0.0,0.0,0.0,26.830808612980196,2.887090097799153,0.0,-2.1928658170388795,-21.00000000000012,0.0,-0.187178351652467,0.0,0.0,-0.05024025679275869,0.0,0.2009634387323085,1.0,-10.0
27,0.0,27.583605246839706,0.0,-6.832756916898547e-06,0.0,0.0,0.0,23.943718515180894,0.0,0.9623633659330393,-3.1552291829719077,-17.150546536267814,0.0,-0.18717835165246377,0.0,0.0,-0.05024025679275796,0.0,0.2009634387323102,1.0,-10.0
