,M_ac_e,M_ca2_e,M_co2_e,M_fe2_e,M_fe3_e,M_for_e,M_gly_e,M_h2_e,M_h2o_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_n2_e,M_pi_e,M_pro__45__L_e,M_so4_e,M_val__45__L_e,objective,virtual_tag_R_constraint_reaction,M_cit_e
104,0.0,-9.180069711477427e-05,6.3215490434453185,19.89029408303223,-19.89029408303223,16.783221976079805,0.0,-0.8048714823515113,-15.018007150254578,21.144813311558824,0.6637093256202355,-0.021664971937106377,0.0,0.0,7.267085834719178,-0.0031212247755638667,-0.6631773947631233,-0.17353765734243956,0.0,-0.016314150761937093,0.0,0.09760559464509697,1.0,-10.0
105,0.0,-9.180069711477459e-05,7.338228810626205,21.669483675598805,-21.669483675598805,19.663814649758987,0.0,0.0,-17.00900502765049,23.347619473784103,0.8331559534837112,-0.0216649719371031,0.0,0.0,6.038597782708992,-0.003121224775563877,-0.7479007086948639,-0.17353765734243798,0.0,-0.016314150761937745,0.0,0.09760559464509758,1.0,-10.0
106,0.0,-9.180069711477476e-05,7.671040651888422,20.671048151812244,-20.671048151812244,17.282929939190975,0.0,0.0,-15.613755385435903,21.069138406681397,0.8075550426173957,-0.021664971937101037,0.0,0.0,6.589017366334948,-0.0031212247755638823,-0.7351002532617017,-0.17353765734243376,0.0,-0.01631415076193106,0.0,0.09760559464509957,1.0,-10.0
111,3.055795017818799,-9.180069711477467e-05,19.372392632522924,191.4033960565806,-191.4033960565806,0.0,4.258274885699727,-79.84215547776587,-12.212089699154923,175.4737355936894,0.0,-0.02166497193711201,0.0,0.0,5.538709468140833,-0.0031212247755638793,-2.46046017480283,-0.1735376573423872,0.0,-0.016314150761939997,0.0,0.09760559464504524,1.0,-10.0
143,0.0,-9.180069711477478e-05,4.906800217781157,19.89029408303234,-19.89029408303234,17.604125615662827,0.0,-0.47301681954139535,-16.205697522417193,22.78662059072481,0.0,-0.02166497193710351,0.0,0.3667867325796053,7.860931020800495,-0.0031212247755638836,-0.6981094645326134,-0.1735376573424389,0.0,-0.016314150761934546,0.0,0.09760559464509724,1.0,-10.0
144,0.0,-9.180069711477419e-05,5.255338926916889,20.836327722114998,-20.836327722114998,19.24723667301703,0.0,0.0,-17.425583004392262,24.18077542726772,0.0,-0.021664971937110915,0.0,0.4165779767418511,7.288331712934546,-0.0031212247755638633,-0.7479007086948583,-0.17353765734243765,0.0,-0.016314150761936732,0.0,0.09760559464510166,1.0,-10.0
145,0.0,-9.180069711477447e-05,5.705049704234677,19.890294083032266,-19.890294083032266,16.944744274905524,0.0,0.0,-16.035165126374483,21.87387229415794,0.0,-0.021664971937103268,0.0,0.3960193446715321,7.748863848941651,-0.0031212247755638732,-0.7407425635432738,-0.17353765734243792,0.0,-0.016314150761934217,0.02680097383747556,0.09760559464510164,1.0,-10.0
146,0.0,-9.180069711477406e-05,5.662262184599377,19.836692135357225,-19.836692135357225,16.868102893580733,0.0,0.0,-15.979212216082125,21.82779342685832,0.0,-0.021664971937103095,0.0,0.38990684186648567,7.787889828389181,-0.00312122477556386,-0.734630060738236,-0.17353765734243576,0.026800973837479248,-0.01631415076193221,0.0,0.09760559464509999,1.0,-10.0
147,0.0,-9.180069711477467e-05,5.719155479938628,19.890294083032316,-19.890294083032316,16.892552904801004,0.0,0.0,-16.00413241982585,21.8498924754613,0.026800973837479505,-0.021664971937105034,0.0,0.39037703438995214,7.760148469504823,-0.00312122477556388,-0.7351002532616998,-0.17353765734243645,0.0,-0.01631415076193917,0.0,0.09760559464509419,1.0,-10.0
148,0.0,-9.180069711477417e-05,5.662027088337644,19.890294083032202,-19.890294083032202,16.92570147770516,0.0,0.013400486918738552,-16.052092057219145,21.91618962126968,0.0,-0.02166497193710659,0.0,0.4051880988790842,7.784128288201478,-0.003121224775563863,-0.7365108308320866,-0.17353765734243992,0.0,-0.016314150761933703,0.0,0.09760559464510034,1.0,-10.0
149,0.0,-9.180069711477409e-05,5.664495599085829,19.917095056869663,-19.917095056869663,16.92393825574215,0.0,0.0,-16.05068147964874,21.939464151181152,0.0,-0.021664971937101356,0.0,0.4055407432716815,7.783422999416265,-0.00312122477556386,-0.7368634752246913,-0.17353765734243737,0.0,-0.016314150761939254,0.0,0.09760559464509745,1.0,-10.0
150,0.0,-9.180069711477452e-05,5.641221069174368,19.89029408303228,-19.89029408303228,16.94439163051294,0.0,0.0,-16.056323789930396,21.940169439966446,0.0,-0.02166497193710797,0.0,0.40413016570129157,7.786244154557089,-0.0031212247755638745,-0.7354528976542937,-0.17353765734243298,0.0,-0.01631415076193794,0.0,0.09760559464510196,1.0,-10.0
151,0.0,-9.18006971147744e-05,4.912443090590053,18.603719082599177,-18.603719082599177,16.22162177747809,0.0,-0.7946605696496563,-14.456406951652852,20.664900414571907,0.0,-0.02166497193710759,0.0,0.0,7.951216985743133,-0.003121224775563871,-0.652966482061274,-0.1735376573424414,0.643287500216539,-0.016314150761937443,0.0,0.09760559464510124,1.0,-10.0
152,0.0,-9.180069711477496e-05,5.558946604881339,20.031414343325817,-20.031414343325817,18.915386420358427,0.0,0.0,-16.2746980855971,22.71216154316102,0.0,-0.02166497193710263,0.0,0.0,6.914117598234289,-0.0031212247755638893,-0.7337794213476831,-0.17353765734243848,0.8049133787893515,-0.016314150761933405,0.0,0.0976055946451019,1.0,-10.0
153,0.0,-9.180069711477439e-05,5.946431577824124,19.083312813784747,-19.083312813784747,16.55749913819562,0.0,0.0,-14.902011958044243,20.4532065945155,0.0,-0.021664971937111883,0.0,0.0,7.437634529763375,-0.0031212247755638706,-0.7214128796580186,-0.17353765734243615,0.7801802954100204,-0.016314150761936957,0.0,0.09760559464509268,1.0,-10.0
154,0.0,-9.18006971147746e-05,7.069461285137871,18.597547998516525,-18.597547998516525,19.091346833127858,0.0,0.0,-15.434064729137026,19.7852005943332,0.0,-0.02166497193711084,0.9460336390827874,0.0,5.1100305264534205,-0.003121224775563878,-0.8043395514944021,-0.17353765734244095,0.0,-0.016314150761930643,0.0,0.09760559464509212,1.0,-9.353626957742115
155,0.0,-9.180069711477412e-05,8.000238465989185,19.89029408303219,-19.89029408303219,20.38409291764352,0.0,0.0,-16.416551753368935,20.69012285349414,0.0,-0.02166497193710949,1.04945332584404,0.0,5.239305134904976,-0.0031212247755638615,-0.9077592382556571,-0.1735376573424397,0.0,-0.016314150761929113,0.10341968676125804,0.09760559464509927,1.0,-10.0
156,0.0,-9.180069711477394e-05,7.760632459037335,19.73670048883226,-19.73670048883226,20.076905729243695,0.0,0.0,-16.266030031053003,20.649164561707458,0.0,-0.02166497193711178,1.0228304361827274,0.0,5.449216380311486,-0.0031212247755638555,-0.8811363485943434,-0.17353765734243334,0.07679679709994064,-0.016314150761930317,0.0,0.09760559464510063,1.0,-10.0
157,0.0,-9.180069711477458e-05,7.545736158380511,19.89029408303229,-19.89029408303229,20.043896579613154,0.0,0.0,-16.454653743228423,21.04392704504592,0.0,-0.021664971937107456,0.946033639082792,0.06803926760609151,5.620325033499118,-0.0031212247755638767,-0.8723788191004926,-0.17353765734243215,0.0,-0.01631415076193846,0.0,0.09760559464509279,1.0,-10.0
158,0.0,-9.180069711477481e-05,7.931292008148393,19.890294083032334,-19.890294083032334,20.149048175004438,0.0,0.0,-16.33506957592078,20.705792503003572,0.07834824754640816,-0.021664971937107105,1.0243818866292023,0.0,5.364662330979265,-0.0031212247755638845,-0.8826877990408081,-0.1735376573424323,0.0,-0.016314150761934248,0.0,0.09760559464509323,1.0,-10.0
159,0.0,-9.180069711477413e-05,8.146749688900966,19.890294083032202,-19.890294083032202,20.59955059839615,0.0,0.10772884037631249,-16.511353132900087,20.64703131734361,0.0,-0.021664971937110304,1.161491319835407,0.0,5.110030526453397,-0.003121224775563862,-0.9120683918707062,-0.17353765734243867,0.0,-0.01631415076193441,0.0,0.09760559464509601,1.0,-10.0
160,0.0,-9.180069711477481e-05,7.900512339469455,19.890294083032348,-19.890294083032348,20.661109935754197,0.0,0.0,-16.542132801579154,20.893268666775345,0.0,-0.02166497193710543,1.1307116511564677,0.0,5.202369532490272,-0.003121224775563885,-0.8966785575312396,-0.1735376573424412,0.0,-0.016314150761932628,0.0,0.09760559464509398,1.0,-10.0
161,0.0,-9.180069711477482e-05,8.193588315151606,20.115119489035088,-20.115119489035088,20.60891832364642,0.0,0.0,-16.501985407650096,20.825018097095946,0.0,-0.021664971937106616,1.1708590450855325,0.0,5.0819273507030935,-0.003121224775563885,-0.9167522544957675,-0.17353765734243742,0.0,-0.01631415076193634,0.0,0.09760559464510042,1.0,-10.0
162,0.0,-9.180069711477466e-05,6.8937501306925935,18.956506393322098,-18.956506393322098,17.057265618842795,0.0,0.0,-14.898282357442444,19.56556165127662,0.0,-0.021664971937106935,0.44009287101762395,0.0,6.807332028051708,-0.0031212247755638793,-0.7848160898893707,-0.17353765734243734,0.46689384485510005,-0.01631415076193715,0.0,0.097605594645102,1.0,-10.0
163,0.0,-9.180069711477413e-05,7.931292008148338,19.8902940830322,-19.8902940830322,17.495862867039925,0.0,0.0,-15.318015207867651,19.909836910614107,0.4763260437410562,-0.021664971937103684,0.4495250699035797,0.0,6.293277188766766,-0.0031212247755638615,-0.7942482887753279,-0.1735376573424316,0.0,-0.01631415076193237,0.0,0.09760559464510057,1.0,-10.0
164,0.0,-9.180069711477465e-05,9.241188628436324,19.890294083032316,-19.890294083032316,20.234737618551165,0.0,0.6549483101439599,-16.389748806285148,19.552592377808427,0.0,-0.02166497193711079,1.2830956464504504,0.0,4.745217546608328,-0.0031212247755638793,-0.9728705551782267,-0.17353765734243443,0.0,-0.016314150761931216,0.0,0.09760559464509204,1.0,-10.0
165,0.0,-9.180069711477423e-05,8.350458926640492,19.890294083032224,-19.890294083032224,18.92484099826314,0.0,0.0,-15.813394293358384,19.81457170186592,0.0,-0.02166497193710144,0.6019494039007212,0.0,5.531155518781056,-0.003121224775563865,-0.9466726227724711,-0.1735376573424317,0.0,-0.016314150761929568,0.6287503777382015,0.09760559464509401,1.0,-10.0
166,0.0,-9.180069711477397e-05,9.525948763281459,21.257142730289132,-21.257142730289132,20.291689645520055,0.0,0.0,-16.332796779315988,20.634680890220046,0.0,-0.021664971937107657,1.3400476734194822,0.0,4.574361465701168,-0.003121224775563856,-1.001346568662748,-0.17353765734243465,0.0,-0.01631415076193004,0.0,0.09760559464509355,1.0,-10.0
196,0.0,-9.18006971147742e-05,8.095643313793193,22.27541527813233,-22.27541527813233,22.769214112743658,0.0,0.0,-18.372351133351035,24.02929252663432,0.0,-0.0216649719371117,0.0,0.0,4.523768776374936,-0.0031212247755638637,-1.0508665099616612,-0.1735376573424321,0.0,-0.016314150761927323,1.4390875560173173,0.09760559464509155,1.0,-10.0
197,0.0,-9.180069711477398e-05,8.405181599722352,21.258360910079272,-21.258360910079272,20.292907825310195,0.0,0.0,-16.935209091536965,21.729865259731806,0.0,-0.021664971937108382,0.0,0.0,5.120735470666918,-0.0031212247755638563,-1.0287566323952853,-0.17353765734243476,0.0,-0.016314150761939303,1.3948678008845834,0.09760559464509841,1.0,-10.0
226,0.0,-9.180069711477492e-05,19.372392632522967,190.68438546415322,-190.68438546415322,0.0,3.3595116451647655,-80.47128974614056,-10.234810569978013,173.49645646451305,0.0,-0.021664971937112074,0.7190105924279461,0.0,6.437472708675762,-0.0031212247755638884,-2.370583850749377,-0.17353765734243273,0.0,-0.016314150761940045,0.0,0.0976055946450833,1.0,-10.0
227,0.0,-9.180069711477415e-05,6.627876424500814,19.8902940830322,-19.8902940830322,18.365913444866507,0.0,-1.0090897363885034,-15.528552785347047,21.09375874804955,0.0,-0.021664971937105617,0.0,0.0,6.450212818571184,-0.0031212247755638615,-0.8673956488001172,-0.17353765734243431,0.0,-0.01631415076192914,1.0721458336942218,0.09760559464509704,1.0,-10.0
228,0.0,-9.180069711477446e-05,18.43214801165553,182.94119446877414,-182.94119446877414,0.0,3.0829691096155227,-77.84413565842263,-9.626416991769716,166.30635054023256,0.0,-0.02166497193711197,0.0,0.0,6.714015244224985,-0.0031212247755638732,-2.3429295971944426,-0.1735376573424305,0.0,-0.016314150761939965,0.9402446208673003,0.09760559464504234,1.0,-10.0
230,0.0,-9.180069711477531e-05,24.830156741346208,155.4254869450225,-155.4254869450225,0.0,0.0,-59.77888330120528,-8.555054747395692,134.8030049578907,0.0,-0.021664971937112167,2.0740714518428804,0.0,4.7201962149300165,-0.003121224775563901,-1.3683584578744243,-0.17353765734244428,0.0,-0.01631415076194011,0.0,0.09760559464510157,1.0,-10.0
231,0.0,-9.180069711477458e-05,2.339293089723898,12.921346164019758,-12.921346164019758,12.469111359548293,0.0,-0.47301681954139024,-10.703896533723055,16.001066038002026,0.0,-0.02166497193710458,0.0,0.0,5.110030526453423,-0.0031212247755638763,-0.33132273195300005,-0.17353765734244309,0.0,-0.016314150761937075,0.0,0.09760559464509688,1.0,-6.515526040493738
234,0.0,-9.180069711477454e-05,7.303746416191643,19.890294083032284,-19.890294083032284,17.094043611265636,0.0,-0.2827506742132269,-15.328385106184182,20.26508424850357,0.0,-0.02166497193710448,0.0,0.0,6.671810485598655,-0.003121224775563875,-0.8383565661801599,-0.17353765734243604,0.0,-0.016314150761932423,1.0140676684543026,0.09760559464509892,1.0,-10.0
236,0.0,-9.180069711477415e-05,5.681238146664726,18.673412880887025,-18.673412880887025,15.065908274356946,0.0,-0.07993714052236446,-14.314317437729816,19.859457181121762,0.0,-0.02166497193711093,0.0,0.0,8.091505221434657,-0.0031212247755638624,-0.6355430324892873,-0.17353765734243753,0.6084406010725829,-0.016314150761930407,0.0,0.09760559464509705,1.0,-10.0
240,0.0,-9.180069711477427e-05,7.014012796633252,19.890294083032224,-19.890294083032224,15.597086576880658,0.0,-0.0895949278409781,-14.845495740253519,20.31337318509657,0.6277561757098082,-0.021664971937109416,0.0,0.0,7.444433471087632,-0.0031212247755638663,-0.6452008198079013,-0.17353765734244,0.0,-0.016314150761930674,0.0,0.09760559464509225,1.0,-10.0
242,0.0,-9.180069711477476e-05,6.4111232054143805,43.66280686755442,-43.66280686755442,13.172152100203755,0.8861558582381227,-10.713715414802467,-15.584208726616584,44.17197619578105,0.0,-0.021664971937098564,0.0,0.0,8.699945822507297,-0.0031212247755638828,-0.7744006610720718,-0.17353765734243778,0.0,-0.016314150761940018,0.0,0.09760559464508929,1.0,-10.0
252,0.0,-9.180069711477581e-05,17.733964766150585,143.21825461557376,-143.21825461557376,0.0,0.0,-66.87213049017275,0.7515908366271467,123.31202733170842,0.0,-0.021664971937112285,0.0,0.0,5.078323566563328,-0.003121224775563919,-2.142133859924985,-0.1735376573423951,3.621622255944005,-0.0163141507619402,0.0,0.0976055946450797,1.0,-10.0
254,0.0,-9.180069711477797e-05,17.13269209684925,137.0051036994592,-137.0051036994592,0.7515908366271635,0.0,-63.54007778112719,0.0,118.1511035868714,0.0,-0.02166497193711279,0.0,0.0,5.228641733888912,-0.0031212247755639916,-2.066974776262344,-0.17353765734240945,3.4713040886186577,-0.016314150761940586,0.0,0.0976055946450784,1.0,-10.0
255,0.0,-9.180069711477404e-05,17.242495076436537,144.04774010639525,-144.04774010639525,0.0,0.0,-66.70620353025713,0.0,125.0461847873356,0.0,-0.021664971937111862,0.0,0.0,5.53065954896593,-0.003121224775563858,-2.010346435935246,-0.17353765734239204,3.358047407964566,-0.016314150761939886,0.0,0.0976055946450828,1.0,-10.0
258,0.0,-9.18006971147764e-05,17.363499514711933,139.10945819052654,-139.10945819052654,0.0,0.0,-63.857890489830424,-0.25876894002402284,120.14623336486876,0.0,-0.02166497193711242,0.0,0.0,5.54982479566725,-0.0031212247755639383,-1.9905798934273604,-0.17353765734244553,3.3185143229486633,-0.016314150761940305,0.0,0.09760559464508034,1.0,-10.0
259,0.0,-9.1800697114776e-05,17.458381459387343,140.16178521329027,-140.16178521329027,0.0,0.0,-64.62988449423516,0.0,120.9570427102769,0.0,-0.021664971937112327,0.0,0.0,5.429065956989375,-0.0031212247755639253,-2.029395234430938,-0.17353765734239654,3.3961450049558715,-0.016314150761940236,0.0,0.09760559464506606,1.0,-10.0
260,0.0,-9.180069711477402e-05,21.055469991786765,187.91582774636547,-187.91582774636547,0.0,0.0,-88.01733560664547,0.0,164.45950965491647,0.0,-0.021664971937111865,0.0,1.1325668065396568,3.8695615660410474,-0.003121224775563858,-2.746514860186024,-0.173537657342425,2.5652506433867623,-0.01631415076193989,0.0,0.0976055946450537,1.0,-10.0
261,0.0,-9.180069711477703e-05,17.65776957216832,148.65351178632815,-148.65351178632815,0.0,0.0,-70.08502783643617,1.132566806539665,128.59489411449746,0.0,-0.021664971937112573,0.0,0.0,5.00212837258092,-0.0031212247755639604,-2.1802314569163013,-0.173537657342437,3.6978174499265695,-0.01631415076194042,0.0,0.09760559464505553,1.0,-10.0
262,0.0,-9.1800697114777e-05,17.431256210860372,149.89933527352176,-149.89933527352176,0.0,0.28314170163489677,-69.77357196463768,0.0,130.52025768561492,0.0,-0.021664971937112563,0.0,0.0,5.341898414542797,-0.0031212247755639595,-2.1519172867527705,-0.17353765734242402,3.358047407964684,-0.016314150761940413,0.0,0.0976055946450583,1.0,-10.0
263,0.0,-9.180069711477447e-05,16.751716126936053,139.29095951892924,-139.29095951892924,1.1325668065396488,0.0,-65.06398166077493,0.0,120.81793537625472,0.0,-0.02166497193711197,0.0,0.0,5.228641733888702,-0.0031212247755638732,-2.0669747762622728,-0.17353765734239768,3.4713040886185462,-0.016314150761939965,0.0,0.09760559464508375,1.0,-10.0
264,0.0,-9.180069711477557e-05,16.948844885577522,152.5525975625735,-152.5525975625735,0.0,0.8861558582381217,-69.1102563923731,-2.4120566264128,134.6207539505147,0.0,-0.021664971937112226,0.0,0.0,6.065515402466561,-0.00312122477556391,-2.0916158710924604,-0.17353765734243518,2.6344304200407263,-0.01631415076194016,0.0,0.0976055946450912,1.0,-10.0
265,0.0,-9.180069711477644e-05,17.88428293347616,137.0051036994569,-137.0051036994569,0.0,0.0,-62.78848694449896,0.0,117.39951275024228,0.0,-0.02166497193711243,0.0,0.0,5.228641733888815,-0.0031212247755639396,-2.066974776262293,-0.17353765734243087,3.471304088618594,-0.016314150761940316,0.0,0.09760559464506892,1.0,-10.0
266,0.0,-9.18006971147745e-05,3.2474757423744003,45.59409603249861,-45.59409603249861,0.7515908366271337,0.0,-21.305878036265643,0.0,42.360964318695046,0.0,-0.021664971937104833,0.0,0.0,0.021685600960868412,-0.003121224775563875,-0.331322731952999,-0.17353765734242715,0.0,-0.01631415076193997,0.0,0.09760559464509744,1.0,-1.3217397784536047
268,0.0,-9.180069711477493e-05,21.472136295505244,142.58599700504192,-142.58599700504192,0.0,0.0,-57.06283735236314,-7.369871060628246,123.93882116252249,0.0,-0.021664971937112074,0.0,0.0,5.707849287236141,-0.0031212247755638884,-1.5165064187203585,-0.17353765734239673,0.0,-0.016314150761940045,2.370367373534748,0.0976055946450734,1.0,-10.0
287,0.0,-9.180069711477944e-05,19.372392632523912,201.40417975127096,-201.40417975127096,0.0,2.313678056178773,-87.75944256939202,-8.600695587187618,182.97432336470888,0.0,-0.02166497193711314,0.0,1.111198188297774,6.372108109364471,-0.0031212247755640415,-2.5993599483402083,-0.17353765734241308,0.0,-0.016314150761940847,0.0,0.09760559464506616,1.0,-10.0
288,0.0,-9.18006971147749e-05,29.55257607970911,287.4730034411077,-287.4730034411077,0.0,0.0,-134.26437149857904,-2.122397029886934,255.16107871747445,0.0,-0.021664971937112067,0.0,3.887611855712141,0.8192807745352751,-0.003121224775563887,-4.218934587665176,-0.17353765734235294,0.0,-0.016314150761940042,0.0,0.0976055946451031,1.0,-10.0
291,0.0,-9.18006971147773e-05,23.185384990048956,213.89657307169958,-213.89657307169958,0.0,0.0,-100.65975185870525,0.0,187.95183943772642,0.0,-0.021664971937112636,0.0,1.7652148258252565,2.9416778044223535,-0.00312122477556397,-3.157736072721766,-0.17353765734239482,2.122397029886923,-0.01631415076194047,0.0,0.09760559464509729,1.0,-10.0
298,0.0,-9.180069711477599e-05,8.508611598764523,93.69590957663712,-93.69590957663712,0.0,0.0,-43.85360313508055,0.0,84.4500511698163,0.0,-0.021664971937112323,0.0,0.75159083662712,0.021685600960878564,-0.003121224775563925,-1.0829135685801599,-0.17353765734242846,0.0,-0.016314150761940236,0.0,0.09760559464509466,1.0,-2.824921451707791
299,0.0,-9.180069711477812e-05,19.988737276032545,169.2734036186526,-169.2734036186526,0.0,0.0,-78.77231873677124,0.0,147.11240382490516,0.0,-0.021664971937112823,0.0,0.7515908366271444,4.326732729936275,-0.0031212247755639964,-2.5179292782386273,-0.17353765734243734,2.870031419316935,-0.01631415076194061,0.0,0.09760559464507526,1.0,-10.0
300,0.0,-9.180069711477707e-05,30.033847243641574,201.3220878010231,-201.3220878010231,0.0,0.0,-92.28538333605421,0.0,170.55099374932513,3.587539274146118,-0.021664971937112584,0.0,0.7515908366271374,0.021685600960878824,-0.0031212247755639617,-2.876683205653194,-0.17353765734239268,0.0,-0.016314150761940427,0.0,0.09760559464505018,1.0,-10.0
301,0.0,-9.180069711477638e-05,28.598831533982832,268.7678261549688,-268.7678261549688,0.0,0.0,-124.21448287595406,-2.8700314193168786,237.99673210327117,0.0,-0.021664971937112417,0.0,3.6216222559439943,1.4567013106192788,-0.003121224775563938,-3.9529449878970535,-0.17353765734237434,0.0,-0.016314150761940305,0.0,0.09760559464508314,1.0,-10.0
304,0.0,-9.180069711477673e-05,30.033847243641425,351.2367853753354,-351.2367853753354,0.0,0.0,-169.03650176028344,0.0,316.8781520494915,0.0,-0.021664971937112504,0.0,4.339130110773224,0.021685600960878744,-0.003121224775563951,-4.67045284272626,-0.17353765734243667,0.0,-0.016314150761940368,0.0,0.09760559464510507,1.0,-10.0
305,0.0,-9.18006971147764e-05,22.064728138889283,194.14148737942588,-194.14148737942588,0.0,0.0,-84.32206214801413,-6.480983295552826,172.8276482416795,0.0,-0.021664971937112417,0.0,2.074071451842897,5.411553365544365,-0.0031212247755639383,-2.4053941837958956,-0.1735376573424158,0.0,-0.016314150761940302,0.0,0.09760559464506434,1.0,-10.0
306,0.0,-9.18006971147798e-05,28.751221921948993,276.84451671712526,-276.84451671712526,0.0,0.0,-128.63380412694448,-2.5652506433868947,245.6924466955139,0.0,-0.021664971937113225,0.0,3.697817449926696,1.3043109226543206,-0.0031212247755640545,-4.029140181879649,-0.1735376573424114,0.0,-0.016314150761940913,0.0,0.0976055946450528,1.0,-10.0
339,0.0,-9.180069711477405e-05,19.372392632522775,174.2909439567939,-174.2909439567939,0.0,2.4247978750084167,-74.64730394747333,-7.93397667420847,156.52780648321155,1.2223180071275221,-0.021664971937111872,0.0,0.0,6.1498684717045355,-0.003121224775563859,-2.1548806730209464,-0.17353765734243237,0.0,-0.016314150761939893,0.0,0.09760559464507693,1.0,-10.0
359,0.0,-9.180069711477997e-05,29.28986347528529,192.14239147377535,-192.14239147377535,0.0,0.441303706456278,-88.03588958520585,0.0,162.47828898887835,4.197559259955978,-0.021664971937113264,0.0,0.0,0.19938596604821857,-0.0031212247755640593,-2.6507542151591243,-0.1735376573424147,0.0,-0.016314150761940944,0.0,0.09760559464505271,1.0,-10.0
377,0.0,-9.180069711477665e-05,29.28225640701424,175.76799935569872,-175.76799935569872,0.7515908366271086,0.0,-79.8841345317057,0.0,146.50008697725528,4.33913011077325,-0.021664971937112483,0.0,0.0,0.021685600960878716,-0.003121224775563947,-2.5008877873396127,-0.1735376573423999,0.0,-0.01631415076194035,0.0,0.09760559464506274,1.0,-10.0
