M_ac_e,M_ca2_e,M_cd2_e,M_cit_e,M_cl_e,M_co2_e,M_cobalt2_e,M_cu2_e,M_fe2_e,M_fe3_e,M_for_e,M_fum_e,M_gln__45__L_e,M_gly_e,M_h2_e,M_h2o_e,M_h2s_e,M_h_e,M_ile__45__L_e,M_k_e,M_leu__45__L_e,M_lys__45__L_e,M_mal__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_n2_e,M_na1_e,M_nh4_e,M_ni2_e,M_oxa_e,M_pi_e,M_pro__45__L_e,M_s_e,M_so4_e,M_ss_e,M_succ_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,-3.3912578615966656e-07,0.0,0.0,0.0,0.01694270869850903,0.0,0.0,0.28854001103077537,-0.28854001103077537,0.0,0.0,0.0,0.00011193086118952285,-0.12505753488499885,0.0,0.0,0.2743652644380763,0.0017430362381102337,-8.003371293699854e-05,0.0,0.0,0.0,-1.1530280695698262e-05,0.0,0.0,-0.0021514402893863184,0.0,0.0,0.0,0.0,-0.0006410745922875052,0.0,0.0,-6.0266962850544644e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000360569963605156,0.0013942478900168256
0.0,-3.435231644591824e-07,0.0,0.0,0.0,0.017079941700385508,0.0,0.0,0.28844707195212665,-0.28844707195212665,0.0,0.0,0.0,0.0,-0.1251020877059285,0.00028860935589523136,0.0,0.2740885241693921,0.001817175235948906,-8.107149457101779e-05,0.0,0.0,0.0,-1.1679791609311651e-05,0.0,0.0,-0.002148415167382468,0.0,0.0,0.0,0.0,-0.0006493872821965197,0.0,0.0,-6.10484328697308e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00036524540439475145,0.0014123268320080408
0.0,-3.45909164102273e-07,0.0,0.0,0.0,0.017372941759317417,0.0,0.0,0.28864872461310076,-0.28864872461310076,0.0,0.0,0.0,0.0,-0.12459058970070078,0.0,0.0,0.2741904470495847,0.0018007353471004629,-8.163459067958968e-05,0.0,0.0,0.0,-1.1760915625082358e-05,0.0,0.0,-0.0021488066599629056,0.0,0.0,0.0,0.0,-0.0006538977140504757,0.0,0.0,-6.147245533490498e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00036778227961799394,0.0014221363926599508
0.0,-3.4568814815218273e-07,0.0,0.0,0.0,0.0170423703719687,0.0,0.0,0.2884642947721676,-0.2884642947721676,0.00031947108233435737,0.0,0.0,0.0,-0.12483045460195441,0.0,0.0,0.2743347262941497,0.001799584781359791,-8.158243089750902e-05,0.0,0.0,0.0,-1.1753401080194382e-05,0.0,0.0,-0.002147433696784134,0.0,0.0,0.0,0.0,-0.0006534799112295884,0.0,0.0,-6.143317799122578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00036754728801212806,0.0014212277297547705
0.0,-3.6966168021882275e-07,0.0,0.0,0.0,0.018224261665574993,0.0,0.0,0.2886550083696256,-0.2886550083696256,0.0,0.0,0.0,0.0,-0.12375111392337754,0.0,0.0,0.27320392545000904,0.0005578804673992056,-8.724018640243556e-05,0.0,0.0,0.0,-1.256850145084428e-05,0.0,0.0,-0.002467171818325696,0.0,0.0,0.0,0.0,-0.0006987988545908483,0.0,0.0,-6.56935793685964e-05,0.0,0.0,0.0,0.0017081322820627156,0.0,0.0,0.00039303675515835564,0.0015197901153482577
0.0,-3.3323254328338524e-07,0.0,0.0,0.0,0.016736271158921373,0.0,0.0,0.2885411854869461,-0.2885411854869461,0.0,0.0,0.0,0.0,-0.1254139887611329,0.0,0.0,0.2743048039729241,0.0014267832290787489,-7.864290714198818e-05,0.0,0.0003079601133010422,0.0,-1.132991036897986e-05,0.0,0.0,-0.0022240388542601854,0.0,0.0,0.0,0.0,-0.0006299341587718288,0.0,0.0,-5.9219658682035134e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003543040691903425,0.0013700189997909926
0.0,-3.862535632030099e-07,0.0,0.0,0.0,0.019297210274740427,0.0,0.0,0.288932697633022,-0.288932697633022,0.0,0.0,0.0,0.00012748571689703207,-0.12258395136464938,0.0,0.0,0.272788108803814,0.0,-9.115587212742345e-05,0.001985263242250377,0.0,0.0,-1.3132625666358182e-05,0.0,0.0,-0.0024504225620953805,0.0,0.0,0.0,0.0,-0.0007301637199401375,0.0,0.0,-6.864216787539251e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004106778042554971,0.0015880043260813144
0.0,-3.9358851573558367e-07,0.0,0.0,0.0,0.019569186588300074,0.0,0.0,0.288845350487946,-0.288845350487946,0.0,0.0,0.0,0.0,-0.12251445122302389,0.00033067152310686207,0.0,0.27239417602691063,0.0,-9.288692151781729e-05,0.002082011863958512,0.0,0.0,-1.3382014138252147e-05,0.0,0.0,-0.002461526978086378,0.0,0.0,0.0,0.0,-0.0007440295240051047,0.0,0.0,-6.99456821754906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0004184765729591853,0.0016181605174099784
0.0,-3.9580038632600033e-07,0.0,0.0,0.0,0.01987867849006708,0.0,0.0,0.2890719650426589,-0.2890719650426589,0.0,0.0,0.0,0.0,-0.12195596547744623,0.0,0.0,0.2725283390300325,0.0,-9.34089231558875e-05,0.0020604592766513643,0.0,0.0,-1.3457217764195402e-05,0.0,0.0,-0.0024587336631004615,0.0,0.0,0.0,0.0,-0.0007482107868132254,0.0,0.0,-7.033875969463888e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00042082830830587566,0.00162725418126433
0.0,-3.9551104405392424e-07,0.0,0.0,0.0,0.019498631165114893,0.0,0.0,0.288860644533512,-0.288860644533512,0.000365515398761874,0.0,0.0,0.0,-0.12223232730950234,0.0,0.0,0.27269462781976544,0.0,-9.334063835629703e-05,0.0020589530174630884,0.0,0.0,-1.3447380123560792e-05,0.0,0.0,-0.002456936253069827,0.0,0.0,0.0,0.0,-0.0007476638216850254,0.0,0.0,-7.028733989504248e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00042052066985203427,0.0016260646083424265
0.0,-3.846842273788061e-07,0.0,0.0,0.0,0.018964870836005954,0.0,0.0,0.28877451533271714,-0.28877451533271714,0.0,0.0,0.0,0.0,-0.12297467093224144,0.0,0.0,0.2726955214494991,0.0,-9.07855087461e-05,0.0005805519696933494,0.0,0.0,-1.3079268229980976e-05,0.0,0.0,-0.0025674343204347594,0.0,0.0,0.0,0.0,-0.0007271970881925005,0.0,0.0,-6.836327695150155e-05,0.0,0.0,0.0,0.001777548451322097,0.0,0.0,0.0004090092335241903,0.0015815523154972717
