M_2ddglcn_e,M_ac_e,M_ala__45__D_e,M_alaala_e,M_arab__45__L_e,M_arg__45__L_e,M_asp__45__L_e,M_buts_e,M_bz_e,M_ca2_e,M_cd2_e,M_cellb_e,M_cgly_e,M_co2_e,M_cobalt2_e,M_cro4_e,M_cu2_e,M_eths_e,M_etoh_e,M_fe2_e,M_fe3_e,M_fru_e,M_fum_e,M_glc__45__D_e,M_gln__45__L_e,M_glu__45__L_e,M_glyc3p_e,M_glyclt_e,M_gthrd_e,M_h2_e,M_h2o_e,M_h_e,M_hexs_e,M_hom__45__L_e,M_ile__45__L_e,M_istnt_e,M_k_e,M_lac__45__L_e,M_leu__45__L_e,M_mal__45__L_e,M_met__45__D_e,M_met__45__L_e,M_mg2_e,M_mn2_e,M_mobd_e,M_mops_e,M_na1_e,M_nh4_e,M_ni2_e,M_no2_e,M_no3_e,M_o2_e,M_orot_e,M_pi_e,M_ppa_e,M_ppn_e,M_pro__45__L_e,M_ptrc_e,M_pyr_e,M_rib__45__D_e,M_so4_e,M_spmd_e,M_succ_e,M_sula_e,M_tsul_e,M_ura_e,M_val__45__L_e,M_zn2_e,M_fixed_uptake,objective,virtual_tag_R_constraint_reaction
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.850330170933733e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5240212138100601,-0.038577988918174905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2843887223137645,0.0,0.0,0.0,-0.013160660546328666,0.09645593027800177,-0.007808269920172159,0.0,0.0,0.0,0.0,0.0,0.0,-0.002095805858067413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.010103221665127128,0.00838332403215804,0.015004577625128173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.850330170933733e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5189696029774965,-0.046155405167020255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2843887223137645,0.0,0.0,0.0,-0.0055832442974833195,0.09645593027800177,-0.007808269920172159,0.0,0.0,0.0,0.0,0.0,0.0,-0.002095805858067413,0.0,0.015154832497690693,0.0,0.0,0.0,0.0,0.0,0.0,0.00838332403215804,0.015004577625128173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21124245890907947,0.0,0.0,0.0,0.0,0.0,-3.214195279058935e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2526161462046715,-0.26958591839651674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10315453985058977,0.0,0.0,0.0,0.0,0.0,-0.008805051629093787,0.0,0.0,0.0,0.0,0.10247323669815586,0.0,-0.002363350521114402,0.0,0.023385441171530734,0.0,0.0,0.0,0.0,0.0,0.0,0.009453515526643927,0.01692001967307581
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24372066824087293,0.0,0.0,0.0,0.0,0.0,-3.468038978426607e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2567715493583264,-0.24349119622955598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11130125395126825,0.0,0.0,0.0,0.0,0.0,-0.009500437778533629,0.0,0.0,0.0,0.0,0.0,0.0,-0.002549998060263872,0.0,0.10420814287808587,0.0,0.0,0.0,0.0,0.0,0.0,0.010200114642431196,0.01825629205676398
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057107830858768634,0.0,0.0,0.0,0.0,0.0,-2.915440640251065e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5079813619570616,-0.05863130536737243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.27946348536282506,0.0,0.0,0.0,0.0,0.09294850277278142,-0.00798663526333248,0.0,0.0,0.0,0.0,0.0,0.0,-0.0021436806286495454,0.0,0.02121179942795599,0.0,0.0,0.0,0.0,0.0,0.0,0.008574825412503132,0.015347329177577407
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21924638010832714,0.0,0.0,0.0,0.0,0.0,-3.003482022610417e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2579077292836637,-0.25191265282734254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09639202944838104,0.0,0.0,0.0,-0.021852359938152398,0.0,-0.008227818156674869,0.0,0.0,0.0,0.0,0.11760775047924149,0.0,-0.002208416162372166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00883377065473652,0.01581079259290579
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.7067585190462803e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5288077112172757,-0.029439068155578917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.28445549118462554,0.0,0.0,0.0,-0.019693496075082684,0.09879316783998772,-0.007414965936565591,0.0,0.0,0.0,0.0,0.00719574040687467,0.0,-0.0019902397337823907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007961054467783177,0.014248794306591617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.702868690755771e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5237365325471897,-0.045204640878513634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2869208657339479,0.0,0.0,0.0,-0.009605635573452228,0.09721411425260358,-0.007404310037980526,0.0,0.0,0.0057483196423153676,0.0,0.0,0.0,-0.0019873796002437363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007949613796340502,0.014228317650543644
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2116812104111271,0.0,0.0,0.0,0.0,0.0,-2.9848460425868236e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25630746557151957,-0.27827114951365967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.10820352019308685,0.0,0.0,0.0,0.0,0.0,-0.008176766259692884,0.0,0.0,0.012409583199300354,0.0,0.09826364409806361,0.0,-0.002194713400319347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008778958948784775,0.01571268991984152
